Title,affliation_country
Microstructural evolution and hardness properties of coir-coconut husk powder reinforced polymer composites subjected to an acidic environment,Nigeria
Gender and questions as complaints: An interlanguage pragmatic study,Thailand
Phase evolution of surface-modified Incoloy 825 superalloy using pack aluminization,Thailand
Effect of rhenium and cobalt additions on the microstructure and gamma prime phase stability of vacuum arc melted modified nickel-based superalloys grade MGA 1400,Thailand
Effects of pre- And post-weld heat treatment conditions on microstructures of cast nickel based superalloys GTD-111 in the laser welding process,Thailand
A case of PHACE syndrome with growth hormone deficiency and abnormal thyroid functions,Thailand
Rhinacanthin-C mediated herb-drug interactions with drugtransporters and phase i drug-metabolizing enzymes,Thailand
Effects of reversibility on enhanced oil recovery using sodium dodecylbenzene sulfonate (SDBS),Japan
"Correlations between serum interleukin 6, serum soluble interleukin 6 receptor, and disease activity in systemic juvenile idiopathic arthritis patients treated with or without tocilizumab",Thailand
Search for vector-like quarks in events with two oppositely charged leptons and jets in proton-proton collisions at √s = 13 TeV,Armenia
Observation of increased dispersion of pt and mobility of oxygen in Pt/γ-Al2O3 catalyst with la modification in CO oxidation,Thailand
A forecasting model for economic growth and CO2 emission based on industry 4.0 political policy under the government power: Adapting a second-order autoregressive-SEM,Thailand
Learning curve in colposcopic training among gynecologic oncology fellows,Thailand
"A cytosolic sensor, PmDDX41, binds double stranded-DNA and triggers the activation of an innate antiviral response in the shrimp penaeus monodon via the STING-dependent signaling pathway",Thailand
A study of translation of relative clauses from English into Thai,Thailand
Comparable carotid intima-media thickness among long-term virologically suppressed individuals with HIV and those without HIV in Thailand,Thailand
Recycling of polypropylene/polyethylene blends: Effect of chain structure on the crystallization behaviors,Thailand
Brucellosis concurrent with Johne's disease infection in a buffalo bull,Malaysia
Defect reduction in the manufacturing process of in-mould decoration of injection moulded components,Thailand
"Heterocephalacria mucosa sp. nov., a new basidiomycetous yeast species isolated from a mangrove forest in Thailand",Thailand
Study of bernard-soulier syndrome megakaryocytes and platelets using patient-derived induced pluripotent stem cells,Thailand
"Micromonospora radicis sp. Nov., isolated from roots of Azadirachta indica var. siamensis Valenton, and reclassification of Jishengella zingiberis as Micromonospora zingiberis comb. nov.",Thailand
Association between hepatitis B surface antigen levels and the risk of hepatocellular carcinoma in patients with chronic hepatitis b infection: Systematic review and meta-analysis,Thailand
Down-regulation of let-7a and miR-21 in urine exosomes from lupus nephritis patients during disease flare,Thailand
Morphometric study of inferior peroneal retinaculum and contents of inferior peroneal tunnel,Thailand
"Food partitioning of two co-occurring terapontid fishes, Terapon jarbua and Pelates quadrilineatus, in Coastal areas of Trang Province, Southern Thailand",Thailand
Measurement of the Water Content in Semi-solid Formulations Used to Treat Pressure Ulcers and Evaluation of Their Water Absorption Characteristics,Japan
Posttraumatic stress disorder and sleep quality among urban firefighters in Thailand,Thailand
Universally Composable Secure Computation with Corrupted Tokens,India
A study of criteria for air cargo terminal classification model,Thailand
"Extended-spectrum beta-lactamase-producing Escherichia coli in chickens from small-scale (backyard) poultry farms in Maiduguri, Nigeria",Nigeria
Helicobacter pullorum in broiler chickens and the farm environment: A One Health approach,Malaysia
Long term survival and functional neurological outcome in conscious hospital survivors undergoing therapeutic hypothermia,Thailand
Extended-spectrum beta-lactamase and ampicillin Class C beta-lactamase-producing Escherichia coli from food animals: A review,Thailand
Exploring consumer values of Thai cultural products through the means-end approach and Schwartz's universal human values,Thailand
Chemical surface analysis on post-thermal treatment of the k-OMS-2 catalysts and catalytic oxidation efficiency at low temperature,Thailand
"A new micropterous, ground-dwelling, non-cyclostome braconid parasitoid wasp, Epigeiobracon perplexus Quicke & Ward, gen. et sp. nov. (Hymenoptera: Braconidae) from New Zealand of uncertain relationships",Thailand
Evaluating the effectiveness of the “germ-free hands” intervention for improving the hand hygiene practices of public health students,Thailand
Life Cycle Assessment of Spent Sulfuric Acid from Lead-acid Traction Battery in Thailand,Thailand
Performance of missing transverse momentum reconstruction in proton-proton collisions at p s = 13 TeV using the CMS detector,Armenia
Identification of feline kiss1 and distribution of immunoreactive kisspeptin in the hypothalamus of the domestic cat,Thailand
"Three new species of the New Zealand endemic, Neptihormius van Achterberg & Berry (Hymenoptera: Braconidae), with diverse host records",Thailand
Emotional and behavioral resilience among children with perinatally acquired HIV in Thailand and Cambodia,United States
"Re-description of the type species of the genera ganesella blanford, 1863 and globotrochus haas, 1935; with description of a new ganesella species from Thailand (Eupulmonata, camaenidae)",Thailand
"Electron correlation in Li+, He, H- and the critical nuclear charge system ZC: Energies, densities and Coulomb holes",United Kingdom
Plasma Sterilization Effectively Reduces Bacterial Contamination in Dental Unit Waterlines,Thailand
"Enterococcus florum sp. Nov., isolated from a cotton flower (gossypium hirsutum l.)",Thailand
Physical properties and microstructures of ceramics fabricated from Mae Moh lignite bottom ash,Thailand
The rate of patients at high risk for cardiovascular disease with an optimal low-density cholesterol level: A multicenter study from Thailand,Thailand
Influences of boron concentration on mechanical properties of Ni-W-B composite coatings,Thailand
A study of L2 English inversion structures by L1 Thai learners,Thailand
"Knowledge, skills and competency retention among health workers one year after completing helping babies breathe training in south Sudan",Thailand
"Immunoreactivity of estrogen receptor alpha in brain and ovary of the short mackerel rastrelliger brachysoma (Bleeker, 1851)",Thailand
A hearing screening protocol for stroke patients: An exploratory study,United Kingdom
Droplet microfluidics: From proof-of-concept to real-world utility?,Switzerland
Antiformation and antimutagenic activities of extracts from pericarp and seed of zanthoxylum limonella (Dennst.) alston,Thailand
The tallinn manuals and the making of the international law on cyber operations,Japan
Social capital and the cyclicality of government expenditure,Thailand
Thai village committee administrative reform for promoting public service delivery,Thailand
Left ventricular dysfunction and mortality rates in STeMi patients who underwent primary PCi: A study from Thailand,Thailand
Preparation of cross-linked enzyme aggregates (CLEAs) of an inulosucrase mutant for the enzymatic synthesis of inulin-type fructooligosaccharides,Thailand
Point-of-Care Chlamydia trachomatis Detection Using Loop-Mediated Isothermal Amplification and Hydroxynaphthol Blue,Thailand
"Dynamic sigma-TRIZ solution model for manufacturing improvement and innovation, case study in Thailand",Thailand
Evaluating model outputs using integrated global speleothem records of climate change since the last glacial,United Kingdom
Training Performance Measurement with Schema and Mental Rotation Test,Thailand
Supplementation of sugarcane molasses for maximization of ethanol production by Saccharomyces cerevisiae using response surface method,Thailand
"The contents of bibenzyl derivatives, flavonoids and a phenanthrene in selected Dendrobium spp. And the correlation with their antioxidant activity",Thailand
Politics of governance reform in Thailand,Thailand
Paper Machine Breakdown Reduction by FMEA and Preventive Maintenance Improvement: A Case Study,Thailand
Heuristic Based Scheduling for Toothpaste Filling Problem,Thailand
"The extraordinary genus Myja is not a tergipedid, but related to the facelinidae s. Str. with the addition of two new species from Japan (Mollusca, Nudibranchia)",Russian Federation
Long-tailed Macaque Stone Tool Use in Intertidal Habitats,Singapore
The menstrual cycle may not be limited to the endometrium but also may impact gut permeability,Thailand
"Impacts of denture retention and stability on oral health-related quality of life, general health, and happiness in elderly thais",Thailand
Multilocus sequence typing and blaESBL characterization of extended-spectrum beta-lactamase-producing escherichia coli isolated from healthy humans and swine in Northern Thailand,Thailand
Cardiorespiratory burden of brass neck coils placed on Kayan karen long-neck women of Thailand,Thailand
"5-Methyl-1,3-phenylene bis[5-(dimethylamino)naphthalene-1-sulfonate]: Crystal structure and DFT calculations",Thailand
Oxidized carbon nanoparticles as an effective protein antigen delivery system targeting the cell-mediated immune response,Thailand
Innovative capacity and the performance of businesses incubated in university incubator units: Empirical study from universities in Thailand,Thailand
Argonaute 4 as an effector protein in RNA-directed DNA methylation in human cells,Thailand
2D and 3D pore structure characterization of bi-layered porous polyethylene barrier membrane using SEM and micro-CT,Thailand
The prevalence of normoalbuminuria and renal impairment in type 2 diabetes mellitus,Thailand
"Attitude, but not self-evaluated knowledge, correlates with academic performance in physiology in Thai medical students",Thailand
"Bacterial meningitis: Etiologies, drug susceptibilities and mortality rate at a university hospital in Thailand",Thailand
Detection of hepatitis e virus genotypes 1 to 4 in swine products and human samples by taqman-based rt-quantitative pcr,Thailand
The accuracy of single-tooth implants placed using fully digital-guided surgery and freehand implant surgery,Thailand
Enhancing physical-thermal-mechanical properties of fired clay bricks by eggshell as a bio-filler and flux,Thailand
Dual DNA barcoding for the molecular identification of the agents of invasive fungal infections,Australia
Induction of antioxidative activity and antioxidant molecules in the halotolerant cyanobacterium halothece sp. PCC7418 by temperature shift,Thailand
"N-acetylcysteine reverses the decrease of DNA methylation status caused by engineered gold, silicon, and chitosan nanoparticles",Thailand
Efficient robust nonlinear model predictive control via approximate multi-stage programming: A neural networks based approach,Thailand
Successful treatment of digital ischemia following a carbon dioxide laser and tourniquet for a digital procedure with adjuvant low-level laser therapy,Thailand
Association between the appropriate antimicrobial therapy and clinical outcomes in patients with sepsis,Thailand
"Molecular and morphological evidence of hepatotoxicity after silver nanoparticle exposure: A systematic review, in silico, and ultrastructure investigation",Thailand
Partial correlation analysis using multiple linear regression: Impact on business environment of digital marketing interest in the era of industrial revolution 4.0,Indonesia
Finasteride enhances stem cell signals of human dermal papilla cells,Thailand
Atrial fibrillation is not associated with thromboembolism in left ventricular assist device patients: A systematic review and meta-analysis,Thailand
Oxidative dehydrogenation of ethanol over vanadium-and molybdenum-modified mg-al mixed oxide derived from hydrotalcite,Thailand
Effect of sustained service loading on post-fire flexural response of reinforced concrete T-beams,Thailand
Effects of the Photosystem II Inhibitors CCCP and DCMU on Hydrogen Production by the Unicellular Halotolerant Cyanobacterium Aphanothece halophytica,Thailand
Penaeus monodon IKKs Participate in Regulation of Cytokine-Like System and Antiviral Responses of Innate Immune System,Thailand
"Occurrence of trihalomethanes and haloacetonitriles in water distribution networks of Khon Kaen Municipality, Thailand",Thailand
Use of steam explosion as a green alternative method to prepare pulp from pineapple leaves,Thailand
Wood plastic composites based on recycled poly(ethylene terephthalate) and poly(butylene adipate-co-terephthalate),Thailand
A Ranking Method of Hexagonal Fuzzy Numbers Based on Their Possibilistic Mean Values,Thailand
Central nervous system (CNS) based motion control,Thailand
Role of social and technological challenges in achieving a sustainable competitive advantage and sustainable business performance,Malaysia
Lifespan extending and oxidative stress resistance properties of a leaf extracts from anacardium occidentale L. In caenorhabditis elegans,Thailand
The reaction mechanism of Zika virus NS2B/NS3 serine protease inhibition by dipeptidyl aldehyde: A QM/MM study,Thailand
Evaluation of synbiotics as gut health improvement agents against Shiga toxin-producing Escherichia coli isolated from the pig,South Korea
University business incubators best practice: Factors affecting Thailand UBI performance,Thailand
Metal oxide mediated extracellular NADPH regeneration improves ethanol production by engineered synechocystis sp. PCC 6803,Thailand
Lung function change in hyperbaric chamber inside attendants,Thailand
Dehydrogenation of ethanol to acetaldehyde over co/C catalysts,Thailand
LKB1 and KEAP1/NRF2 pathways cooperatively promote metabolic reprogramming with enhanced glutamine dependence inKRAS-mutant lung adenocarcinoma,United States
Hydrogen Production via Chemical Looping Steam Reforming of Ethanol: Effect of Ce and la on Ni-based Oxygen Carrier Performance,Thailand
A Comparative Study of the Divalent Transition Metal Oxide Supported on Magnesium Oxide Catalyst for Lactic Acid Production from Glucose,Thailand
Design and Fabrication of NiTi Frame Utilizing for Endobronchial Valve,Thailand
"Effect of Calcination Temperature and Support Type of Pt/WOx/boehmite Catalyst on 1,3-propanediol Production from Hydrogenolysis of Glycerol",Thailand
A Compact Dual-Broadband Multiple-Input Multiple-Output (MIMO) Indoor Base Station Antenna for 2G/3G/LTE Systems,Thailand
Impact of Oxygen Vacancy on the Photocatalytic Selective Hydrogenation of 3-Nitrostyrene via Calcination of TiO2,Thailand
Effect of Water Content in Waste Cooking Oil on Biodiesel Production via Ester-transesterification in a Single Reactive Distillation,Thailand
"Revision of the Oriental subgenus Patrisaspilota Fischer, 1995 (Hymenoptera: Braconidae: Alysiinae: Orthostigma Ratzeburg, 1844) with description of a new species from Papua New Guinea",Switzerland
Reactive Magnetron Sputter Deposition of Copper on TiO2 Support for Photoreduction of CO2 to CH4,Thailand
"Marine bacterial diversity in coastal Sichang Island, the upper Gulf of Thailand, in 2011 wet season",Thailand
Image quality optimization of narrow detector dental computed tomography for paediatric patients,Brazil
Best practices on immunomodulators and biologic agents for ulcerative colitis and Crohn's disease in Asia,Singapore
Augemented architecture,Thailand
Detection of African swine fever virus in pork products brought to Taiwan by travellers,Taiwan
Green supply chain management practices in SME manufacturers: Key drivers and organizational performance,Thailand
The role of corporate governance in creating a capable supply chain: A case of Indonesian Tin industry,Thailand
Do consumers expect companies to be socially responsible? The impact of corporate social responsibility on buying behavior,Thailand
International investment arbitration in Thailand: Limiting contract-based claims while maintaining treaty-based abbrev isds,Australia
Genome-wide identification of host genes required for toxicity of bacterial cytolethal distending toxin in a yeast model,Thailand
Length contrast of high vowels in the Thai language of the Sukhothai period: What do the inscriptions say?,Thailand
Effect of Different Neutralizing Agents on Feldspathic Porcelain Etched by Hydrofluoric Acid,Thailand
Packet warriors: An academic mobile action game for promoting OSI model concepts to learners,Thailand
The Procoagulant Profile in Patients with Immune Thrombocytopenia and Its Association with Bleeding Symptoms,Thailand
Is there a dichotomy between synthetic compounds and phrases in Thai?,Thailand
Development of mobile application for sustainable creative tourism assessment using confirmatory factor analysis approach,Thailand
A giant jejunal gastrointestinal stromal tumor misconceived as pancreatic cystic neoplasm: A case report,Thailand
Superior mesenteric vein-first approach to robotic complete mesocolic excision for right colectomy: Technique and preliminary outcomes,United States
Experiment and Simulation on Heavy Oil Production with Steam Flooding in Heterogeneous Reservoir,Thailand
Preface: The 1st International Symposium of Indonesian Chemical Engineering (ISIChem) 2018 Hakun Wirawasista Aparamarta,Indonesia
The role of N-terminal pro-B-type natriuretic peptide in prognostic evaluation of heart failure,Singapore
Influence of mechanical activation on the phase formation in the synthesis of cordierite from talc and andalusite,Thailand
OsCaM1-1 overexpression in the transgenic rice mitigated salt-induced oxidative damage,Thailand
In vitro resorbability of 3D printed hydroxyapatite in two different pH buffered solutions,Thailand
A comparative study of granular agglomeration between 3D printed hydroxyapatite and commercial bone graft granules,Thailand
Shear bond strength of resin cement to saliva-contaminated metal alloys after various surface treatments,Thailand
Effects of bituminous coal ash addition in pottery products,Thailand
Effect of alumina addition on the rheological behavior of shear thickening fluids,Thailand
Effects of SnO2-SiO2-MgO-Bi2O3-Y2O3 additions on liquid phase sintering silicon nitride,Thailand
Using Steel Fiber-Reinforced Concrete Precast Panels for Strengthening in Shear of Beams: An Experimental and Analytical Investigation,Thailand
Influence of different encapsulation types of arbuscular mycorrhizal fungi on physiological adaptation and growth promotion of maize (Zea mays L.) subjected to water deficit,Thailand
"Applying mathematical modeling to predict road traffic noise in Phuket Province, Thailand",Thailand
"Hearing threshold levels among steel industry workers in Samut Prakan, Thailand",Thailand
Two-sided altruism and level of development,Thailand
Long-term outcome of full tendon vertical rectus transposition with foster suture in unilateral complete sixth cranial nerve palsy,Thailand
Feasibility of a tungsten rubber grid collimator for electron grid therapy,Japan
"Effect of dietary supplementation with a synbiotic (Lacto Forte) on growth performance, haematological and histological profiles, the innate immune response and resistance to bacterial disease in Oreochromis niloticus",Egypt
Discussion of some recent literature on hydrogen-embrittlement mechanisms: Addressing common misunderstandings,Australia
Fully water-blown polyisocyanurate-polyurethane foams with improved mechanical properties prepared from aqueous solution of gelling/ blowing and trimerization catalysts,Thailand
The effect of factors related to periodontal status toward peri-implantitis,Thailand
"The efficacy of glycolic acid, salicylic acid, gluconolactone, and licochalcone a combined with 0.1% adapalene vs adapalene monotherapy in mild-to-moderate acne vulgaris: A double-blinded within-person comparative study",Thailand
Age-related structural-mechanical property changes in human peroneus longus muscle,Thailand
The relationship between consumers’ design knowledge and meaning: Design direction in Thailand’s furniture industry as a case study,Thailand
A view on Proto-Karen phonology and lexicon,Thailand
Universal Joint Feature Extraction for P300 EEG Classification Using Multi-Task Autoencoder,United States
Comparative study of health-related quality of life between colorectal cancer patients with temporary and permanent stoma,Thailand
Fast Coding Unit Encoding Scheme for HEVC Using Genetic Algorithm,Thailand
Is global hypomethylation a nidus for molecular pathogenesis of age-related noncommunicable diseases?,Thailand
Exploring novel cocrystalline forms of oxyresveratrol to enhance aqueous solubility and permeability across a cell monolayer,Japan
Biogas production of co-digestion from beverage industry waste and organic fertilizer raw material,Thailand
"Annotated checklist of the terrestrial molluscs from laos (mollusca, gastropoda)",Laos
Feasibility study of using waste cooking oil and byproduct from palm oil refinery for green diesel production,Thailand
Optimal supplier selection model with multiple criteria: A case study in the automotive parts industry,Thailand
High sensitivity Troponin-I levels in asymptomatic hemodialysis patients,Thailand
Grape Seed extract reduces active gelatinases using an Etch-and-Rinse mode universal adhesive,Thailand
IoT-VuLock: Locking IoT device vulnerability with enhanced network scans,Thailand
"An annotated type catalogue of seven genera of operculate land snails (Caenogastropoda, Cyclophoridae) in the natural history Museum, London",Thailand
Rechargeable zinc-ion battery based on choline chloride-urea deep eutectic solvent,Thailand
An alternative genome-integrated method for undomesticated bacillus subtilis and related species,Thailand
A clinical resonance frequency analysis of implants placed at dehiscence-type defects with simultaneous guided bone regeneration during early healing,Thailand
Leptin prevents lipopolysaccharide-induced depressive-like behaviors in mice: Involvement of dopamine receptors,Brazil
"A new species of the millipede genus cryptocorypha attems, 1907, from northern Thailand (Polydesmida, pyrgodesmidae)",Thailand
Renieramycin T induces lung cancer cell apoptosis by targeting Mcl-1 degradation: A new insight in the mechanism of action,Thailand
Periodontitis as the risk factor of chronic kidney disease: Mediation analysis,Thailand
Effects of two-week sleep extension on glucose metabolism in chronically sleep-deprived individuals,Thailand
Application of minimum quantity lubrication for drum high clutch in turning process,Thailand
Hybrid nanocomposites of poly(Lactic acid)/thermoplastic polyurethane with nanosilica/montmorillonite,Thailand
"Bottom-ash waste management for soil improvement in saraburi province, thailand",Thailand
Production of acute hepatopancreatic necrosis disease toxin is affected by addition of cell-free supernatant prepared from AI-2-producing Vibrio harveyi mutant,Thailand
Intrinsic dimensionality estimation within tight localities,France
Two-sided assembly line car sequencing with a fuzzy adaptive extended coincidence algorithm,Thailand
Preparation of Titanium-Silica binary mixed oxide to use as a filler in poly (Lactic Acid),Thailand
The use of virtual learning environment and virtual technology for problem solving and team learning abilities in Thailand college classroom,Thailand
City Link: Finding Similar Areas in Two Cities Using Twitter Data,Thailand
Prebiotic effects of oligosaccharides extracted from palm kernel expeller on different levels of Salmonella typhimurium infection in chicks,Malaysia
The synthesis of 2D CH3NH3PbI3 perovskite films with tunable bandgaps by solution deposition route,Thailand
Rational re-design of: Lactobacillus reuteri 121 inulosucrase for product chain length control,Thailand
Design of a pIN diode-based reconfigurable metasurface antenna for beam switching applications,Thailand
Identification and validation of decision factors for selecting smart food packaging technology: A case of thailand’s food industry,Thailand
Comparison of yeast extract prepared by autolysis or steam explosion as a cheap nutrient supplement for very high gravity ethanol fermentation of cassava starch,Thailand
Do-It-Yourself Microsuture from Human Hair for Basic Microsurgical Training,Thailand
Simulation model for outbound logistics in quarry business,Thailand
Response surface methodology in optimization of separation process for methylal /methanol based on process simulation of extractive distillation,Thailand
Compositional formal verification for business process models with heterogeneous notations using colored petri net,Thailand
A novel de novo mutation substantiates KDF1 as a gene causing ectodermal dysplasia,Thailand
Properties of poly(lactic acid) filled with hydrophobic cellulose/SiO2 composites,Thailand
Recommendation system for Thai household remedies using ontology,Thailand
Sales forecasting using ontology,Thailand
A weak mutation testing framework for BPMN,Thailand
In vivo 3D image reconstruction of lamina cribrosa in glaucoma eyes,Thailand
Nanoscale zerovalent iron particles for magnet-assisted soil washing of cadmium-contaminated paddy soil: Proof of concept,Thailand
Ground-source heat pumps with horizontal heat exchangers for space cooling in the hot tropical climate of Thailand,Japan
"Molecular phylogeny of the Indochinese freshwater mussel genus Scabies Haas, 1911 (Bivalvia: Unionidae)",Thailand
"Epizootic of multi-centric, squamous cell carcinomas in populations of Indo-Pacific humpbacked dolphins Sousa chinensis in Thai waters",Thailand
Thai MOOC sustainability: Alternative credentials for digital age learners,Thailand
"First host record and morphological notes on the rare Chilean wasp Vervoortihelcon scaramozzinoi van Achterberg (Hymenoptera, Braconidae, Helconinae,Vervoortihelconini)",Thailand
An artificial bee colony algorithm for the vehicle routing problem with backhauls and time windows,Thailand
"Characterization of Acid- And Pepsin-soluble Collagens Extracted from Scales of Carp and Lizardfish Caught in Japan, Bangladesh and Vietnam with a Focus on Thermostability",Japan
Shortwave near-infrared spectroscopy for rapid detection of aflatoxin B1 contamination in polished rice,Thailand
Effect of biochar on Chinese kale and carbon storage in an agricultural area on a high rise building,Thailand
Turn-on fluorescent sensor for the detection of lipopolysaccharides based on a novel bispyrenyl terephtalaldehyde-bis-guanylhydrazone,Thailand
Vitamin D-binding protein gene polymorphism predicts pegylated interferon-related HBsAg seroclearance in HBeAg-negative Thai chronic hepatitis B patients: A multicentre study,Thailand
Enhanced degradation of methylene blue by a solution plasma process catalyzed by incidentally co-generated copper nanoparticles,Thailand
TiO2 coated on PVDF membrane for dye wastewater treatment by a photocatalytic membrane,Thailand
RAS mutation in mucinous carcinoma of the ovary,Thailand
Reduction of silver nanoparticle toxicity affecting ammonia oxidation using cell entrapment technique,Thailand
Synthesis of porous pig bone char as adsorbent for removal of DBP precursors from surface water,Thailand
Validation of the Scored Patient-Generated Subjective Global Assessment (PG-SGA) in Thai setting and association with nutritional parameters in cancer patients,Thailand
Prevalence of tool behaviour is associated with pelage phenotype in intraspecific hybrid long-tailed macaques (Macaca fascicularis aurea × M. f. fascicularis),Singapore
Coagulation and adsorption as pretreatments of thin-film composite-forward osmosis (TFC-FO) for ink printing wastewater treatment,Thailand
"The effectiveness of cinacalcet: a randomized, open label study in chronic hemodialysis patients with severe secondary hyperparathyroidism",Thailand
"Factors influencing quality of life (QOL) amongst elderly caregivers of people living with HIV/AIDS in Phayao province, Thailand: A cross-sectional study [version 1; peer review: 2 approved]",Thailand
Unveiling Stem Cell Heterogeneity Toward the Development of Salivary Gland Regenerative Strategies,Thailand
"Intestinal parasites and the occurrence of zoonotic Giardia duodenalis genotype in captive gibbons at Krabokkoo Wildlife Breeding Center, Thailand",Thailand
Comparison of the effects of kisspeptin-10 or gnrh on luteinizing hormone secretion during the luteal phase of the oestrous cycle in swamp buffalo cows,Thailand
α-mangostin and apigenin induced cell cycle arrest and programmed cell death in SKOV-3 ovarian cancer cells,Thailand
"A new species and a new record of the southeast asian millipede genus antheromorpha jeekel, 1968 (polydesmida, paradoxosomatidae) from Vietnam",Thailand
Increased serum glypican-3 is associated with liver stiffness and hepatic dysfunction in children with biliary atresia,Thailand
Accounting for biological variation with linear mixed-effects modelling improves the quality of clinical metabolomics data,Thailand
In vitro effect of recombinant feline interferon-Ω (rFeIFN-Ω) on the primary caninetransmissible venereal tumor culture,Thailand
Loss-of-function mutation in thiamine transporter 1 in a family with autosomal dominant diabetes,United States
Persistence of nitrite-oxidizing bacteria in entrapped cell-based partial nitrifying reactor treating ammonia-rich wastewater,Thailand
Effects of salinity and immobilization period on the nitrification and denitrification co-processes during biofilter acclimation in a marine recirculating aquaculture system,Thailand
Pathological femoral fracture in a doe secondary to osteomalacia: A veterinary clinical case report,Malaysia
Application of conditional mean spectrum in nonlinear response history analysis of tall buildings on soft soil,Thailand
Implementing multiple AR markers in learning science content with Junior High School students in Thailand,Thailand
"Open online assessment management system platform and instrument to enhance the information, media, and ICT literacy skills of 21st century learners",Thailand
Redesign of three-echelon multi-commodity distribution network,Thailand
The role of facebook affirmation towards ideal self-image and self-esteem,Thailand
A veterinary clinical case of severe chronic Haemonchus contortus infection in a goat: The clinical management of the case and pathology findings,Malaysia
Synthesis and characterization of bimodal mesoporous silica derived from rice husk ash,Thailand
How Vehicle Types and Operator's Legal Status Affect Safety of Interprovincial Buses in Thailand,Thailand
Development of data acquisition technique for inspection of pipes in vessel using gamma scanning coupled with computed tomography,Thailand
Enhancement of stability in alkali solution of polyethylene terephthalate fibers using low-dose gamma irradiation for fiber-reinforced neutron shielding concrete,Thailand
Explicit energy-minimal short-term path planning for collision avoidance in crowd simulation,Thailand
Database establishment for the secondary fungal DNA barcode translational elongation factor 1α (TEF1α),Australia
Bridging the gap between research and production with CODE,Thailand
"Morphological Changes of the Lower Ping and Chao Phraya Rivers, North and Central Thailand: Flood and Coastal Equilibrium Analyses",Thailand
"The prominent impairment of liver/intestinal cytochrome P450 and intestinal drug transporters in sepsis-induced acute kidney injury over acute and chronic renal ischemia, a mouse model comparison",Thailand
Key performance indicators of sustainable port: Case study of the eastern economic corridor in Thailand,Thailand
Distribution and antimicrobial activity of Thai marine actinomycetes,Thailand
Catalytic Steam Reforming of Biomass-Derived Tar over the Coal/Biomass Blended Char: Effect of Devolatilization Temperature and Biomass Type,Thailand
Negative immunomodulatory effects of type 2 porcine reproductive and respiratory syndrome virus-induced interleukin-1 receptor antagonist on porcine innate and adaptive immune functions,Thailand
Mapping abnormal subcortical neurodevelopment in a cohort of Thai children with HIV,United States
Tuberculous peritonitis in a cerebral palsy patient: A challenge in diagnosis and management,Thailand
Model-based analysis of an integrated zinc-air flow Battery/Zinc Electrolyzer System,Thailand
Safety and pharmacokinetics of standardized extract of Centella asiatica (ECa 233) capsules in healthy Thai volunteers: A phase 1 clinical study,Thailand
"Antioxidative, anti-inflammatory, and anti-aging properties of mycosporine-like amino acids: Molecular and cellular mechanisms in the protection of skin-aging",Japan
REBT and psychosis,United Kingdom
How to increase cybersecurity awareness,Thailand
Intratumoral 18F-FLT infusion in metabolic targeted radiotherapy,Canada
Novel sulfonamidospirobifluorenes as fluorescent sensors for mercury(ii) ion and glutathione,Thailand
Oxidized carbon nanosphere-based subunit vaccine delivery system elicited robust th1 and cytotoxic t cell responses,Thailand
Surjective additive rank-1 preservers on hessenberg matrices,Thailand
Mean absolute deviation portfolio frontiers with interval-valued returns,Thailand
Atomic mobility in Titanium grade 5 (Ti6Al4V),Taiwan
Alternative green preparation of mesoporous calcium hydroxyapatite by chemical reaction of eggshell and phosphoric acid,Thailand
A survey of jellyfish sting knowledge among Thai divers in Thailand,Thailand
Students' beliefs regarding the use of e-portfolio to enhance cognitive skills in a Blended Learning Environment,Thailand
A learning process model to enhance digital literacy using critical inquiry through digital storytelling (CIDST),Thailand
Toxic jellyfish in Thailand,Thailand
The different roles of help-seeking personalities in social support group activity on e-portfolio for career development,Thailand
A new schizophrenia model: Immune activation is associated with the induction of different neurotoxic products which together determine memory impairments and schizophrenia symptom dimensions,Thailand
Prolonged release of iloprost enhances pulpal blood flow and dentin bridge formation in a rat model of mechanical tooth pulp exposure,Thailand
A comprehensive review of smart/intelligent oilfield technologies and applications in the oil and gas industry,Turkey
A new decline curve analysis method for layered reservoirs,Thailand
Tumor mutational profile of triple negative breast cancer patients in Thailand revealed distinctive genetic alteration in chromatin remodeling gene,Thailand
Investigation on the tribological characteristics of lubricated Al2O3-TiC surface,Thailand
Recovery of recycled poly(ethylene terephthalate) via melt mixing with poly(butylene succinate) and ultrafine wollastonite,Thailand
"Effects of sulfur vulcanization system on cure characteristics, physical properties and thermal aging of epoxidized natural rubber",Thailand
Single-molecule detection of DNA in a nanochannel by high-field Strength-Assisted electrical impedance spectroscopy,Thailand
Characteristics of concrete bricks after partially substituting portland cement type 1 with cement and seashell waste and partially substituting sand with glass waste,Thailand
Exploring matrix effects on binding properties and characterization of cotinine molecularly imprinted polymer on paper-based scaffold,Thailand
Rabbit induced pluripotent stem cells retain capability of in vitro cardiac differentiation,Thailand
"Inflation, dark energy, and dark matter in supergravity",Japan
Estimating anticipated performance index and air pollution tolerance index of some trees and ornamental plant species for the construction of green belts,China
Heavy metal residue and potential human health risk factors of celosia argentea (lagos spinach) planted in a soil mixed with landfill leachate,Nigeria
"Awareness level about breast cancer risk factors, barriers, attitude and breast cancer screening among Indonesian women",Indonesia
Everolimus for the treatment of advanced gastrointestinal or lung nonfunctional neuroendocrine tumors in east asian patients: A subgroup analysis of the RADIANT-4 study,United States
