Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Traffic Prediction With a Spectral Graph Neural Network,19,2,6,1,0,cp,0
Effect of Ambient Relative Humidity on the Modified Evaporative Condenser,10,3,6,2,0,cp,0
Multiple Regression Model For Demolding Force Of Rubber Products Using A Full Factorial Design,12,3,6,2,0,cp,0
Immune Response after 2 Doses of BNT162b2 mRNA COVID-19 Vaccinations in Children and Adolescents with Cancer and Hematologic Diseases,22,8,4,1,1,ar,7
Targeted Proteins Reveal Cathepsin D as a Novel Biomarker in Differentiating Hepatocellular Carcinoma from Cirrhosis and Other Liver Cancers,26,7,4,3,1,ar,1
Computation of tolerance ellipses for bivariate and trivariate normal populations,21,4,4,4,1,ar,0
Influence of admixtures on the performance of soundless chemical demolition agents and implications for their utilization,43,3,5,2,1,ar,0
Dance Exchange as a Vehicle of Cultural Diplomacy: A Case Study of Ramayana Joint Performances of Thailand’s Khon and Indonesia’s Sendratari,37,1,4,1,,ar,0
Corpus To Enhance Verbal Complements Among Low English Proficiency Thai Learners,35,2,3,1,,ar,0
Impact of Morphology and Transition Metal Doping of Vanadate Nanowires without Surface Modification on the Performance of Aqueous Zinc-Ion Batteries,35,5,1,3,0,ar,3
Correction to: Reduced-Gap Ratio of High-T c Cuprates Within the d-Wave Two-Dimensional Van Hove Scenario (10.1023/A:1022645630932),,4,2,3,1,er,0
On and off-label uses of interleukin-17 inhibitors for patients with plaque-type psoriasis in Thailand: a real-world study,74,5,1,1,0,ar,0
As-needed intranasal corticosteroid spray for allergic rhinitis: a systematic review and meta-analysis*,36,4,1,5,1,re,3
An End-to-End Personalized Preference Drift Aware Sequential Recommender System with Optimal Item Utilization,58,2,4,1,1,ar,1
Effect of Initiator and Accelerator Amounts on Mechanical Properties of Unsaturated Polyester Resin,11,3,4,1,0,ch,0
Lateral Flow Immunoassay with a Concave Test Spot for the Determination of Cortisol in Human Serum,23,7,6,1,0,ar,2
Explicit factorization of and a-constacyclic codes over a finite field,8,4,1,2,0,ar,0
Numerical simulations of single whispering-gallery mode enhancement in hollow cylindrical optical microcavity,13,2,1,2,,ar,0
Hydrogen production by steam reforming of fusel oil over Ni-based fiber catalyst,40,6,1,4,0,ar,1
Parenthood and Life Satisfaction: The Role of Welfare Regimes,60,2,6,1,,ar,0
Malay Exiles in Central Thailand: Revisiting the cultural geography of Islam in Thailand and the Malay world’s northern diasporas,63,1,3,1,0,ar,1
A Method for In Vitro Fabrication of Hybrid Bone/Cartilage Tissue Using Mouse Induced Pluripotent Stem Cells,13,2,2,2,0,ch,0
Protecting and Expanding Railway Networks to Hedge against Disruptions: A Model with Travel Segments,80,3,5,2,1,ar,0
An Exploration into Color Reproduction for Inkjet FDM Color 3D Printing,9,5,6,4,1,cp,0
The Effects of Multimedia-Enhanced Instruction on Knowledge Gain and Retention of ESL Learners: An Assessment of Mayer’s Redundancy Principle,62,1,3,1,,ar,0
Repositioning Practice of Bedridden Patients: An Evolutionary Concept Analysis,114,5,1,3,1,ar,2
Exploring and Analysis of Student Engagement in English Writing Grammar Accuracy Based on Teacher Written Corrective Feedback,21,2,3,1,,ar,0
Combined Activated Carbon with Spent Fluid Catalytic Cracking Catalyst and MgO for the Catalytic Conversion of Waste Polyethylene Wax into Diesel-like Hydrocarbon Fuels,38,5,2,3,1,ar,1
Enhanced production of poly-3-hydroxybutyrate and carotenoids by Arthrospira platensis under combined glycerol and phosphorus supplementation,39,8,1,4,1,ar,0
Health benefits of astaxanthin against age-related diseases of multiple organs: A comprehensive review,460,4,2,3,0,re,7
The epidemiology and mutation types of Leber’s hereditary optic neuropathy in Thailand,28,8,1,7,1,ar,0
UNDERSTANDING EPIDEMIOLOGY AND HEALTH BURDEN FROM COVID-19 PANDEMIC: A REVIEW OF GLOBAL CASE REPORTS IN THE EARLY PANDEMIC PERIOD,63,8,1,3,1,ar,0
"Neokomagataea anthophila sp. nov., an osmotolerant acetic acid bacterium isolated in Thailand and emended description of the genus Neokomagataea",61,6,2,5,0,ar,0
Investigation of film thickness uniformity on tablets by handheld Raman spectrometer,21,2,2,1,,ar,0
Optimization Of Hydrocarbon Ejector Using Computational Fluid Dynamics,37,5,1,3,1,ar,0
Population pharmacokinetics of phenytoin in epileptic children and dosage regimens using Monte Carlo simulation,30,2,2,2,,ar,0
Using an online journal club to improve Asian speakers’ comfort in using English to discuss and understand research papers written in English,17,12,2,11,0,ar,0
Tapioca starch/PVA plastic films with water hyacinth powder: Enhanced stability in direct contact with moisture,13,5,1,2,0,ar,1
"Potent Anti-Cutibacterium acnes Activity of the Essential Oils Derived from Allium sativum, Gardenia jasminoides, and Hedychium coronarium Cultivated in Thailand",48,4,1,4,,ar,1
Job scheduling for stability testing of pharmaceutical products using mathematical model,8,6,2,1,,ar,0
Prevalence of depression and anxiety in pulmonary tuberculosis patients and its association with unsuccessful treatment outcome: A prospective cohort study,17,5,1,3,0,ar,0
Deep Attentive Pixels for Face Super-resolution,24,3,5,1,0,cp,0
"Cleidocranial dysplasia and novel RUNX2 variants: dental, craniofacial, and osseous manifestations",39,6,1,4,1,ar,5
"Comparative compositional and functional venomic profiles among venom specimens from juvenile, subadult and adult Russell’s viper (Daboia siamensis): correlation with renal pathophysiology in experimental rabbits",103,8,4,3,1,ar,0
Technological pedagogical content knowledge of primary school science teachers during the COVID-19 in Thailand and Finland,64,2,2,3,1,ar,1
The Political Ecology of Large Hydropower Dams in the Mekong Basin: A Comprehensive Review,276,1,4,1,,ar,7
IoT and Machine Learning-Based Hypoglycemia Detection System,28,5,7,2,0,cp,0
Reliability of DC-link Capacitors in Three-Level NPC Inverters under different PWM Methods,25,4,1,2,2,cp,3
Macular pigment optical density in a Thai sample,46,6,3,4,0,ar,0
Construction of a short version of the Montreal Cognitive Assessment (MoCA) rating scale for the Thai population using Partial Least Squares analysis,40,3,1,3,1,ar,0
Key unit operations in biorefinery processes,36,3,2,1,0,ch,1
Gratitude stimulates word-of-mouth more than words of thanks,54,5,1,5,0,ar,1
Discovery of C-12 dithiocarbamate andrographolide analogues as inhibitors of SARS-CoV-2 main protease: In vitro and in silico studies,84,7,6,3,1,ar,1
Exercise intervention prevents early aged hypertension-caused cardiac dysfunction through inhibition of cardiac fibrosis,34,6,2,8,1,ar,7
New Multi-Locus Sequence Typing of Mycoplasma hyorhinis Isolated from Pig Farms in Central Thailand,23,4,2,2,1,ar,0
Factors Affecting Behaviours of Returning E-Waste to Reverse Logistics System in Thailand,56,1,3,1,1,ar,1
"The Characteristics that Facilitate Spiritual Cultivation in Theravāda Buddhism, Thailand",15,2,1,1,0,ar,0
Sequences of polynomials satisfying the Pascal property,8,3,1,2,,ar,1
When are Islands not Islands: The Problems of Establishing Sovereignty Over the Senkaku / Diaoyu Islands,,1,4,1,0,ar,0
Association between gut microbiota and prediabetes in people living with HIV,63,7,4,3,1,ar,3
International Remittances and Women’s Reproductive Health Care: Evidence from Pakistan,50,4,3,4,1,ar,0
Smear layer deproteinization with NaOCl and HOCl: Do application/wash-out times affect dentin bonding of one-step self-etch adhesives?,42,9,2,6,1,ar,4
"Vertebral column deformity in six species of wild fish at the Coromandel coast, Bay of Bengal India",37,6,3,6,1,ar,1
Differences between chronic low back pain patients in Germany and Thailand in terms of nature of disease and socioeconomic and psychological factors,20,8,3,3,0,ar,1
The Efficacy of a Newly Developed Cueing Device for Gait Mobility in Parkinson's Disease,23,8,3,6,1,ar,2
"Association of Human Intestinal Microbiota with Lifestyle Activity, Adiposity, and Metabolic Profiles in Thai Children with Obesity",60,9,3,4,1,ar,1
"Prevalence, frontal plane knee alignment, and lower limb joint pain and injury in generalized joint hypermobility in Thai physical therapy students",40,2,1,1,1,ar,0
Reliability and Validity of the EORTC QLQ-CIPN20 (European Organization for Research and Treatment of Cancer Quality of Life Questionnaire-Chemotherapy-Induced Peripheral Neuropathy 20-Item Scale) among Thai Women with Breast Cancer Undergoing Taxane-Based Chemotherapy,16,4,4,3,1,ar,1
Genetic Diversity of Plasmodium vivax Merozoite Surface Protein-3 Alpha and Beta from Diverse Geographic Areas of Thailand,40,4,2,3,1,ar,2
SARS-CoV-2 vaccines: Current trends and prospects of developing plant-derived vaccines,118,3,2,1,0,ch,8
Masticatory muscle activity and oral health-related quality of life in patients wearing clear thermoplastic versus wrap-around retainers: A randomized controlled trial Aktivität der Kaumuskulatur und mundgesundheitsbezogene Lebensqualität bei Patienten mit durchsichtigen thermoplastischen Retainern im Vergleich zu Wrap-around-Retainern: Eine randomisierte kontrollierte Studie,36,3,2,1,0,ar,0
"Naturally occurring radioactive materials in sea water and beach sand near Map Ta Phut Industrial Estate, Thailand",36,6,1,2,,ar,1
Surface modifications of low-density polyethylene films with hydrophobic and antibacterial properties by chitosan-based materials,40,5,3,3,0,ar,0
Biofuel production with integrated pyrolysis and catalytic upgrading system,60,7,2,5,0,ch,4
Interlanguage Pragmatics: An Investigation of Pragmatic Transfer in Responses to English Tag Questions by L1 Thai Learners,50,2,3,1,,ar,2
Designing a Drug-Dispensing Test Task Using the SPEAKING Grid,18,2,3,1,,ar,1
HybridBERT4Rec: A Hybrid (Content-Based Filtering and Collaborative Filtering) Recommender System Based on BERT,29,4,3,2,1,ar,2
"Streptomyces barringtoniae sp. nov., isolated from rhizosphere of plant with antioxidative potential",57,6,2,2,0,ar,1
How Do Buddhist Monks Frame Conflict? A Buddhist Approach to Paradox,58,1,2,1,,ar,0
ENGAGE-A3 model: communication risk to involve Myanmar workers in AIDS prevention,80,3,2,1,1,ar,0
Treatment of Dry Eye Disease in Asia,143,10,1,12,0,ch,0
Experiment of a Phase-Gradient Metasurface Reflector for Millimeter Wave and 5G Applications,4,6,4,5,,cp,2
Development of Orthodontic Resin with Antibacterial Property against Biofilm of Respiratory Pathogens,34,3,4,3,0,ch,0
Denture Base PMMA Resin Containing Vanillin Inhibits Biofilm Formation of Bacteria Associated with Malodor,30,3,4,3,0,ch,0
Warehouse Processes Improvement Using Lean Six Sigma and RFID Technology,11,2,8,1,,ar,2
IN SITU SILICA REINFORCED RUBBER LATEX COMPOSITE: EFFECTS OF BLEND RATIO AND SILICA CONTENT,18,3,1,2,,ar,0
PREPARATION OF LIGHTWEIGHT CONCRETE AND LIGHTWEIGHT AGGREGATE FROM BAGASSE ASH AND COCONUT SHELL ASH,25,3,1,3,,ar,0
A usability evaluation of the Google Home with non-native English speakers using the system usability scale,53,1,4,1,0,ar,2
The Bangkok Urbanscapes Dataset for Semantic Urban Scene Understanding Using Enhanced Encoder-Decoder With Atrous Depthwise Separable A1 Convolutional Neural Networks,54,5,3,2,1,ar,5
PMMA/High-k Self-assembled TiO2 /PMMA Multi-layer Gate Dielectric for P3HT Organic Field Effect Transistors,25,5,4,3,1,ar,0
Fitness at a distance: towards marginal differences in global fitness,38,1,2,1,0,ar,0
Strategies for Metallizing and Electroplating Biodegradable PLA,43,7,4,4,1,ar,0
New Normal Mask-Wearing and Its Impact on Underneath Skin Microbiome: A Cross-Sectional Study in Mild Acne Vulgaris Patients,15,7,1,2,1,ar,2
Predicting Consumers’ Repurchase Intention of Ready-to-Drink Coffee: A Supply Chain from Thai Producers to Retailers,52,4,3,2,,ar,3
Simple Portable Voltammetric Sensor Using Anodized Screen- Printed Graphene Electrode for the Quantitative Analysis of p-Hydroxybenzoic Acid in Cosmetics,36,5,2,4,1,ar,3
"Associations among the anterior maxillary dental arch form, alveolar bone thickness, and the sagittal root position of the maxillary central incisors in relation to immediate implant placement: A cone-beam computed tomography analysis",40,4,3,2,1,ar,1
The case of an 85-year-old female with acute right hemiparesis with status epilepticus,5,2,2,2,1,ar,0
Thermal Oscillation Changes the Liquid-Form Autologous Platelet-Rich Plasma into Paste-Like Form,26,6,2,2,1,ar,0
The Roles of Moral Disengagement and Learned Helplessness Towards International Postgraduate Students’ Academic Procrastination,73,2,2,2,1,ar,3
"Probabilistic estimation and statuses of total, bioaccessible and inorganic arsenic accumulation in commercial white and brown rice in Thailand",37,2,3,1,0,ar,0
Mechanical Needling With Sterile Water Versus Lidocaine Injection for Lumbar Spinal Stenosis,37,3,3,4,1,ar,2
Effectiveness of a Soft Robotic Glove to Assist Hand Function in Stroke Patients: A Cross-Sectional Pilot Study,30,3,2,1,1,ar,3
Investigation on the Role of Polypyrrole/Carbon Black Nanoparticles in the Electromechanical Behavior of Modified P(VDF-HFP),34,8,6,6,0,ar,0
Factors influencing readmission among Thais with heart failure,51,2,1,1,,ar,0
"Morphological characterization of the digestive system and health status of the invasive shortfin molly Poecilia mexicana Steindachner, 1863, in Thailand",53,9,1,6,,ar,0
'AMR Dialogues': A public engagement initiative to shape policies and solutions on antimicrobial resistance (AMR) in Thailand,36,12,2,5,1,ar,2
THAI SENTENCEFINAL IMPERATIVE DISCOURSE PARTICLES,18,1,2,1,,ar,0
Simple manipulation of enzyme-linked immunosorbent assay (ELISA) using an automated microfluidic interface,37,7,3,5,0,ar,5
Factors Influence Students' Continuance Intention toward Online Learning Transition After the COVID-19 Pandemic Unfolds,39,2,3,1,0,cp,0
"The potency of selected ethnomedicinal plants from East Kalimantan, Indonesia as antidiabetic agents and free-radical scavengers",33,10,3,6,1,ar,5
Die and Punch Wear Reduction in Stamping Process by Lean Six Sigma Approach,20,3,4,3,0,cp,0
Biomethanation Potential and Enhancement of Acacia Leaves Waste Via Pretreatment and Co-Digestion Strategy,36,3,2,3,1,ar,1
Pediatric liver transplantation outcomes from a single center in Thailand,17,9,1,2,1,ar,1
Localization of infraorbital foramen and accessory infraorbital foramen with reference to facial bony landmarks: predictive method and its accuracy,36,2,5,1,1,ar,1
Clinical Characteristics of Kratom Exposures Reported to the Georgia and Alabama Poison Control Centers from 2016–2020: A Retrospective Review,32,5,2,3,,ar,0
Propensity Score Matched Study of Tri-Weekly vs. Weekly Platinum-Based Chemotherapy Concurrent with Radiotherapy in the Treatment of Locally Advanced Cervical Cancer,20,18,1,6,1,ar,0
Impact of Bandwidth on Range Resolution of Multiple Targets Using Photonic Radar,46,6,3,3,1,ar,10
Asymmetric Porous and Highly Hydrophilic Sulfonated Cellulose/Biomembrane Functioning as a Separator in a Lithium-Ion Battery,84,3,5,2,0,ar,6
The Design of Physical Components of Endoscopy Units: A Case Study of Four Major Public Hospitals in Thailand,16,3,4,1,1,ar,0
Effects of TiO2 Support and Cobalt Addition of Ni/TiO2 Catalyst in Selective Hydrogenation of Furfural to Furfuryl Alcohol,49,7,2,3,1,ar,0
The Impact of Variable Renewable Energy Integration on Total System Costs and Electricity Generation Revenue,69,2,3,1,1,ar,3
Improving Reading Comprehension Skills Using Multimedia Storytelling with Mind Maps for Students with Learning Disabilities in Thailand,22,4,2,2,1,ar,0
Effect of supervised rehabilitation combined with blood flow restriction training in athletes with chronic ankle instability: a randomized placebo-controlled trial,46,2,2,1,1,ar,4
Dynamic Slicing of Time Petri Net Based on MTL Property,33,2,3,1,1,ar,0
"Filtration rates of the green-lipped mussel Perna viridis (Linnaeus, 1758) exposed to high concentration of suspended particles",40,4,1,1,1,ar,1
“COUNTING DROPS AND OBSERVING COLOR”: TEACHERS’ AND STUDENTS’ FIRST EXPERIENCES IN SMALL-SCALE CHEMISTRY PRACTICUM OF ACID-BASE SOLUTIONS,44,6,1,4,1,ar,1
Sulfonated PEEK Characteristic after Various Surface Cleaning Techniques,51,5,1,2,,ar,3
Property Improvement of Recycled Nylon 6 by Thermoplastic Poly(Ether-Ester) Elastomer and Wollastonite,6,5,4,2,0,cp,1
Bio-composite of nipa palm husk derived activated carbon/poly(butylene succinate): an effective agricultural waste based adsorbent for ammonia removal,50,3,2,1,1,ar,2
Daratumumab as a Frontline Immunosuppression for Pure Red Cell Aplasia after Major ABO-mismatched Allogeneic Hematopoietic Stem Cell Transplantation,15,5,2,2,1,ar,4
Effect of Al addition on crystal structure of AlGaN/GaN on GaAs (001) substrate grown by metalorganic vapor phase epitaxy,24,6,2,4,1,ar,0
Biodiesel production from waste cooking oil using a new heterogeneous catalyst SrO doped CaO nanoparticles,33,5,2,4,1,ar,1
Facile synthesis of heterostructured g-C3N4/Ag -TiO2 photocatalysts with enhanced visible-light photocatalytic performance,36,3,2,1,1,ar,3
In vitro Screening for Cytotoxic Effect of Pore Forming Colicin N and Its Domains on Human Cancer Cells,33,2,2,1,1,ar,1
Factors related to survival time in dogs with pulmonary hypertension secondary to degenerative mitral valve disease stage C,21,5,1,1,1,ar,1
Time Series Shapelet-Based Movement Intention Detection Toward Asynchronous BCI for Stroke Rehabilitation,78,2,3,1,1,ar,1
Stepwise Verification for the BPMN With Timed and Stochastic Process Using a Colored Generalized Stochastic Petri Net,56,3,3,1,1,ar,2
"Potassium Fulvate for Improving Nutrient Status, Photosynthesis, and Agronomic Traits of Maize",47,6,2,3,0,ar,0
"Effect of Water Level Fluctuation on Riverbank Stability at the Estuary Area of Muaro Kualo Segment, Muara Bangkahulu River in Bengkulu, Indonesia",50,7,1,2,1,ar,10
Imaging Technology for Promoting Live Streaming in Thai Traditional Long-Boat Racing,8,5,7,3,0,cp,1
Sporothrix and Sporotrichosis,199,4,1,4,0,ch,3
VISITORS AT AMAZON.COM: A TWO-LEVEL EXPLORATION INTO THEIR BROWSING AND SPENDING BEHAVIORS,34,2,4,1,,ar,2
How Prussian Blue Analogues Can Be Stable in Concentrated Aqueous Electrolytes,41,13,5,5,0,ar,19
Pancyclicity of Generalized Prisms over Specific Types of Skirted Graphs,7,3,1,2,,ar,1
Bioaerosols: An Unavoidable Indoor Air Pollutant That Deteriorates Indoor Air Quality,81,2,6,2,0,ch,0
Modern Solutions for Indoor Air Quality Management in Commercial and Residential Spaces,94,3,6,2,0,ch,3
A BIM-Enabled Dashboard System for Construction Project Monitoring and Control,21,3,2,2,0,cp,0
Impact of Polymers as Precipitation Inhibitors on Physicochemical Properties of Spray-Dried Astaxanthin-Loaded Self-Microemulsifying Delivery Systems,15,2,3,1,0,cp,1
Mega Sporting Events and Inward Foreign Direct Investment: An Investigation of the Differences Among the Types of Sporting Events and Host Countries,40,3,4,3,1,ar,2
Rational La-doped hematite as an anode and hydrous cobalt phosphate as a battery-type electrode for a hybrid supercapacitor,63,11,1,7,0,ar,4
Assessing Consumers’ Intentions Towards Green Alternatives of Disposable Packaging: A Case Study in Beijing and Shanghai,48,2,2,1,0,cp,2
Systematicity of L2 Interlanguage of Stress Assignment in English Compound Nouns and Phrasal Verbs by L1 Thai Learners,35,2,3,1,,ar,1
Clay 3D printing as a bio-design research tool: development of photosynthetic living building components,51,5,1,5,1,ar,4
GANESARANGKURA BAND: THAI CLASSICAL MUSIC TRANSMISSION BASED ON INTEGRATED TERNARY SYSTEMS,24,3,2,1,,ar,0
Morpho-anatomical characterization and DNA barcoding of Achillea millefolium L.,92,10,3,2,1,ar,3
The Implementation of a Large-scale Online Extensive Reading Program in Thailand-From Decision-making to Application,29,1,3,1,,ar,3
The Relationship Between Metalinguistic Knowledge and the Identification of Thai Vowel Length by Chinese Learners Before and After Praxis Intervention,46,1,3,2,,ar,0
Vertex pancyclicity over lexicographic products,11,3,1,2,1,ar,1
The effect different of hydrochloric acid concentrations on the cleaning of Ni foam substrate: Structural and morphological studies,16,8,1,5,0,ar,3
Brush-Structured Chitosan/PolyHEMA with Thymine and Its Synergistic Effect on the Specific Interaction with ssDNA and Cellular Uptake,42,3,5,2,0,ar,1
Journal Recommendation System for Author Using Thai and English Information from Manuscript,15,3,3,2,0,cp,0
An Adaptive Perspective on Visual Working Memory Distortions,78,4,3,4,1,ar,11
Effects of a Learning-oriented Reading Assessment Model on Thai Undergraduate Students' Reading Ability,54,2,3,1,,ar,2
Impact of dosimetric parameters on interplay effects in 6 MV flattening filter-free photon beams to treat lung cancer,24,3,2,2,1,ar,0
Effect of mid-roll video advertising value and perceived intrusiveness on Facebook viewers’ response: the mediating roles of attitude and word-of-mouth intention,77,4,7,2,1,ar,1
Volatile Compound Production and Quality Characteristics of Durian Fruit Cv. Monthong as Affected by 1-methylcyclopropene and Modified Atmosphere Storage,27,3,4,4,1,ar,0
A Review of Recent Advances on Hybrid Energy Storage System for Solar Photovoltaics Power Generation,154,5,3,4,1,re,21
A DRL-Based Service Offloading Approach Using DAG for Edge Computational Orchestration,,7,3,6,2,ar,16
Machine-learning-based automated quantification machine for virus plaque assay counting,27,7,1,2,1,ar,3
Application of Sulfinate Agent in Conjunction with HOCl Smear-Layer Deproteinization Improves Dentin Bonding Durability of One-step Self-etch Adhesives,49,8,3,6,,ar,2
Prolonged breastfeeding and protective effects against the development of allergic rhinitis: A systematic review and meta-analysis,57,4,1,3,1,ar,3
High-Efficiency Air-Clad Type Silicon-Nitride Ring-Resonator for Bio-Sensing Applications,7,14,6,8,0,cp,1
Demand Forecasting in Production Planning for Dairy Products Using Machine Learning and Statistical Method,17,2,6,1,0,cp,0
Federated Learning Algorithms to Optimize the Client and Cost Selections,26,6,2,4,1,ar,9
Application of reverse vaccinology for designing of an mRNA vaccine against re-emerging marine birnavirus affecting fish species,72,3,1,3,1,ar,3
Evaluation of the long-term antibiofilm effect of a surface coating with dual functionality of antibacterial and protein-repellent effects,33,8,2,3,1,ar,3
Immunogenicity and Risk Factors Associated with Poor Humoral Immune Response of SARS-CoV-2 Vaccines in Recipients of Solid Organ Transplant: A Systematic Review and Meta-Analysis,116,18,1,8,1,ar,50
Functional Annotation of Uncharacterized Protein from Photobacterium damselae subsp. piscicida (Pasteurella piscicida) and Comparison of Drug Target Between Conventional Medicine and Phytochemical Compound Against Disease Treatment in Fish: An In-silico Approach,46,2,2,2,1,ar,6
Customers’ satisfaction toward drugstore facilities and services based on the good pharmacy practice standard in Thailand,25,2,2,2,1,ar,0
An In-silico Approach for Identifying Phytochemical Inhibitors Against Nervous Necrosis Virus (NNV) in Asian Sea Bass by Targeting Capsid Protein,49,4,2,3,1,ar,4
"Spermatozoon of the wild scalloped perchlet, Ambassis nalua (Hamilton, 1822): Ultrastructure and morphometric analysis",42,7,3,5,1,ar,1
INVESTIGATION OF KIDNEY FUNCTION CHANGES IN SEA SALT WORKERS DURING HARVEST SEASON IN THAILAND,34,3,1,2,1,ar,2
Genome Assembly and Genome Annotation of Leishmania martiniquensis Isolated from a Leishmaniasis Patient in Thailand,47,8,2,4,1,ar,1
Obstacles Detection for Electric Wheelchair with Computer Vision,12,2,5,1,0,cp,2
Message from Technical Program Chairs,,6,5,6,1,ed,0
Efficient Image Embedding for Fine-Grained Visual Classification,36,2,5,1,0,cp,1
Message from General Chair,,1,5,1,1,ed,0
"Multigene phylogeny reveals the ribbed shell morphotypes in the land snail genus Sarika (Eupulmonata: Ariophantidae), with description of two new species from Thailand and Myanmar",79,4,2,3,1,ar,1
Analysing Russian Reaction to 2021 U.S. Capitol Riots,18,2,5,2,0,ar,0
Centralized Optimal Operations of Local Energy Trading Market in Distribution System,36,2,4,1,1,ar,0
Mapping the motorcycle-based ride-hailing users in Yogyakarta: An analysis of socio-economic factors and preferences,57,4,1,5,1,ar,7
The Predictors Influencing the Rational Use of Antibiotics Among Public Sector: A Community-Based Survey in Thailand,37,6,2,4,1,ar,1
Association Between Indoxyl Sulfate and Dialysis Initiation and Cardiac Outcomes in Chronic Kidney Disease Patients,38,9,1,1,1,ar,1
Distributed Deep CNN-LSTM Model for Intrusion Detection Method in IoT-Based Vehicles,42,8,2,7,1,ar,34
Formation and growth characteristics of nanostructured carbon films on nascent Ag clusters during room-temperature electrochemical CO2 reduction,41,9,5,5,1,ar,3
Changes in Triple-Negative Breast Cancer Molecular Subtypes in Patients Without Pathologic Complete Response After Neoadjuvant Systemic Chemotherapy,38,27,2,11,2,ar,7
Synthesis of AC@CuO-NWs and removal of basic dye from wastewater,14,8,1,8,0,cp,2
Mechanical Needling with Sterile Water versus Steroids Injection for Facet Joint Syndrome: A Retrospective Observational Study,36,3,2,4,1,ar,2
Innovative PLC training laboratory for developing industry 4.0 skills,10,6,6,3,0,cp,5
Policy perspectives of challenges and factors in promoting science literacy in Thailand,16,5,1,3,1,ar,0
GlauCUTU: Time Until Perceived Virtual Reality Perimetry With Humphrey Field Analyzer Prediction-Based Artificial Intelligence,48,12,3,4,1,ar,2
Whole crop feedstocks in biorefinery: A common classification,107,3,2,2,0,ch,2
"Cultural Karen house for village revitalization in the national park: Case study of Karen tribe village in Kaengkrachan forest complex, Thailand",4,5,1,1,1,ar,0
Livable communities for aged populations in urban areas: A case study of an urban community in Bangkok,14,4,1,3,1,ar,0
Pulse Oximetry and Three-Dimensional Analysis in Evaluating Immature Permanent Teeth Apexogenesis: Two Case Reports,25,4,1,2,1,ar,2
Acute Coronary Syndrome After Inactivated SARS-COV-2 Vaccine A Case Report,14,6,1,2,1,ar,3
"Sericin-mediated improvement of dysmorphic cardiac mitochondria from hypercholesterolaemia is associated with maintaining mitochondrial dynamics, energy production, and mitochondrial structure",72,5,5,5,1,ar,5
Appositeness of Optimized and Reliable Machine Learning for Healthcare: A Survey,141,4,2,5,1,ar,7
Taking 200 mg Vitamin C Three Times per Day Improved Extraction Socket Wound Healing Parameters: A Randomized Clinical Trial,26,4,1,1,1,ar,3
Metric properties of Oppenheim continued fractions in the field of Laurent series,6,3,2,2,0,ar,0
Adherence to Dihydroartemisinin + Piperaquine Treatment Regimen in Low and High Endemic Areas in Indonesia,78,4,2,3,1,ar,0
Selective solid-phase extraction of atrazine from agricultural environmental water samples using high permeability nanoporous carbon derived from melamine-based polybenzoxazine followed by HPLC-UV,75,5,8,1,2,ar,6
Investigating the Influence of ACTN3 R577X Polymorphism on Performance and Angular Kinematics Using Motion Capture Technology,29,5,2,2,1,ar,0
Conjunctival Balloon Cell Nevus in a Young Child: A Case Report,20,4,1,3,1,ar,0
Spatially resolved investigation into the coke formation and chemical states of nickel during autothermal reforming of acetic acid over Ni/ CeO2-ZrO2catalysts,54,4,5,3,0,ar,0
TURBULENT CASCADES IN A TRUNCATION OF THE CUBIC SZEGO EQUATION AND RELATED SYSTEMS,45,2,3,3,2,ar,2
A randomized clinical trial on the accuracy of guided implant surgery between two implant-planning programs used by inexperienced operators,34,3,1,1,0,ar,0
"Surgeons' Perspective, Learning Curve, Motivation, and Obstacles of Full-Endoscopic Spine Surgery in Thailand: Results from A Nationwide Survey",15,17,2,14,1,ar,3
Determination of T Cell Responses in Thai Systemic Sclerosis Patients,39,9,2,6,1,ar,1
"Cellulose degrading bacteria isolated from Palangkaraya, Central Kalimantan, Indonesia as peat fiber decomposer to accelerate peat soil compression",34,5,3,3,1,ar,0
Study of quark and gluon jet substructure in Z+jet and dijet events from pp collisions,107,2358,1,270,1,ar,11
2-D Nanomaterials Assisted LSPR MPM Optical Fiber Sensor Probe for Cardiac Troponin I Detection,51,5,2,2,0,ar,21
ARERec: Attentive Local Interaction Model for Sequential Recommendation,40,4,3,2,1,ar,2
Promoting infection prevention behaviors in family caregivers of preschoolers with acute lymphoblastic leukemia: the application of self-care deficit theory,35,3,4,1,1,ar,0
"Storage Stability of Chilled and Frozen Starch Gels as Affected by Blended Starch Formulation, Sucrose Syrup, and Coconut Milk",18,2,1,2,1,ar,0
Effects of a 4D program on blood sugar control among patients with type 2 diabetes in Pathumthani Province,25,3,4,3,1,ar,0
Attitudes and opinions about 360 virtual videos to relieve muscle pain and fibrosis in the neck and shoulder,46,7,4,1,1,ar,0
"Cost-effectiveness of school oral health prevention program: a case study of community dentistry, Mahidol University",20,4,4,2,1,ar,1
Finding a Balance between Public and Private Spaces in Student Housing Design in Thailand,38,1,4,1,1,ar,1
Linking workplace social support to turnover intention through job embeddedness and work meaningfulness,68,1,2,1,0,ar,3
Privacy for Healthcare Data Using the Byzantine Consensus Method,33,6,3,7,0,ar,15
Direct and Indirect Effects of Parenthood on Later-Life Happiness: Evidence from Older Adults in Thailand,50,2,2,1,0,ar,2
