Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
The impact of obesity and body weight on the outcome of patients with relapsed/refractory large B-cell lymphoma treated with axicabtagene ciloleucel,13,11,2,2,1,le,7
Momordica charantia l. Extract protects hippocampal neuronal cells against pahs-induced neurotoxicity: Possible active constituents include stigmasterol and vitamin e,31,3,2,1,1,ar,9
A simple approach to dynamic material balance for a dry-gas reservoir,32,5,2,4,1,ar,0
A novel curcumin-mycophenolic acid conjugate inhibited hyperproliferation of tumor necrosis factor-alpha-induced human keratinocyte cells,49,8,1,2,1,ar,8
Comparative study of silk fibroin‐based hydrogels and their potential as material for 3‐dimensional (3d) printing,37,5,7,1,1,ar,7
Quantitative assessment of periodontal bacteria using a cell-based immunoassay with functionalized quartz crystal microbalance,39,8,2,2,1,ar,3
Clinical and immunologic responses to a B-Cell epitope vaccine in patients with HER2/neu-overexpressing advanced gastric cancer—results from phase Ib trial IMU.ACS.001,46,23,2,17,1,ar,17
Coinherited Hemoglobin H/Constant Spring Disease and Heterozygous Hemoglobin Tak Causing Severe Hemolytic Anemia in a Thai Boy,25,6,3,3,0,ar,1
Comparison between Bleeding Time and PFA-200 to Evaluate Platelet Function Disorder in Children,9,2,3,2,0,le,1
Simulation and optimization of direct glucose fuel cell,37,5,1,1,0,ar,0
Mortality from drug-resistant tuberculosis in high-burden countries comparing routine drug susceptibility testing with whole-genome sequencing: a multicentre cohort study,37,22,4,18,1,ar,9
Inhibitory mechanisms of lusianthridin on human platelet aggregation,35,4,7,2,1,ar,4
Evaluation of fluoride adsorption mechanism and capacity of different types of bone char,39,9,3,6,1,ar,13
Effect of the nanostructured zn/cu electrocatalyst morphology on the electrochemical reduction of co2 to value-added chemicals,34,4,2,1,1,ar,2
Population pharmacokinetics of oral levofloxacin in healthy volunteers and dosing optimization for multidrug-resistant tuberculosis therapy,27,5,3,3,0,ar,1
"Anionic and Cationic Surfactant Synergism: Minimizing Precipitation, Microemulsion Formation, and Enhanced Solubilization and Surface Modification",54,2,3,2,0,ar,10
Role of herbal teas in regulating cellular homeostasis and autophagy and their implications in regulating overall health,302,9,2,2,1,re,9
International Delphi Expert Consensus on Safe Return to Surgical and Endoscopic Practice: From the Coronavirus Global Surgical Collaborative,34,49,1,44,2,ar,5
Final overall survival analysis of the phase 3 HERITAGE study demonstrates equivalence of trastuzumab-dkst to trastuzumab in HER2-positive metastatic breast cancer,23,25,2,20,1,ar,3
Tracking COVID-19 with wastewater to understand asymptomatic transmission,11,16,2,15,1,ar,19
Development of core–shell-structured Ti-(N) powders for additive manufacturing and comparison of tensile properties of the additively manufactured and spark-plasma-sintered Ti-N alloys,35,6,2,3,0,ar,4
IBS-GEC ESTRO-ABS recommendations for CT based contouring in image guided adaptive brachytherapy for cervical cancer,41,13,3,13,1,ar,40
Repurposing of stabilised dredged lakebed sediment in road base construction,30,4,2,2,0,ar,25
Association of Cognitive Function Screening Results with Adherence and Performance in a Pedometer-Based Intervention,53,6,1,6,1,ar,1
Molecular studies on oestrogen α and progesterone receptors and histomorphometric analysis of canine uteri following aglepristone treatment,24,4,3,3,0,ar,1
Comparison of piperacillin plasma concentrations in a prospective randomised trial of extended infusion versus intermittent bolus of piperacillin/tazobactam in paediatric patients,33,8,2,2,1,ar,3
Vaginal Progesterone Supplementation in the Management of Preterm Labor: A Randomized Controlled Trial,21,2,4,1,2,ar,1
"Prevalence of endoparasitic and viral infections in client-owned cats in metropolitan Bangkok, Thailand, and the risk factors associated with feline hookworm infections",63,6,2,3,0,ar,5
Assessing scrub typhus and rickettsioses transmission risks in the Chiang Rai province of northern Thailand,57,13,2,2,1,ar,6
Protein deamidation to produce processable ingredients and engineered colloids for emerging food applications,98,6,1,4,0,re,34
Network meta-analysis of management of trigger thumb in children,43,7,2,2,0,ar,5
"Exposure to the oral environment enhances the corrosion of metal orthodontic appliances caused by fluoride-containing products: Cytotoxicity, metal ion release, and surface roughness",47,2,1,1,0,ar,7
Overexpression of glucose-6-phosphate isomerase in Synechocystis sp. PCC 6803 with disrupted glycogen synthesis pathway improves exopolysaccharides synthesis,36,2,1,2,0,ar,6
Hybrid or Virtual Conferencing: that is the Question,12,7,2,7,0,ar,0
Systematic review and practical guidance on the use of topical calcipotriol and topical calcipotriol with betamethasone dipropionate as long-term therapy for mild-to-moderate plaque psoriasis,52,10,1,10,0,re,4
Quark stars in the Einstein–Gauss–Bonnet theory: A new branch of stellar configurations,67,4,1,4,0,ar,23
Synergistic effect of Thiourea and HCl on Palladium (II) recovery: An investigation on Chemical structures and thermodynamic stability via DFT,72,3,2,1,1,ar,15
Simplified approach for pathological diagnosis of diffuse gliomas in adult patients,43,11,2,6,0,ar,5
Sequential elastic recovery stress edge-smoothed finite element method for lower-bound limit determination of structures,46,4,2,3,0,ar,2
Structure and properties of in situ reactive blend of polylactide and thermoplastic starch,38,7,5,4,0,ar,6
"Quality of chilled and frozen starch gels as affected by starch type, highly concentrated sucrose and coconut milk",43,2,1,2,0,ar,6
Stakeholder engagement and firms' innovation: Evidence from LGBT-supportive policies,55,3,3,4,0,ar,8
Testing the factors controlling the numbers of microplastics on beaches along the western Gulf of Thailand,106,4,3,1,0,ar,6
Seasonal microplastic variations in estuarine sediments from urban canal on the west coast of Thailand: A case study in Phuket province,69,4,3,3,0,ar,27
Differences in lower-extremity kinematics between the male military personnel with and without plantar fasciitis,36,3,2,2,0,ar,6
A systematic review and meta-analysis of enzyme-linked immunosorbent spot (ELISPOT) assay for BK polyomavirus immune response monitoring after kidney transplantation,48,7,2,4,1,ar,3
Isolated Extramedullary Relapse After Human Leukocyte Antigen-Matched Myeloablative Allogeneic Hematopoietic Stem Cell Transplantation in Acute Myeloid Leukemia Patients: Case Reports and Literature Review,20,4,2,2,0,ar,0
Phylogeography and demographic history of Thai Pediculus humanus capitis (Phthiraptera: Pediculidae) revealed by mitochondrial DNA sequences,47,10,6,4,0,ar,4
Coordination between the central control unit and local control function of a photovoltaic system under the uncertainties of sunlight and three-phase unbalanced loads,23,2,1,1,1,ar,0
An adaptive large neighborhood search for the multiple-day music rehearsal problems,30,2,2,2,1,ar,3
"How tree species, tree size, and topographical location influenced tree transpiration in northern boreal forests during the historic 2018 drought",103,6,4,4,1,ar,15
Differential expression of Notch related genes in dental pulp stem cells and stem cells isolated from apical papilla,36,5,2,2,2,ar,2
Fully Inorganic CsSnI3 Mesoporous Perovskite Solar Cells with High Efficiency and Stability via Coadditive Engineering,52,8,4,3,0,ar,22
Artificial neural network model for predicting minimum fluidization velocity and maximum pressure drop of gas fluidized bed with different particle size distributions,67,5,6,2,1,ar,8
Pd/TiO2 Coated in a Microscale-Based Reactor by Electrophoretic Deposition for Biohydrogenated Diesel Production,50,4,3,3,0,ar,0
Development of a restraining wall and screw-extractor discharge system for continuous jig separation of mixed plastics,32,10,4,4,1,ar,8
Development and validation of indirect ELISA for antibody detection against different protein antigens of porcine epidemic diarrhea virus in the colostrum and milk of sows,36,7,2,2,0,ar,5
"Copper and critical metals production from porphyry ores and E-wastes: A review of resource availability, processing/recycling challenges, socio-environmental aspects, and sustainability issues",488,9,2,5,0,re,108
Biocarbons as emerging and sustainable hydrophobic/oleophilic sorbent materials for oil/water separation,164,4,4,3,0,re,36
The environmental impact assessment of gold extraction processes for discarded computer RAM: a comparative study of two leaching chemicals,40,3,2,1,0,ar,6
Rapid exome sequencing as the first-tier investigation for diagnosis of acutely and severely ill children and adults in Thailand,15,18,2,10,0,ar,10
"Synthesis of sorafenib analogues incorporating a 1,2,3-triazole ring and cytotoxicity towards hepatocellular carcinoma cell lines",71,9,4,5,0,ar,10
Cerebello-Cortical Control of Tremor Rhythm and Amplitude in Parkinson's Disease,8,10,2,6,1,no,12
Tears evoke the intention to offer social support: A systematic investigation of the interpersonal effects of emotional crying across 41 countries,95,103,2,70,2,ar,16
A “turn on” fluorometric and colorimetric probe based on vinylphenol-BODIPY for selective detection of Au(III) ion in solution and in living cells,49,5,2,1,0,ar,7
"Author Correction: HAWC observations of the acceleration of very-high-energy cosmic rays in the Cygnus Cocoon (Nature Astronomy, (2021), 5, 5, (465-471), 10.1038/s41550-021-01318-y)",,101,1,31,1,er,1
Cephalosporins for first febrile urinary tract infection from Enterobacteriaceae with antimicrobial resistance in young children,5,3,1,1,0,no,1
Exergy and exergoeconomic analyses of sustainable furfural production via reactive distillation,42,5,12,3,0,ar,10
"Pattern of genetic structure of the common stream fish, Neolissochilus soroides (Pisces: Cyprinidae), addresses the importance of protected areas in eastern Thailand",55,6,2,6,0,ar,1
Positive Predictive Value and Correct Detection Rate of 18F-rhPSMA-7 PET in Biochemically Recurrent Prostate Cancer Validated by Composite Reference Standard,25,14,1,4,1,ar,4
"A cross-country comparison of compensation mechanisms for distributed photovoltaics in the Philippines, Thailand, and Vietnam",91,4,1,4,1,ar,14
Pyrolysis: An effective technique for degradation of COVID-19 medical wastes,158,7,6,8,1,re,101
"Observed-to-expected incidence ratios of second malignant neoplasms after radiation therapy for medulloblastoma: A Surveillance, Epidemiology, and End Results analysis",33,12,2,4,1,ar,2
"Inflammatory and Oxidative Pathways Are New Drug Targets in Multiple Episode Schizophrenia and Leaky Gut, Klebsiella pneumoniae, and C1q Immune Complexes Are Additional Drug Targets in First Episode Schizophrenia",69,5,2,7,0,ar,19
Application of the mixed effects model for analysing photovoltaic datasets and interpreting into meaningful insights,35,4,3,1,1,ar,2
Platelet-rich fibrin did not affect autologous bone graft in repairing alveolar clefts,42,3,4,2,0,ar,4
"Job Stress, Psychological Capital, Perceived Social Support, and Occupational Burnout Among Hospital Nurses",50,4,1,3,0,ar,26
A phenomenological study of the lived experience of nurses in the battle of COVID-19,23,6,1,5,2,ar,33
A new disinfectant technique for Campylobacter jejuni and spoilage bacteria on chicken skin using a high-pressure pulsed jet spray apparatus,42,9,2,4,1,ar,2
Amount of contamination on the face shield of endoscopists during upper endoscopy between patients in two positions: A randomized study,21,8,2,1,2,ar,4
Development and psychometric evaluation of a quality nursing care scale from nurses’ perspective,44,5,1,2,1,ar,5
Microbial community compositions and sulfate-reducing bacterial profiles in malodorous urban canal sediments,56,6,4,3,0,ar,4
Progression of Myocardial Fibrosis in Nonischemic DCM and Association With Mortality and Heart Failure Outcomes,32,11,2,7,1,ar,20
Fimbristylis ovata extract and its ability to encounter AGEs-induced neurotoxicity in SH-SY5Y,43,2,2,1,2,ar,4
Robust hamiltonian energy control based on lyapunov function for four-phase parallel fuel cell boost converter for DC microgrid applications,45,11,1,9,0,ar,11
Hypokalemia in peritoneal dialysis patients in Thailand: the pivotal role of low potassium intake,29,9,2,6,0,ar,5
An investigation into the status of Thailand's music education systems and organisation,80,4,2,3,0,ar,8
The correlation of maxillomandibular advancement and airway volume change in obstructive sleep apnea using cone beam computed tomography,32,5,3,3,0,ar,2
Long-term course after pediatric right ventricular outflow tract reconstruction,12,7,3,2,0,ar,3
Litter to Leaf: The Unexplored Potential of Silk Byproducts,74,4,2,4,0,re,14
Effect of Ethylene Oxide Group in the Anionic–Nonionic Mixed Surfactant System on Microemulsion Phase Behavior,82,3,3,1,0,ar,7
Topical 0.5% Timolol Maleate Significantly Enhances Skin-Barrier Restoration After Fractional Carbon Dioxide Laser Treatment for Acne Scars,24,4,2,2,0,ar,7
Tooth ultrastructure of a novel COL1A2 mutation expanding its genotypic and phenotypic spectra,42,8,2,2,0,ar,6
"Correction to: Sinus and anterior skull base surgery during the COVID-19 pandemic: systematic review, synthesis and YO-IFOS position (European Archives of Oto-Rhino-Laryngology, (2021), 278, 6, (1733-1742), 10.1007/s00405-020-06236-9)",,15,1,15,1,er,0
Characterization of antibacterial nanocomposites of polyethylene terephthalate filled with nanosilver-doped carbon black,48,12,3,11,0,ar,11
The effect of acid aging on the mechanical and tribological properties of coir–coconut husk-reinforced low-density polyethylene composites,44,11,4,6,0,ar,5
Development and characterization of antibacterial hydroxyapatite coated with mangosteen extract for bone tissue engineering,52,6,4,2,0,ar,9
Evaluating the measurement properties of patient-reported outcome measures in radiotherapy-induced xerostomia,28,5,2,4,2,re,5
Comparison of infective endocarditis risk between balloon and self-expandable valves following transcatheter aortic valve replacement: systematic review and meta-analysis,46,6,2,3,0,ar,4
Incorporating Prior Scientific Knowledge into Deep Learning for Precipitation Nowcasting on Radar Images,16,6,6,2,0,cp,2
Predicting Football Match Result Using Fusion-based Classification Models,10,2,6,1,0,cp,1
Guideline of Personalized Facial Makeup Using a Hierarchical Cascade Classifier,8,4,6,1,0,cp,0
Detecting Facial Images in Public with and without Masks Using VGG and FR-TSVM Models,24,2,6,1,0,cp,1
Mass-ratio-variance based Outlier Factor,16,3,6,1,0,cp,2
Classification of Abusive Thai Language Content in Social Media Using Deep Learning,19,2,6,1,0,cp,2
Antibacterial effects of Copper Microparticles/Copper Nanoparticles/Copper(II) Oxide Nanoparticles and Copper Microparticles/Copper Nanoparticles/Copper(I) Oxide Nanoparticles from Ultrasono-Electrochemical with Hydrothermal assisted synthesis method,38,2,1,1,1,ar,2
Semi-supervised thai sentence segmentation using local and distant word representations,71,4,1,2,1,ar,1
Recovery of moringa oleifera oil from seed cake by supercritical carbon dioxide extraction,29,5,1,2,1,ar,2
Climatological characterization of tropical cyclones detected in the regional climate simulations over the CORDEX-SEA domain,69,11,1,8,0,ar,4
A Study of Relationship between Music Streaming Behavior and Big Five Personality Traits of Spotify Users,15,2,4,1,0,cp,1
Web Components Template Generation from Web Screenshot,19,2,4,1,0,cp,0
A Development of Personality Recognition Model from Conversation Voice in Call Center Context,34,2,4,1,0,cp,1
Precipitation Nowcasting Using Deep Learning on Radar Data Augmented with Satellite Data,14,6,4,2,0,cp,2
Microbiomes of Healthy and Bleached Corals During a 2016 Thermal Bleaching Event in the Upper Gulf of Thailand,78,9,6,2,1,ar,3
Implementation of Non-Orthogonal Multiple Access on DVB-T Using Software-Defined Radio,9,4,5,2,0,cp,1
Artificial Neural Network (ANN) based Classification of High and Low PAPR OFDM signals,13,2,5,1,0,cp,3
Development of Chinese Vocabulary Learning by utilizing Virtual Reality,7,20,5,1,0,cp,0
3D Simulation for Train Motion of Bangkok Transit System,14,9,5,2,0,cp,0
A Discrete-Time Simulation for Throughput Performance Evaluation of IEEE802.11 with Hidden Stations,7,9,5,5,0,cp,0
An Online Cognitive Intervention Tool for the Patients with Mild Cognitive Impairment using Virtual Reality,15,12,5,1,0,cp,2
Implementing TrafficEngineering with Segment Routing using OpenDaylight Controller and Pathman-SR,15,4,5,2,0,cp,0
Energy Efficient Hybrid Medium Access Control Protocol for Wireless Sensor Network,10,6,5,4,0,cp,4
A Hybrid E-nose System based on Metal Oxide Semiconductor Gas Sensors and Compact Colorimetric Sensors,13,4,5,1,0,cp,3
Investigation of key chemical species from durian peduncles and their correlations with durian maturity,,4,1,2,1,ar,4
Observation of a New Excited Beauty Strange Baryon Decaying to Ξb- π+π-,46,2360,1,270,1,ar,21
Measurement of the Wγ Production Cross Section in Proton-Proton Collisions at s =13 TeV and Constraints on Effective Field Theory Coefficients,42,2319,1,272,1,ar,10
Acute Kidney Injury Induced Lupus Exacerbation Through the Enhanced Neutrophil Extracellular Traps (and Apoptosis) in Fcgr2b Deficient Lupus Mice With Renal Ischemia Reperfusion Injury,111,10,2,2,1,ar,22
Dynamical stabilization and H-vacancy diffusion kinetics of lightweight complex hydrides: Ab initio study for hydrogen storage improvement,46,5,4,4,0,ar,10
Effect of atomic configuration and spin-orbit coupling on thermodynamic stability and electronic bandgap of monolayer 2H-Mo1−xWxS2solid solutions,61,5,2,3,0,ar,3
Porous silsesquioxane cage and porphyrin nanocomposites: Sensing and adsorption for heavy metals and anions,104,4,4,2,0,ar,18
Assessing Dynamic Changes of Taste-Related Primary Metabolism During Ripening of Durian Pulp Using Metabolomic and Transcriptomic Analyses,50,13,1,5,1,ar,11
Toxicity Profiles and Survival Outcomes among Patients with Nonmetastatic Nasopharyngeal Carcinoma Treated with Intensity-Modulated Proton Therapy vs Intensity-Modulated Radiation Therapy,27,18,1,4,1,ar,22
False Dogmas in Schizophrenia Research: Toward the Reification of Pathway Phenotypes and Pathway Classes,32,2,1,4,1,ar,7
Editorial: Epigenetic Regulation of Innate Immunity,3,2,2,2,1,ed,2
"Sign-genres, authentication, and emplacement The signage of Thai restaurants in Hamburg, Germany",35,2,2,2,0,ar,4
Effects of amino proton and denticity of quinoline-pyridine based dyes on Cd2+ and Zn2+ fluorescence sensing properties,51,7,3,2,0,ar,6
The synergy of CHEF and ICT toward fluorescence ‘turn-on’ probes based on push-pull benzothiazoles for selective detection of Cu2+ in acetonitrile/water mixture,53,7,3,6,0,ar,11
Assessment of Platelet and Plasma Serotonin in Canine Pulmonary Hypertension Secondary to Degenerative Mitral Valve Disease,35,3,1,1,1,ar,1
Utilization of Hydrophobic Microenvironment Sensitivity in Diethylpyrocarbonate Labeling for Protein Structure Prediction,48,4,1,3,2,ar,12
Effects of cathode coating materials and operational time on the mercury removal performance of electrokinetic remediation system for marine sediment,41,5,3,3,0,ar,3
"Two-step thermodegradation kinetics of cellulose, hemicelluloses, and lignin under isothermal torrefaction analyzed by particle swarm optimization",51,6,4,6,0,ar,37
"Using n-alkanes as a proxy to reconstruct sea-level changes in Thale Noi, the west coast of the Gulf of Thailand",39,4,2,2,0,ar,3
Thickness effect on the properties of Mn-doped ZnO thin films synthesis by sol-gel and comparison to first-principles calculations,59,7,5,5,0,ar,17
Luminescent nanohybrid of ZnO quantum dot and cellulose nanocrystal as anti-counterfeiting ink,41,7,3,2,0,ar,13
Global transpiration data from sap flow measurements: The SAPFLUXNET database,168,164,1,136,1,dp,46
Coordination-driven self-assembly of a series of dinuclear M2L2mesocates with a bis-bidentate pyridylimine ligand,47,10,1,5,0,ar,3
Fecal microbiota transplantation for irritable bowel syndrome: An intervention for the 21stcentury,111,3,1,2,1,ar,10
Thailand and Covid-19: Institutions and social dynamics from below,34,2,1,1,,ch,0
"Anticonjugation and Antibiofilm Evaluation of Probiotic Strains Lactobacillus plantarum 22F, 25F, and Pediococcus acidilactici 72N Against Escherichia coli Harboring mcr-1 Gene",60,8,1,3,1,ar,6
Vitis Vinifera Leaf Extract Protects Against Glutamate-Induced Oxidative Toxicity in HT22 Hippocampal Neuronal Cells and Increases Stress Resistance Properties in Caenorhabditis Elegans,44,6,3,5,1,ar,16
Code transformation impact on compiler-based optimization: A case study in the cmssw,11,3,1,1,1,cp,0
Computational Design of Oligosaccharide-Producing Levansucrase from Bacillus licheniformis RN-01 to Increase Its Stability at High Temperature,70,3,3,1,0,ar,6
Anisotropic quark stars in R2 gravity,52,4,1,4,1,ar,23
Neonatal dermatology,60,2,1,2,,ch,0
"An updated inventory of sea slugs from koh tao, thailand, with notes on their ecology and a dramatic biodiversity increase for thai waters",297,7,5,6,1,ar,8
Motor oil removal from water by continuous froth flotation: The influence of surfactant structure on interfacial adsorption and foam properties,51,4,3,2,0,ar,8
Effects of microplastic accumulation on floc characteristics and fouling behavior in a membrane bioreactor,50,3,5,1,0,ar,37
Sustainable mixed matrix membranes containing porphyrin and polysulfone polymer for acid gas separations,112,10,5,8,0,ar,16
"Comparison of sars-cov-2 antibody production by 2-dose coronavac, 2-dose vaxzevria, 2-dose coronavac-vaxzevria heterologous vaccination and post-infection",10,7,2,2,,ar,0
Calderon-Zygmund type estimates for nonlocal PDE with Hölder continuous kernel,46,3,1,3,1,ar,9
Strategies for Poly(3-hydroxybutyrate) Production Using a Cold-Shock Promoter in Escherichia coli,66,4,4,2,1,ar,4
"Citywide energy-related co2 emissions and sustainability assessment of the development of low-carbon policy in chiang mai, thailand",32,2,9,1,1,ar,5
β‐Cyclodextrin Inclusion Complexes with Catechol‐Containing Antioxidants Protocatechuic Aldehyde and Protocatechuic Acid—An Atomistic Perspective on Structural and Thermodynamic Stabilities,65,1,7,1,1,ar,7
Non-thermal atmospheric pressure argon-sourced plasma flux promotes wound healing of burn wounds and burn wounds with infection in mice through the anti-inflammatory macrophages,68,6,6,1,1,ar,3
Comparison of point-of-care testing and hospital-based methods in screening for potential type 2 diabetes mellitus and abnormal glucose regulation in a dental setting,23,7,3,3,1,ar,2
Globality in teaching art and architectural history: A case study of the glossary assignment,37,1,5,1,1,ar,1
Impacts of preparation method on catalytic properties and activity of Shell@Core structure of CuO@ZrO2/FeMgAl-LDO catalyst for ethanol dehydrogenation,33,2,2,1,1,ar,2
A systematic review of proton therapy for the management of nasopharyngeal cancer,36,6,2,5,1,re,6
Effects of Acute Hypoxia on Psycho-Physiological Response and Muscle Oxygenation during Incremental Running Exercise,29,2,1,1,,ar,0
Applying Cordyceps sinensis to Boost Endurance Performance in Long-Distance Runners,35,5,1,4,,ar,1
"Effects of Accentuated Eccentric Loading Combined with Plyometric Training on Strength, Power, Speed, and Agility in Male Rugby Players",31,2,1,1,,ar,0
"Adherence to Screening for Anemia in 9-Month-Old Full-Term Infants in Bangkok, Thailand",17,6,1,1,0,ar,0
Sensitivity to financial rewards and impression management links to smartphone use and dependence,45,2,1,2,0,ar,1
The dosimetric comparison using anisotropic analytical algorithm (AAA) and Acuros XB algorithms in the target overlapping with air cavity of pituitary carcinoma,21,3,4,2,1,ar,1
Nocturnal asthma,102,3,2,4,0,ar,3
Innate immunity in COVID-19: Drivers of pathogenesis and potential therapeutic targets,70,3,2,2,1,re,4
Small-scale plasma membrane preparation for the analysis of candida albicans cdr1-mgfphis,64,6,4,3,0,ar,4
Circulating BAFF and CXCL10 levels predict response to pegylated interferon in patients with hbeag-positive chronic hepatitis B,31,7,1,3,1,ar,5
Budd-Chiari syndrome: consensus guidance of the Asian Pacific Association for the study of the liver (APASL),257,20,1,16,0,ar,26
Plasma B-cell activating factor levels and polymorphisms in hepatitis B-related hepatocellular carcinoma: Clinical correlation and prognosis,33,6,2,1,1,ar,3
Covid-19 in end-stage renal disease patients with renal replacement therapies: A systematic review and meta-analysis,67,6,2,5,1,ar,19
Lack of association between audiogram and hearing disability measures in mild cognitive impairment and dementia: What audiogram does not tell you,19,4,4,4,1,ar,4
Comparative accuracy of prognostic models for short-term mortality in acute-on-chronic liver failure patients: CAP-ACLF,30,44,1,30,0,ar,9
Elimination of hepatitis C among HIV-positive population in Asia: Old and new challenges,84,7,1,4,0,re,0
Aging additively influences insulin-and insulin-like growth factor-1-mediated endothelial dysfunction and antioxidant deficiency in spontaneously hypertensive rats,48,6,2,7,1,ar,1
"Uptake of Primary Care Services and HIV and Syphilis Infection among Transgender Women attending the Tangerine Community Health Clinic, Bangkok, Thailand, 2016 – 2019",34,11,2,5,1,ar,9
Protective effect of lusianthridin on hemin-induced low-density lipoprotein oxidation,29,5,3,2,1,ar,4
Stock trend prediction using deep learning approach on technical indicator and industrial specific information,48,2,1,1,1,ar,14
Effect of encouragement-based management mechanism on construction firms’ manpower development: An empirical study from Vietnam,101,3,2,4,1,ar,0
"Infection of tilapia tilapinevirus in mozambique tilapia (Oreochromis mossambicus), a globally vulnerable fish species",61,5,2,3,1,ar,23
"Chromosome-scale assembly of the complete genome sequence of leishmania (Mundinia) martiniquensis, isolate LSCM1, strain LV760",22,8,3,3,1,ar,4
Manipulation of rice straw silage fermentation with different types of lactic acid bacteria inoculant affects rumen microbial fermentation characteristics and methane production,51,6,1,5,1,ar,14
Preliminarily screening geographical hotspots for new rooftop pv installation: A case study in Thailand,65,4,8,4,1,ar,1
Natural Kaolin-Based Ni Catalysts for CO2Methanation: On the Effect of Ce Enhancement and Microwave-Assisted Hydrothermal Synthesis,113,13,2,8,1,ar,17
Nilpotent superfields for broken abelian symmetries,41,3,2,2,1,ar,4
Holographic RG flows and Janus solutions from matter-coupled N= 4 gauged supergravity,53,1,2,1,1,ar,4
Survival of Patients with High-Risk Pulmonary Arterial Hypertension Associated with Congenital Heart Disease,17,3,1,3,0,ar,0
Preparation and properties of bacterial cellulose/graphene oxide composite films using dyeing method,30,2,3,1,0,ar,9
"Increased susceptibility to dextran sulfate-induced mucositis of iron-overload β-thalassemia mice, another endogenous cause of septicemia in thalassemia",49,10,1,4,1,ar,23
Clinical Characteristics of SCN5A p.R965C Carriers: A Common Founder Variant Predisposing to Brugada Syndrome in Thailand,5,19,3,11,1,ar,3
Factor associated with sexual health literacy among secondary school female students in the southern province of Thailand,27,2,1,2,0,ar,0
Vascular calcification in patients with early-stage chronic kidney disease: The pivotal role of estimated glomerular filtration rate,39,8,1,1,0,ar,1
Corporate sustainability and stock value in asian–pacific emerging markets: Synergies or tradeoffs among esg factors?,64,2,5,1,1,ar,8
Prevalence of empty follicle syndrome in king chulalongkorn memorial hospital,21,6,1,1,0,ar,0
Diversity and distribution of harmful microalgae in the Gulf of Thailand assessed by DNA metabarcoding,105,8,2,5,0,ar,11
Rapid detection of multidrug-resistant tuberculosis based on allele-specific recombinase polymerase amplification and colorimetric detection,35,6,1,4,1,ar,11
"Effects of litter size and parity number on mammary secretions including, insulin-like growth factor-1, immunoglobulin G and vitamin A of black bengal, saanen and their crossbred goats in Thailand",45,7,1,2,1,ar,6
Refinement on Poisson approximation of CDOs,8,2,1,2,1,ar,1
Are we there yet? 40 years of successes and challenges for children and adolescents living with HIV,15,5,2,9,1,ar,12
"Human Immunodeficiency Virus Type 1 Vpu Inhibitor, BIT225, in Combination with 3-Drug Antiretroviral Therapy: Inflammation and Immune Cell Modulation",31,10,2,5,0,ar,4
Economic development policies and land use changes in thailand: From the eastern seaboard to the eastern economic corridor,31,2,5,2,1,ar,8
"Colistin resistance and esbl production in salmonella and escherichia coli from pigs and pork in the thailand, cambodia, lao pdr, and myanmar border area",55,7,6,4,1,ar,21
Experimental transmission of Leishmania (Mundinia) parasites by biting midges (Diptera: Ceratopogonidae),65,10,6,8,1,ar,19
Perioperative outcomes of patients who were not candidates for additional nonsteroidal antiinflammatory drugs in a multimodal pain control regimen for total knee arthroplasty,29,6,2,3,1,ar,2
Streptococcus equi subsp. zooepidemicus finding in confirmed feline infectious peritonitis cat patient,36,3,1,2,1,ar,0
Marine Streptomyces chumphonensis KK1-2T produces piericidin A1 as the major secondary metabolite,26,6,1,2,1,ar,3
Different light spectra and intensity level effects on vegetative growth and antioxidant content of coriander,11,2,1,1,0,cp,0
DS-1 inhibits migration and invasion of non-small-cell lung cancer cells through suppression of epithelial to mesenchymal transition and integrin β1/FAK signaling,50,3,2,1,0,ar,3
Supply chain ambidexterity and green scm: Moderating role of network capabilities,66,6,5,3,1,ar,10
Physicochemical characterisation and the prospects of biofuel production from rubberwood sawdust and sewage sludge,63,6,5,4,1,ar,8
Development and validation of artificial intelligence to detect and diagnose liver lesions from ultrasound images,29,11,1,6,1,ar,13
Crosslinked silk fibroin/gelatin/hyaluronan blends as scaffolds for cell-based tissue engineering,36,6,7,1,1,ar,5
Magnetic field line random walk and solar energetic particle path lengths: Stochastic theory and PSP/IS IS observations,66,26,2,14,1,ar,15
Measurements of production cross sections of the Higgs boson in the four-lepton final state in proton–proton collisions at √s=13Te,120,2323,2,250,1,ar,36
Boar sperm production in a tropical environment,24,5,1,4,,ar,3
Multidrug resistant Escherichia coli Harboring Extended-spectrum β-Lactamase-encoding genes isolated from clinically healthy pigs,37,6,1,5,,ar,2
"Evidence of cryptic diversity in freshwater Macrobrachium prawns from Indochinese riverine systems revealed by DNA barcode, species delimitation and phylogenetic approaches",156,6,1,6,1,ar,5
A rapid fecal immunochemical test for gastrointestinal bleeding detection in cynomolgus macaques (Macaca fascicularis),31,8,1,2,,ar,0
"Estimating service demand for intermediary care at a community integrated intermediary care center among family caregivers of older adults residing in Chiang Mai, Northern Thailand",38,7,3,6,1,ar,3
Improved yeast-screening assay for phytoestrogens,31,5,6,2,1,ar,0
Three-dimensional evaluation of the depressor anguli oris and depressor labii inferioris for botulinum toxin injections,18,8,1,3,1,ar,11
