Title,cover_date,authkey_word
Use of Nd:YAG laser to recanalize occluded Cypass Micro-Stent in the early post-operative period,2018-06-01,"Cataract extraction, Glaucoma, Lasers solid-state"
"The effects of sex, skeletal age, and sagittal skeletal pattern on pharyngeal airway dimensions and related structures in growing Thai orthodontic patients",2018-06-01,"Growing, Lateral cephalometric radiograph, Pharyngeal airway, Pharyngeal structure, Three-way ANOVA"
A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,2018-06-01,"convergence, guild structure, pulp eater, seed predator, seed rain, seed syndrome, species richness"
Tuning poly(p-phenylene) nano-size for enhancing electrical conductivity based on surfactant templates and doping,2018-06-01,"Conductive polymer, Doping, Electrical conductivity, Poly(p-phenylene) nanoparticle, Surfactant"
"Nurses' turnover intention: The impact of leader-member exchange, organizational identification and job embeddedness",2018-06-01,"job embeddedness, leader-member exchange, nursing, organizational identification, Thailand, turnover intention"
"Toward non-toxic and simple recovery process of poly(3-hydroxybutyrate) using the green solvent 1,3-dioxolane",2018-06-01,"1,3-Dioxolane, Cupriavidus necator, Environmentally friendly solvent, Green solvent, Poly(3-hydroxybutyrate)"
Predictive Factors for Death After Snake Envenomation in Myanmar,2018-06-01,"prospective study, snakebites"
Revision of Dolabraulax Quicke (Hymenoptera: Braconidae) with the description of three new species from south India,2018-06-01,"Braconinae, Braconini, Kerala, Nesaulax, New generic record, Syntomernus"
"A remarkable new genus of Braconini (Hymenoptera: Braconidae: Braconinae) from Papua New Guinea, reared from fallen fruit",2018-06-01,"Australasia, Fruit, New genus, Parasitoid wasp, Rubiaceae"
"New design equation for undrained pullout capacity of suction caissons considering combined effects of caisson aspect ratio, adhesion factor at interface, and linearly increasing strength",2018-06-01,"Design equation, Finite element analysis, Pullout capacity, Skirted foundations, Suction caissons"
Cinacalcet for treatment of chronic kidney disease-mineral and bone disorder: A meta-analysis of randomized controlled trials,2018-06-01,"Chronic kidney disease-mineral bone disorders, Cinacalcet, Meta-analysis"
Incubation of Aquilaria subintegra with Microbial Culture Supernatants Enhances Production of Volatile Compounds and Improves Quality of Agarwood Oil,2018-06-01,"Agarwood oil, Aquilaria subintegra, Culture supernatant, GC–MS, Lactic acid bacteria"
Electrochemical detection of c-reactive protein based on anthraquinone-labeled antibody using a screen-printed graphene electrode,2018-06-01,"Anthraquinone, C-reactive protein, Electrochemical sensors, Sandwich format, Signaling antibody"
Design of a globally stable position estimator for surface permanent-magnet synchronous motors,2018-06-01,"global stability, permanent-magnet synchronous motors, position estimation, robustness"
A bibenzyl from Dendrobium ellipsophyllum induces apoptosis in human lung cancer cells,2018-06-01,"Apoptosis, Bibenzyl, Dendrobium ellipsophyllum, Lung cancer, p53, Selective anticancer"
Occupational exposure to BTEX compounds among enclosed multi-storey car park workers in central Bangkok area,2018-06-01,"Biomarker, BTEX, Car-park worker, Day of week, Occupational exposure"
Complexometric and argentometric titrations using thread-based analytical devices,2018-06-01,"Argentometric titration, Chloride, Complexometric titration, Magnesium (Mg(II)), Microfluidic thread-based analytical device (µTAD)"
Electrical conductivity response of methanol sensor based on conductive polyindole,2018-06-01,"Chemical sensor, Conductive polymer, Gas sensor, Polyindole, Volatile organic compound"
An 8-aminoquinoline derivative as a molecular platform for fluorescent sensors for Zn(II) and Cd(II) ions,2018-06-01,"Aminoquinoline, Coordination polymer, Fluorescence imaging, Fluorescent sensor, Metal ion detection"
Preparation of sulfonated zeolite ZSM-5/sulfonated polysulfone composite membranes as PEM for direct methanol fuel cell application,2018-06-01,"Direct methanol fuel cell, Polysulfone, Zeolite"
Systematizing Community-Based Disaster Risk Management (CBDRM): Case of urban flood-prone community in Thailand upstream area,2018-06-01,"Community Disaster Risk Management Organization (CDRMO), Community-Based Disaster Risk Management (CBDRM), Flood, Institutionalization, Readiness"
"Optimization of coconut protein deamidation using protein-glutaminase and its effect on solubility, emulsification, and foaming properties of the proteins",2018-06-01,"Coconut protein, Emulsification property, Enzymatic deamidation, Foaming property, Protein solubility, Protein-glutaminase"
Seroprevalence of brucellosis in goats and sheep in Thailand: Results from the Thai National Brucellosis Surveillance System from 2013 to 2015,2018-06-01,"brucellosis, goat farming, ruminants, surveillance, Thailand"
Goat milk: Non-invasive source for mammary epithelial cell isolation and in vitro culture,2018-06-01,"epithelial cell, goat milk, mammary gland, stem cell"
"Corrosion of metal orthodontic brackets and archwires caused by fluoride-containing products: Cytotoxicity, metal ion release and surface roughness",2018-06-01,"Archwire, Bracket, Corrosion, Cytotoxicity, Fluoride, Ion release, Metal orthodontic appliance, Surface roughness"
"The Synergy of Endotoxin and (1→3)-β-D-Glucan, from Gut Translocation, Worsens Sepsis Severity in a Lupus Model of Fc Gamma Receptor IIb-Deficient Mice",2018-06-01,"(1→3)-β-D-glucan, Endogenous endotoxin, FcGRIIb-deficient mice, Sepsis severity, Systemic lupus erythematosus"
Comparison of water-use characteristics of landscape tree (Tabebuia argentea) and palm (Ptychosperma macarthurii) species in a tropical roof garden with implications for urban water management,2018-06-01,"Ptychosperma macarthurii, Roof garden, Sap flux density, Tabebuia argentea, Urban trees"
"In vitro activities of carbapenems in combination with amikacin, colistin, or fosfomycin against carbapenem-resistant Acinetobacter baumannii clinical isolates",2018-06-01,"Acinetobacter baumannii, Antibiotic combination, Carbapenem resistance"
Active packaging from chitosan-titanium dioxide nanocomposite film for prolonging storage life of tomato fruit,2018-06-01,"Active packaging, Climacteric fruit, Ethylene scavenging, Nanocomposite, Photocatalyst"
Effects of turmeric extract on hemin-induced low-density lipoprotein oxidation,2018-06-01,"cholesteryl ester, curcuminoids, hemin, oxidized LDL, tetrahydrocurcumin"
Acceptability of Self-Sample Human Papillomavirus Testing Among Thai Women Visiting a Colposcopy Clinic,2018-06-01,"Cervical cancer screening, HPV testing, Self-HPV, Self-sample testing, Thailand"
"Thai Norms for Name, Image, and Category Agreement, Object Familiarity, Visual Complexity, Manipulability, and Age of Acquisition for 480 Color Photographic Objects",2018-06-01,"Bank of Standardized Stimuli (BOSS), Cross-linguistic, Picture norms, Thai"
Uncomplicated common bile duct stone removal guided by cholangioscopy versus conventional endoscopic retrograde cholangiopancreatography,2018-06-01,"Cholangioscopy, Endoscopic retrograde cholangiopancreatography, Fluoroscopy, Non-radiation"
Long-term renal outcome in pediatric glomerulonephritis associated with crescent formation,2018-06-01,"Children, Glomerulonephritis, Kidney failure, Outcome"
Fabrication of Admicelled Natural Rubber by Polycaprolactone for Toughening Poly(lactic acid),2018-06-01,"Admicellar polymerization, Mechanical properties, Natural rubber, Poly(lactic acid), Toughness"
Gain-of-function mutation in PTPN11 in histiocytic sarcomas of Bernese Mountain Dogs,2018-06-01,"Bernese Mountain Dog, gain-of-function mutation, histiocytic sarcoma, PTPN11 gene"
Morphological characteristics of the tongue and lingual papillae of the large bamboo rat (Rhizomys sumatrensis),2018-06-01,"Light microscopy, Lingual papillae, Rodent, Scanning electron microscopy, Tongue"
Changes in Tryptophan Catabolite (TRYCAT) Pathway Patterning Are Associated with Mild Impairments in Declarative Memory in Schizophrenia and Deficits in Semantic and Episodic Memory Coupled with Increased False-Memory Creation in Deficit Schizophrenia,2018-06-01,"Compensatory anti-inflammatory reflex system, Cytokines, Immune activation, Inflammation, Schizophrenia, Tryptophan"
Identification of Ethanol-inducible Genes and Isolation of the Myb-related Protein-like Promoter in Oryza sativa L,2018-06-01,"cDNA-AFLP, Cis-acting elements, Ethanol-inducible gene, Myb-related protein, Oryza sativa, TATA-less promoter"
The Putative Role of Environmental Mercury in the Pathogenesis and Pathophysiology of Autism Spectrum Disorders and Subtypes,2018-06-01,"Autism spectrum disorders, Cytokines, Immune, Inflammation, Mercury, Oxidative stress"
Lime powder treatment reduces urinary excretion of total protein and transferrin but increases uromodulin excretion in patients with urolithiasis,2018-06-01,"Calcium oxalate, Kidney stone, Proteome, Proteomics, THP, Urinary proteins"
The benefit of punishment sensitivity on motor performance under pressure,2018-06-01,"anxiety, defensive distance, performance, reinforcement sensitivity theory, threat imminence"
Protective Effects of Cell-Free Supernatant and Live Lactic Acid Bacteria Isolated from Thai Pigs Against a Pandemic Strain of Porcine Epidemic Diarrhea Virus,2018-06-01,"Antiviral activity, Cell-free supernatants, Lactic acid bacteria, Porcine epidemic diarrhea virus, Probiotics"
Influence of Hydrogen on Catalytic Properties of Ziegler-Natta Catalysts Prepared by Different Methods in Ethylene Polymerization,2018-06-01,"Ethylene polymerization, Hydrogen response, Ziegler-Natta catalyst"
Impact of Mixing Method on Rheological Instability for Binary Mixture of Linear Low-Density Polyethylene,2018-06-01,"Mixing, Polyethylene, Rheology, Viscoelastic Properties"
Reforming of CO2-containing natural gas with steam in AC gliding arc discharge for hydrogen production,2018-05-28,"Gliding arc discharge, natural gas, plasma, steam reforming"
Extension of specification language for soundness and completeness of service workflow,2018-05-28,"completeness, computational tree Logic (CTL), Enterprise systems, first order logic (FOL), Semantics, service composition, service workflows, service-oriented architecture (SOA), soundness, specification language, Syntax"
Absolute oral bioavailability and disposition kinetics of puerarin in female rats,2018-05-25,"Pharmacokinetics, Puerarin, Rats"
Sanctis A–C: Three Racemic Procyanidin Analogues from The Lichen Parmotrema sancti-angelii,2018-05-24,"Biosynthesis, Cytotoxicity, Natural products, Procyanidin analogues, Structure elucidation"
Accuracy of axial length measurements obtained by optical biometry and acoustic biometry in rhegmatogenous retinal detachment: A prospective study,2018-05-23,"Cataract surgery biometry, IOL biometry, Phacoemulsification, Phacovitrectomy"
Using a Distributed Roadside Unit for the Data Dissemination Protocol in VANET with the Named Data Architecture,2018-05-23,"intelligent transport system (ITS), named data network (NDN), vehicle to roadside unit (V2R), Vehicular ad hoc network (VANET)"
Dust attenuation in 2 < z < 3 star-forming galaxies from deep ALMA observations of the Hubble Ultra Deep Field,2018-05-21,"Galaxies: evolution, Galaxies: high-redshift, Galaxies: star formation, Galaxies: starburst, Submillimetre: galaxies"
Revolutionizing Our Understanding of AGN Feedback and its Importance to Galaxy Evolution in the Era of the Next Generation Very Large Array,2018-05-20,"galaxies: active, galaxies: nuclei, radio continuum: galaxies"
Stability enhancement of mulberry-extracted anthocyanin using alginate/chitosan microencapsulation for food supplement application,2018-05-19,"Alginate, anthocyanin, chitosan, controlled release, encapsulation, microcarrier"
Bearing capacity of shallow foundations in clay with linear increase in strength and adhesion factor,2018-05-19,"Bearing capacity, limit analysis, lower bound analysis, offshore shallow foundation, second-order cone programming, soil–foundation interface, strength inhomogeneity"
Exploring bedroom usability and accessibility in Parkinson'S disease (PD): The utility of a PD home safety questionnaire and implications for adaptations,2018-05-17,"Accessibility, Bedroom adaptation, Nocturnal symptoms, Parkinson's disease, Usability"
Driver identification using histogram and neural network from acceleration data,2018-05-15,"Big data, Data mining, Driver behavior, Driver identification, Neural network"
A study of vehicular desynchronization for platooning application,2018-05-15,"Beaconing, Desynchronization, IEEE 802.11p, Medium access control, Network simulation, Performance evaluation, Platooning, Vehicular Ad Hoc Network (VANET)"
Neuroprotective effect of a standardized extract of Centella asiatica ECa233 in rotenone-induced parkinsonism rats,2018-05-15,"Centella asiatica, ECa233, Mitochondria, Parkinson's disease, Rotenone"
No neurocognitive advantage for immediate antiretroviral treatment in adults with greater than 500 CD4+ T-cell counts,2018-05-15,"antiretroviral treatment, central nervous system, HAND, HIV, neurocognitive impairment"
Analysis of cosmetic residues on a single human hair by ATR FT-IR microspectroscopy,2018-05-15,"Attenuated total reflection (ATR), Cosmetic, Forensic science, Hair, Infrared spectroscopy, Residue"
Effect of Bi2O3 on gamma ray shielding and structural properties of borosilicate glasses recycled from high pressure sodium lamp glass,2018-05-15,"Energy buildup factors, FTIR, Glass, Radiation shielding, Young's modulus"
"Petrochemistry and zircon U-Pb geochronology of granitic rocks in the Wang Nam Khiao area, Nakhon Ratchasima, Thailand: Implications for petrogenesis and tectonic setting",2018-05-15,"Arc magmatism, Geothermobarometry, Granite, Thailand, Zircon"
When art meets mall: impact on shopper responses,2018-05-14,"Aesthetics, Art infusion, Customer response, Experiential marketing, Retail atmospherics, Shopping value"
Reduction by enhanced coagulation of dissolved organic nitrogen as a precursor of N-nitrosodimethylamine,2018-05-12,"Dissolved organic matter, fluorescence excitation-emission matrix, humic and fulvic acids, polyaluminium chloride, powder activated carbon, tryptophan"
Whole Mitochondrial Genomic and Y-Chromosomal Phylogenies of Burmese Long-Tailed Macaque (Macaca fascicularis aurea) Suggest Ancient Hybridization between fascicularis and sinica Species Groups,2018-05-11,"Introgression, mainland Southeast Asia, Myanmar, subspecies, Thailand"
High temperature multidimensional gas chromatographic approach for improved separation of triacylglycerols in olive oil,2018-05-11,"Comprehensive sampling, Heart-cut multidimensional GC, Olive oil, Triacylglycerols"
Efficacy of district tuberculosis co-ordinating team on health service performance for suspected TB patient in district hospital,2018-05-10,"Health service performance, Suspected tuberculosis patient, TB co-ordinating team"
To be in good health,2018-05-10,"Good health, Health"
Influence of emotional regulation on successful aging among thai older adults,2018-05-10,"Emotional regulation, Successful ageing, Thai older adults Paper type Research paper"
"Architrypethelium murisporum (Ascomycota, Trypetheliaceae), a remarkable new lichen species from Thailand challenging ascospore septation as an indicator of phylogenetic relationships",2018-05-10,"Lichens, Phylogeny, Southeast Asia, Taxonomy, Tropical diversity, Trypetheliales"
"A retrospective study of bovine tuberculosis at the municipal abattoir of Bauchi State, Northeastern Nigeria",2018-05-10,"Bauchi, Bovine tuberculosis, Mycobacterium bovis, Prevalence, Retrospective"
CAR T cell therapy for breast cancer: Harnessing the tumor milieu to drive T cell activation,2018-05-10,"Breast cancer, Chimeric antigen receptor, Genetic engineering, Inverted cytokine receptor, T cell therapy"
Evidence for the Higgs boson decay to a bottom quark–antiquark pair,2018-05-10,"CMS, Higgs, Physics"
Search for new long-lived particles at s=13 TeV,2018-05-10,"CMS, Long-lived particles, Physics"
Search for supersymmetry in events with one lepton and multiple jets exploiting the angular correlation between the lepton and the missing transverse momentum in proton–proton collisions at s=13TeV,2018-05-10,"CMS, Physics, Supersymmetry"
Search for gauge-mediated supersymmetry in events with at least one photon and missing transverse momentum in pp collisions at √s=13TeV,2018-05-10,"CMS, Computing, Physics, Software"
Measurement of quarkonium production cross sections in pp collisions at s=13TeV,2018-05-10,"CMS, Cross sections, Quarkonium"
Development of highly reinforced maleated natural rubber nanocomposites based on sol–gel-derived nano alumina,2018-05-10,"composites, nanoparticles, nanowires and nanocrystals, rubber"
Effect of Silica and Alumina Ratio on Bed Agglomeration during Fluidized Bed Gasification of Rice Straw,2018-05-08,"agglomeration, alumina bed, fluidized bed, gasification, rice straw"
A study of factors effecting Thailand talent mobility programme: Case of university and food technology industry,2018-05-08,"National Research University (NRU), Personnel Sharing, Talent Mobility (TM), University-Industry Collaboration (UIC), University-Industry Linkage (UIL)"
The study of public organization's intention to use an open government data assessment application: Testing with an applicable TAM,2018-05-08,"component, Evaluate Open Government Data, Open Data, Open Data Assessment, Open Government Data, TAM"
The study of the local community products (OTOP) website characteristics toward buyer decision using eye tracking,2018-05-08,"Eye tracking, Local Community Enterprise, OTOP, Rural sub-district, SMEs, Web page"
Identification of heavy-flavour jets with the CMS detector in pp collisions at 13 TeV,2018-05-08,"Particle identification methods, Pattern recognition, cluster finding, calibration and fitting methods, Performance of High Energy Physics Detectors"
Hexabromoacetone: An efficient reagent for bromination of saturated hydrocarbons catalyzed by oxidovanadium(IV) picolinate complex,2018-05-05,"Bromination, Cyclododecane, Hexabromoacetone, Oxidovanadium complex"
Extranuclear signaling by sex steroid receptors and clinical implications in breast cancer,2018-05-05,"Breast cancer, Estrogen receptor, Growth factor signaling, Nongenomic signaling, Progesterone receptor, Rapid membrane signaling"
A simple and low-cost portable paper-based ABO blood typing device for point-of-care testing,2018-05-04,"hemagglutination, paper-based analytical devices, POCT blood typing, portable ABO blood typing device"
Promoting healthy foods in healthcare system in Thailand,2018-05-04,"health promotion, healthcare system, Healthy foods, public–private partnership, social determinant of health"
"Persistence of hepatitis B immune memory until 9–10 years of age following hepatitis B vaccination at birth and DTaP-IPV-HB-PRP∼T vaccination at 2, 4 and 6 months",2018-05-04,"fully liquid, hepatitis B, hexavalent, immunity persistence, infant, primary series, vaccine"
Continued versus interrupted aspirin use and bleeding risk after endoscopic submucosal dissection of gastric neoplasms: A meta-analysis,2018-05-03,"Antiplatelet, Aspirin, Bleeding, Endoscopic submucosal dissection, Gastric neoplasms"
Meta-analysis of GWAS on both Chinese and European populations identifies GPR173 as a novel X chromosome susceptibility gene for SLE,2018-05-03,"Association, Genetics, Single-nucleotide polymorphisms, Systemic lupus erythematosus, X chromosome"
Isolation of Chromium(VI) from Aqueous Solution by Electromembrane Extraction,2018-05-03,"Chromium, electromembrane extraxtion (EME), ionic, water"
High dose oral Vitamin C and mesenchymal stem cells aid wound healing in a diabetic mouse model,2018-05-02,"Angiogenesis, Diabetes mellitus, Mesenchymal stem cells, Mouse model, Oral Vitamin C, Wound healing"
"Acute Retroviral Syndrome Is Associated with High Viral Burden, CD4 Depletion, and Immune Activation in Systemic and Tissue Compartments",2018-05-02,"acute retroviral syndrome, CD4 lymphocyte count, highly active antiretroviral therapy, HIV, inflammation"
"Differences in Neuritogenic Activity and Signaling Activation of Madecassoside, Asiaticoside, and Their Aglycones in Neuro-2a cells",2018-05-02,"Apiaceae, asiatic acid, asiaticoside, Centella asiatica, madecassic acid, madecassoside, neurite outgrowth, sustained ERK phosphorylation"
"Structure of the heart wall and existence of the blood cells in the heart of the dog-faced water snake cerberus rynchops (Schneider, 1799)",2018-05-01,"Blood cell, Estuarine snake, Heart structure, Histology, Myocardium"
Histopathology of kidney and liver in the captive broodstock (Rastrelliger brachysoma) during its juvenile stage,2018-05-01,"Captive fish, Histopathology, Kidney, Liver, Short-mackerel"
Interdisciplinary research agenda in education for national development,2018-05-01,"Integrated educational research, Interdisciplinary research agenda, National development"
The outcomes of cochlear implantation in Thailand: Audiologic performance and quality of life,2018-05-01,"Cochlear implant, Quality of life, Sensorineural hearing loss, Web-based registry"
"Health effects of using mobile communication devices: A case study in senior citizens, Thailand",2018-05-01,"Health effects, Mobile communication devices, Senior citizens"
RNA sequencing of kidney distal tubule cells reveals multiple mediators of chronic aldosterone action,2018-05-01,"Aldosterone, Aldosterone-sensitive distal tubule (ASDT), Kidney, Min-eralocorticoid receptor (MR), MRNA transcripts"
Autism phenotype in fragile X premutation males is not associated with FMR1 expression: A preliminary evaluation,2018-05-01,"Autism, CGG, FMR1 mRNA, FMRP, Fragile-X Premutation"
Pertussis in thai adult and pediatric patients presenting with prolonged acute cough,2018-05-01,"Bordetella pertussis, Pertussis, Prolonged acute cough, Thai patients"
Phylogenetic relationships of kaempferia plants based on inter-simple sequence repeat fingerprints,2018-05-01,"Inter-simple sequence repeat fingerprints, Kaempferia, Zingiberaceae"
Line loss reduction by optimal location of battery energy storage system for the daily operation in microgrid with distributed generations,2018-05-01,"Battery energy storage system, Line loss reduction, Loss sensitivity, Microgrid, Optimal location"
Magnifying elements in a semigroup of transformations with restricted range,2018-05-01,"Left magnifying elements, Right magnifying elements, Transformation semigroups"
Double-layered TiO2/activated carbon films with enhanced photocatalytic activity towards methylene blue degradation,2018-05-01,"Activated carbon, Double-layered films, Electrophoretic deposition, Photocatalyst, Titanium dioxide"
Urgent pelvic exenteration: Should the indication be extended?,2018-05-01,"Complication, Locally advanced rectal cancer, Pelvic exenteration, Survival, Urgent surgery"
Asiaticoside induces osteogenic differentiation of human periodontal ligament cells through the Wnt pathway,2018-05-01,"DMP1 protein, human, osteogenesis, periodontal ligament, regeneration, triterpenes, Wnt signal transduction"
Fabrication of a home-made SPCE modified with thionine for determination of hydrogen peroxide,2018-05-01,"Hydrogen peroxide, Poly(thionine), Screen-printed carbon electrode, SPCE, Voltammetry"
Aqueous and ethanolic extracts of mangosteen peels as natural antimicrobial/anticancer materials against pathogenic microbes and B16F10 murine melanoma,2018-05-01,"Antimicrobial properties, Mangosteen, Melanoma, α-mangostin"
The international prostate symptom score [IPSS] thai version: Misunderstanding and modification,2018-05-01,"International prostate symptom score, IPSS, Misunderstanding/misinterpretation, Problem, Thai version"
"Strychnuxinal, a new alkaloid from strychnos nux-blanda fruits",2018-05-01,"AChE inhibitory activity, Loganiaceae, Pyrrole alkaloid, Strychnos nux-blanda, Strychnuxinal"
Liver fluke-associated biliary tract cancer,2018-05-01,"Cholangiocarcinoma, Clonorchiasis, Opisthorchiasis"
Practising on the Moon: Globalization and Legal Consciousness of Foreign Corporate Lawyers in Myanmar,2018-05-01,"foreign corporate lawyers, globalization, legal consciousness, Myanmar, practice narratives"
Optimal plasma pretreatment EBV DNA cut-off point for nasopharyngeal cancer patients treated with intensity modulated radiation therapy,2018-05-01,"Cut-off, EBV, IMRT, Nasopharyngeal carcinoma, Prognosis"
Search for a heavy right-handed W boson and a heavy neutrino in events with two same-flavor leptons and two jets at √s=13 TeV,2018-05-01,"Beyond Standard Model, Hadron-Hadron scattering (experiments)"
"Quality of life among older adult cancer patients undergoing chemotherapy in the tertiary referral hospital of Bangkok, Thailand",2018-05-01,"Cancer patient, Older adult, Quality of life"
"Construct validity of Thai lifelong learning inventory: Evidence from high-school students in Phrae, Kalasin, Prachin Buri, and Pangnga provinces",2018-05-01,"construct validity, lifelong learning, Thai lifelong learning inventory"
"Comparative study of the orr activity and stability of pt and ptm (M = ni, co, cr, pd) supported on polyaniline/carbon nanotubes in a pem fuel cell",2018-05-01,"Carbon nanotube, ORR activity and stability, PEM fuel cell, Polyaniline, PtM catalysts"
Search for decays of stopped exotic long-lived particles produced in proton-proton collisions at √s=13 TeV,2018-05-01,"Beyond Standard Model, Hadron-Hadron scattering (experiments)"
Surgeons' recommendation is the factor in determining the breast cancer surgery procedures: An experience from rural hospital in Thailand,2018-05-01,"Breast conserving surgery, Breast reconstruction, Breast surgery, Mastectomy"
Search for natural and split supersymmetry in proton-proton collisions at √s=13 TeV in final states with jets and missing transverse momentum,2018-05-01,"Dark matter, Hadron-Hadron scattering (experiments), Supersymmetry"
Search for a heavy resonance decaying to a pair of vector bosons in the lepton plus merged jet final state at √s=13 TeV,2018-05-01,"Beyond Standard Model, Hadron-Hadron scattering (experiments)"
Factors controlling the release of metals and a metalloid from the tailings of a gold mine in Thailand,2018-05-01,"Gold mine, Leacheability, Metals, SPLP, Tailings"
High-flow nasal cannula versus conventional oxygen therapy in children with respiratory distress,2018-05-01,"Children, conventional oxygen, high flow nasal cannula, intubation, respiratory distress"
Jet properties in PbPb and pp collisions at √sNN=5.02 TeV,2018-05-01,"Heavy Ion Experiments, Heavy-ion collision, Jet physics, Quark gluon plasma"
Structure and mechanical properties of ADC 12 Al foam-polymer interpenetrating phase composites with epoxy resin or silicone,2018-05-01,"Aluminum, Interpenetrating phase composite, Mechanical properties, Metallic foam, Microstructure"
Identifying factors affecting the success of rail infrastructure development projects contributing to a logistics platform: A Thailand case study,2018-05-01,"fuzzy AHP, logistics platform, rail infrastructure development projects, Thailand, transportation"
Giant graviton interactions and M2-branes ending on multiple M5-branes,2018-05-01,"AdS-CFT Correspondence, D-branes, M(atrix) Theories, M-Theory"
Effect of Ions on Removal of TiO2 Nanoparticles by Coagulation and Microfiltration,2018-05-01,"coagulant, floc formation, low-pressure membrane filtration, nanoparticle removal, particle stabilization, sedimentation"
Antidandruff potential of kaempheria galanga ethanolic extracts for hair cream formulation,2018-05-01,"Antifungal, C. Hystrix, C. Zeylanicum, Cinnamomum zeylanicum, Citrus hystrix, K. Galanga, Malassezia"
Molecular mechanisms of breast cancer metastasis and potential anti-metastatic compounds,2018-05-01,"Anti-metastasis compounds, Breast cancer, Metastasis, Natural product, Review"
"Amycolatopsis silviterrae sp. Nov., isolated from forest soil",2018-05-01,"Amycolatopsis silviterrae sp. nov, Novel actinobacteria"
Williams–Beuren syndrome in diverse populations,2018-05-01,"Africa, Asia, diverse populations, facial analysis technology, Latin America, Middle East, syndrome, Williams, Williams–Beuren"
Effects of Facebook usage on English learning behavior of Thai English teachers,2018-05-01,"English language, Facebook, learning through Facebook, teacher development"
Characteristics of Mild Cognitive Impairment Using the Thai Version of the Consortium to Establish a Registry for Alzheimer's Disease Tests: A Multivariate and Machine Learning Study,2018-05-01,"Cognitive tests, Consortium to Establish a Registry for Alzheimer's Disease, Machine learning, Mild cognitive impairment"
Mediation analysis of systemic inflammation on the association between periodontitis and glycaemic status,2018-05-01,"C-reactive protein, diabetes, impaired fasting glucose, neutrophil–lymphocyte ratio, periodontitis, platelet–lymphocyte ratio, white blood cell count"
Pituitary height at magnetic resonance imaging in pediatric isolated growth hormone deficiency,2018-05-01,"Children, Growth hormone, Idiopathic growth hormone deficiency, Magnetic resonance imaging, Pituitary gland"
Factors Associated With Response to Biofeedback Therapy for Dyssynergic Defecation,2018-05-01,"Behavioral Therapy, Clinic Trial, Constipation, Pelvic Floor Disorder"
Heterologous expression and antimicrobial activity of OsGASR3 from rice (Oryza sativa L.),2018-05-01,"Antimicrobial activity, GASR, Rice, Snakin"
Use of the Renal Angina Index in Determining Acute Kidney Injury,2018-05-01,"acute kidney injury, AKI biomarkers, prediction, renal angina"
Comprehensive 2D gas chromatography–time-of-flight mass spectrometry with 2D retention indices for analysis of volatile compounds in frankincense (Boswellia papyrifera),2018-05-01,"2D index calculation, 2D retention structure, Comprehensive 2D gas chromatography, Exact mass TOFMS, Isovolatility, Second dimension retention index"
Adsorptive removal of carbamazepine using biosynthesized hematite nanoparticles,2018-05-01,"Adsorption, Carbamazepine, Hematite nanoparticles, Nanoremediation, Removal"
Analysis of snake venom metalloproteinases from Myanmar Russell's viper transcriptome,2018-05-01,"Myanmar Russell's viper, Next generation sequencing, Snake venom metalloproteinases"
"Exploring the synergistic effect of short jute fiber and nanoclay on the mechanical, dynamic mechanical and thermal properties of natural rubber composites",2018-05-01,"Dynamic mechanical analysis, Green composites, Hybrid fillers, Mechanical properties, Morphology"
"Green synthesis of fluorescent N,O-chelating hydrazone Schiff base for multi-analyte sensing in Cu2+, F− and CN− ions",2018-05-01,"1,8-Naphthalimide, Copper, Cyanide, Dehydroacetic acid, Fluorescence, Fluoride"
Dimethylsulfoniopropionate biosynthesis in a diatom Thalassiosira pseudonana: Identification of a gene encoding MTHB-methyltransferase,2018-05-01,"Algae, Compatible solute, Diatom, Dimethylsulfoniopropionate, MTHB methyltransferase, Thalassiosira pseudonana"
Effect of sintering additives on barium cerate based solid oxide electrolysis cell for syngas production from carbon dioxide and steam,2018-05-01,"Carbon dioxide utilization, Proton conductor, Sintering additive, Solid oxide electrolysis cell, Syngas production"
Highly selective sub–10 ppm H2S gas sensors based on Ag-doped CaCu3Ti4O12 films,2018-05-01,"Ag-doped CaCu3Ti4O12, H2S sensor"
Improvement of product selectivity in bicarbonate reduction into formic acid on a tin-based catalyst by integrating nano-diamond particles,2018-05-01,"Bicarbonate (HCO3-), Composite electrode, Electrochemical reduction, Formic acid, Nano-diamond, Tin"
Combined Bisulfite Restriction Analysis for brain tissue identification,2018-05-01,"COBRA-EML2, DNA methylation, EML2, Site-specific methylation"
Ten-Year Survival of End-Stage Renal Disease Patients Treated with High-Efficiency Online Hemodiafiltration: A Cohort Study of a Center in South East Asia,2018-05-01,"Hemodiafiltration, High-efficiency, Long-term, Survival"
Genomewide Association Study of Alcohol Dependence and Related Traits in a Thai Population,2018-05-01,"Alcohol Dependence, ALDH2, Depression, Flushing Reaction, Genomewide Association Study"
A novel PITX2 mutation in non-syndromic orodental anomalies,2018-05-01,"agenesis, genetics, isolated, tooth"
"Dental properties, ultrastructure, and pulp cells associated with a novel DSPP mutation",2018-05-01,"dental pulp cells, dentin sialophosphoprotein, dentinal tubules, dentinogenesis imperfecta, exome sequencing"
Iloprost Induces Dental Pulp Angiogenesis in a Growth Factor–free 3-Dimensional Organ Culture System,2018-05-01,"Angiogenesis, dental pulp, iloprost, revascularization, tooth-slice"
