Title,cover_date,authkey_word
Prevalence of empty follicle syndrome in king chulalongkorn memorial hospital,2021-06-01,"Empty follicle syndrome, In vitro fertilization, Infertility"
Diversity and distribution of harmful microalgae in the Gulf of Thailand assessed by DNA metabarcoding,2021-06-01,"Alexandrium fragae, Azadinium spinosum, Fish killing, paralytic shellfish poisoning, High-throughput sequencing"
"Effects of litter size and parity number on mammary secretions including, insulin-like growth factor-1, immunoglobulin G and vitamin A of black bengal, saanen and their crossbred goats in Thailand",2021-06-01,"Colostrum, Immunoglobulin G (IgG), Insulin-like growth factor 1 (IGF-1), Litter size, Parity, Vitamin A (Vit A)"
Refinement on Poisson approximation of CDOs,2021-06-01,"CDO tranche pricing, Poisson approximation, Stein-Chen's method"
Are we there yet? 40 years of successes and challenges for children and adolescents living with HIV,2021-06-01,"adolescents, antiretroviral therapy, children, HIV, paediatrics, resistance"
"Human Immunodeficiency Virus Type 1 Vpu Inhibitor, BIT225, in Combination with 3-Drug Antiretroviral Therapy: Inflammation and Immune Cell Modulation",2021-06-01,"antiviral, BIT225, HIV-1, reduced inflammation, Vpu"
Economic development policies and land use changes in thailand: From the eastern seaboard to the eastern economic corridor,2021-06-01,"Cellular Automata–Markov, Economic corridor, Industrialization, Land use change, Thailand"
"Colistin resistance and esbl production in salmonella and escherichia coli from pigs and pork in the thailand, cambodia, lao pdr, and myanmar border area",2021-06-01,"Colistin resistance, Escherichia coli, Extended-spectrum B-lactamase, Salmonella, Southeast Asia"
Perioperative outcomes of patients who were not candidates for additional nonsteroidal antiinflammatory drugs in a multimodal pain control regimen for total knee arthroplasty,2021-06-01,"Non-steroidal anti-inflammatory drugs, Parecoxib, Postoperative pain, Total knee arthroplasty"
Streptococcus equi subsp. zooepidemicus finding in confirmed feline infectious peritonitis cat patient,2021-06-01,"Diagnosis, Feline coronavirus (FCoV), Feline infectious peritonitis (FIP), Manifestation, Molecular analysis, Streptococcus equi subs. zooepidemicus (SEZ)"
Marine Streptomyces chumphonensis KK1-2T produces piericidin A1 as the major secondary metabolite,2021-06-01,"Genome analysis, Marine actinobacteria, Microbial metabolites, Piericidin A1"
Different light spectra and intensity level effects on vegetative growth and antioxidant content of coriander,2021-06-01,"Coriandrum sativum, Led light, Red and blue light ratios"
DS-1 inhibits migration and invasion of non-small-cell lung cancer cells through suppression of epithelial to mesenchymal transition and integrin β1/FAK signaling,2021-06-01,"DS-1, EMT, FAK, Integrin, Non-small cell lung cancer"
Supply chain ambidexterity and green scm: Moderating role of network capabilities,2021-06-01,"Green supply chain management, Manufacturing industries, Moderation, Networking capabilities, Partial least square, Supply chain ambidexterity"
Physicochemical characterisation and the prospects of biofuel production from rubberwood sawdust and sewage sludge,2021-06-01,"Biofuel, Characterisation, Liquid, Physicochemical properties, Rubberwood sawdust, Sewage sludge"
Crosslinked silk fibroin/gelatin/hyaluronan blends as scaffolds for cell-based tissue engineering,2021-06-01,"3D cell culture, Gelatin, Hyaluronan, Scaffolds, Silk fibroin"
Magnetic field line random walk and solar energetic particle path lengths: Stochastic theory and PSP/IS IS observations,2021-06-01,"Acceleration of particles, Diffusion, Solar wind, Sun: flares, Sun: magnetic fields, Turbulence"
Boar sperm production in a tropical environment,2021-06-01,"Artificial insemination, Breed, Evaporative cooling system, Season, Sperm"
Multidrug resistant Escherichia coli Harboring Extended-spectrum β-Lactamase-encoding genes isolated from clinically healthy pigs,2021-06-01,"ESBLs, Escherichia coli, MDR, Pigs, Thailand"
A rapid fecal immunochemical test for gastrointestinal bleeding detection in cynomolgus macaques (Macaca fascicularis),2021-06-01,"Cynomolgus macaque, Diarrhea, FIT, Gastrointestinal bleeding, Hemoglobin"
"Estimating service demand for intermediary care at a community integrated intermediary care center among family caregivers of older adults residing in Chiang Mai, Northern Thailand",2021-06-01,"Ageing, Anderson’s behavioral model of health care use, Community Integrated Intermediary Care (CIIC), Family caregiver burden, Global health, Intermediary care, Long-term care, Respite care, TCTR20190412004, Thailand"
Improved yeast-screening assay for phytoestrogens,2021-06-01,"PDR5, phytoestrogens, SNQ2, yeast-enhanced green fluorescent protein, YES assay"
Fabrication of silicon nanowires by metal-catalyzed electroless etching method and their application in solar cell,2021-06-01,"AuNPs, Hybrid solar cell, MCEE method, PEDOT:PSS, SiNWs"
Delayed Ejaculation Due to Improper Male Condom Size: A Case Report,2021-06-01,"Condom, Ejaculation, Orgasmic disorder, Physiological sexual dysfunction"
Development of pelleted feed containing probiotic Lactobacillus rhamnosus GG and Jerusalem artichoke for Nile Tilapia and its biocompatibility studies,2021-06-01,"Encapsulation, Fish, Prebiotics, Probiotics, Viability"
"Caregiver burden and associated factors for the respite care needs among the family caregivers of community dwelling senior citizens in Chiang Mai, Northern Thailand",2021-06-01,"Aging, Asia, Caregiver Burden Inventory (CBI), Community integrated intermediary care (CIIC), Long-term care, Respite care"
Fisetin inhibits osteogenic differentiation of mesenchymal stem cells via the inhibition of yap,2021-06-01,"Fisetin, Flavonoid, Inhibition, Mesenchymal stem cells, Osteogenic differentiation, YAP"
Preliminary Design for Segmental Joint of Precast Tunnel Liner,2021-06-01,"Lining, Precast, Segmental joint, Segmental liner, Tunnel"
The impact of toxic chemical releases and their management on financial performance,2021-06-01,"Environmental Protection Agency, Profitability, Toxic chemical management, Toxic chemical releases, Toxics Release Inventory"
Effective gene delivery into primary dendritic cells using synthesized PDMAEMA-iron oxide nanocubes,2021-06-01,"Dendritic cell maturation, DNA plasmid, Gene carrier, Magnetic iron oxide nanocubes, Superparamagnetic, Transfection efficiency"
"The frequency of feline AB blood types and the risk of incompatibility reactions in Bangkok, Thailand, and vicinities",2021-06-01,"agglutination, cat, neonatal isoerythrolysis, transfusion reaction"
"Effects of air pollution, land-use type, and maternal mental health on child development in the first two years of life in the Greater Taipei area",2021-06-01,"Air pollutants, Fine motor, Gross motor, Language, Social adaptation behaviors"
Risk Factors for Facial Pressure Ulcers in Patients Who Underwent Prolonged Prone Orthopedic Spine Surgery,2021-06-01,"facial pressure ulcer, prone, risk factor, spine surgery"
The infrapatellar fat pad produces interleukin-6-secreting T cells in response to a proteoglycan aggrecan peptide and provides dominant soluble mediators different from that present in synovial fluid,2021-06-01,"inflammation, infrapatellar fat pad, osteoarthritis, proteoglycan aggrecan peptides, synovial tissue"
Thai Nurses' Experiences of Spiritual Care for Older Adults at End of Life,2021-06-01,"End of life, older adult, spiritual care, Thai"
Effect of TMB/P123 ratios on physicochemical properties of mesocellular foam carbon (MCF-C) as catalyst for ethanol dehydrogenation,2021-06-01,"Acetaldehyde, Ethanol reaction, Mesoporous carbon, Pore size"
The concept-sharing approach: A teaching strategy to promote objectiveoriented learning and academic performance in medical students,2021-06-01,"academic performance, concept-sharing approach, learning objective, learning outline"
Melonic dominance and the largest eigenvalue of a large random tensor,2021-06-01,"1/N expansions, E-eigenvalues, Gaussian random tensors, Power iterations"
Sleep problems in children with autism spectrum disorder and typical development,2021-06-01,"ADHD, autism, Children's Sleep Habits Questionnaire, parent report, sleep"
Preparation and characterization of bio-based green renewable composites from poly(lactic acid) reinforced with corn stover,2021-06-01,"Biological filler, Composite, Corn stover, Poly(lactic acid), Tensile property"
Parkinson's Disease and Post–COVID-19 Syndrome: The Parkinson's Long-COVID Spectrum,2021-06-01,"COVID-19, Long COVID, Parkinson's disease, Post–COVID-19 syndrome, SARS-CoV-2"
Synthesis of bio-inspired cellulose nanocrystals-soy protein isolate nanoconjugate for stabilization of oil-in-water Pickering emulsions,2021-06-01,"Cellulose nanocrystals, L-dopa, Nanoconjugate, Pickering emulsion, Soy protein isolate"
Chitosan as biopolymer binder for graphene in supercapacitor electrode,2021-06-01,"Asymmetric supercapacitor, Biopolymer, Chitosan binder, Graphene, Supercapacitor"
Process intensification approach for design and optimization of biodiesel production from palm fatty acid distillate,2021-06-01,"Biodiesel production, Economic analysis and environmental analysis, Palm fatty acid distillate, Process design, Process intensification"
Acute bilateral angle closure induced by monoclonal antibody (Daratumumab) infusion,2021-06-01,"Bilateral angle closure glaucoma, Daratumumab, Drug induce angle closure glaucoma, Monoclonal antibody, Multiple myeloma"
Parkinsonism hyperpyraexia syndrome in Parkinson's disease patients undergoing deep brain stimulation: An indirect consequence of COVID-19 lockdowns,2021-06-01,"COVID-19 pandemic, Parkinson's disease, Parkinsonism-hyperpyraexia"
Subjective well-being and healthcare utilization: A mediation analysis,2021-06-01,"Healthcare utilization, HILDA, Life satisfaction, Mediation, Well-being"
Identification of genes associated with Kikuchi-Fujimoto disease using RNA and exome sequencing,2021-06-01,"Exome, Kikuchi-fujimoto disease, Transcriptome"
Radiation induced graft polymerization of fluorinated methacrylate onto polypropylene spunbond nonwoven fabric.,2021-06-01,"Gamma irradiation, Graft-polymerization, Highly hydrophobic, Polypropylene spunbond"
Is Unilateral Minimally Invasive Transforaminal Lumbar Interbody Fusion Sufficient in Patients with Claudication? A Comparative Matched Cohort Study,2021-06-01,"Claudication, Decompression, MIS-TLIF, Over-the-top, Unilateral"
Regulatory stringency and behavior in a common pool resource game: Lab and field experiments,2021-06-01,"Common-pool resource, Experiment, Forest conservation, Regulatory stringency"
"2020 APHRS/HRS expert consensus statement on the investigation of decedents with sudden unexplained death and patients with sudden cardiac arrest, and of their families",2021-06-01,"Brugada syndrome, cardiac arrest, cardiac genetics, catecholaminergic polymorphic ventricular tachycardia, defibrillator, expert consensus statement, genetic counseling, guidelines, long QT syndrome, postmortem, resuscitation, sudden arrhythmic death syndrome, sudden cardiac death, sudden unexplained death, ventricular arrhythmia"
An investigation for airflow and deposition of PM2.5 contaminated with SAR-CoV-2 virus in healthy and diseased human airway,2021-06-01,"Asthma, Deposition efficiency, Full breathing cycle, PM2.5, SAR-CoV-2 virus, Transient two-phase flow"
Numerical Simulation of the Disintegration of an Aqueous Drop under Electric Field,2021-06-01,"Electrokinetics, electrostatic analysis, finite element analysis, level set, oil insulation"
Experimental study of thin film Fe2O3/TiO2 for photocatalytic Rhodamine B degradation,2021-06-01,"Fe2O3, Photocatalyst, RhB degradation, TiO2 nanorod"
Photolytic fate of (E)- and (Z)-endoxifen in water and treated wastewater exposed to sunlight,2021-06-01,"Cancer drug, Fate, Phototransformation by-products, Sunlight, Toxicity"
Deposition of Li/Al layered double hydroxides on the graphite felts for the performance improvement of an all-vanadium redox flow battery,2021-06-01,"All-vanadium redox flow batteries, Efficiencies, Graphite felts, Layered double hydroxides"
Recurrence of knee flexion contracture after surgical correction in children with cerebral palsy,2021-06-01,"Cerebral palsy, Contracture, Joint capsule release, Knee, Osteotomy, Recurrence"
"The Andaman Basin Central Fault Zone, Andaman Sea: Characteristics of a major deepwater strike-slip fault system in a polyphase rift",2021-06-01,"Andaman sea, Canyons, Cenozoic, Inversion, Polyphase rifting, Strike-slip, Transtension, Turbidite fans"
Electromechanical Analysis of Red Blood Cell under AC Electric Field,2021-06-01,"Biological cells, dielectrophoresis, force, microfluidics, numerical simulation"
Design of cellular beam-columns about the major axis,2021-06-01,"ANSI/AISC 360-16, Cellular beam-column, Cellular column, Design, EN 1993-1-1"
Effect of 5-HT2C receptor gene polymorphism (HTR2C−759C/T) on metabolic adverse effects in Thai psychiatric patients treated with risperidone,2021-06-01,"-759C/T, HTR2C, hypertension, metabolic adverse effects, risperidone"
Novel biorefinery-Integrated-Kraft-pulping network for sustainable development,2021-06-01,"Biorefinery, CO2 utilization, Gasification, Kraft-pulping process, Process design, Process improvement"
A detailed morphology investigation on the effects of mixed anionic and nonionic surfactants on methane hydrate formation and dissociation,2021-06-01,"Alkyl polyglycol ether, Methane hydrate, Polyoxyethylene (n) lauryl ether, Sodium dodecyl sulfate"
Bounds on mean absolute deviation portfolios under interval-valued expected future asset returns,2021-06-01,"Interval linear programming, Investment analysis, Mean absolute deviation portfolio selection model, Nonlinear programming"
Variation of leaf-level gas exchange rates and leaf functional traits of dominant trees across three successional stages in a Southeast Asian tropical forest,2021-06-01,"Forest succession, Functional traits, Photosynthesis, Stomatal conductance, Tropical forests"
Improvement of organic solar cell performance by multiple plasmonic excitations using mixed-silver nanoprisms,2021-06-01,"Finite-difference time-domain (FDTD), Localized surface plasmon (LSPR), Multiple plasmonic excitations, Organic solar cells (OSCs), Silver nanoprisms (AgNPrs)"
Postimplantation pocket hematoma increases risk of cardiac implantable electronic device infection: A meta-analysis,2021-06-01,"cardiac implantable electronic device, cardiac implantable electronic device infection, hematoma"
"Seroprevalence of Toxoplasma gondii in outdoor dogs and cats in Bangkok, Thailand",2021-06-01,"Bangkok, cat, dog, MAT, seroprevalence, Toxoplasma gondii"
A critical review on production of biopolymers from algae biomass and their applications,2021-06-01,"Adsorbent, Antioxidant, Biomedical, Biopolymers, Microalgae biomass"
Screening and Bioguided Fractionation of Mimosa pigra L. Bee Pollen with Antioxidant and Anti-Tyrosinase Activities,2021-06-01,"bee pollen, chromatography, mimosa, naringenin, partitioned extract"
Two new xanthones from the root of Thai Calophyllum inophyllum and their toxicity against colon and liver cancer cells,2021-06-01,"Calophyllum inophyllum Linn, Cytotoxicity, Xanthones"
"The role of high-density lipoprotein cholesterol, apolipoprotein A and paraoxonase-1 in the pathophysiology of neuroprogressive disorders",2021-06-01,"Aetiology, Bipolar disorder, Depression, Inflammation, Mental disorders, Neuroimmunomodulation, Oxidative stress, Pathophysiology, Psychiatry, Schizophrenia"
Performance analysis of electricity generation from grid-connected photovoltaic system using All-Sky Index for Smart City projects in Thailand,2021-06-01,"Area-based potential, Renewable energy, Solar rooftop"
Molecular characterization of DICER1-mutated pituitary blastoma,2021-06-01,"DICER1, DICER1 syndrome, Differentiation, Methylation, miRNA, miRNA-sequencing, mRNA-sequencing, PI3K, Pituitary blastoma, PRAME, Pre-miRNA, Whole genome sequencing"
Acaricidal activity of essential oils for the control of honeybee (Apis mellifera) mites Tropilaelaps mercedesae under laboratory and colony conditions,2021-06-01,"acaricidal activity, Amomum krervanh, Apis mellifera, LC50, Piper betle, Tropilaelaps"
Effective Cu/Re promoted Ni-supported γ-Al2O3 catalyst for upgrading algae bio-crude oil produced by hydrothermal liquefaction,2021-06-01,"Algae biorefinery, Bio‑hydrogenated diesel (BHD), Catalytic upgrading, Ni-based catalysts, Renewable liquid fuel, Third generation biofuel"
Bio-jet fuel range in biofuels derived from hydroconversion of palm olein over Ni/zeolite catalysts and freezing point of biofuels/Jet A-1 blends,2021-06-01,"Bio-jet, Biofuels, Hydroisomerization, Nickel, Palm olein, Zeolite"
"In schizophrenia, non-remitters and partial remitters to treatment with antipsychotics are qualitatively distinct classes with respect to neurocognitive deficits and neuro-immune biomarkers: results of soft independent modeling of class analogy",2021-06-01,"Biomarkers, Fatigue and physiosomatic symptoms, Inflammation, Major depression, Neuroimmunomodulation, Schizophrenia"
Low-cost Cu-based inorganic hole transporting materials in perovskite solar cells: Recent progress and state-of-art developments,2021-06-01,"Cu-based chalcogenides, Cu-based halide, Cu-based materials, Cu-based oxides, CuSCN"
New hybrid basalt/E-glass FRP jacketing for enhanced confinement of recycled aggregate concrete with clay brick aggregate,2021-06-01,"Basalt, Brick aggregates, Composites, Confinement, E-glass fiber, Hybrid composites, Recycled concrete, Strength models"
The multi-directional reach test in children with down syndrome,2021-06-01,"Down syndrome, limits of stability, movement patterns, Multi-Directional Reach Test"
Oxygen defect enriched (NH4)2V10O25·8H2O nanosheets for superior aqueous zinc‐ion batteries,2021-06-01,"(NH4)2V10O25·8H2O nanosheets, Cathode, Energy storage, Oxygen defects, Zinc ion battery"
Adaption and preliminary validation of the Addenbrooke's Cognitive Examination-III as a screening test for mild cognitive impairment and dementia in hearing-impaired individuals,2021-06-01,"Addenbrooke's Cognitive Examination, cognitive screening, dementia, hearing loss, HI-ACE-III, MCI, mild cognitive impairment"
A straight-line DCA for a gas reservoir,2021-06-01,"DCA, Gas initially-in-place, Gas reservoir"
Non-blowup at critical exponent for a semilinear nonlocal diffusion equation,2021-06-01,"Blow up solutions, Dispersal tails, Fujita exponent, Global solutions, Nonlocal diffusion"
Risk factors and clinical outcomes of tuberculosis among kidney transplant recipients in high endemic country,2021-06-01,"allograft rejection, kidney transplant, risk factors, tuberculosis"
Facile synthesis of magnetic silica-mannan nanocomposites for enhancement in internalization and immune response of dendritic cells,2021-06-01,"Adjuvant, Iron oxide, Microspheres, Nanocomposites, Superparamagnetic nanoparticles"
The COVID-19 pandemic face mask waste: A blooming threat to the marine environment,2021-06-01,"Coronavirus, COVID-19, Face mask, Marine environment, Pollution"
"Resistance to widely-used disinfectants and heavy metals and cross resistance to antibiotics in Escherichia coli isolated from pigs, pork and pig carcass",2021-06-01,"antibiotic, Biocide, Copper sulfate, Cross resistance, Escherichia coli, Triclosan, Zinc chloride"
"Pyranocarbazole alkaloids, isolated from Clausena cambodiana leaves, as a pancreatic cholesterol esterase inhibitor, and their HPLC–DAD quantitative determination method",2021-06-01,"Bioassay-guided isolation, Clausena cambodiana, HPLC–DAD, Pancreatic cholesterol esterase, Pyranocarbazole alkaloid"
MetaSleepLearner: A Pilot Study on Fast Adaptation of Bio-Signals-Based Sleep Stage Classifier to New Individual Subject Using Meta-Learning,2021-06-01,"convolutional neural network, meta-learning, pre-trained EEG, Sleep stage classification, transfer learning"
Effects of Bilateral Transcutaneous Tibial Nerve Stimulation on Neurogenic Detrusor Overactivity in Spinal Cord Injury: A Urodynamic Study,2021-06-01,"neurogenic, Rehabilitation, Spinal cord injuries, Transcutaneous electrical nerve stimulation, Urinary bladder"
Angiotensin Receptor Blockers in cyclodextrin nanoparticle eye drops: Ocular pharmacokinetics and pharmacologic effect on intraocular pressure,2021-06-01,"angiotensin receptor blockers, glaucoma, intraocular pressure, pharmacokinetics"
Impacts of the plane strain ratio on excavations in soft alluvium deposits,2021-06-01,"Distance from the corner, Excavation geometry, Plane strain ratio, Ratio of the wall embedded depth to the excavation depth, Wall thickness"
The patient acceptable symptom state in oral lichen planus: identification of cut-off threshold scores in measures of pain and quality of life,2021-06-01,"Oral lichen planus, Patient acceptable symptom state, Quality of life"
"The severity and extent of periodontitis is associated with cardio-ankle vascular index, a novel arterial stiffness parameter",2021-06-01,"Arterial stiffness, Cardiovascular disease, CAVI, Periodontitis"
Factor influencing land degradation sensitivity and desertification in a drought prone watershed in Thailand,2021-06-01,"Critical factor, Desertification, Land degradation, Medalus, Triangular fuzzy numbers"
"Closed knight's tour problem on some (m, n, k, 1)-rectangular tubes",2021-06-01,"Closed knight's tour, Hamiltonian cycle, Rectangular tube, Ringboard of width r"
Esophagogastric junction morphology and contractile integral on high-resolution manometry in asymptomatic healthy volunteers: An international multicenter study,2021-06-01,"barrier function, esophagogastric junction, lower esophageal sphincter pressure"
Estimated radiation doses to ovarian and uterine organs in breast cancer irradiation using radio-photoluminescent glass dosimeters (RPLDs),2021-06-01,"Left-side breast irradiation, out-of-field radiation, ovarian dose, radio-photoluminescent glass dosimeters (RPLDs)"
Postinflammatory and rebound hyperpigmentation as a complication after treatment efficacy of telangiectatic melasma with 585 nanometers Q-switched Nd: YAG laser and 4% hydroquinone cream in skin phototypes III-V,2021-06-01,"585 nm Q-Switched Nd: YAG laser, laser therapy, postinflammatory hyperpigmentation, telangiectasia melasma"
State-of-the-art preclinical testing of the OMEGATM left atrial appendage occluder,2021-06-01,"atrial fibrillation, closure, device, left atrial appendage, preclinical testing"
The Influence of Surface Roughening and Polishing on Microbial Biofilm Development on Different Ceramic Materials,2021-06-01,"Biofilm, ceramic, feldspathic, lithium disilicate, zirconia"
Anchoring Mo on C9N4 monolayers as an efficient single atom catalyst for nitrogen fixation,2021-06-01,"Ammonia synthesis, Carbon nitride covalent compounds, Electrochemical nitrogen reduction, First-principles calculations, Single-atom catalyst"
Reciprocity in practice: the hydropolitics of equitable and reasonable utilization in the Lancang-Mekong basin,2021-06-01,"Equitable and reasonable use, Lancang dam cascade, Lancang-Mekong Cooperation, Mekong River Commission, UN Watercourses Convention"
Optimal levofloxacin dosing regimens in critically ill patients with acute kidney injury receiving continuous renal replacement therapy,2021-06-01,"Continuous renal replacement therapy, Critically ill patients, Drug dosing, Levofloxacin, Monte Carlo simulations"
"Sleep variability, 6-sulfatoxymelatonin, and diabetic retinopathy",2021-06-01,"6-Sulfatoxymelatonin, Diabetes, Retinopathy, Sleep variability"
A cross-sectional study of factors predicting readmission in Thais with coronary artery disease,2021-06-01,"coronary artery disease, descriptive-correlational, readmission, social support, Thai"
Stability of Unsupported Conical Slopes in Hoek-Brown Rock Masses,2021-06-01,"Conical slope, Hoek-Brown yield criterion, Limit analysis, Rock mass, Slope stability, Unsupported excavation"
Bearing Capacity of Strip Footing on Hoek-Brown Rock Mass Subjected to Eccentric and Inclined Loading,2021-06-01,"Bearing capacity, Hoek-Brown yield criterion, Inclined and eccentric loading, Rock mass, Strip footing"
Deterring collusion with a reserve price: an auction experiment,2021-06-01,"Auctions, Bribes, Collusion, Experiment, Reserve price"
Wetzel’s sector covers unit arcs,2021-06-01,"Covering by convex sets, Covering of unit arcs, Planar arc, Sectorial covers, Support line, Worm problem"
"Sinus and anterior skull base surgery during the COVID-19 pandemic: systematic review, synthesis and YO-IFOS position",2021-06-01,"Coronavirus infections, Health planning guidelines, Nose diseases, Operative procedures"
In-situ dielectric cure monitoring as a method of measuring the influence of cure temperature on natural rubber vulcanization,2021-06-01,"Capacitance, Dielectric cure monitoring, Rubber cure monitoring system, Vulcanization, Vulcanization temperature"
Conversion of rubber wood waste to methane by ethanol organosolv pretreatment,2021-06-01,"Anaerobic digestion, Ethanol organosolv pretreatment, Hydrothermal pretreatment, Methane, Rubber wood waste"
Trichotillomania-Psychopathological correlates and associations with health-related quality of life in a large sample,2021-06-01,"behavioral addictions, comorbidities, psychiatry, quality of life, Trichotillomania"
More efficient ethanol synthesis from dimethyl ether and syngas over the combined nano-sized ZSM-35 zeolite with CuZnAl catalyst,2021-06-01,"CuZnAl catalyst, DME, Ethanol synthesis, Nano-sized ZSM-35 zeolite, Syngas"
The importance of targets and value creation in vertical acquisitions,2021-06-01,"synergy, vertical acquisitions, vertical integration, vertical relatedness"
Female directors and firm performance: Evidence from the Great Recession,2021-06-01,"agency theory, board effectiveness, board of directors, corporate governance, crisis, diversity, gender, Great Recession"
Surface localisation of master knot of Henr in situ and ex vivo length of flexor hallucis longus tendon: Pertinent data for tendon harvesting and transfer,2021-05-31,"Flexor hallucis longus, Master knot of Henry, Tendon transfer"
Chicken foot broth byproduct: A new source for highly effective peptide-calcium chelate,2021-05-30,"Anti-ACE, Anti-DDP4, Bioactive peptides, Bone health, Chicken byproduct, Functional foods, Peptide-calcium complex"
Clinical epidemiology of cholangiocarcinoma,2021-05-28,"Bile duct cancer, Cancer prevention, Epidemiology, Genetic susceptibility, Liver fluke infection, Occupational exposure, Primary sclerosing cholangitis, Risk factors"
IPRIns: A tool with the improved precision and recall for insertion detection in the human genome,2021-05-25,"Algorithms, Bioinformatics, Insertion, Next-generation sequencing, Paired-end short reads, Structural variations"
Elimination of Zinc Dendrites by Graphene Oxide Electrolyte Additive for Zinc-Ion Batteries,2021-05-24,"electric field, electrolyte additive, graphene oxide, zinc dendrites, zinc-ion battery"
"Synthesis of color-responsive polydiacetylene assemblies and polydiacetylene/zinc(II) ion/zinc oxide nanocomposites in water, toluene and mixed solvents: Toward large-scale production",2021-05-20,"Nanocomposite, Polydiacetylene, Reversible thermochromism, Self-assembly, Solvent effect"
A single-phase smart meter with autocalibration and load control conformed to OpenADR protocol,2021-05-19,"Autocalibration, Automated demand response, OpenADR, Smart meter"
Token allocation for course bidding with machine learning method,2021-05-19,"Artificial Neuron Network, Bid Allocation, Course Bidding, Decision Tree, Random Forest"
Performance assessments of correction models in GNSS network-based RTK positioning,2021-05-19,"Correction models, GNSS differential positioning, Network Real-Time Kinematic"
Data pattern effect of SOA at 25 Gbps with different PRBS and multi-channel amplification,2021-05-19,"Cross gain modulation, Data pattern effect, Semiconductor Optical Amplifier"
Neural cryptosystem for textual message with plasticity and secret dimensions,2021-05-19,"Artificial neural network, Cryptography, Cryptosystem, Information Technology, Multi-Layered Neural Network, Neural cryptography"
Forecasting the quantity and concentration of flocculant in clarification process for sugarcane industry,2021-05-19,"Clarification process, Flocculant, Forecasting, LSTM neural network, Sugarcane industry"
Effect of applied force on baseline drift in Two- Electrode ECG Measurement,2021-05-19,"Baseline drift, ECG measurement, Motion artifact, Two-electrode ECG"
A Multi-k double auction pricing mechanism for peer-to-peer energy trading market of prosumers,2021-05-19,"Distribution System, Double Auction, Peer-to-Peer Energy Trading Market, Pricing Mechanism, Prosumer"
Determination of load security region using SOCP hierarchy,2021-05-19,"AC optimal power flow, Continuation method, Feasible region, Second-order cone programming, Tracing method"
A Cooperation between OLTC and local controls of photovoltaic inverter for enhancing the hosting capacity of typical distribution system in Thailand,2021-05-19,"Distribution System, Hosting Capacity, Local Control, OLTC, PV Inverter"
A fault current boosting technique for grid connected inverters,2021-05-19,"Current boosting, Fault current, Grid-connected inverter, Short circuit current"
An implementation of machine learning for parkinson's disease diagnosis,2021-05-19,"Binary classification, Long Short-Term memory (LSTM), Machine learning, Neural networks, Parkinson's disease diagnosis"
Translating TOSCA model to kubernetes objects,2021-05-19,"ANTLR, Kubernetes object, TOSCA Model"
Dynamic frequency support by photovoltaic system with virtual inertia control in Microgrid,2021-05-19,"Adaptive neuro-fuzzy inference system, Frequency stability, PV system, Virtual inertia"
Peak-shaving of feed-in PV power for residential PV-battery system with added feedback-adjustment scheme,2021-05-19,"Battery management, Feed-in PV power, Feedback-adjustment, Peak shaving, PV forecast, Residential PV-battery system"
User's perception of delay: An experiment using progress indicators,2021-05-19,"Delay, Experiment, Progress Indicators, User Perception"
ACOPF with SOCP hierarchy for power loss minimization,2021-05-19,"AC optimal power flow, Power loss minimization, Second-order cone programming, Sum of squares (SOS)"
An optimal pricing mechanism for peer-to-peer energy trading market with consideration of distribution system operation criteria,2021-05-19,"Distribution System, Network Constraint, Optimization, Peer-to-Peer Energy Trading, Pricing Mechanism"
An enabling resynchronization technique for grid-connected voltage-source converters,2021-05-19,"Converter control, Resynchronization, Virtual synchronous generator, Voltage-source inverter"
Airport buildings classification through remote sensing images using EfficientNet,2021-05-19,"Airport buildings, Classification, EfficientNet, Remote sensing images"
Isoelectronic perturbations to f-d-electron hybridization and the enhancement of hidden order in URu2Si2,2021-05-18,"Hidden order, Hybridization, Isoelectronic, Pressure, URu2Si2"
Innate Lymphoid Cells Activation and Transcriptomic Changes in Response to Human Dengue Infection,2021-05-17,"Dengue, ILCs, immune response to dengue, innate immunity, innate lymphoid cells, RNA-seq, transcriptome, viral infection"
"Silica gel modified with a novel sulfur-containing organic ligand (2-(benzo[d]thiazol-2-yl)-3,3-dimercapto acrylonitrile) for enhance Hg and Pb removal",2021-05-15,"Mercury removal, Silica gel, Sulfur-containing ligands"
Catalytic pyrolysis of petroleum-based and biodegradable plastic waste to obtain high-value chemicals,2021-05-15,"Catalytic pyrolysis, Petroleum-based plastics, Plastic wastes, Polylactide, Spent FCC, Zeolite"
"Sources of atmospheric lead (Pb) after quarter century of phasing out of leaded gasoline in Bangkok, Thailand",2021-05-15,"Lead (Pb) in Thai aerosol, Pb isotope ratios, PM2.5, Trace metals, Unleaded gasoline"
"In schizophrenia, immune-inflammatory pathways are strongly associated with depressive and anxiety symptoms, which are part of a latent trait which comprises neurocognitive impairments and schizophrenia symptoms.",2021-05-15,"anxiety, biomarkers, depression, inflammation, melancholia, neuro-immune, physiosomatic, schizophrenia"
"Rabies: Presentation, case management and therapy",2021-05-15,"Endocannabinoid, Favipiravir, Lyssavirus, Rabies"
Continuous biodiesel production based on hand blender technology for sustainable household utilization,2021-05-15,"Biodiesel, Household hand blender, Palm oil, Waste cooking oil"
