Title,Author_count,subtype,Subject_area_count,Cite_count
Cycloalkane Oxidation Catalyzed by Copper-based Catalysts with H2O2 under Mild Conditions,6,ar,1,0
Potential role of a novel biphenanthrene derivative isolated from Aerides falcata in central nervous system diseases,9,ar,2,0
Capillary Flow-Driven Microfluidics Combined with a Paper Device for Fast User-Friendly Detection of Heavy Metals in Water,4,ar,1,0
Long-Term Care and Support for Older Persons in Thailand: The Roles of Living Arrangements and Health Checkups,2,ar,3,0
Antiproliferative and Anti-Tyrosinase Activities of Propolis from Tetragonula laeviceps and Tetragonula pegdeni in Thailand Aktiviti Antiproliferasi dan Anti-Tirosinase Propolis daripada Tetragonula laeviceps dan Tetragonula pegdeni di Thailand,7,ar,1,0
Erythrocytic Nuclear Abnormalities and Leucocyte Profiles of Asian Seabass (Lates calcarifer) Exposed to Polluted Seawater (Keabnormalan Nukleus Eritrosit dan Profil Leukosit Siakap Asia (Lates calcarifer) Terdedah kepada Air Laut Tercemar),10,ar,1,0
"Microplastic Contamination in the Coastal Environment: A Case Study from the Mae Klong Estuary, Samut Songkhram",5,ar,1,0
Across-sectional study on the prevalence of Thai adolescent depression,4,ar,1,0
The effect of the self-compassion journey program on self-compassion in Thai emerging adults and adolescents,4,ar,1,0
Urbanization and farmer adaptation in the Bangkok Suburban area,1,ar,1,0
Teachers as co-designers in education: A meta-analysis of the influence of co-designed teaching and learning on student outcomes,2,ar,1,0
Sepsis-related pediatric acute respiratory distress syndrome: A multicenter prospective cohort study,6,ar,2,0
Social Inequality and Mobilization in Changing Thailand,2,ar,7,0
Cooking Class Travel in Thailand: An Investigation of Value Co-Creation Experiences,5,ar,2,0
"Experimental investigation of hydrophobic and hydrophilic silica nanoparticles on extended surfactant properties: Micro-emulsion, viscosity, and adsorption behaviors",6,ar,4,0
Die hard: cell death mechanisms and their implications in nanotoxicology,2,re,1,4
Coronavirus Disease 2019–Associated Pulmonary Aspergillosis: A Noninvasive Screening Model for Additional Diagnostics,10,ar,2,0
Lipid and glucose abnormalities and associated factors among children living with HIV in Asia,23,ar,3,0
"Correction to: Ambient Nanoparticles (PM0.1) Mapping in Thailand (Atmosphere, (2022), 14, 1, (66), 10.3390/atmos14010066)",16,er,1,0
"Physicochemical Properties, Phenolic, Flavonoid Contents and Antioxidant Potential of Stingless Bee (Heterotrigona Itama) Honey From Thailand",5,ar,2,0
"Characterization, Kinetic Using Deconvolution Techniques and Thermodynamic Study of Synthetic MgHPO4·3H2O",4,ar,4,0
Epigenetic Gene-Regulatory Loci in Alu Elements Associated with Autism Susceptibility in the Prefrontal Cortex of ASD,9,ar,7,0
Antimicrobial peptides recognition using weighted physicochemical property encoding,3,ar,3,0
"Antimicrobial resistance, Extended-Spectrum β-Lactamase production and virulence genes in Salmonella enterica and Escherichia coli isolates from estuarine environment",4,ar,1,0
SARS-CoV-2 Variants Detection Strategies in Wastewater Samples Collected in the Bangkok Metropolitan Region,21,ar,2,0
Intrahost Genetic Diversity of Dengue Virus in Human Hosts and Mosquito Vectors under Natural Conditions Which Impact Replicative Fitness In Vitro,13,ar,2,0
Autoresuscitation after circulatory arrest: an updated systematic review Autoréanimation après un arrêt circulatoire : une revue systématique mise à jour,9,re,1,2
Comprehensive learning phasor particle swarm optimization of structures under limited natural frequency conditions 限定固有频率约束下基于全面学习和相量粒子群的结构优化,5,ar,2,2
Comparison of Diagnostic Performance between MRI and Mammogram with Ultrasound in Surveillance for Local Recurrent Breast Cancer after BCT,2,ar,1,0
Imaging Findings on Contrast Enema of Hirschsprung Disease,2,ar,1,0
Leveraging Social Media for SMEs: Findings from a Bibliometric Review,2,re,8,0
"Effect of a Multispecies Synbiotic Supplementation on Body Composition, Antioxidant Status, and Gut Microbiomes in Overweight and Obese Subjects: A Randomized, Double-Blind, Placebo-Controlled Study",8,ar,2,0
"Microplitis manilae Ashmead (Hymenoptera: Braconidae): Biology, Systematics, and Response to Climate Change through Ecological Niche Modelling",2,ar,1,1
Decision Support System for Predicting Mortality in Cardiac Patients Based on Machine Learning,6,ar,6,0
"SARS-CoV-2 infection- induced seroprevalence among children and associated risk factors during the pre- and omicron-dominant wave, from January 2021 through December 2022, Thailand: A longitudinal study",13,ar,1,0
Antioxidant and Anti-Breast Cancer Properties of Hyaluronidase from Marine Staphylococcus aureus (CASMTK1),7,ar,3,0
Evaluation of Applicability and Accuracy of Bus Travel Time Prediction in High and Low Frequency Bus Routes Using Tree-Based ML Techniques,4,ar,4,1
"Diversity of Plant Growth-Promoting Endophytic Bacteria, Genome Analysis of Strain Sx8-8 and Its Rice Germination Promoting Activity",6,ar,2,0
Differential innate immune response of endometrial cells to porcine reproductive and respiratory syndrome virus type 1 versus type 2,6,ar,1,0
Geochemistry and provenance of Mesozoic sandstones in Khon Kaen Geopark: Implication for tectonics of the western Khorat Plateau of Thailand,6,ar,1,0
Fusion Objective Function on Progressive Super-Resolution Network,2,ar,3,1
Masculinization of Red Tilapia (Oreochromis spp.) Using 17α-Methyltestosterone-Loaded Alkyl Polyglucosides Integrated into Nanostructured Lipid Carriers,13,ar,2,0
Estimation of Knee Assistive Moment in a Gait Cycle Using Knee Angle and Knee Angular Velocity through Machine Learning and Artificial Stiffness Control Strategy (MLASCS),2,ar,3,1
Proceedings of the 5th Asia Dengue Summit,14,ar,3,0
Myocarditis and Pericarditis following COVID-19 Vaccination in Thailand,13,ar,5,0
Predicting the Area under the Plasma Concentration-Time Curve (AUC) for First Dose Vancomycin Using First-Order Pharmacokinetic Equations,5,ar,6,0
Cyclic GMP–AMP Synthase (cGAS) Deletion Reduces Severity in Bilateral Nephrectomy Mice through Changes in Neutrophil Extracellular Traps and Mitochondrial Respiration,9,ar,2,0
Short-Term Growth Hormone Administration Mediates Hepatic Fatty Acid Uptake and De Novo Lipogenesis Gene Expression in Obese Rats,8,ar,2,2
Mechanistic synergy of hair growth promotion by the Avicennia marina extract and its active constituent (avicequinone C) in dermal papilla cells isolated from androgenic alopecia patients,5,ar,1,1
The leaky gut and the gut microbiome in sepsis – targets in research and treatment,4,ar,1,3
A novel anti-membrane CD30 single-chain variable fragment discovered from the human phage library: A potential targeted immunotherapy,16,ar,1,0
Factors associated with weight gain during COVID-19 pandemic: A global study,53,ar,1,0
Development and psychometric testing of a competency of nursing process questionnaire,6,ar,1,0
The Maxwell-Burr X Distribution: Its Properties and Applications to the COVID-19 Mortality Rate in Thailand,4,ar,2,0
"Antioxidant, Anti-Skin-Aging, Anti-Inflammatory, and Anti-Acetylcholinesterase Activities of Rourea oligophlebia Extracts",10,ar,5,0
The Chinese media narrative of Thailand as a tourist destination after the legalisation of cannabis,3,ar,1,0
Assessment of Pain in Glaucoma Patients Undergoing Micropulse Transscleral Laser Therapy,8,ar,1,0
Insight into the Molecular Weight of Hydrophobic Starch Laurate-Based Adhesives for Paper,5,ar,2,0
Chitosan Oligosaccharide Promotes Junction Barrier through Modulation of PI3K/AKT and ERK Signaling Intricate Interplay in T84 Cells,3,ar,2,0
Anti-Leukemic Effects on a U937 Cell Line of Fresh and Steamed Chinese Kale Juice and Their Pro-Apoptotic Effects via a Caspase-Dependent Pathway,3,ar,5,0
GPS Data Analytics for the Assessment of Public City Bus Transportation Service Quality in Bangkok,3,ar,9,0
Seasonal Effects on Body Condition and Characteristics of the Estrous Cycle in Captive Asian Elephants (Elephas maximus) in Thailand: A Retrospective Study,5,ar,2,0
"Back-to-Africa introductions of Mycobacterium tuberculosis as the main cause of tuberculosis in Dar es Salaam, Tanzania",44,ar,6,0
Optical Coherence Tomography Angiography Biomarkers in Thai Patients With Diabetic Nephropathy: A Diabetic Eye and Kidney Diseases (DEK-D) Study,10,ar,2,0
Fast scintillating Ce3+ doped gadolinium aluminum fluoroborate glass for calorimetry in proton CT prototype: A preliminary work,11,ar,2,1
Deep-Learning-Enabled Computer-Aided Diagnosis in the Classification of Pancreatic Cystic Lesions on Confocal Laser Endomicroscopy †,7,ar,1,1
A Techno-Economic Assessment of a Second-Life Battery and Photovoltaics Hybrid Power Source for Sustainable Electric Vehicle Home Charging,3,ar,9,1
A prospective randomized study comparing the efficacy between povidone-iodine gargling and benzydamine hydrochloride for mucositis prevention in head and neck cancer patients receiving concurrent chemoradiotherapy,9,ar,1,0
Learning-Based Rate Control for High Efficiency Video Coding,3,ar,6,0
Quantitative Structure–Electrochemistry Relationship (QSER) Studies on Metal–Amino–Porphyrins for the Rational Design of CO2 Reduction Catalysts,7,ar,7,0
Increased Biomass and Polyhydroxybutyrate Production by Synechocystis sp. PCC 6803 Overexpressing RuBisCO Genes,2,ar,7,0
Cleistocalyx nervosum var. paniala Berry Seed Protects against TNF-α-Stimulated Neuroinflammation by Inducing HO-1 and Suppressing NF-κB Mechanism in BV-2 Microglial Cells,6,ar,7,0
Discovery of Novel EGFR Inhibitor Targeting Wild-Type and Mutant Forms of EGFR: In Silico and In Vitro Study,12,ar,7,0
Using technology acceptance model to discuss factors in university employees’ behavior intention to apply social media,2,ar,4,0
Induction of Antimicrobial Resistance of Stenotrophomonas maltophilia by Exposure to Nonlethal Levels of Antibiotics,6,ar,4,0
Early bone reformation after cranial vault remodelling for sagittal craniosynostosis: A retrospective 3D analysis,7,ar,3,0
Identification and plant growth-promoting activity of endophytic bacteria from sugarcane roots and genome analysis of Gluconacetobacter strain PS25,6,ar,1,0
Sex and Grade Issues in Influencing Misconceptions about Force and Laws of Motion: An Application of Cognitively Diagnostic Assessment,3,ar,1,1
Prediction of substrate binding on mobile colistin resistance using in silico approach,3,ar,1,1
Computational prediction of MHC anchor locations guides neoantigen identification and prioritization,25,ar,2,1
"Age, comorbidities, c-reactive protein and procalcitonin as predictors of severity in confirmed COVID-19 patients in the Philippines",4,ar,1,0
In vitro anti-ageing activities of ethanolic extracts from Pink rambutan (Nephelium lappaceum Linn.) for skin applications,12,ar,2,1
Furfural conversion over calcined Ti and Fe metal-organic frameworks under continuous flow conditions,7,ar,3,0
The hidden side of cosmic star formation at z > 3: Bridging optically dark and Lyman-break galaxies with GOODS-ALMA,40,ar,2,2
Efficacy of Erbium YAG laser treatment in overactive bladder syndrome: a randomized controlled trial,2,ar,1,0
Label copresence for healthier choices: How sugar content per daily limit and sugar warning labels balance out the health halos of nutrient-content claim,2,ar,2,0
"Hydrological model of landslide risk in Huai Nam Phung subbasin, Thailand",3,ar,2,1
"Corrigendum to ‘Decision making for invasive and non-invasive optional procedures within an acute HIV research cohort in Bangkok,’ [Contemporary Clinical Trials Communication (2023)101054](S2451865422001715)(10.1016/j.conctc.2022.101054)",12,er,1,0
Sonar glass—Artificial vision: Comprehensive design aspects of a synchronization protocol for vision based sensors,6,ar,2,2
"Micromonospora thermarum sp. nov., an actinobacterium isolated from hot spring soil",8,ar,4,0
Validity of estimated glomerular filtration rate equations in stage 5 chronic kidney disease patients: A cross-sectional study,5,le,1,0
Expert Consensus on the Use of On-Demand Treatments for OFF Episodes in Parkinson's Disease: A Modified Delphi Panel,15,ar,2,0
Signatures of a sampling quantum advantage in driven quantum many-body systems,5,ar,4,0
The Case | Hematuria and hypercalcemia in a kidney transplant recipient,7,no,1,0
Response,2,le,2,0
“Wearing-off” efficacy of CGRP monoclonal antibodies for migraine prevention: A meta-analysis of randomized controlled trials,3,ar,1,0
Factors associated with reduced function and quality of life among adult people with HIV with depression and substance use in the Asia-Pacific region,14,ar,3,0
Boron vacancy-driven thermodynamic stabilization and improved mechanical properties of AlB2-type tantalum diborides as revealed by first-principles calculations,5,ar,3,1
Ascorbic acid supported Carboxymethyl cellulose stabilized silver nanoparticles as optical nanoprobe for Au3+ detection in environmental sample,3,ar,2,2
"Additive manufacturing of tantalum scaffolds: Processing, microstructure and process-induced defects",9,ar,5,2
The HDM allergen orchestra and its cysteine protease maestro: Stimulators of kaleidoscopic innate immune responses,1,ar,2,0
Motorcycle taxis' varying degrees of complementarity and substitution with public transit in Bangkok,3,ar,3,0
Development and validation of the Thai version of the Adult Epilepsy Self-Management Scale (Thai-ESMS),4,ar,3,0
Response of elephant peripheral blood mononuclear cells when stimulated with elephant endotheliotropic herpesvirus glycoprotein B (EEHV-gB),11,ar,2,0
MTORC2 is a physiological hydrophobic motif kinase of S6 Kinase 1,4,ar,2,1
Chemical recycling of high-density polyethylene (HDPE) wastes by oxidative degradation to dicarboxylic acids and their use as value-added curing agents for acrylate-based materials,5,ar,4,1
Effect of battery material and operation on dynamic performance of a vanadium redox flow battery under electrolyte imbalance conditions,4,ar,12,1
Cost-Utility Analysis of Deep Learning and Trained Human Graders for Diabetic Retinopathy Screening in a Nationwide Program,15,ar,1,1
Accuracy of implant placement with a combined use of static and dynamic computer-assisted implant surgery in single tooth space: A randomized controlled trial,7,ar,1,3
"Biomonitoring by using Rapid-Read Pathogenic Bacteria Indicator in Sediments and Bivalve Mollusks: Southern Gulf of Thailand, a Mangrove Area Case Study",4,ar,1,0
First-Principles Density Functional Theory and Machine Learning Technique for the Prediction of Water Adsorption Site on PtPd-Based High-Entropy-Alloy Catalysts,11,ar,4,1
Operational forecasting inundation extents using REOF analysis (FIER) over lower Mekong and its potential economic impact on agriculture,13,ar,3,2
"Corrigendum to:Lusianthridin targeting of lung cancer stem cells via Src-STAT3 suppression: Volume and pages of the publication: (Volume 62, September 2019, 152932), (Phytomedicine (2019) 62, (S0944711319301011), (10.1016/j.phymed.2019.152932))",5,er,5,0
Coatsome-replicon vehicles: Self-replicating RNA vaccines against infectious diseases,16,ar,6,0
Poly(o-phenylenediamine)/ poly(butylene succinate-co-butylene adipate) blend as electroactive material for actuator application,4,ar,2,0
Microcrystalline cellulose from Para rubber leaves as an additive for superabsorbent polymers,2,ar,3,0
Virtual simulation and problem-based learning enhance perceived clinical and cultural competence of nursing students in Asia: A randomized controlled cross-over study,12,ar,2,2
2022 Renal denervation therapy for the treatment of hypertension: a statement from the Thai Hypertension Society,9,ar,3,1
Immunogenicity of a fractional or full third dose of AZD1222 vaccine or BNT162b2 messenger RNA vaccine after two doses of CoronaVac vaccines against the Delta and Omicron variants,15,ar,2,2
Validation of the Collaborative Outcomes study on Health and Functioning during Infection Times (COH-FIT) questionnaire for adults,216,ar,2,1
Bioengineering of biowaste to recover bioproducts and bioenergy: A circular economy approach towards sustainable zero-waste environment,12,ar,6,1
Proteomics dataset for the analysis of the effects of Grammatophyllum speciosum extracts on RAW 264.7 cells,2,dp,1,0
A multidisciplinary team evaluation of management guidelines for adult short bowel syndrome,12,ar,2,2
Legacy effects post removal of a range-expanding shrub influence soil fungal communities and create negative plant-soil feedbacks for conspecific seedlings,4,ar,2,2
Reference values of myocardial native T1 and extracellular volume in patients without structural heart disease and had negative 3T cardiac magnetic resonance adenosine stress test,8,ar,1,0
Facial action coding-based facial sub-structures for anxiety emotion classification,2,ar,6,0
"Network meta-analysis and systematic review comparing efficacy and safety between very high power short duration, high power short duration, and conventional radiofrequency ablation of atrial fibrillation",10,ar,2,0
Wnt3a promotes odonto/osteogenic differentiation in vitro and tertiary dentin formation in a rat model,7,ar,1,1
"Mercury elimination from synthetic petroleum produced water using green solvent via liquid-liquid extraction: Experimental, effective solubility behaviors and DFT investigation",4,ar,4,1
Utilization of palm oil as an alternative processing oil in carbon black-filled natural rubber compounds,2,ar,1,2
Foam-mat freeze-drying approach for preserving stability and antimicrobial activity of clove essential oil nanoemulsion,4,ar,2,1
Comparative techno-economic and energy analyses of integrated biorefinery processes of furfural and 5-hydroxymethylfurfural from biomass residue,5,ar,1,3
Deproteinized bovine bone and freeze-dried bone allograft in sinus floor augmentation: A randomized controlled trial,4,ar,2,0
"Epidemiology, Management, and Treatment Access of Hereditary Angioedema in the Asia Pacific Region: Outcomes From an International Survey",15,ar,1,0
Novel CRB1 pathogenic variant in Chuuk families with Leber congenital amaurosis,10,ar,2,0
Novel xeno-free and serum-free culturing condition to improve piggyBac transposon-based CD19 chimeric antigen receptor T-cell production and characteristics,8,ar,7,1
Motivation and Quality of Work Life of In-Home Paid Caregivers of Older Adults,2,ar,2,0
Factors associated with complications of submental intubation in 339 patients with facial fractures: A German retrospective cohort study,9,ar,3,0
Anticancer and chemosensitizing activities of stilbenoids from three orchid species,4,ar,1,0
Active site modulation of porous g-C3N4 nanofragment via defect assemblage for enhancing visible-light driven hydrogen evolution,8,ar,4,2
Using Natural Extracts to Promote the Antibacterial and Anti-inflammatory Performance of Polyurethane Foams,5,ar,3,0
"Use of over-the-scope clip (OTSC) versus standard therapy for the prevention of rebleeding in large peptic ulcers (size ≥1.5 cm): an open-labelled, multicentre international randomised controlled trial",18,ar,1,3
Antenatal depressive symptoms are strongly predicted by the severity of pre-menstrual syndrome: results of partial least squares analysis,5,ar,1,2
How cultural values influence sustainable consumption behavior? An empirical investigation in a non-Western context,4,ar,2,2
"Evaluating the clinical and mechanistic effects of eplerenone and amiloride monotherapy, and combination therapy with cinacalcet, in primary hyperparathyroidism: A placebo-controlled randomized trial",6,ar,2,0
Monogenic early-onset lymphoproliferation and autoimmunity: Natural history of STAT3 gain-of-function syndrome,223,ar,2,10
Enhanced effectiveness of silver diamine fluoride application with light curing on natural dentin carious lesions: an in vitro study,7,ar,1,0
Improving shear deficiency of prestressed concrete sleepers by crack resisting stirrups,4,ar,4,0
Is orbital wall fracture associated with SARS-CoV-2 ocular surface contamination in asymptomatic COVID-19 patients?,4,ar,1,0
Towards greater integration of building information modeling in the architectural design curriculum: A longitudinal case study,3,ar,2,0
Moral Expansiveness Around the World: The Role of Societal Factors Across 36 Countries,46,ar,2,4
Love in the Time of COVID: Perceived Partner Responsiveness Buffers People From Lower Relationship Quality Associated With COVID-Related Stressors,14,ar,2,27
Influence of the Residual Ridge Widths and Implant Thread Designs on Implant Positioning Using Static Implant Guided Surgery,4,ar,1,1
Factors affecting bacterial community dynamics and volatile metabolite profiles of Thai traditional salt fermented fish,6,ar,3,1
Seismic Stability of Unsupported Vertical Circular Excavations in c-φ Soil,4,ar,4,9
Serum and salivary cytokines in patients with oral lichen planus treated with Photobiomodulation,10,ar,2,5
Post-translational modifications of tubulin: their role in cancers and the regulation of signaling molecules,2,re,3,13
Lignin to polyhydroxyalkanoate bioprocessing by novel strain of Pseudomonas monteilii,5,ar,1,3
Effect of Thickness Eccentricity on the Stress Intensity Factors for a Pipe with a Single Internal Radial Crack under Internal Pressure,4,ar,1,0
Design and Analysis of the Slider Shear Test System Using Nested GR&R Measurement System,3,ar,1,0
Weight Functions for Edge Crack in Bilayer Material,2,ar,1,0
Effects of density and load orientation on embedment behaviour of coconut wood,5,ar,3,1
The attitudes and expectation of caregivers of febrile child receiving medical services: a multicenter survey in Thailand,12,ar,1,0
Functional constipation in children: What physicians should know,2,re,1,1
Do Disfluencies Increase With Age? Evidence From a Sequential Corpus Study of Disfluencies,3,ar,3,0
Sexual dysfunction and associated factors in Thai patients with psychiatric disorders,3,ar,3,0
"Biomarker-guided intervention to prevent acute kidney injury after major surgery (BigpAK-2 trial): Study protocol for an international, prospective, randomised controlled multicentre trial",39,ar,1,0
"It is time for ambitious, transformational change to the epidemic countermeasures ecosystem",19,no,1,6
Random forest algorithm using quartile-pattern bootstrapping for a class imbalanced problem,2,cp,4,0
Molnupiravir-associated nail and hair fluorescence on Wood's lamp examination,3,le,1,0
Leniency programmes,2,ch,1,0
Enhancing brain imaging using super resolution: Challenges and benefits,3,ch,1,0
Ion Co-storage in Porous Organic Frameworks through On-site Coulomb Interactions for High Energy and Power Density Batteries,11,ar,2,5
The free swell potential of expansive clays stabilized with the shallow bottom ash mixing method,6,ar,2,3
2D Transition Metal Dichalcogenides for Photocatalysis,15,re,2,19
Online collaboration for political resistance: A case of multilingual translations by Thailand's free youth supporters,3,ch,2,0
Signal recognition particle receptor-β (SR-β) coordinates cotranslational N-glycosylation,9,ar,1,0
A novel pyrenyl-furan hydrazone on paper-based device for the selective detection of trinitrotoluene,8,ar,3,0
Implementing social sustainability through market pressures: an inter-organizational network analysis in the Pakistani apparel supply chain,3,ar,2,1
Dark matter as a Weyl geometric effect,4,ar,1,2
"Dominance of land-derived organic matter in highly productive Bandon Bay, Thailand",6,ar,3,0
"The risk assessment of arsenic contamination in the urbanized coastal aquifer of Rayong groundwater basin, Thailand using the machine learning approach",4,ar,3,2
"Streptococcus suis is a lethal pathogen in snakeskin gourami, Trichopodus pectoralis",7,ar,1,2
Navajoite phase V5O12•6H2O nanorods with ultra−long lifespan for aqueous zinc−ion batteries,6,ar,4,2
Enhanced charge carrier density of a p-n BiOCl/BiVO4 heterostructure by Ni doping for photoelectrochemical applications,4,ar,4,4
Metabolite profiling and identification of novel umami compounds in the chaya leaves of two species using multiplatform metabolomics,12,ar,2,0
Strategic flexibility,2,ch,2,0
HIV rapidly targets a diverse pool of CD4+ T cells to establish productive and latent infections,18,ar,3,6
"LGBT-supportive corporate policies, risk aversion and mitigation and economic policy uncertainty",3,ar,3,0
Human Workload Evaluation of Drone Swarm Formation Control using Virtual Reality Interface,2,cp,3,0
Different protective capability of chlorogenic acid and quercetin against indomethacin-induced gastrointestinal ulceration,4,ar,1,2
Wild macaques challenge the origin of intentional tool production,5,ar,1,6
Barrier and Biodegradable Properties of Poly(butylene adipate-co-terephthalate) Reinforced with ZnO-Decorated Graphene Rendering it Antibacterial,6,ar,3,6
Closing the loop or widening the gap? The unequal politics of Thailand's circular economy in addressing marine plastic pollution,3,ar,5,3
Sustainability indicators to achieve a circular economy: A case study of renewable energy and plastic waste recycling corporate social responsibility (CSR) projects in Thailand,3,ar,4,9
Reconstructing the Anode Interface and Solvation Shell for Reversible Zinc Anodes,7,ar,1,5
Lithium Phosphorus Sulfide Chloride-Polymer Composite via the Solution-Precipitation Process for Improving Stability toward Dendrite Formation of Li-Ion Solid Electrolyte,7,ar,1,1
Metal-Decorated InN Monolayer Senses N2 against CO2,10,ar,1,9
Pyrazolones Potentiate Colistin Activity against MCR-1-Producing Resistant Bacteria: Computational and Microbiological Study,8,ar,2,3
Structural and mechanical behavior of Zr-W-Ti thin film metallic glasses prepared by multitarget co-magnetron sputtering,16,ar,4,0
Synthesis and characterization of novel bio-based epoxy polymers derived from natural phenolic compound,5,ar,4,2
"3′,4′,5′-trimethoxy- and 3,4-dimethoxychalcones targeting A549 cells: Synthesis, cytotoxic activity, and molecular docking",7,ar,4,0
Erratum: Tailoring the MOF structure via ligand optimization afforded a dandelion flower like CoS/Co-Nx/CoNi/NiS catalyst to enhance the ORR/OER in zinc-air batteries (Nanoscale (2022) 14 (17908-17920) DOI: 10.1039/D2NR04933C),8,er,1,0
"Publisher Correction: Observation of triple J/ψ meson production in proton-proton collisions (Nature Physics, (2023), 19, 3, (338-350), 10.1038/s41567-022-01838-y)",2362,er,1,0
The Factors Affecting Innovative Behavior: An Employee Assessment System Based on Knowledge Creation,3,ar,2,0
"Brain structure and ultrastructure of gonadotropic cell in female grunting toadfish, Allenbatrachus grunniens (Linnaeus 1758)",8,ar,1,0
Investigation of biological activity and identification of culturable insect-derived Streptomyces strains from Cossus chloratus,6,ar,1,0
Observation of triple J/ψ meson production in proton-proton collisions,2362,ar,1,2
Strategies and challenges in addressing ethical issues in the hospital context: A phenomenological study of nurse team leaders,4,ar,1,0
Barriers and facilitators to access mental health services among people with mental disorders in Indonesia: A qualitative study,3,ar,1,0
A staggering rise of HIV cases in Pakistan,6,le,1,0
The 25th Bangkok International Symposium on HIV Medicine,14,cp,1,0
Metatranscriptomics Reveals Sequential Expression of Genes Involved in the Production of Melanogenesis Inhibitors by the Defined Microbial Species in Fermented Unpolished Black Rice,4,ar,7,1
The prevalence of diabetic peripheral neuropathy in youth with diabetes mellitus,3,ar,2,1
EAACI Molecular Allergology User's Guide 2.0,101,ar,3,15
A 30-Year Worldwide Research Productivity of Scientific Publication in Full-Endoscopic Decompression Spine Surgery: Quantitative and Qualitative Analysis,26,ar,2,4
Potential impact of Thailand's cannabis policy on the health of young adults: current status and future landscape,3,no,3,2
Biochar Mitigates Combined Effects of Soil Salinity and Saltwater Intrusion on Rice (Oryza sativa L.) by Regulating Ion Uptake,2,ar,1,0
Process Optimization and CO2 Emission Analysis of Coal/Biomass Gasification Integrated with a Chemical Looping Process,4,ar,8,0
Equity-Informative Economic Evaluations of Vaccines: A Systematic Literature Review,5,re,5,1
The Fourth Dose of mRNA COVID-19 Vaccine Following 12 Different Three-Dose Regimens: Safety and Immunogenicity to Omicron BA.4/BA.5,17,ar,5,2
Attitude Fault-Tolerant Control of Aerial Robots with Sensor Faults and Disturbances,2,ar,5,0
Chikungunya vaccines: An update in 2023,2,re,1,0
Location Choice And Tax Responsiveness Of Foreign Multinationals: Evidence From Asean Countries,1,ar,1,0
High Dietary Cation and Anion Difference and High-Dose Ascorbic Acid Modify Acid–Base and Antioxidant Balance in Dairy Goats Fed under Tropical Conditions,6,ar,2,1
Sudden Cardiac Arrest in a Dental Patient Awaiting Examination,3,ar,1,0
Anomalous Properties of Cyclodextrins and Their Complexes in Aqueous Solutions,3,re,2,3
Isolation and Identification of Dihydrophenanthrene Derivatives from Dendrobium virgineum with Protective Effects against Hydrogen-Peroxide-Induced Oxidative Stress of Human Retinal Pigment Epithelium ARPE-19 Cells,9,ar,6,0
The Future of Epidemic and Pandemic Vaccines to Serve Global Public Health Needs,11,re,5,2
One-Pot Conversion of Furfural to γ-Valerolactone over Co- and Pt-Doped ZSM-5 Catalysts,6,ar,3,1
Hidden conformal symmetry for dyonic Kerr-Sen black hole and its gauged family,1,ar,2,1
Synthesis of Cationic Quaternized Nanolevan Derivative for Small Molecule and Nucleic Acid Delivery,8,ar,4,0
A Novel and Simplified Score for Determining Treatment Eligibility for Patients with Chronic Hepatitis B,7,ar,2,1
Effect of Storage Time and Temperature on the Bioactivity of a Chitosan-Derived Epigenetic Modulation Scaffold,4,ar,3,1
Effect of Propolis on Root Dentine Microhardness When Used as an Intracanal Medicament: An In Vitro Study,7,ar,2,0
Enhancing Antimicrobial Peptide Productivity in Pichia pastoris (Muts Strain) by Improving the Fermentation Process Based on Increasing the Volumetric Methanol Consumption Rate,10,ar,3,1
Association between Liver Stiffness and Liver-Related Events in HCV-Infected Patients after Successful Treatment with Direct-Acting Antivirals,4,ar,1,0
Novel Synthetic Derivative of Renieramycin T Right-Half Analog Induces Apoptosis and Inhibits Cancer Stem Cells via Targeting the Akt Signal in Lung Cancer Cells,10,ar,7,1
The Regulatory Roles of Ezh2 in Response to Lipopolysaccharide (LPS) in Macrophages and Mice with Conditional Ezh2 Deletion with LysM-Cre System,10,ar,7,3
High Fructose Causes More Prominent Liver Steatohepatitis with Leaky Gut Similar to High Glucose Administration in Mice and Attenuation by Lactiplantibacillus plantarum dfa1,7,ar,2,1
Role of Dietary Defatted Rice Bran in the Modulation of Gut Microbiota in AOM/DSS-Induced Colitis-Associated Colorectal Cancer Rat Model,5,ar,2,5
Placenta-Derived Extracellular Vesicles in Pregnancy Complications and Prospects on a Liquid Biopsy for Hemoglobin Bart’s Disease,8,re,7,0
Impact of E-Learning Activities on English as a Second Language Proficiency among Engineering Cohorts of Malaysian Higher Education: A 7-Month Longitudinal Study,4,ar,3,1
Modeling the Spread of COVID-19 with the Control of Mixed Vaccine Types during the Pandemic in Thailand,4,ar,3,1
"High-Resolution Multiproxy Record of Environmental Changes and Anthropogenic Activities at Unguja Ukuu, Zanzibar, Tanzania during the Last 5000 Years",6,ar,2,0
Serum Cortisol as a Biomarker of Severe Dengue,15,ar,3,0
Cross-cultural adaptation and psychometric properties of the Myanmar version of the scale of oral health outcomes for 5-year-old children,4,ar,1,0
Long-term outcomes of rapid antiretroviral NNRTI-based initiation among Thai youth living with HIV: a national registry database study,5,ar,2,0
"Gordonia aquimaris sp. nov., a novel marine actinobacterium isolated from seawater in the upper gulf of Thailand",8,ar,2,0
