Title,cover_date,subject_area
Practice of endoscopy during COVID-19 pandemic: Position statements of the Asian Pacific Society for Digestive Endoscopy (APSDE-COVID statements),2020-06-01,MEDI
Development of three-phase unbalanced power flow using local control of connected photovoltaic systems,2020-06-01,ENGI
Robust optimization strategy for intelligent parking lot of electric vehicles,2020-06-01,"ENGI, MATH, ENER, ENGI, ENER, ENER, ENVI, ENGI, ENER, ENVI, ENGI, ENGI"
Kenaf cellulose-based 3D printed device: a novel colorimetric sensor for Ni(II),2020-06-01,MATE
Experimental data on mechanical behavior and numerical data on tensile stress distribution of a hyperelastic Polydimethysiloxane (PDMS) based membrane for cell culture,2020-06-01,MULT
Severe craniofrontonasal syndrome in a male patient mosaic for a novel nonsense mutation in EFNB1,2020-06-01,"BIOC, MEDI"
"Flexible diaminodihydrotriazine inhibitors of Plasmodium falciparum dihydrofolate reductase: Binding strengths, modes of binding and their antimalarial activities",2020-06-01,"PHAR, PHAR, CHEM"
Probabilistic scheduling of power-to-gas storage system in renewable energy hub integrated with demand response program,2020-06-01,"ENER, ENER, ENGI"
Vacuum ultraviolet irradiation for mitigating dissolved organic nitrogen and formation of haloacetonitriles,2020-06-01,"BIOC, ENVI"
"Expression, function, and glycosylation of anti-colorectal cancer large single-chain antibody (LSC) in plant",2020-06-01,"BIOC, AGRI"
A comprehensive investigation on the components in ionic liquid-based polymer inclusion membrane for Cr(VI) transport during electrodialysis,2020-06-01,"BIOC, MATE, CHEM, CENG"
Dataset of blood cockle (Anadara granosa) microbiota from coastal areas and earthen-pond farms around the upper Gulf of Thailand,2020-06-01,MULT
"Effect of electrical discharge plasma on cytotoxicity against cancer cells of N,O-carboxymethyl chitosan-stabilized gold nanoparticles",2020-06-01,"CHEM, MATE, MATE"
Early Production of High Strength and Improved Water Resistance Gypsum Mortars from Used Plaster Mould and Cullet Waste,2020-06-01,"ENGI, ENGI, MATE, ENGI"
Vertical vibration of a circular foundation in a transversely isotropic poroelastic soil,2020-06-01,"EART, COMP"
Verification of attenuation models based on strong ground motion data in Northern Thailand,2020-06-01,"ENGI, EART, AGRI"
Yeast extract elicited isoflavonoid accumulation and biosynthetic gene expression in Pueraria candollei var. mirifica cell cultures,2020-06-01,AGRI
Intraocular pressure elevation associated with blood in Schlemm's canal after strabismus surgery,2020-06-01,MEDI
Bacterial and viral vectors as vaccine delivery vehicles for breast cancer therapy,2020-06-01,"BIOC, PHAR"
Modeling and Control of Multiphase Interleaved Fuel-Cell Boost Converter Based on Hamiltonian Control Theory for Transportation Applications,2020-06-01,"ENGI, SOCI, ENER, ENGI"
Digital media’s discursive strategies against anabolic-androgenic steroids: A corpus-assisted discourse analysis,2020-06-01,"PSYC, SOCI, ARTS, SOCI, SOCI"
"Food waste in Bangkok: Current situation, trends and key challenges",2020-06-01,"ENVI, ECON"
Genetic and functional studies of the LMF1 gene in Thai patients with severe hypertriglyceridemia,2020-06-01,"BIOC, BIOC, BIOC"
"Characterisation of insoluble α-1,3-/α-1,6 mixed linkage glucan produced in addition to soluble α-1,6-linked dextran by glucansucrase (DEX-N) from Leuconostoc citreum ABK-1",2020-06-01,"BIOC, BIOC, BIOC, ECON, ENER"
Exogenous methyl salicylate alleviates senescent spotting by enhancing the activity of antioxidative ascorbate-glutathione cycle in harvested ‘Sucrier’ bananas,2020-06-01,AGRI
Study on the discrete dielectrophoresis for particle–cell separation,2020-06-01,"BIOC, BIOC"
A family with homozygous and heterozygous p.Gly337Ser mutations in COL1A2,2020-06-01,"BIOC, MEDI"
Nocticolid cockroaches are the only known dinosaur age cave survivors,2020-06-01,EART
Visualization of volatomic profiles for early detection of fungal infection on storage Jasmine brown rice using electronic nose coupled with chemometrics,2020-06-01,"PHYS, ENGI"
Single step preparation of platinum nanoflowers/reduced graphene oxide electrode as a novel platform for diclofenac sensor,2020-06-01,"CHEM, CHEM"
Effect of carbon number on the production of propylene and ethylene by catalytic cracking of straight-chain alkanes over phosphorus-modified ZSM-5,2020-06-01,"CENG, ENER, ENER"
Use of tissue inhibitor of metalloproteinase 2 and insulin-like growth factor binding protein 7 [TIMP2]•[IGFBP7] as an AKI risk screening tool to manage patients in the real-world setting,2020-06-01,MEDI
Development of a paper-based pressure sensor fabricated by an inkjet-printed water mask method,2020-06-01,"MATE, PHYS, COMP, ENGI"
Reduction of Occupational Exposure Using a Novel Tungsten-Containing Rubber Shield in Interventional Radiology,2020-06-01,"MEDI, MEDI, ENVI"
Allergen-specific immunotherapy boosts allergen-specific IgD production in house dust mite-sensitized asthmatic patients,2020-06-01,"MEDI, IMMU"
Myostatin inhibition in combination with antisense oligonucleotide therapy improves outcomes in spinal muscular atrophy,2020-06-01,"MEDI, MEDI"
Application of survival analysis techniques to determine the optimal number of acupuncture therapy sessions for stroke patients,2020-06-01,"MEDI, MEDI"
An efficient matrix tridiagonalization method for 3D finite element analysis of free vibration,2020-06-01,"MATH, COMP, MATH, MATH, MATH"
Poly(cyclodextrin-ionic liquid) based ferrofluid: A new class of magnetic colloid for dispersive liquid phase microextraction of polycyclic aromatic hydrocarbons from food samples prior to GC-FID analysis,2020-06-01,"CHEM, AGRI"
International consensus statements for endoscopic management of distal biliary stricture,2020-06-01,"MEDI, MEDI"
Factors Predictive of Remission of Chronic Anterior Uveitis,2020-06-01,MEDI
Evaluation of chemical treatment combined with vacuum and ultrasonication with a water resonance system for reducing Campylobacter on naturally contaminated chicken carcasses,2020-06-01,"BIOC, AGRI"
Effect of oral oseltamivir on virological outcomes in low-risk adults with influenza: A randomized clinical trial,2020-06-01,"MEDI, MEDI"
"Needle EMG, a Jigsaw to disclose lipid storage myopathy due to multiple Acyl-COA dehydrogenase deficiency",2020-06-01,"HEAL, MEDI"
A critique on the Corruption Perceptions Index: An interdisciplinary approach,2020-06-01,"SOCI, ECON, BUSI, DECI, DECI"
Thai dance exercises benefited functional mobility and fall rates among community-dwelling older individuals,2020-06-01,HEAL
Resilience and self-regulation processes of microalgae under UV radiation stress,2020-06-01,"CENG, CHEM, CHEM"
Which characteristics can be expected from p16+-squamous cell carcinomas of the posterior oral cavity and oropharynx? – Distinctive results from Central Germany,2020-06-01,"MEDI, DENT, MEDI"
Simulations of sorbent regeneration in a circulating fluidized bed system for sorption enhanced steam reforming with dolomite,2020-06-01,"CENG, MATE"
Biodiesel Production Via Interesterification of Palm Oil and Ethyl Acetate Using Ion-Exchange Resin in a Packed-Bed Reactor,2020-06-01,"ENER, AGRI, ENER"
Optimal overbooking model for car rental business with two levels of prices having stochastic joint booking and show-up levels,2020-06-01,"BUSI, ECON, ECON, BUSI"
"Efficacy of anti-inflammatory moisturizer vs hydrophilic cream in elderly patients with moderate to severe xerosis: A split site, triple-blinded, randomized, controlled trial",2020-06-01,MEDI
National feasibility survey of peritoneal dialysis key performance indicators in Thailand from provider perspective,2020-06-01,MEDI
The Significance of Relative Claudin Expression in Odontogenic Tumors,2020-06-01,"MEDI, MEDI, MEDI"
"Organic geochemistry of the Lower Permian Tak Fa Formation in Phetchabun Province, Thailand: implications for its paleoenvironment and hydrocarbon generation potential",2020-06-01,EART
"Effect of Ball Milling Time on the Physical, Thermal and Fracture Behaviour of 2MgO.2Al2O3.5SiO2 Precursors",2020-06-01,MATE
Using pre-commitment to reduce alcohol consumption: Lessons from a quasi-experiment in Thailand,2020-06-01,"SOCI, ECON, BUSI, DECI, DECI"
High selective monoaromatic hydrocarbon production via integrated pyrolysis and catalytic upgrading of Napier grass over Ca/Ni/boronic acid/KIT-6,2020-06-01,ENER
Surface morphology and cellulose structure of Napier grass pretreated with the ionic liquid 1-ethyl-3-methylimidazolium acetate combined with either water or dimethyl sulfoxide as a co-solvent under microwave irradiation,2020-06-01,ENER
Comparative Study of Three Chemical Pretreatments and Their Effects on the Structural Changes of Rice Straw and Butanol Production,2020-06-01,"ENVI, ENER, ENVI"
Two-Stage Liquefaction of Oil Palm Shell in Alkali Supercritical Ethanol–Water for Enhanced Bio-Oil Production,2020-06-01,"ENVI, ENER, ENVI"
Mechanical properties of cement-clay interlocking (Cci) hollow bricks,2020-05-31,ENGI
Weekly forecasting model for dengue hemorrhagic fever outbreak in Thailand,2020-05-31,ENGI
Effects of crumbed para rubber on permanent deformation resistance of hot mix asphalt,2020-05-29,"MATE, ENGI"
Effect of local rewiring in adaptive epidemic networks,2020-05-29,PHYS
Investigation on Solubility of Carbon Dioxide in the Mixed Aqueous Solution of MEA and 2-MAE,2020-05-28,"MATE, ENGI"
Measurement of Mass Transfer Coefficient of CO2-Amine System from Absorption Process,2020-05-28,"MATE, ENGI"
Application of Natural Dolomite for Soil Upgrading,2020-05-28,"MATE, ENGI"
Analysis of the use of SEN0161 pH sensor for water in goldfish ponds,2020-05-28,"MATE, ENGI"
Decreased of BAFF-R expression and B cells maturation in patients with hepatitis B virus-related hepatocellular carcinoma,2020-05-28,MEDI
Surface modification of graphene oxide via noncovalent functionalization with porphyrins for selective photocatalytic oxidation of alcohols,2020-05-28,"CENG, CHEM, MATE"
Utility of Plasmodium falciparum DNA from rapid diagnostic test kits for molecular analysis and whole genome amplification,2020-05-27,"IMMU, MEDI"
"In schizophrenia, psychomotor retardation is associated with executive and memory impairments, negative and psychotic symptoms, neurotoxic immune products and lower natural IgM to malondialdehyde",2020-05-27,"MEDI, NEUR"
Vanadium-Based Oxide on Two-Dimensional Vanadium Carbide MXene (V2Ox@V2CTx) as Cathode for Rechargeable Aqueous Zinc-Ion Batteries,2020-05-26,"CENG, ENER, CHEM, MATE, ENGI"
"Two new species of the genus Chironephthya (Octocorallia, Alcyonacea, Nidaliidae, Siphonogorgiinae) from the Gulf of Thailand",2020-05-25,"AGRI, AGRI"
Spatial Separation of Charge Carriers via Heterogeneous Structural Defects in Graphitic Carbon Nitride for Photocatalytic Hydrogen Evolution,2020-05-22,MATE
Measurement of the jet mass distribution and top quark mass in hadronic decays of boosted top quarks in pp collisions at √s = 13 TeV,2020-05-22,PHYS
Gamma-glutamyl transferase and cardiovascular risk in nonalcoholic fatty liver disease: The Gut and Obesity Asia initiative,2020-05-21,MEDI
Pinostrobin suppresses the Ca2+-signal-dependent growth arrest in yeast by inhibiting the Swe1-mediated G2cell-cycle regulation,2020-05-21,"IMMU, IMMU"
Protein patterning with antifouling polymer gel platforms generated using visible light irradiation,2020-05-21,"CENG, MATE, MATE, CHEM, MATE, MATE, MATE"
"Rotavirus infection in children in Southeast Asia 2008-2018: Disease burden, genotype distribution, seasonality, and vaccination",2020-05-21,"MEDI, BIOC, BIOC, BIOC, MEDI, MEDI"
Toward semantic data imputation for a dengue dataset,2020-05-21,"BUSI, COMP, DECI, COMP"
Incidence of acute kidney injury and use of renal replacement therapy in intensive care unit patients in Indonesia,2020-05-20,MEDI
Optical Bioelectronic Device Based on a Screen-Printed Electroluminescent Transducer,2020-05-20,MATE
Tuning rigidity and negative electrostriction of multi-walled carbon nanotube filled poly(lactic acid),2020-05-20,"CHEM, MATE, MATE"
Risk and profit-based bidding and offering strategies for pumped hydro storage in the energy market,2020-05-20,"ENER, ENVI, BUSI, ENGI"
Solvent-based washing as a treatment alternative for onshore petroleum drill cuttings in Thailand,2020-05-20,"ENVI, ENVI, ENVI, ENVI"
"Antibodies to measles, mumps, and rubella virus in Thai children after two-dose vaccination at 9 months and 2.5 years: A longitudinal study",2020-05-19,"BIOC, IMMU, VETE, MEDI, MEDI"
Transactional and transformational leadership: a study of Indonesian managers,2020-05-19,BUSI
A literature perspective of key factors influencing creativity and a conceptual model for virtual learning team work,2020-05-18,"ARTS, SOCI"
"The influnce of external cultures on art, music, and dance education students: A case study of Thailand and Lao Pdr",2020-05-18,"ARTS, SOCI"
Hospital epidemiology and antimicrobial susceptibility of isolated methicillin-resistant Staphylococcus aureus: a one-year retrospective study at a tertiary care center in Thailand,2020-05-18,"IMMU, IMMU, MEDI, MEDI"
Risk-constrained optimal operation of fuel cell/photovoltaic/battery/grid hybrid energy system using downside risk constraints method,2020-05-18,"ENER, ENER, PHYS, ENER"
"Conflict and Peace Economics: Retrospective and Prospective Reflections on Concepts, Theories, and Data",2020-05-18,"SOCI, ECON"
Effect of molecular shape of suspended colloids on an osmotic flow across a fibrous membrane,2020-05-18,"CHEM, CENG, ENGI"
Antiplatelet activity of deferiprone through cyclooxygenase-1 inhibition,2020-05-18,MEDI
"Palladium-Catalyzed Cycloaddition of Alkynylimines, Double Isocyanides, and H2O/KOAc",2020-05-15,CHEM
"The uterine-chemokine-brain axis: menstrual cycle-associated symptoms (MCAS) are in part mediated by CCL2, CCL5, CCL11, CXCL8 and CXCL10",2020-05-15,"PSYC, MEDI"
Cohomology theory for financial time series,2020-05-15,"MATH, PHYS"
"Suppression of white feces syndrome in Pacific white shrimp, Litopenaeus vannamei, using hen egg white lysozyme",2020-05-15,AGRI
Development of a species-specific polymerase chain reaction for highly sensitive detection of Flavobacterium columnare targeting chondroitin AC lyase gene,2020-05-15,AGRI
"Draft genome sequences of chlamydiales bacterium STE3 and neochlamydia sp. strain AcF84, endosymbionts of acanthamoeba spp",2020-05-14,"BIOC, IMMU, BIOC"
A universal and facile approach to suppress dendrite formation for a Zn and Li metal anode,2020-05-14,"CHEM, ENER, MATE"
Test Case Impact Analysis for BPMN Input Changes,2020-05-13,"COMP, COMP, COMP, COMP"
Monitoring Call activity and Service Task Invocations for BPMN,2020-05-13,"COMP, COMP, COMP, COMP"
Morphology and Mechanical Properties of Polyamide 6 and Polybutylene Terephthalate Blends Compatibilized with Epoxidized Natural Rubber,2020-05-13,"MATE, ENGI"
A traction controller of a two-wheel mobile robot with feedforward compensator,2020-05-13,"MATE, ENGI"
Why are lopinavir and ritonavir effective against the newly emerged coronavirus 2019? Atomistic insights into the inhibitory mechanisms,2020-05-12,BIOC
In vivo removal of profenofos in agricultural soil and plant growth promoting activity on Vigna radiata by efficient bacterial formulation,2020-05-11,"ENVI, ENVI, AGRI"
Study of J/ψ meson production inside jets in pp collisions at s=8TeV,2020-05-10,PHYS
Supersymmetric S-matrices from the worldsheet in 10 & 11d,2020-05-10,PHYS
Process development of sustainable biorefinery system integrated into the existing pulping process,2020-05-10,"ENER, ENVI, BUSI, ENGI"
Delayed versus early initiation of renal replacement therapy for severe acute kidney injury: a systematic review and individual patient data meta-analysis of randomised clinical trials,2020-05-09,MEDI
Parameter-dependent linear matrix inequality approach to robust state estimation of noisy genetic networks,2020-05-08,"CENG, COMP"
Optimal operational strategy for a vanadium redox flow battery,2020-05-08,"CENG, COMP"
Silver line defect reduction of rear lens combination lamp process,2020-05-06,"MATE, ENGI"
Processing and antibacterial application of biodegradable sponge nano-composite materials of silver nanoparticles and silk sericin,2020-05-05,"PHYS, CHEM, MATE, MATE"
Waste generation and management status in the fast-expanding Indian cities: A review,2020-05-03,"ENVI, ENVI, EART, ENVI"
Additional Candida albicans administration enhances the severity of dextran sulfate solution induced colitis mouse model through leaky gut-enhanced systemic inflammation and gut-dysbiosis but attenuated by Lactobacillus rhamnosus L34,2020-05-03,"IMMU, MEDI, MEDI, MEDI"
Presence of hepatitis b virus in paraffin-embedded liver tissues of patients with hepatocellular carcinoma,2020-05-01,"MEDI, MEDI"
Factors influencing technology adoption of people with visual impairment: Case study of financial transactions through an automatic teller machine (atm),2020-05-01,SOCI
Opinion mining for laptop reviews using naïve bayes,2020-05-01,"BIOC, ENVI, AGRI, AGRI"
"A new environmental performance index based on the carbon footprint, VOC emissions, and waste in a printing house",2020-05-01,"ENGI, COMP"
Treatment and clinical outcome of colistin-resistant klebsiella pneumoniae bacteremia patients,2020-05-01,"MEDI, MEDI"
Green synthesis of iron oxide nanoparticles using Hibiscus rosa-sinensis for fortifying wheat biscuits,2020-05-01,"CENG, MATE, ENVI, ENGI, PHYS, EART"
Transient treatment response of platelet-rich plasma injection for temporal triangular alopecia: A case report with dermoscopic examination follow-up,2020-05-01,MEDI
"The existence of argyrophilic endocrine cells in the digestive system of snake eels (Pisodonophis boro, Hamilton, 1822)",2020-05-01,"AGRI, VETE, AGRI"
Cognition-adjusted dependency ratio among later-life adults and the role of education,2020-05-01,"MEDI, MEDI, MEDI, SOCI"
Suicidal idea among the elderly,2020-05-01,"MEDI, MEDI, MEDI, SOCI"
COVID-19: An early review of its global impact and considerations for parkinson’s disease patient care,2020-05-01,"MEDI, NEUR"
Automatic Epileptic Seizure Onset-Offset Detection Based on CNN in Scalp EEG,2020-05-01,"COMP, COMP, ENGI"
Learning A Common Granger Causality Network Using A Non-Convex Regularization,2020-05-01,"COMP, COMP, ENGI"
Acute myocardial infarction among hospitalizations for heat stroke in the united states,2020-05-01,MEDI
Changing dynamics of psychoneuroimmunology during the COVID-19 pandemic,2020-05-01,MEDI
"Erratum to: Study of dijet events with a large rapidity gap between the two leading jets in pp collisions at s = 7 Te (The European Physical Journal C, (2018), 78, 3, (242), 10.1140/epjc/s10052-018-5691-6)",2020-05-01,"ENGI, PHYS"
Pedv orf3 independently regulates iκb kinase β-mediated nf-κb and ifn-β promoter activities,2020-05-01,"MEDI, BIOC, IMMU, MEDI, MEDI"
Nutrition management in acute pancreatitis: Clinical practice consideration,2020-05-01,MEDI
Catalysis and fine chemicals,2020-05-01,"CENG, CHEM"
Bergenin from Cissus javana DC. (Vitaceae) root extract enhances glucose uptake by rat L6 myotubes,2020-05-01,"PHAR, MEDI"
Guidelines to build a smooth transition from home to preschool: Parental roles in the thai context,2020-05-01,"SOCI, PSYC"
Calibration of the CMS hadron calorimeters using proton-proton collision data at s = 13 TeV,2020-05-01,"PHYS, MATH"
Results of traumatic canalicular laceration repair performed by trainees in a tertiary eye care center,2020-05-01,MEDI
Transient CO2 diffusion from vehicle cabin micro-environment in hot and humid climates,2020-05-01,ENVI
Button damper reduces the impact force during tennis flat serve,2020-05-01,HEAL
An assessment of the niche centroid hypothesis: Pteropus lylei (Chiroptera),2020-05-01,"AGRI, ENVI"
Research competency enhancement process based on knowledge management procedures for developing routine to research of support staff at Thaksin University,2020-05-01,SOCI
Lactic acid modified natural rubber-bacterial cellulose composites,2020-05-01,"MATE, PHYS, ENGI, CENG, COMP, CENG"
Efficacy of Broadline® in cats against induced infections with developing fourth-stage larval and adult Ancylostoma ceylanicum hookworms,2020-05-01,"IMMU, VETE"
Green pathway in utilizing CO2 via cycloaddition reaction with epoxide-A mini review,2020-05-01,"CENG, CENG, CENG"
"Parasitism of soldiers of the termite, macrotermes gilvus (Hagen), by the scuttle fly, megaselia scalaris (loew) (diptera: Phoridae)",2020-05-01,AGRI
Structure-activity analysis and molecular docking studies of coumarins from toddalia asiatica as multifunctional agents for alzheimer's disease,2020-05-01,"MEDI, BIOC"
Synthesis and characterization of hollow-sphered poly(n-methyaniline) for enhanced electrical conductivity based on the anionic surfactant templates and doping,2020-05-01,"CHEM, MATE"
Erratum: Gastric peroral endoscopic pyloromyotomy versus gastric electrical stimulation in the treatment of refractory gastroparesis: A propensity score-matched analysis of long term outcomes (Endoscopy (2020) 52 (349-358) DOI: 10.1055/a-1111-8566),2020-05-01,MEDI
Friends and exam cheating: An experimental study in Thailand,2020-05-01,SOCI
Measurement of differential cross sections and charge ratios for t-channel single top quark production in proton–proton collisions at √s=13Te,2020-05-01,"ENGI, PHYS"
Quantification of glucose-6-phosphate dehydrogenase activity by spectrophotometry: A systematic review and meta-analysis,2020-05-01,MEDI
Cationic Polylactic Acid-Based Nanoparticles Improve BSA-FITC Transport Across M Cells and Engulfment by Porcine Alveolar Macrophages,2020-05-01,PHAR
The role of preoperative parenteral nutrition,2020-05-01,"AGRI, NURS"
Cyanidin attenuates methylglyoxal-induced oxidative stress and apoptosis in ins-1 pancreatic β-cells by increasing glyoxalase-1 activity,2020-05-01,"AGRI, NURS"
"Growth, Body Composition, and Neurodevelopmental Outcomes at 2 Years among Preterm Infants Fed an Exclusive Human Milk Diet in the Neonatal Intensive Care Unit: A Pilot Study",2020-05-01,"NURS, MEDI, MEDI, NURS"
Search for an excited lepton that decays via a contact interaction to a lepton and two jets in proton-proton collisions at √s = 13 TeV,2020-05-01,PHYS
The development and validation of a hazard perception test for Thai drivers,2020-05-01,"ENGI, ENGI, SOCI, PSYC"
"Degradation mechanism of 2,4-dichlorophenol by fungi isolated from marine invertebrates",2020-05-01,"CENG, BIOC, CHEM, COMP, CHEM, CHEM, CHEM"
"Search for direct top squark pair production in events with one lepton, jets, and missing transverse momentum at 13 TeV with the CMS experiment",2020-05-01,PHYS
Search for high mass dijet resonances with a new background prediction method in proton-proton collisions at √s = 13 TeV,2020-05-01,PHYS
Review of upper limb exoskeleton for rehabilitation and assistive application,2020-05-01,"ENGI, ENGI, COMP"
Gut leakage enhances sepsis susceptibility in iron-overloaded β-thalassemia mice through macrophage hyperinflammatory responses,2020-05-01,"BIOC, MEDI, MEDI, MEDI"
High-capacity dual-electrolyte aluminum-air battery with circulating methanol anolyte,2020-05-01,"ENER, ENER, ENER, MATH, ENGI"
The causal connection of natural resources and globalization with energy consumption in top Asian countries: evidence from a nonparametric causality-in-quantile approach,2020-05-01,"ENER, ENER, ENGI, ENER, ENER, MATH, ENGI"
Early childhood caries and its associated factors among 9-to 18-month old exclusively breastfed children in thailand: A cross-sectional study,2020-05-01,"ENVI, MEDI, ENVI"
Benzoxazine dimer analogue targets integrin β3 in lung cancer cells and suppresses anoikis resistance and migration,2020-05-01,"MEDI, BIOC"
Levansucrase from bacillus amyloliquefaciens kk9 and its y237s variant producing the high bioactive levan-type fructooligosaccharides,2020-05-01,"BIOC, BIOC"
"Hiring discrimination against highly competent candidates: An investigation of competence and warmth stereotypes, and cooperative/competitive mindsets",2020-05-01,SOCI
IR microspectroscopic identification of microplastics in municipal wastewater treatment plants,2020-05-01,"ENVI, ENVI, ENVI"
Cost-Effectiveness Analysis of Xpert MTB/RIF for Multi-Outcomes of Presumptive Pulmonary Tuberculosis Patients in Thailand,2020-05-01,"ECON, PHAR, MEDI"
"Successful pregnancy following chemotherapy in a survivor of small cell carcinoma of the ovary, hypercalcemic type (SCCOHT): A case report and review of literature",2020-05-01,"MEDI, MEDI"
Binder-free α-MnO2 nanowires on carbon cloth as cathode material for zinc-ion batteries,2020-05-01,"CENG, BIOC, CHEM, COMP, CHEM, CHEM, CHEM"
Heuristic Algorithms for Aggregated HVAC Control via Smart Thermostats for Regulation Service,2020-05-01,COMP
Gastric peroral endoscopic pyloromyotomy versus gastric electrical stimulation in the treatment of refractory gastroparesis: A propensity score-matched analysis of long term outcomes,2020-05-01,MEDI
National screening programs for cervical cancer in Asian countries,2020-05-01,"MEDI, MEDI"
The First Asian Kidney Transplantation Prediction Models for Long-term Patient and Allograft Survival,2020-05-01,MEDI
Role of Zeolite-Supported Nanoscale Zero-Valent Iron in Selenate Removal,2020-05-01,"ENVI, ENVI, ENVI, ENVI, ENVI"
Comparison of exercise training and estrogen supplementation on mast cellmediated doxorubicin-induced cardiotoxicity,2020-05-01,"BIOC, MEDI"
On-farm lambing outcomes after transfer of vitrified and slow frozen embryos,2020-05-01,"VETE, AGRI, BIOC"
Relationships Between Pharmaceutical Therapy–Related Quality of Life and Health Utility Scores in Thai Patients With Chronic Diseases,2020-05-01,"ECON, PHAR, MEDI"
Indetermination of indeterminate biliary strictures,2020-05-01,"MEDI, MEDI"
Synthesis of reusable biobased nano-catalyst from waste sugarcane bagasse for biodiesel production,2020-05-01,"ENVI, AGRI, AGRI"
Determination of anti-leishmanial drugs efficacy against Leishmania martiniquensis using a colorimetric assay,2020-05-01,"IMMU, MEDI, MEDI"
Multi Response Optimization of Bioactive Starch Foam Composite Using Taguchi’s Method and Grey Relational Analysis,2020-05-01,"ENVI, MATE, MATE"
Potential Thai medicinal plants for neurodegenerative diseases: A review focusing on the anti-glutamate toxicity effect,2020-05-01,MEDI
Determination of radiation dose and low-dose protocol for digital chest tomosynthesis using radiophotoluminescent (RPL) glass dosimeters,2020-05-01,"BIOC, MEDI, PHYS"
The wake of a three-dimensional underwater obstacle: Effect of bottom boundary conditions,2020-05-01,"COMP, EART, EART, EART"
The impact of corrected field output factors based on IAEA/AAPM code of practice on small-field dosimetry to the calculated monitor unit in eclipse™ treatment planning system,2020-05-01,"PHYS, PHYS, MEDI"
"Immune response and protective efficacy of intramuscular and intradermal vaccination with porcine reproductive and respiratory syndrome virus 1 (PRRSV-1) modified live vaccine against highly pathogenic PRRSV-2 (HP-PRRSV-2) challenge, either alone or in combination with of PRRSV-1",2020-05-01,"IMMU, VETE"
Fatty acid–binding protein 4 downregulation drives calcification in the development of kidney stone disease,2020-05-01,MEDI
Returns to education among the informally employed in Thailand,2020-05-01,"SOCI, SOCI, ECON"
Is childhood obstructive sleep apnoea an independent risk factor of hypertension in adulthood?,2020-05-01,MEDI
International comparison of peritoneal dialysis prescriptions from the Peritoneal Dialysis Outcomes and Practice Patterns Study (PDOPPS),2020-05-01,MEDI
Hepatic expression of HGF/C-met and native liver survival in biliary atresia,2020-05-01,"MEDI, MEDI"
Effect of lidocaine nebuliser compared with NSS nebuliser in reducing cough symptom and pain in early tracheostomy care,2020-05-01,MEDI
Mastering nocturnal jigsaws in Parkinson’s disease: a dusk-to-dawn review of night-time symptoms,2020-05-01,"NEUR, MEDI, MEDI, NEUR"
Molecular approaches to allergen-specific immunotherapy: Are we so far from clinical implementation?,2020-05-01,"MEDI, IMMU"
Superhydrophobic surface modification for corrosion protection of metals and alloys,2020-05-01,"CHEM, PHYS, MATE, CENG"
Global Retinoblastoma Presentation and Analysis by National Income Level,2020-05-01,"MEDI, BIOC"
Multi-model projections of precipitation extremes in Southeast Asia based on CORDEX-Southeast Asia simulations,2020-05-01,"BIOC, ENVI"
The evolutionarily conserved HtrA is associated with stress tolerance and protein homeostasis in the halotolerant cyanobacterium Halothece sp. PCC7418,2020-05-01,"IMMU, BIOC"
Modulation of DNA and RNA by PNA,2020-05-01,"BIOC, BIOC, BIOC, PHAR, PHAR, BIOC, CHEM"
Adsorptions of lithium ion/atom and packing of Li ions on graphene quantum dots: Application for Li-ion battery,2020-05-01,"BIOC, PHYS, CHEM"
"The clinical characteristics, pre- and post–liver transplantation outcomes in patients having autoimmune overlap syndromes",2020-05-01,MEDI
Genetic and clinical risk factors associated with phenytoin-induced cutaneous adverse drug reactions in Thai population,2020-05-01,"MEDI, MEDI"
Phase inversion temperature-fabricated cinnamon oil nanoemulsion as a natural preservative for prolonging shelf-life of chilled Asian seabass (Lates calcarifer) fillets,2020-05-01,AGRI
Dynamic feedback control of day-to-day traffic disequilibrium process,2020-05-01,"ENGI, ENGI, SOCI, COMP"
Increased Levels of Plasma Tumor Necrosis Factor-α Mediate Schizophrenia Symptom Dimensions and Neurocognitive Impairments and Are Inversely Associated with Natural IgM Directed to Malondialdehyde and Paraoxonase 1 Activity,2020-05-01,"NEUR, NEUR"
Silver nanoparticle/bacterial nanocellulose paper composites for paste-and-read SERS detection of pesticides on fruit surfaces,2020-05-01,"CHEM, MATE, MATE"
Impaired ability to turn in bed in parkinson's disease as a potential rare cause of positional asphyxia: a sensor-based analysis,2020-05-01,"MEDI, MEDI"
Alginate microencapsulated human hepatocytes for the treatment of acute liver failure in children,2020-05-01,MEDI
Virus-like particles displaying major house dust mite allergen Der p 2 for prophylactic allergen immunotherapy,2020-05-01,"MEDI, IMMU"
Neurodevelopmental pathways in bipolar disorder,2020-05-01,"PSYC, NEUR, NEUR"
Systemic distribution of progesterone receptor subtypes in human tissues,2020-05-01,"MEDI, BIOC, BIOC, BIOC, BIOC, BIOC, BIOC"
Enhanced H2 production with efficient N2-fixation by fructose mixotrophically grown Anabaena sp. PCC 7120 strain disrupted in uptake hydrogenase,2020-05-01,AGRI
Enhancing purchase intention in circular economy: An empirical evidence of remanufactured automotive product in Thailand,2020-05-01,"ENVI, ECON"
