Title,cover_date,authkey_word
Treatment options in pediatric super-refractory status epilepticus,2019-04-01,"Intravenous immunoglobulin, Ketogenic diet, Ketogenic parenteral nutrition, Outcome, Pediatric, Status epilepticus, Super-refractory, Therapeutic hypothermia, Treatment"
International survey on growth indices and impacting factors in children with food allergies,2019-04-01,"food allergy, food elimination, growth, international, malnutrition, obesity, overweight, stunting"
Cholesterol crystals in periapical lesions of root filled teeth,2019-04-01,"age, cholesterol crystal, cyst, periapical lesion, size"
Evaluating the performance of automated UV enzymatic assay for screening of glucose 6-phosphate dehydrogenase deficiency,2019-04-01,"automated UV enzymatic assay, G6PD, G6PD deficiency, quantitative method"
Synthesis and characterization of AMO LDH-derived mixed oxides with various Mg/Al ratios as acid–basic catalysts for esterification of benzoic acid with 2-ethylhexanol,2019-04-01,"Al K-edge, AMO-LDHs, Benzoic acid, Esterification, LCF, Mg K-edge, XAS"
Relation of lumbar sympathetic chain to the open corridor of retroperitoneal oblique approach to lumbar spine: an MRI study,2019-04-01,"Lumbar sympathetic chain, Magnetic Resonance Imaging, Minimally invasive surgical approach, Oblique corridor, Oblique lumbar interbody fusion"
Evaluation of nocturnal hypokinesia in Parkinson's disease using a novel patient/proxy questionnaire and correlations with objective monitoring,2019-04-01,"Nocturnal hypokinesia, Parkinson's disease, Questionnaire, Wearable sensors"
A folding affinity paper-based electrochemical impedance device for cardiovascular risk assessment,2019-04-01,"C-reactive protein, Cardiovascular risk assessment, Label-free electrochemical detection, Paper-based electrochemical impedance device, Phosphocholine-based detection, Single frequency analysis"
Cyclic tensile force stimulates BMP9 synthesis and in vitro mineralization by human periodontal ligament cells,2019-04-01,"ATP, BMP9, cyclic tensile force (CTF), human periodontal ligament (PDL) cells, mineral deposition, P2Y 1"
"Evolution of a major extensional boundary fault system during multi-phase rifting in the Songkhla Basin, Gulf of Thailand",2019-04-01,"Fault throw, Gulf of Thailand, Normal faults, Rift basin, Songkhla Basin, Tectonic"
Catalytic dehydration of ethanol to ethylene and diethyl ether over alumina catalysts containing different phases with boron modification,2019-04-01,"Alumina catalysts, Boron modification, Diethyl ether, Ethanol dehydration, Ethylene"
"Do Human Endogenous Retroviruses Contribute to Multiple Sclerosis, and if So, How?",2019-04-01,"Epigenetic regulation, Human endogenous retrovirus, Inflammation, Molecular neurobiology, Multiple sclerosis, Oxidative stress"
Tuning the composition of porous resin-templated TiO 2 macrobeads for optimized photocatalytic performance,2019-04-01,"Acetone degradation, Photocatalysis, Porous beads, Resin templating, TiO 2"
Effects of Qigong practice in office workers with chronic non-specific low back pain: A randomized control trial,2019-04-01,"Chronic low back pain, Nonspecific low back pain, Office workers, Qigong"
Ammonia sensing of silver nanoparticles synthesized using tannic acid combined with UV radiation: Effect of UV exposure time,2019-04-01,"Ammonia, Sensing, Silver nanoparticles, Tannic acid, UV exposure time, UV radiation"
Bifunctional clove oil nanoparticles for anesthesia and anti-bacterial activity in Nile tilapia (Oreochromis niloticus),2019-03-30,"Anesthetic agent, Aquaculture, Nano-delivery system, Plant origin, Sedation"
Correlation between size and phase structure of crystalline BaTiO3 particles synthesized by sol-gel method,2019-03-29,"barium titanate, calcination, phase transformation, size effect, sol-gel method"
A real-world study of effectiveness of intravitreal bevacizumab and ranibizumab injection for treating retinal diseases in Thailand,2019-03-29,"Bevacizumab, Ranibizumab, Real world, Retinal diseases, Vision improvement"
Design and fabrication of robotic autopsy Saw,2019-03-28,"Autopsy technique, Cadaver, Human dissection, Robotic autopsy saw"
Hepatic protein Carbonylation profiles induced by lipid accumulation and oxidative stress for investigating cellular response to non-alcoholic fatty liver disease in vitro,2019-03-27,"Fatty acids, Non-alcoholic fatty liver diseases, Non-alcoholic steatohepatitis, Oxidative stress, Protein carbonylation, Proteomics, Redox proteomics"
Fabrication of Miniature Surface Plasmon Resonance Sensor Chips by Using Confined Sessile Drop Technique,2019-03-27,"3D-print flow cell, confined sessile drop technique, miniature SPR sensor ship, NOA 61 hemispherical prism, PDMS"
Does reduced oxygen delivery cause lactic acidosis in falciparum malaria? An observational study,2019-03-25,"Acidosis, lactic, Cardiac output, Haemodynamics, Malaria, Microcirculation, Oxygen consumption"
Role of copper- or cerium-promoters on NiMo/Γ-Al2O3 catalysts in hydrodeoxygenation of guaiacol and bio-oil,2019-03-25,"Cerium, Copper, Guaiacol, Hydrodeoxygenation, Promoter"
Biological evaluation and molecular dynamics simulation of chalcone derivatives as epidermal growth factor-tyrosine kinase inhibitors,2019-03-20,"ADMET, Chalcone derivatives, Cytotoxicity assay, EGFR tyrosine kinase, Molecular dynamics simulation"
"Democracy, economic growth and government spending in public health in Southeast Asia",2019-03-20,"Autocracy, Budget spending, Democracy, Public health, Southeast Asia"
Family ownership and earnings quality of Thai firms,2019-03-19,"Accounting-based valuation, Alignment effect, Controlling shareholders, Family ownership"
Do letters to shareholders have information content?,2019-03-19,"Business words, Content of letters to shareholders, Letters to shareholders, Tone, Voluntary disclosure"
"“Environmental friendly and cost effective caramel for congo red removal, high flux, and fouling resistance of polysulfone membranes”",2019-03-18,"Antifouling, BSA rejection, Caramel, Congo red removal, PSF membrane, Water flux"
Environmentally friendly for elderly persons through packaging design,2019-03-16,"Elderly persons, Environmentally friendly, Packaging design"
Gaming application development to promote cultural tourism in Bangnoi floating market in Samutsongkram,2019-03-16,"Application, Cultural tourism, Gaming application"
Au-catalyzed desorption of GaAs oxides,2019-03-15,"Au/GaAs, congruent sublimation, native oxides, self-propelled droplets, spectroscopic photoemission and low-energy electron microscopy (SPELEEM), thermal desorption"
A system dynamics modeling to evaluate flooding impacts on municipal solid waste management services,2019-03-15,"Adaptation, Bangkok, Flooding, Municipal solid waste management, Planning, System dynamics"
"Alteration of androgen receptor expression, apoptosis and cell proliferation in cryptorchid suckling, nursery and growing-finishing pigs",2019-03-15,"Androgen receptor, Apoptosis, Cell proliferation, Immunohistochemistry, Porcine cryptorchidism"
Assessment of heat-to-power ratio in a bio-oil sorption enhanced steam reforming and solid oxide fuel cell system,2019-03-15,"Bio-oil, Combined heat and power, Heat-to-power ratio, Solid oxide fuel cell system, Sorption enhanced steam reforming"
Hydrophilic Truxene Derivative as a Fluorescent off-on Sensor for Copper (II) Ion and Phosphate Species,2019-03-15,"Copper (II) ion, Fluorescence, Phosphate, Picolylamine, Sensor, Truxene"
Generation of porcine induced-pluripotent stem cells from Sertoli cells,2019-03-15,"Induced pluripotent stem cells, Porcine, Reprogramming, Sertoli cells, Transcription factors"
Enhanced Adsorption and Antimicrobial Activity of Fabricated Apocynaceae Leaf Waste Activated Carbon by Cobalt Ferrite Nanoparticles for Textile Effluent Treatment,2019-03-15,"Adsorption, Antimicrobial activity, Magnetic behaviour, Nano composite, Surface area, Water treatment"
A theoretical study on the molecular encapsulation of luteolin and pinocembrin with various derivatized beta-cyclodextrins,2019-03-15,"Cyclodextrins, Inclusion complex, Luteolin, Molecular dynamics simulation, Pinocembrin"
Sulfonation of dialdehyde cellulose extracted from sugarcane bagasse for synergistically enhanced water solubility,2019-03-15,"2,3-Dialdehyde cellulose (DAC), Microcrystalline cellulose (MCC), Modified cellulose, Sugarcane bagasse, Sulfonated cellulose (SC), Water solubility"
HDT of the model diesel feed over Ir-modified Zr-SBA-15 catalysts,2019-03-15,"Acid lactic, Direct synthesis, Hydrodenitrogenation, Hydrodesulfurization, Zirconium propoxide"
Storage stability of bleached rice bran wax organogels and water-in-oil emulsions,2019-03-15,"Bleached rice bran wax, Organogels, Oxidative stability, Storage stability, Water-in-oil emulsion"
Development of highly conductive graphite-/graphene-filled polybenzoxazine composites for bipolar plates in fuel cells,2019-03-15,"bipolar plate, graphene, graphite, polybenzoxazine, polymer composite"
Characterization and Antibacterial Activity Against Helicobacter pylori of Lactic Acid Bacteria Isolated from Thai Fermented Rice Noodle,2019-03-15,"Antimicrobial activity, Bacteriocins, Fermented rice noodle, Helicobacter pylori, Lactic acid bacteria"
Designing a Virtual Learning Environment System for Teaching Twenty-First Century Skills to Higher Education Students in ASEAN,2019-03-15,"ASEAN, Higher education, Twenty-first century skills, Virtual learning environment"
Protein expression in female salivary glands of pyrethroid-susceptible and resistant strains of Aedes aegypti mosquitoes,2019-03-14,"Aedes aegypti, Insecticide resistance, Mosquito salivary proteins, Pyrethroids, Salivary glands"
Smoking and risk of microscopic colitis: A systematic review and meta-Analysis,2019-03-14,"cigarette smoking, meta-Analysis, microscopic colitis"
Rapid Detection of the Antibiotic Sulfamethazine in Pig Body Fluids by Paper Spray Mass Spectrometry,2019-03-13,"ambient ionization, extraction, mass spectrometry, paper spray, sulfamethazine"
Polonyi-Starobinsky supergravity with inflaton in a massive vector multiplet with DBI and FI terms,2019-03-12,"inflation, supergravity, supersymmetry breaking"
"Adsorption of paraquat from water by insoluble cyclodextrin polymer crosslinked with 1,2,3,4-butanetetracarboxylic acid",2019-03-12,"1,2,3,4-Butanetetracarboxylic acid, Adsorption, Insoluble cyclodextrin polymer, Paraquat, Water contamination"
Measurement of prompt ψ(2S) production cross sections in proton–lead and proton–proton collisions at sNN=5.02TeV,2019-03-10,"CMS, pPb, ψ(2S)"
"Measurement of nuclear modification factors of ϒ(1S), ϒ(2S), and ϒ(3S) mesons in PbPb collisions at sNN=5.02 TeV",2019-03-10,"Bottomonium, CMS, Heavy ion collisions, Physics, Quark gluon plasma, Quarkonium suppression"
Search for supersymmetric partners of electrons and muons in proton–proton collisions at s=13TeV,2019-03-10,"CMS, Physics, SUSY"
Curcumin modulates the angiogenic potential of human endothelial cells via FAK/P-38 MAPK signaling pathway,2019-03-10,"Angiogenesis, Curcumin, FAK/P-38 signaling pathway, Human umbilical vein endothelial cells"
An Integrated Approach to HIV Disclosure for HIV-Affected Families in Thailand,2019-03-08,"children, disclosure, HIV, readiness, willingness"
Action research: Science teachers' beliefs about teaching and learning science,2019-03-07,"Belief about teaching and learning science, Science teachers"
Fostering the grade 10 underprivileged students' inquiring mind through science reflective journal writing and active learning,2019-03-07,"active learning, inquiring mind, reflective journal writing, underprivileged students"
Integrating the importance levels of friends into trust-based ant-colony recommender systems,2019-03-07,"Ant-colony optimization, Ant-colony system, Collaborative filtering, Recommender systems"
A taxonomic revision of Globba subsect. Nudae (Zingiberaceae),2019-03-05,"Andromonoecy, Globba, Nudae, Taxonomic revision, Zingiberaceae"
Objective physical measures and their association with subjective functional limitations in a representative study population of older Thais,2019-03-05,"ADL disabilities, Functional limitations, Handgrip strength, ROC analysis, Usual walking speed"
"A model for generating a lifestyle fashion brand from cultural capital for generation asia in Bangkok, Thailand",2019-03-04,"Cultural capital, Fashion, Fashion lifestyle brands, Generation Asia, Innovation"
Accountability perception of Thai Government: to whom and what counts,2019-03-04,"Accountability perception, Salient attributes, Stakeholder salience theory, Stakeholder theory, Stakeholders"
Genomic analysis of Leptospira interrogans serovar Paidjan and Dadas isolates from carrier dogs and comparative genomic analysis to detect genes under positive selection,2019-03-04,"Dog, Genome, Leptospira interrogans, Positive selection, Serovar Dadas, Serovar Paidjan"
Circulating androgen levels before and after oophorectomy in premenopausal and postmenopausal women,2019-03-04,"androgens, estrogens, Oophorectomy, ovary, postmenopause, testosterone"
"Young people’s views of the constraints on sex education in Bangkok, Thailand",2019-03-04,"adolescents, cultural values, gender, sex education, sexuality, social media, Thailand, young people"
Decreased protein kinase C-β type II associated with the prominent endotoxin exhaustion in the macrophage of FcGRIIb−/− lupus prone mice is revealed by phosphoproteomic analysis,2019-03-02,"Bacteremia, Dextran sulfate solution induced colitis, Dysbiosis, Gut leakage, Intestinal candida"
How Does Self-Rated Health Differ among Older Vietnamese Men and Women?,2019-03-01,"Aging, Differential exposure, Differential vulnerability, Gender, Health, Viet Nam"
"Human adenovirus in patients with influenza-like illness and/or acute gastroenteritis in thailand, 2016",2019-03-01,"Acute gastroenteritis, Adenovirus, Influenza-like illness, Thailan"
"Human astrovirus among patients with acute gastroenteritis in thailand, 2009-2017",2019-03-01,"Diarrhea, HAstV genotype, Human astrovirus, Thailand"
Analytical model for predicting oil fraction in horizontal oil–water two-phase flow,2019-03-01,"horizontal flow, oil fraction, oil–water flow, steam–water flow, void fraction"
"Surgical removal and recurrence of Leiomyosarcoma in a King Cobra, Ophiophagus hannah",2019-03-01,"King cobra, Leiomyosarcoma, Ophiophagus hannah, Recurrence"
Dual infection of a Thai isolate HP-PRRSV and the pdmH1N1 2009 SIV in weanling pigs,2019-03-01,"Co-infection, Highly pathogenic PRRSV, Pandemic H1N1 2009, Pathogenesis, Swine influenza virus"
A simple and rapid method for the extraction of genomic DNA from piglet tails without using proteinase K,2019-03-01,"Ceramic beads, Genomic DNA extraction, Homogenization, Piglet tails, Vortex mixer"
Epidemiologic evaluation of feline urolithiasis in Thailand from 2010 to 2017,2019-03-01,"Epidemiology, Feline, Thailand, Urolithiasis"
SPINAL DISPLACEMENT during THORACIC SPINAL MANIPULATIVE THERAPY,2019-03-01,"Displacement, Mechanism, Neck pain, Spinal manipulative therapy, Thoracic spine"
Compact non-uniform planar metasurface for efficiency enhancement of wireless power transfer,2019-03-01,"Evanescent wave amplification, Magnetic resonant coupling, Metasurface, Non-uniform, Wireless power transfer"
Maximization of PV size for its limitation in MEA grid code by considering overvoltage and increased active power loss criteria,2019-03-01,"Direct Search method, Increased active power loss, Maximum PV size, Overvoltage, Typical LV system"
Fictitious flux observer for sensorless control of synchronous reluctance motors considering magnetic cross -coupling effects,2019-03-01,"Cross coupling effects, Fictitious flux, Globally stable observer, Sensorless control, Synchronous reluctance motor"
Bioassay-guided isolation of topoisomerase Ι poison from paphiopedilum callosum (Rchb.f.) stein,2019-03-01,"Orchidaceae, Paphiopedilum callosum, Stilbene, Topoisomerase Ι poison, Yeast cell-based assay"
Greenhouse gas emission from horizontal and vertical subsurface flow constructed wetlands in tropical climate,2019-03-01,"Constructed wetland, Flow regime, Greenhouse gas, Rainfall event, Tropical climate"
Short-Term Load Forecast for Energy Management System Using Neural Networks with Mutual Information Method of Input Selection,2019-03-01,"artificial neural network, energy management systems, features selection, microgrid, mutual information, recurrent neural network, short-term load forecast"
Design of Model Predictive Control with Nonlinear Disturbance Observer for Electric Power Steering System,2019-03-01,"electric power steering, Model predictive control, nonlinear disturbance observer, reference generator, steering feel"
"Preparation and characterization of core-shell magnetite nanoparticles-polycaprolactone, core-shell natural rubber- polycaprolactone for toughness enhancement of poly(lactic acid)",2019-03-01,"Admicellar polymerization, Core-shell nanoparticle, Poly(lactic acid), Toughness"
A simple Genotyping method for Rapid Differentiation of Blastocystis Subtypes and Subtype Distribution of Blastocystis spp. In Thailand,2019-03-01,"Blastocystis spp, Subtype distribution, Subtypes, Subtyping method, Thailand"
Synthesis and characterization of admicelled natural rubber with poly(methyl methacrylate)-co-poly ((3-trimethoxysilyl) propyl methacrylate) and evaluation of the properties of its vulcanizates,2019-03-01,"Admicellar polymerization, Coating, Natural rubber, Silicon containing polymer, Vulcanization"
The Genetic Polymorphisms of 24 base pair Duplication and point G102S of Human Chitotriosidase to Bancroftian Filariasis at the Thai–Myanmar Border,2019-03-01,"Bancroftian filariasis, CHIT1, Chitotriosidase, Genetic polymorphisms"
Implications for provenance since the last glaciations in Southeastern Andaman sea sediments by clay mineralogy,2019-03-01,"Clay mineral, Last glaciations, Provenance, Terrigenous sediment, The Andaman Sea"
A validation study of a polymer optical fiber sensor for monitoring lumbar spine movement,2019-03-01,"Lumbar spine movement, Plastic optical fibre sensor, Range of motion"
Effect of dexmedetomidine combined with pethidine on minimum alveolar concentration of isoflurane in dogs,2019-03-01,"Dexmedetomidine, Dogs, Isoflurane, MAC, Pethidine"
"Combination of rock inhibitor, hypoxia and melatonin improved differentiation of rabbit induced pluripotent stem cells into cardiac progenitor cells",2019-03-01,"Cardiac differentiation, Hypoxia, Melatonin, Rabbit, ROCK inhibitor (Y-27632)"
Efficacy of live NDV vaccine simultaneously vaccinated with recombinant HVT-NDV vaccine on early protection against newcastle disease virus challenge,2019-03-01,"Chicken, Newcastle disease virus, Protection, Recombinant HVT-NDV vaccine"
Accuracy of portable human glucose meter (Accu-chek® performa) for blood glucose measurement in newborn piglets,2019-03-01,"Glucose concentration, Piglet, Portable human glucose meter, Umbilical blood"
Phenolic compounds removal by grasses and soil bacteria after land application of treated palm oil mill effluent: A pot study,2019-03-01,"Land application, Palm oil mill effluent, Phenolic compounds, Rhizoremediation, Wastewater treatment"
Lack of Transmission of Zika Virus Infection to Breastfed Infant,2019-03-01,"breastfeeding, transmission, Zika virus"
Sphenoid Sinus Cholesteatoma—Complications and Skull Base Osteomyelitis: Case Report and Review of Literature,2019-03-01,"cholesteatoma, endoscopic sinus surgery, osteomyelitis, skull base, sphenoid"
Relative telomere length in blood leukocytes of patients with anterior cruciate ligament injury: A pilot study,2019-03-01,"Anterior cruciate ligament injury, Contact sport, Non-contact sport, Relative telomere length"
Productivity improvement with parallel adjacent U-shaped assembly lines,2019-03-01,"Assembly line, Assembly line balancing, Evolutionary algorithm (MOEA/D), Multi-objective optimisation, Parallel adjacent assembly line, Particle swarm optimisation (PSO), Productivity improvement, U-shaped assembly line"
Anterior segment parameters of filipino-americans compared to Chinese-Americans and caucasian americans using anterior segment optical coherence tomography,2019-03-01,"Angle closure glaucoma, Anterior chamber angles, Anterior segment parameters, Filipino, Iris thickness"
Swimming skill development among rural children under limited infrastructure: The stakeholders’ perspectives,2019-03-01,"Drowning prevention, Rural, School children, Swimming ability"
"Characterizing antimicrobial use in the livestock sector in three south east asian countries (Indonesia, thailand, and vietnam)",2019-03-01,"Antibiotic, Antimicrobial, Antimicrobial resistance, Antimicrobial use, Economics, Framework, Indonesia Thailand, Policy, Vietnam"
A prospective randomized control trial: Two years outcome in diabetes control after bariatric surgery comparison between laparoscopic sleeve gastrectomy and laparoscopic roux-en-Y gastric bypass,2019-03-01,"Bariatric surgery, Diabetes control"
Examining english test practicality among different stakeholders in Thailand,2019-03-01,"Practicality, Testing, Thailand, TOEIC"
Incidence and risk factors of cardiovascular diseases among HIV patients in Thailand,2019-03-01,"Cardiovascular disease, HIV, Risk factors"
The perioperative and anesthetic adverse events in Thailand (PAAd Thai) study: 58 case reports of obesity patients,2019-03-01,"Arrhythmia, Cardiac arrest, Desaturation, Difficult intubation, Obesity, Overweighted, Reintubation"
The modified robert jones bandage does not improve performance or functional outcome after total knee arthroplasty: A randomized controlled trial,2019-03-01,"Bandage, Dressing, Knee arthroplasty, Performance, RCT"
Development and psychometric assessment of a health literacy-based questionnaire to differentiate between office workers with and without non-specific neck pain,2019-03-01,"Health, Health behavior, Risk factor, Screening tool"
Evaluation of bone regeneration using injectable surfactant-induced thai silk fibroin/collagen in situ- forming hydrogel in segmental bone defects in rats,2019-03-01,"Bone regeneration, Cell encapsulation, Collagen, Fibroin, Growth factor carrier, Hydrogel, Silk"
Continuous barbed suture versus knotted interrupted suture for wound closure in total knee arthroplasty: A prospective randomized study,2019-03-01,"Barbed suture, Closure, Quill™, Total knee arthroplasty"
Optimal level of hepatitis B surface antibody for prevention of recurrent hepatitis B following liver transplantation: A retrospective study,2019-03-01,"HBsAb level, Hepatitis B, Hepatitis B immunoglobulin, Liver transplantation, Nucleoside analog"
Development and validation of a thai version of the sleep apnea quality of life index (SAQLI),2019-03-01,"Quality of life, Questionnaire, Sleep apnea, Sleep-disordered breathing"
Catalytic cracking of biodieselwaste using metal supported SBA-15 mesoporous catalysts,2019-03-01,"Al-SBA-15, Biodiesel waste, Glycerol cracking, Mesoporous material, Pd-SBA-15"
Hierarchical-p reference picture selection based error resilient video coding framework for high efficiency video coding transmission applications,2019-03-01,"Error propagation, Error resilient coding, HEVC, Reference picture selection, Video coding, Video communications, Wireless video transmission"
Search for heavy neutrinos and third-generation leptoquarks in hadronic states of two τ leptons and two jets in proton-proton collisions at √s=13 TeV,2019-03-01,"Beyond Standard Model, Dark matter, Hadron-Hadron scattering (experiments)"
Cotrimoxazole prophylaxis decreases tuberculosis risk among Asian patients with HIV,2019-03-01,"AIDS, Asia, cohort studies, cotrimoxazole, HIV, prophylaxis, sulphamethoxazole/trimethoprim, tuberculosis"
Search for dark matter produced in association with a single top quark or a top quark pair in proton-proton collisions at √s=13 TeV,2019-03-01,"Dark matter, Hadron-Hadron scattering (experiments), Top physics"
Variations on S-fold CFTs,2019-03-01,"Duality in Gauge Field Theories, Supersymmetric Gauge Theory, Supersymmetry and Duality"
Pressure-Induced Formation of Quaternary Compound and In−N Distribution in InGaAsN Zincblende from Ab Initio Calculation,2019-03-01,"electronic structure, photoabsorption, quaternary alloy, structural stability"
Molecular epidemiology and genetic diversity of zika virus from field-caught mosquitoes in various regions of Thailand,2019-03-01,"Genetic diversity, Molecular epidemiology, Mosquitoes, Thailand, Zika virus"
Phyllanthus acidus (L.) Skeels and Rhinacanthus nasutus (L.) Kurz leaf extracts suppress melanogenesis in normal human epidermal melanocytes and reconstitutive skin culture,2019-03-01,"Melanin, MITF, Phyllanthus acidus (L.) Skeels, Rhinacanthus nasutus (L.) Kurz, Tyrosinase"
Search for the pair production of light top squarks in the e ± μ ∓ final state in proton-proton collisions at √s=13 TeV,2019-03-01,"Hadron-Hadron scattering (experiments), Supersymmetry, top squark"
Measurement of exclusive Υ photoproduction from protons in p Pb collisions at √sNN=5.02TeV,2019-03-01,"CMS, photoproduction, pPb, UPC, Y"
Search for a W′ boson decaying to a vector-like quark and a top or bottom quark in the all-jets final state,2019-03-01,"Beyond Standard Model, Hadron-Hadron scattering (experiments), vectorlike quarks"
Functional and T cell receptor repertoire analyses of peripheral blood and infrapatellar fat pad T cells in knee osteoarthritis,2019-03-01,"Cytotoxicity, Inflammation, Osteoarthritis, T cell receptor repertoire, T cells infrapatellar fat pad"
Search for top quark partners with charge 5/3 in the same-sign dilepton and single-lepton final states in proton-proton collisions at √s=13 TeV,2019-03-01,"Beyond Standard Model, Hadron-Hadron scattering (experiments), Top physics"
Inclusive search for supersymmetry in pp collisions at √s=13 TeV using razor variables and boosted object identification in zero and one lepton final states,2019-03-01,"Hadron-Hadron scattering (experiments), Supersymmetry"
Immediate and long-term effects of a very-low-calorie diet on diabetes remission and glycemic control in obese Thai patients with type 2 diabetes mellitus,2019-03-01,"caloric restriction, obesity, quality of life, very-low-calorie diet"
Response surface method in the optimization of a rotary pan-equipped process for increased efficiency of slow-release coated urea,2019-03-01,"Coated urea, Design of experiments, Process optimisation, Slow-release urea"
The association of functional status with mortality and dialysis modality change: results from the peritoneal dialysis outcomes and practice patterns study (PDOPPS),2019-03-01,"Daily activities, functional impairment, hemodialysis, survival"
Going off antiretroviral treatment in a closely monitored HIV “cure” trial: longitudinal assessments of acutely diagnosed trial participants and decliners,2019-03-01,"analytic treatment interruption, HIV clinical trials, informed consent, phase I clinical trials, qualitative research, research ethics"
Basic Fibroblast Growth Factor Induces Adipogenesis in Orbital Fibroblasts: Implications for the Pathogenesis of Graves' Orbitopathy,2019-03-01,"adipogenesis, basic-FGF, Graves' orbitopathy, PDGF-BB, tyrosine kinase inhibitor"
A magnetic three-dimensional levitated primary cell culture system for the development of secretory salivary gland-like organoids,2019-03-01,"levitation, magnetic, nanoparticles, organoid, primary cell culture, regeneration, salivary glands, three-dimensional cell culture"
Search for t t ¯ H production in the H → b b ¯ decay channel with leptonic t t ¯ decays in proton-proton collisions at √s=13 TeV,2019-03-01,"Hadron-Hadron scattering (experiments), Higgs physics, Top physics"
Unusual case of human herpesvirus 8-positive large B-cell lymphoma associated with Castleman disease,2019-03-01,"Castleman disease, diffuse large B-cell lymphoma, germinotropic lymphoproliferative disorder, human herpes virus 8"
Hydrogen peroxide masks the bitterness of chlorhexidine mouthwash without affecting its antibacterial activity,2019-03-01,"Antibacterial activity, chlorhexidine, hydrogen peroxide, satisfaction"
The transformation of dominant parties in Asia: Introduction to the special issue,2019-03-01,"Asia, dominant parties, political institutions, political parties, transition"
The conundrum of a dominant party in Thailand,2019-03-01,"dominant party, social cleavages, Thai party system, Thai politics, Thaksin Shinawatra"
Fusigen reduces intracellular reactive oxygen species and nitric oxide levels,2019-03-01,"A. melanogenum, Fusigen, Nitric oxide, Reactive oxygen species, Siderophore"
Cost effectiveness analysis of HPV primary screening and dual stain cytology triage compared with cervical cytology,2019-03-01,"Biomarkers, Cancer Screening, Cervical Cancer, Cost-Effectiveness Analysis, Cytology, Human Papillomavirus DNA Tests"
Influence of Adjuncts to Irrigation in the Disinfection of Large Root Canals,2019-03-01,"canal brushing technique, disinfection, regenerative endodontics, root canal irrigation, XP-endo Finisher"
Plant-produced recombinant Osteopontin-Fc fusion protein enhanced osteogenesis,2019-03-01,"Nicotiana benthamiana, OPN-Fc fusion protein, Osteopontin (OPN), Plant-produced recombinant protein, Tissue engineering"
Androgens modulate keratinocyte differentiation indirectly through enhancing growth factor production from dermal fibroblasts,2019-03-01,"Acne, Androgens, Fibroblast growth factor 10, Fibroblasts, Keratinocyte differentiation"
Brief Report: Malignancies in Adults Living with HIV in Asia,2019-03-01,"Asia, cancer, HIV, lymphoma, resource-limited"
Qualitative exploration of pharmacist care for herbal and dietary supplement users in Thai community pharmacies,2019-03-01,"community pharmacist, herbal and dietary supplements, pharmacist care, Thailand, theory of planned behaviour"
Laparoscopic mesorectal excision in obesity: Novel insights and technical strategies,2019-03-01,"Laparoscopy, Mesorectal excision, Obesity, Rectal neoplasms, Surgical technique"
Disease- and Treatment-related Morbidity in Adolescents with Perinatal HIV Infection in Asia,2019-03-01,"adolescent, HIV, morbidity"
Spatial variation of precipitable water vapor derived from GNSS CORS in Thailand,2019-03-01,"Continuously operating reference stations (CORS), Global navigation satellite system (GNSS), Precipitate water vapor (PWV), Precise point positioning (PPP)"
Comparative accuracy of qualitative and quantitative 18F-FDG PET/CT analysis in detection of lymph node metastasis from anal cancer,2019-03-01,"Anal cancer, Lymph node metastasis, PET/CT, Squamous cell carcinoma, SUV max"
An origami paper-based electrochemical immunoassay for the C-reactive protein using a screen-printed carbon electrode modified with graphene and gold nanoparticles,2019-03-01,"Electrochemical impedance spectroscopy, Immunodetection, Paper-based analytical device, Screen-printed carbon electrode"
Eco-efficiency analysis of high density polyethylene resin by integrated Life Cycle Assessment and life cycle cost,2019-03-01,"Eco-efficiency, High density polyethylene, Life Cycle Assessment, Life cycle costing"
Gas chromatography–mass spectrometry of sapucainha oil (Carpotroche brasiliensis) triacylglycerols comprising straight chain and cyclic fatty acids,2019-03-01,"Cyclic fatty acids, High-temperature GC, Mass spectrometry, Sapucainha oil, Triacylglycerols"
Paratransit as a connective mode for mass transit systems in Asian developing cities: Case of Bangkok in the era of ride-hailing services,2019-03-01,"Bangkok, Connective mode, Mass transit system, Motorcycle taxi, Paratransit, Ride-hailing service"
Jagged1 promotes mineralization in human bone-derived cells,2019-03-01,"Bone, Mineralization, Notch signaling, Osteogenic differentiation"
Incorporation of Benzoxazine Pendants in Polymer Chains: A Simple Approach to Add-Up Multi-Responsive Functions,2019-03-01,"benzoxazine, block copolymers, metal ion complexation, nanoparticles, responsive polymers"
Effect of eluates from zirconia-modified glass ionomer cements on DNA double-stranded breaks in human gingival fibroblast cells,2019-03-01,"DNA double-strand breaks, Glass ionomer cement, Micro-particles, Nanoparticles, Zirconia"
The use of rheological behavior to monitor the processing and service life properties of recycled polypropylene,2019-03-01,"Mechanical properties, Melt flow rate, Molecular weight, Polypropylene, Recycling, Rheology"
A sustainable method to reduce postoperative oxycodone discharge prescribing in a metropolitan tertiary referral hospital,2019-03-01,"discharge prescription, opioids, oxycodone, postoperative analgesia"
Leptospira infection and shedding in cats in Thailand,2019-03-01,"feline, leptospirosis, microscopic agglutination test"
Incorporation of hydrogen by-product from NaOCH3 production for methanol synthesis via CO2 hydrogenation: Process analysis and economic evaluation,2019-03-01,"CO2 capture and utilization, CO2 hydrogenation, Economic analysis, Hydrogen source, Methanol production, Sodium methoxide"
