Title,Author_count,subtype,Subject_area_count,Cite_count
ECG quiz,4,ar,1,0
Left ventricular dilatation and posterior papillary muscle displacement in an Ex vivo pulsatile model of functional mitral regurgitation,2,ar,2,1
"Deprivation of citizenship, undocumented labor and human trafficking: Myanmar migrant workers in Thailand",1,ar,3,5
Paleomagnetic Study on the Permian Rocks of the Indochina Block and Its Implications for Paleogeographic Configuration and Northward Drifting of Cathaysialand in the Paleo-Tethys,5,ar,4,21
Supporting the understanding investor behavior and the effective communication,3,ar,1,1
A Path Analysis of the Effects of Biopsychosocial Factors on the Onset of Nonspecific Low Back Pain in Office Workers,4,ar,1,3
Three-Stage Anaerobic Sequencing Batch Reactor (ASBR) for maximum methane production: Effects of COD loading rate and reactor volumetric ratio,4,no,6,9
Neural network based application with particle swarm optimization algorithm in prediction model of L. Vannamei Shrimp cultivation system,3,ar,4,0
"Erratum to: Measurements of the Z→4ℓ branching fraction, and constraints on anomalous triple gauge couplings at s=13TeV (The European Physical Journal C, (2018), 78, 2, (165), 10.1140/epjc/s10052-018-5567-9)",2239,er,2,4
Effect of organisational communication and culture on employee motivation and its impact on employee performance,6,ar,4,1
Search for high-mass resonances in final states with a lepton and missing transverse momentum at √s=13 TeV,2301,ar,1,36
Search for a new scalar resonance decaying to a pair of Z bosons in proton-proton collisions at √s=13 TeV,2303,ar,1,68
"Effects of framing on earthquake risk perception in Chiang Rai, Thailand",2,ar,2,0
Perioperative anesthetic adverse events in Thailand (Paad Thai): Incident reporting study: An analysis of 69 perioperative adverse events in patients undergoing cesarean section,10,ar,1,1
Network-based association analysis to infer new disease-gene relationships using large-scale protein interactions,2,ar,2,20
Hemodynamic and echocardiographic alterations in beta-thalassemia hemoglobin e patients receiving regular transfusion and iron chelation therapy,7,ar,1,0
Medication errors and adverse drug events: Analysis from perioperative anesthetic adverse events in Thailand (PAAD Thai study),10,ar,1,2
LDL cholesterol and 1-year mortality rate after acute ST-elevation myocardial infarction,7,ar,1,0
T-duality and high-derivative gravity theories: the BTZ black hole/string paradigm,4,ar,1,12
The two-dimensional twisted reduced principal chiral model revisited,2,ar,1,2
Strength and stiffness parameters of Bangkok clays for finite element analysis,4,ar,2,11
Chemical constituents from the root bark of calophyllum inophyllum,3,ar,4,4
Measurement of prompt and nonprompt charmonium suppression in PbPb collisions at 5.02 TeV,2258,ar,2,71
Safety and efficacy of apixaban versus warfarin in patients with end-stage renal disease: Meta-analysis,6,ar,1,52
Pattern of video game use in children with attention-deficit–hyperactivity disorder and typical development,2,ar,1,22
Greybody factor for black holes in dRGT massive gravity,3,ar,2,32
Sustainable dimension adaptation measure in green township assessment criteria,5,cp,2,4
Search for single production of vector-like quarks decaying to a b quark and a Higgs boson,2283,ar,1,30
Changes in free amino acid concentrations and associated gene expression profiles in the abdominal muscle of kuruma shrimp (Marsupenaeus japonicus) acclimated at different salinities,11,ar,6,12
"Arsenic, manganese, and cyanide removal in a tailing storage facility for a gold mine using phytoremediation",1,ar,3,4
Notch signaling regulates the responses of lipopolysaccharide-stimulated macrophages in the presence of immune complexes,9,ar,3,9
Measurement of b hadron lifetimes in pp collisions at √s=8TeV,2254,ar,2,22
"Search for dark matter in events with energetic, hadronically decaying top quarks and missing transverse momentum at √s=13 TeV",2261,ar,1,34
Measurements of differential cross sections of top quark pair production as a function of kinematic event variables in proton-proton collisions at √s=13 TeV,2293,ar,1,25
Molecular Evidence of Rickettsia in Human and Dog Blood in Bangkok,4,ar,3,8
Development of ultra-short PCR assay to reveal BRAF V600 mutation status in Thai colorectal cancer tissues,9,ar,3,8
Search for lepton flavour violating decays of the Higgs boson to μτ and eτ in proton-proton collisions at √s=13 TeV,2270,ar,1,45
Insight into the substrate specificity change caused by the Y227H mutation of α-glucosidase III from the European honeybee (Apis mellifera) through molecular dynamics simulations,3,ar,1,12
Chitosan-adjuvanted Mycoplasma gallisepticum bacterin via intraocular administration enhances Mycoplasma gallisepticum protection in commercial layers,3,ar,1,6
Public health significance of companion animals in emergence and re-emergence of bacterial zoonoses,7,sh,2,2
"Enterotoxin gene profile of methicillin-resistant staphylococcus pseudintermedius isolates from dogs, humans and the environment",4,ar,2,9
Prevalence of Antibody against Angiotensin II Type 1 Receptor (AT1R) Among Thai Kidney Transplant Patients,6,ar,2,6
A Tale of Two Hybrid Regimes: A Study of Cabinets and Parliaments in Indonesia and Thailand,1,cp,2,1
Encapsulation of the reductase component of p-hydroxyphenylacetate hydroxylase in poly(lactide-co-glycolide) nanoparticles by three different emulsification techniques,6,ar,3,3
Feminising the workforce in ageing East Asia? The potential of skilled female labour in four advanced economies,2,ar,1,2
The Performance of Controlled Low-strength Material Base Supporting a High-volume Asphalt Pavement,3,ar,1,28
Survey of laboratory practices for diagnosis of fungal infection in seven Asian countries: An Asia Fungal Working Group (AFWG) initiative,11,ar,1,66
A Woman With Stridor and Respiratory Failure,2,sh,1,0
Modelling and electrical characteristics of the Thailand plasma focus-II (TPF-II),6,ar,1,1
Low cost and easy rice husk modification to efficiently enhance ammonium and nitrate adsorption,2,ar,2,32
Preparations for Old Age and Well-Being in Later Life in Thailand: Gender Matters?,2,ar,2,6
Clinicopathological features and outcomes of pythiosis,4,ar,2,14
Oral diseases associated with condition-specific oral health-related quality of life and school performance of Thai primary school children: A hierarchical approach,2,ar,2,15
Captive breeding reveals larval performance and adult body size differences between two geographical populations of the stag beetle Aegus chelifer chelifer (Coleoptera: Lucanidae),3,ar,1,3
"PCR-reverse dot blot of the nucleotide signature sequences of matK for the identification of Mitragyna speciosa, a narcotic species",3,ar,4,12
Development and psychometrics of a short-form pharmaceutical care-specific measure for quality of life,5,ar,5,2
Irradiation provided by dental radiological procedures in a pediatric population,9,ar,1,35
Topical drug delivery to the posterior segment of the eye: Dexamethasone concentrations in various eye tissues after topical administration for up to 15 days to rabbits,9,ar,1,34
An assessment of the longevity of samarium cobalt trioxide perovskite catalyst during the conversion of greenhouse gases into syngas,5,ar,4,14
miR-302a-3p regulates RANKL expression in human mandibular osteoblast-like cells,4,ar,3,13
Relaxation Effect on Intrapore Diffusivities of Highly Charged Colloidal Particles Confined in Porous Membranes,2,ar,2,2
Age estimation methods using hand and wrist radiographs in a group of contemporary Thais,2,ar,1,22
Salicylaldimine-functionalized poly(m-phenyleneethynylene) as turn-on chemosensor for ferric ion,4,ar,3,5
Autochthonous lactic acid bacteria isolated from pig faeces in Thailand show probiotic properties and antibacterial activity against enteric pathogenic bacteria,7,ar,2,45
Design of multi-grip patterns prosthetic hand with single actuator,3,ar,3,31
Gas Gangrene of Malignant Mixed Mullerian Tumor of Ovary Caused by Clostridium perfringens,3,ar,1,2
Characteristics of authentic self-esteem of violent juvenile delinquents in Thailand,3,ar,2,0
Hybrid transdermal drug delivery patch made from poly(p-phenylene vinylene)/natural rubber latex and controlled by an electric field,3,ar,3,6
Melissopalynological analysis of stingless bee (Tetragonula pagdeni) honey in Eastern Thailand,3,ar,1,12
Impact of non-invasive follicular thyroid neoplasm with papillary-like nuclear features on the Bethesda system for reporting thyroid cytopathology: a multi-institutional study in five Asian countries,9,ar,1,45
Innovative Educational Initiatives to Train Psychodynamic Psychiatrists in Underserved Areas of the World,11,re,1,6
Extensively drug-resistant community-acquired Acinetobacter baumannii sequence type 2 in a dog with urinary tract infection in Thailand,8,le,4,4
Techno-economic analysis of biodiesel production from palm oil with supercritical methanol at a low molar ratio,3,ar,6,45
"The role of conserved QXG and binding affinity of S23G & S26G receptors on avian H5, swine H1 and human H1 of influenza A virus hemagglutinin",2,ar,4,2
Gastrointestinal: Splenic abscesses-related gastrosplenic fistula: Unusual complication of melioidosis,4,no,2,1
Photocatalytic activity of Nitrogen and Silica doping on TiO2 nanocatalyst and grafted onto PMMA film,5,ar,2,8
Antimicrobial activity of a serine proteinase inhibitor SPIPm5 from the black tiger shrimp Penaeus monodon,4,ar,2,9
High prevalence of ceftriaxone resistance among invasive Salmonella enterica serotype Choleraesuis isolates in Thailand: The emergence and increase of CTX-M-55 in ciprofloxacin-resistant S. Choleraesuis isolates,6,ar,3,31
Solution processed blue-emitting and hole-transporting materials from truxene-carbazole-pyrene triads,7,ar,6,12
Effect of sodium thiosulfate on arterial stiffness in end-stage renal disease patients undergoing chronic hemodialysis (Sodium Thiosulfate-Hemodialysis Study): A Randomized Controlled Trial,9,ar,4,10
Use of Nd:YAG laser to recanalize occluded Cypass Micro-Stent in the early post-operative period,4,ar,1,5
"The effects of sex, skeletal age, and sagittal skeletal pattern on pharyngeal airway dimensions and related structures in growing Thai orthodontic patients",3,ar,1,0
A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack,29,ar,2,13
Tuning poly(p-phenylene) nano-size for enhancing electrical conductivity based on surfactant templates and doping,2,ar,2,9
"Nurses' turnover intention: The impact of leader-member exchange, organizational identification and job embeddedness",1,ar,1,29
"Toward non-toxic and simple recovery process of poly(3-hydroxybutyrate) using the green solvent 1,3-dioxolane",2,ar,3,21
Intravital endoscopic technology for real-time monitoring of inflammation caused in experimental periodontitis,8,ar,2,4
Predictive Factors for Death After Snake Envenomation in Myanmar,8,ar,2,9
Revision of Dolabraulax Quicke (Hymenoptera: Braconidae) with the description of three new species from south India,5,ar,1,2
"A remarkable new genus of Braconini (Hymenoptera: Braconidae: Braconinae) from Papua New Guinea, reared from fallen fruit",3,ar,1,0
"New design equation for undrained pullout capacity of suction caissons considering combined effects of caisson aspect ratio, adhesion factor at interface, and linearly increasing strength",3,ar,1,39
"Correction to: Cypripedin, a phenanthrenequinone from Dendrobium densiflorum, sensitizes non-small cell lung cancer H460 cells to cisplatin-mediated apoptosis (Journal of Natural Medicines, (2018), 72, 2, (503-513), 10.1007/s11418-018-1176-z)",4,er,1,1
Cinacalcet for treatment of chronic kidney disease-mineral and bone disorder: A meta-analysis of randomized controlled trials,7,ar,4,16
The measurement of drug-induced interferon γ-releasing cells and lymphocyte proliferation in severe cutaneous adverse reactions,14,ar,2,24
Incubation of Aquilaria subintegra with Microbial Culture Supernatants Enhances Production of Volatile Compounds and Improves Quality of Agarwood Oil,4,ar,1,4
Response: “Confounding and Adjustment Factors in the Effect of Intravenous Parecoxib on Shoulder Pain After Thoracotomy?”,8,le,2,0
"Scientific Note: First record of the remarkable clearwing moth, Akaisphecia melanopuncta O. Gorbunov & Arita, 1995 (Sesiidae: Sesiinae: Osminiini), from Thailand, with comments on likely Batesian mimicry",5,ar,1,3
Electrochemical detection of c-reactive protein based on anthraquinone-labeled antibody using a screen-printed graphene electrode,5,ar,1,61
Design of a globally stable position estimator for surface permanent-magnet synchronous motors,2,ar,1,1
A bibenzyl from Dendrobium ellipsophyllum induces apoptosis in human lung cancer cells,5,ar,1,24
Occupational exposure to BTEX compounds among enclosed multi-storey car park workers in central Bangkok area,5,ar,2,9
New insights from Thailand into the maternal genetic history of Mainland Southeast Asia,13,ar,2,36
Complexometric and argentometric titrations using thread-based analytical devices,8,ar,1,17
Electrical conductivity response of methanol sensor based on conductive polyindole,3,ar,7,36
An 8-aminoquinoline derivative as a molecular platform for fluorescent sensors for Zn(II) and Cd(II) ions,6,ar,5,37
Preparation of sulfonated zeolite ZSM-5/sulfonated polysulfone composite membranes as PEM for direct methanol fuel cell application,7,ar,3,50
Systematizing Community-Based Disaster Risk Management (CBDRM): Case of urban flood-prone community in Thailand upstream area,1,ar,3,38
"Optimization of coconut protein deamidation using protein-glutaminase and its effect on solubility, emulsification, and foaming properties of the proteins",4,ar,3,50
Seroprevalence of brucellosis in goats and sheep in Thailand: Results from the Thai National Brucellosis Surveillance System from 2013 to 2015,6,ar,2,5
Goat milk: Non-invasive source for mammary epithelial cell isolation and in vitro culture,4,ar,1,9
"Corrosion of metal orthodontic brackets and archwires caused by fluoride-containing products: Cytotoxicity, metal ion release and surface roughness",3,ar,1,15
"The Synergy of Endotoxin and (1→3)-β-D-Glucan, from Gut Translocation, Worsens Sepsis Severity in a Lupus Model of Fc Gamma Receptor IIb-Deficient Mice",10,ar,1,57
Comparison of water-use characteristics of landscape tree (Tabebuia argentea) and palm (Ptychosperma macarthurii) species in a tropical roof garden with implications for urban water management,5,ar,2,2
The impact of wire caliber on ERCP outcomes: a multicenter randomized controlled trial of 0.025-inch and 0.035-inch guidewires,13,ar,2,12
"In vitro activities of carbapenems in combination with amikacin, colistin, or fosfomycin against carbapenem-resistant Acinetobacter baumannii clinical isolates",2,ar,2,31
Active packaging from chitosan-titanium dioxide nanocomposite film for prolonging storage life of tomato fruit,4,ar,3,202
Effects of turmeric extract on hemin-induced low-density lipoprotein oxidation,4,ar,4,5
Acceptability of Self-Sample Human Papillomavirus Testing Among Thai Women Visiting a Colposcopy Clinic,6,ar,2,9
"Thai Norms for Name, Image, and Category Agreement, Object Familiarity, Visual Complexity, Manipulability, and Age of Acquisition for 480 Color Photographic Objects",2,ar,4,13
Uncomplicated common bile duct stone removal guided by cholangioscopy versus conventional endoscopic retrograde cholangiopancreatography,9,ar,1,12
Long-term renal outcome in pediatric glomerulonephritis associated with crescent formation,2,ar,3,11
Fabrication of Admicelled Natural Rubber by Polycaprolactone for Toughening Poly(lactic acid),2,ar,3,9
Gain-of-function mutation in PTPN11 in histiocytic sarcomas of Bernese Mountain Dogs,5,ar,1,21
Morphological characteristics of the tongue and lingual papillae of the large bamboo rat (Rhizomys sumatrensis),1,ar,1,19
Changes in Tryptophan Catabolite (TRYCAT) Pathway Patterning Are Associated with Mild Impairments in Declarative Memory in Schizophrenia and Deficits in Semantic and Episodic Memory Coupled with Increased False-Memory Creation in Deficit Schizophrenia,9,ar,2,39
Identification of Ethanol-inducible Genes and Isolation of the Myb-related Protein-like Promoter in Oryza sativa L,7,ar,2,3
The Putative Role of Environmental Mercury in the Pathogenesis and Pathophysiology of Autism Spectrum Disorders and Subtypes,4,re,2,22
Lime powder treatment reduces urinary excretion of total protein and transferrin but increases uromodulin excretion in patients with urolithiasis,7,ar,1,13
The benefit of punishment sensitivity on motor performance under pressure,5,ar,1,2
Protective Effects of Cell-Free Supernatant and Live Lactic Acid Bacteria Isolated from Thai Pigs Against a Pandemic Strain of Porcine Epidemic Diarrhea Virus,4,ar,3,28
Influence of Hydrogen on Catalytic Properties of Ziegler-Natta Catalysts Prepared by Different Methods in Ethylene Polymerization,4,ar,3,4
Impact of Mixing Method on Rheological Instability for Binary Mixture of Linear Low-Density Polyethylene,8,ar,3,2
Synchronization of spontaneous otoacoustic emissions in the tokay gecko,2,cp,1,0
Search for Heavy Neutral Leptons in Events with Three Charged Leptons in Proton-Proton Collisions at s =13 TeV,2290,ar,1,149
Reforming of CO2-containing natural gas with steam in AC gliding arc discharge for hydrogen production,3,ar,1,7
Extension of specification language for soundness and completeness of service workflow,4,ar,2,18
Three-dimensional Frankfort horizontal plane for 3D cephalometry: A comparative assessment of conventional versus novel landmarks and horizontal planes,8,ar,1,19
Absolute oral bioavailability and disposition kinetics of puerarin in female rats,6,ar,2,37
Sanctis A–C: Three Racemic Procyanidin Analogues from The Lichen Parmotrema sancti-angelii,13,ar,2,27
Accuracy of axial length measurements obtained by optical biometry and acoustic biometry in rhegmatogenous retinal detachment: A prospective study,2,ar,1,15
Using a Distributed Roadside Unit for the Data Dissemination Protocol in VANET with the Named Data Architecture,2,ar,3,35
"Sorption characteristics of cadmium in a clay soil of Mae Ku creek, Tak Province, Thailand",2,cp,2,2
Preface,1,ed,2,0
Dust attenuation in 2 < z < 3 star-forming galaxies from deep ALMA observations of the Hubble Ultra Deep Field,15,ar,2,77
Revolutionizing Our Understanding of AGN Feedback and its Importance to Galaxy Evolution in the Era of the Next Generation Very Large Array,22,ar,2,24
Stability enhancement of mulberry-extracted anthocyanin using alginate/chitosan microencapsulation for food supplement application,3,ar,4,39
Bearing capacity of shallow foundations in clay with linear increase in strength and adhesion factor,3,ar,3,40
Search for the X (5568) State Decaying into Bs0 π± in Proton-Proton Collisions at s =8 TeV,2259,ar,1,61
Exploring bedroom usability and accessibility in Parkinson'S disease (PD): The utility of a PD home safety questionnaire and implications for adaptations,11,ar,2,5
Measurement of Prompt D0 Meson Azimuthal Anisotropy in Pb-Pb Collisions at sNN =5.02 TeV,2239,ar,1,85
Driver identification using histogram and neural network from acceleration data,3,cp,2,12
A study of vehicular desynchronization for platooning application,4,cp,2,0
Neuroprotective effect of a standardized extract of Centella asiatica ECa233 in rotenone-induced parkinsonism rats,6,ar,5,33
No neurocognitive advantage for immediate antiretroviral treatment in adults with greater than 500 CD4+ T-cell counts,20,ar,3,13
Analysis of cosmetic residues on a single human hair by ATR FT-IR microspectroscopy,4,ar,4,28
Effect of Bi2O3 on gamma ray shielding and structural properties of borosilicate glasses recycled from high pressure sodium lamp glass,5,ar,4,116
"Petrochemistry and zircon U-Pb geochronology of granitic rocks in the Wang Nam Khiao area, Nakhon Ratchasima, Thailand: Implications for petrogenesis and tectonic setting",6,ar,2,20
When art meets mall: impact on shopper responses,3,ar,2,27
Immediate effects of temporary bite-raising with light-cured orthodontic band cement on the electromyographic response of masticatory muscles,3,ar,1,5
Search for Narrow Resonances in the b -Tagged Dijet Mass Spectrum in Proton-Proton Collisions at s =8 TeV,2301,ar,1,38
Reduction by enhanced coagulation of dissolved organic nitrogen as a precursor of N-nitrosodimethylamine,6,ar,1,18
Whole Mitochondrial Genomic and Y-Chromosomal Phylogenies of Burmese Long-Tailed Macaque (Macaca fascicularis aurea) Suggest Ancient Hybridization between fascicularis and sinica Species Groups,6,ar,4,11
High temperature multidimensional gas chromatographic approach for improved separation of triacylglycerols in olive oil,4,ar,3,9
Efficacy of district tuberculosis co-ordinating team on health service performance for suspected TB patient in district hospital,2,ar,2,0
To be in good health,1,ar,2,1
Influence of emotional regulation on successful aging among thai older adults,5,ar,2,4
"Architrypethelium murisporum (Ascomycota, Trypetheliaceae), a remarkable new lichen species from Thailand challenging ascospore septation as an indicator of phylogenetic relationships",4,ar,1,5
"A retrospective study of bovine tuberculosis at the municipal abattoir of Bauchi State, Northeastern Nigeria",5,ar,1,3
CAR T cell therapy for breast cancer: Harnessing the tumor milieu to drive T cell activation,10,ar,6,74
Evidence for the Higgs boson decay to a bottom quark–antiquark pair,2257,ar,1,89
Search for new long-lived particles at s=13 TeV,2238,ar,1,37
Search for supersymmetry in events with one lepton and multiple jets exploiting the angular correlation between the lepton and the missing transverse momentum in proton–proton collisions at s=13TeV,2240,ar,1,9
Search for gauge-mediated supersymmetry in events with at least one photon and missing transverse momentum in pp collisions at √s=13TeV,2262,ar,1,23
Measurement of quarkonium production cross sections in pp collisions at s=13TeV,2240,ar,1,45
Development of highly reinforced maleated natural rubber nanocomposites based on sol–gel-derived nano alumina,3,ar,4,17
Does epinephrine influence post-surgical effluvium?,1,ch,1,1
Effect of Silica and Alumina Ratio on Bed Agglomeration during Fluidized Bed Gasification of Rice Straw,3,cp,2,2
A study of factors effecting Thailand talent mobility programme: Case of university and food technology industry,4,cp,4,2
The study of public organization's intention to use an open government data assessment application: Testing with an applicable TAM,5,cp,4,2
The study of the local community products (OTOP) website characteristics toward buyer decision using eye tracking,5,cp,4,2
Identification of heavy-flavour jets with the CMS detector in pp collisions at 13 TeV,2265,ar,2,350
Hexabromoacetone: An efficient reagent for bromination of saturated hydrocarbons catalyzed by oxidovanadium(IV) picolinate complex,3,ar,3,2
Extranuclear signaling by sex steroid receptors and clinical implications in breast cancer,6,re,3,31
A simple and low-cost portable paper-based ABO blood typing device for point-of-care testing,7,ar,4,16
Gasification of Furniture Waste Sawdust in a Cyclone Gasifier,3,cp,2,4
Promoting healthy foods in healthcare system in Thailand,2,ar,1,0
"Persistence of hepatitis B immune memory until 9–10 years of age following hepatitis B vaccination at birth and DTaP-IPV-HB-PRP∼T vaccination at 2, 4 and 6 months",8,ar,3,13
Continued versus interrupted aspirin use and bleeding risk after endoscopic submucosal dissection of gastric neoplasms: A meta-analysis,4,ar,1,14
Meta-analysis of GWAS on both Chinese and European populations identifies GPR173 as a novel X chromosome susceptibility gene for SLE,16,ar,3,14
Isolation of Chromium(VI) from Aqueous Solution by Electromembrane Extraction,3,ar,6,17
High dose oral Vitamin C and mesenchymal stem cells aid wound healing in a diabetic mouse model,7,ar,2,8
"Acute Retroviral Syndrome Is Associated with High Viral Burden, CD4 Depletion, and Immune Activation in Systemic and Tissue Compartments",46,ar,2,24
"Differences in Neuritogenic Activity and Signaling Activation of Madecassoside, Asiaticoside, and Their Aglycones in Neuro-2a cells",3,ar,7,14
"Structure of the heart wall and existence of the blood cells in the heart of the dog-faced water snake cerberus rynchops (Schneider, 1799)",10,ar,3,0
Histopathology of kidney and liver in the captive broodstock (Rastrelliger brachysoma) during its juvenile stage,7,ar,3,8
Interdisciplinary research agenda in education for national development,1,ar,1,0
The outcomes of cochlear implantation in Thailand: Audiologic performance and quality of life,32,ar,1,4
"Health effects of using mobile communication devices: A case study in senior citizens, Thailand",6,ar,2,3
RNA sequencing of kidney distal tubule cells reveals multiple mediators of chronic aldosterone action,5,ar,2,17
Autism phenotype in fragile X premutation males is not associated with FMR1 expression: A preliminary evaluation,11,ar,1,0
Pertussis in thai adult and pediatric patients presenting with prolonged acute cough,5,ar,2,2
Phylogenetic relationships of kaempferia plants based on inter-simple sequence repeat fingerprints,4,ar,1,6
Line loss reduction by optimal location of battery energy storage system for the daily operation in microgrid with distributed generations,3,ar,4,12
Magnifying elements in a semigroup of transformations with restricted range,2,ar,1,4
Double-layered TiO2/activated carbon films with enhanced photocatalytic activity towards methylene blue degradation,6,ar,2,2
Urgent pelvic exenteration: Should the indication be extended?,7,ar,1,2
Asiaticoside induces osteogenic differentiation of human periodontal ligament cells through the Wnt pathway,4,ar,1,24
Fabrication of a home-made SPCE modified with thionine for determination of hydrogen peroxide,3,ar,5,3
Aqueous and ethanolic extracts of mangosteen peels as natural antimicrobial/anticancer materials against pathogenic microbes and B16F10 murine melanoma,4,ar,5,1
The international prostate symptom score [IPSS] thai version: Misunderstanding and modification,2,ar,1,2
"Strychnuxinal, a new alkaloid from strychnos nux-blanda fruits",4,ar,4,1
Liver fluke-associated biliary tract cancer,6,re,2,62
Search for new physics in final states with an energetic jet or a hadronically decaying W or Z boson and transverse momentum imbalance at s =13 TeV,2278,ar,1,147
Practising on the Moon: Globalization and Legal Consciousness of Foreign Corporate Lawyers in Myanmar,1,ar,2,5
Optimal plasma pretreatment EBV DNA cut-off point for nasopharyngeal cancer patients treated with intensity modulated radiation therapy,7,ar,3,14
Search for a heavy right-handed W boson and a heavy neutrino in events with two same-flavor leptons and two jets at √s=13 TeV,2302,ar,1,42
"Quality of life among older adult cancer patients undergoing chemotherapy in the tertiary referral hospital of Bangkok, Thailand",3,ar,1,0
"Construct validity of Thai lifelong learning inventory: Evidence from high-school students in Phrae, Kalasin, Prachin Buri, and Pangnga provinces",3,ar,1,3
"Comparative study of the orr activity and stability of pt and ptm (M = ni, co, cr, pd) supported on polyaniline/carbon nanotubes in a pem fuel cell",2,ar,2,33
Search for decays of stopped exotic long-lived particles produced in proton-proton collisions at √s=13 TeV,2281,ar,1,51
Surgeons' recommendation is the factor in determining the breast cancer surgery procedures: An experience from rural hospital in Thailand,3,ar,4,3
Search for natural and split supersymmetry in proton-proton collisions at √s=13 TeV in final states with jets and missing transverse momentum,2301,ar,1,70
Search for a heavy resonance decaying to a pair of vector bosons in the lepton plus merged jet final state at √s=13 TeV,2300,ar,1,31
Factors controlling the release of metals and a metalloid from the tailings of a gold mine in Thailand,3,ar,4,19
High-flow nasal cannula versus conventional oxygen therapy in children with respiratory distress,5,ar,1,9
Jet properties in PbPb and pp collisions at √sNN=5.02 TeV,2303,ar,1,31
Structure and mechanical properties of ADC 12 Al foam-polymer interpenetrating phase composites with epoxy resin or silicone,2,ar,3,2
Episodic memory and delayed recall are significantly more impaired in younger patients with deficit schizophrenia than in elderly patients with amnestic mild cognitive impairment,5,ar,3,7
Identifying factors affecting the success of rail infrastructure development projects contributing to a logistics platform: A Thailand case study,2,ar,1,12
Giant graviton interactions and M2-branes ending on multiple M5-branes,2,ar,1,4
The magnitude of obesity and metabolic syndrome among diabetic chronic kidney disease population: A nationwide study,8,ar,1,22
Effect of Ions on Removal of TiO2 Nanoparticles by Coagulation and Microfiltration,3,ar,3,8
Antidandruff potential of kaempheria galanga ethanolic extracts for hair cream formulation,4,ar,1,3
Molecular mechanisms of breast cancer metastasis and potential anti-metastatic compounds,3,re,2,33
Fayet–Iliopoulos terms in supergravity and D-term inflation,4,ar,2,31
How operators’ legal status affects safety of intercity buses in Thailand,2,ar,2,4
"Amycolatopsis silviterrae sp. Nov., isolated from forest soil",7,ar,2,4
Tuned Amperometric Detection of Reduced β-Nicotinamide Adenine Dinucleotide by Allosteric Modulation of the Reductase Component of the p -Hydroxyphenylacetate Hydroxylase Immobilized within a Redox Polymer,9,ar,1,14
Polymorphism in merozoite surface protein-7E of Plasmodium vivax in Thailand: Natural selection related to protein secondary structure,3,ar,1,7
Arthroscopic Medial Meniscus Root Repair With Soft Suture Anchor Without Posterior Portal Technique,3,ar,1,3
Estimation of the radiation dose for pediatric CBCT indications: a prospective study on ProMax3D,13,ar,1,28
Williams–Beuren syndrome in diverse populations,69,ar,2,50
Effects of Facebook usage on English learning behavior of Thai English teachers,4,ar,1,17
Prevention of vaccine-matched and mismatched influenza in children aged 6–35 months: a multinational randomised trial across five influenza seasons,77,ar,2,43
Characteristics of Mild Cognitive Impairment Using the Thai Version of the Consortium to Establish a Registry for Alzheimer's Disease Tests: A Multivariate and Machine Learning Study,10,ar,3,11
Mediation analysis of systemic inflammation on the association between periodontitis and glycaemic status,4,ar,1,28
Pituitary height at magnetic resonance imaging in pediatric isolated growth hormone deficiency,3,ar,2,7
Surface morphology control of Nb thin films by biased target ion beam deposition,5,ar,3,6
Factors Associated With Response to Biofeedback Therapy for Dyssynergic Defecation,5,ar,2,39
Heterologous expression and antimicrobial activity of OsGASR3 from rice (Oryza sativa L.),8,ar,3,9
Use of the Renal Angina Index in Determining Acute Kidney Injury,7,ar,1,22
Comprehensive 2D gas chromatography–time-of-flight mass spectrometry with 2D retention indices for analysis of volatile compounds in frankincense (Boswellia papyrifera),3,ar,2,14
Spontaneous and controlled-diameter synthesis of single-walled and few-walled carbon nanotubes,5,ar,2,4
Adsorptive removal of carbamazepine using biosynthesized hematite nanoparticles,2,ar,5,47
Analysis of snake venom metalloproteinases from Myanmar Russell's viper transcriptome,9,ar,1,11
"Exploring the synergistic effect of short jute fiber and nanoclay on the mechanical, dynamic mechanical and thermal properties of natural rubber composites",5,ar,2,61
"Green synthesis of fluorescent N,O-chelating hydrazone Schiff base for multi-analyte sensing in Cu2+, F− and CN− ions",5,ar,3,37
Dimethylsulfoniopropionate biosynthesis in a diatom Thalassiosira pseudonana: Identification of a gene encoding MTHB-methyltransferase,5,ar,3,34
Effect of sintering additives on barium cerate based solid oxide electrolysis cell for syngas production from carbon dioxide and steam,6,ar,3,9
Highly selective sub–10 ppm H2S gas sensors based on Ag-doped CaCu3Ti4O12 films,5,ar,7,40
Improvement of product selectivity in bicarbonate reduction into formic acid on a tin-based catalyst by integrating nano-diamond particles,6,ar,4,3
Subtarsal Fibrosis Is Associated With Ocular Surface Epitheliopathy in Graft-Versus-Host Disease,4,ar,1,26
Combined Bisulfite Restriction Analysis for brain tissue identification,5,ar,1,3
Ten-Year Survival of End-Stage Renal Disease Patients Treated with High-Efficiency Online Hemodiafiltration: A Cohort Study of a Center in South East Asia,7,cp,4,5
Genomewide Association Study of Alcohol Dependence and Related Traits in a Thai Population,6,ar,3,24
A novel PITX2 mutation in non-syndromic orodental anomalies,6,ar,2,18
"Dental properties, ultrastructure, and pulp cells associated with a novel DSPP mutation",7,ar,2,20
Iloprost Induces Dental Pulp Angiogenesis in a Growth Factor–free 3-Dimensional Organ Culture System,3,ar,1,9
