Title,cover_date,authkey_word
A portable smartphone-compatible ratiometric electrochemical sensor with ultrahigh sensitivity for anticancer drug mitoxantrone sensing,2023-03-01,"Disposable sensor, Mitoxantrone, MXene, Porous substrate, Portable device, Ratiometric electrochemical sensor"
"Corporate culture, cultural diversification, and independent directors: Evidence from earnings conference calls",2023-03-01,"Agency theory, Board independence, Corporate culture, Corporate governance, Diversification, Independent directors"
Vaccination efficacy against post-COVID-19 symptoms in Delta and Omicron waves: a prospective cohort in East Indonesia,2023-03-01,"Delta strain, Indonesia, Omicron strain, Post-COVID-19 symptoms, Vaccination efficacy"
Position and stiffness control of an antagonistic variable stiffness actuator with input delay using super-twisting sliding mode control,2023-03-01,"Antagonistic variable stiffness actuator, Input-delay compensation, Prediction-based control, Super-twisting sliding mode control"
Characteristics of mesenchymal stem cells from supracrestal gingival connective tissue,2023-03-01,"mesenchymal stem cell, periodontitis, periodontium, sequence analysis, tissue engineering, transcriptome"
Current status and prospects of development of analytical methods for determining nitrosamine and N-nitroso impurities in pharmaceuticals,2023-03-01,"Analytical methods, GC–MS, LC–MS, N-Nitroso compounds, Nitrosamine, Nitrosation"
Portable smartphone integrated 3D-Printed electrochemical sensor for nonenzymatic determination of creatinine in human urine,2023-03-01,"3D-printed electrode, CuO, Non-enzymatic creatinine sensor, Portable electrochemical sensor, rGO"
Cost-Utility Analysis of Biologic Disease-Modifying Antirheumatic Drugs for Patients With Psoriatic Arthritis in Thailand,2023-03-01,"biologic disease-modifying antirheumatic drugs, cost-effectiveness analysis, cost-utility analysis, economic evaluation, psoriatic arthritis"
Selective fluorescent sensors for copper(II) ion from julolidine hydrazone derivatives,2023-03-01,"Acylhydrazone, Copper ion, Fluorescence, Hydrolysis, Julolidine, Sensor"
DEK::AFF2 Fusion Carcinomas of Head and Neck,2023-03-01,"AFF2, DEK, DEK::AFF2, middle ear, nonkeratinizing, sinonasal, squamous cell carcinoma, temporal bone"
An environmentally friendly and simple method for producing multi-layer exfoliated graphene in mass production from pencil graphite and its utilization for removing cadmium from an aqueous medium,2023-03-01,"Cadmium removal, Electrochemical exfoliation, Exfoliated graphene, Graphite, Mass production"
"Primary Thyroid Mucoepidermoid Carcinoma (MEC) Is Clinically, Prognostically, and Molecularly Different from Sclerosing MEC with Eosinophilia: A Multicenter and Integrated Study",2023-03-01,"BRAF, Eosinophilia, MAML2, MEC, Mucoepidermoid carcinoma, SMECE, TERT, Thyroid"
"Renal sarcoidosis presenting with hypercalcemia, acute kidney injury and proteinuria. Lesson for the clinical nephrologist",2023-03-01,"Granuloma, Hypercalcemia, Proteinuria, Sarcoidosis"
A 32-society investigation of the influence of perceived economic inequality on social class stereotyping,2023-03-01,"cross-culture, economic inequality, social class, stereotyping"
Diseases of the giant river prawn Macrobrachium rosenbergii: A review for a growing industry,2023-03-01,"aquaculture, emerging disease, giant river prawn, polyculture"
Simulation of nanofluid micro-channel heat exchanger using computational fluid dynamics integrated with artificial neural network,2023-03-01,"Artificial neural network, Computational fluid dynamics, Heat exchanger, Microchannel, Nanofluid"
A case-based approach to profound hypokalemia with severe acidemia,2023-03-01,"Hypokalemia, Hypophosphatemia, Metabolic acidosis, Respiratory acidosis, Toluene"
Farmers’ perception of consumer information and adoption intention towards organic rice farming: Evidence from community enterprise in rural Thailand,2023-03-01,"adoption intention, community enterprise, consumer information, Organic farming, Thailand"
Step-by-step approach with anatomical highlights in SMV-first laparoscopic right colectomy,2023-03-01,"Central vascular ligation, Complete mesocolic excision, Laparoscopic, Right-sided colon cancer, Superior mesenteric vein"
Centrifuge Modelling of a Soil Slope Reinforced by Geosynthetic Cementitious Composite Mats,2023-03-01,"Cement, Centrifuge modelling, Composite material, Geotextiles and geomembranes, Slopes"
"CSR variability, managerial risk aversion, and hostile takeover threats",2023-03-01,"corporate governance, corporate social responsibility, mergers and acquisitions, quiet life hypothesis, the takeover market"
A Sustainable Retrofit of an Industrial Heat Exchanger Network — A Case Study of a Gas Separation Plant in Thailand (HEN Retrofit on GSP),2023-03-01,"Gas separation plant, Heat exchanger network (HEN) retrofit, Industrial case, Mathematical optimization, Operational validation, Process simulation"
A case of emphysematous cystitis complicated by unilateral hydronephrosis and septicemia: nephrology picture,2023-03-01,"Emphysematous cystitis, Hydronephrosis, Urinary tract infection"
"Comparison of long-term outcomes of colonic stenting as a ""bridge to surgery"" and emergency surgery in patients with left-sided malignant colonic obstruction",2023-03-01,"Colon cancer, Colorectal surgery, Emergency treatment, Intestinal obstruction, Self expandable metal stent"
Transforaminal Versus Interlaminar Endoscopic Lumbar Discectomy for Lumbar Disc Herniation: A Systematic Review and Meta-Analysis,2023-03-01,"disc herniation, discectomy, endoscopic, IELD, interlaminar, PELD, TELD, transforaminal"
"Efficacy and safety of switching to bictegravir, emtricitabine, and tenofovir alafenamide in virologically suppressed Asian adults living with HIV: A pooled analysis from three international phase III randomized trials",2023-03-01,"Asian, Bictegravir, HIV, regimen switch, safety, virologically suppressed"
The effect of citrate in cardiovascular system and clot circuit in critically ill patients requiring continuous renal replacement therapy,2023-03-01,"Acute kidney injury, Clot circuit, CRRT, Heparin, Regional citrate anticoagulation"
A Skin Cancer Classification Approach using GAN and RoI-Based Attention Mechanism,2023-03-01,"Generative adversarial networks, Image segmentation, RoI-Based Attention Mechanism, Skin cancer"
Synthesis and characterization of paddy straw chitosan nanocomposite as an efficient photocatalytic bio-adsorbent for the removal of rhodamine B and malachite green dye from aqueous solution,2023-03-01,"Chitosan, Malachite green, Nanocomposite, Paddy straw, Rhodamine B, UV irradiation"
PTEN regulates proliferation and osteogenesis of dental pulp cells and adipogenesis of human adipose‑derived stem cells,2023-03-01,"cancer, hamartoma, lipoma, metastasis, oncogene"
"Determination of specific autoantibodies in patients with systemic lupus erythematosus by Line immunoassay, ELISA and CLIF",2023-03-01,"Crithidia luciliae indirect immunofluorescence assay (CLIF), Line immunoassay (LIAEnzyme-linked immunosorbent assay (ELISA), Specific antinuclear antibodies, Systemic lupus erythematosus (SLE)"
Practical Implementation of Lean Management Techniques and Ergonomic Consideration to Improve Manual Assembly Process During the COVID-19 Crisis,2023-02-28,"COVID-19, ergonomics consideration, Lean management, manual assembly process, Productivity improvement"
MWCNTs/PVA Hydrogel-Modified Electrochemical Sensors for Ex Vivo and In Vivo Detection of Pyocyanin Biomarker for Pseudomonas aeruginosa Wound Infection,2023-02-28,"carbon nanotubes (CNTs), electrochemical detection, hydrogel, Pseudomonas aeruginosa, pyocyanin, screen-printed carbon electrodes, wound infections"
Reinforcement losses in soil stabilisation due to decomposing roots of Chrysopogon zizanioides and Chrysopogon nemoralis,2023-02-28,"root biomechanical properties, root decomposition, root reinforcement, vegetated soil"
Performance improvement of the proton-conducting solid oxide electrolysis cell coupled with dry methane reforming,2023-02-28,"Dry methane reforming, Proton conductor, Solid oxide electrolysis cell, Syngas production"
Performance analysis and optimization of a trigeneration process consisting of a proton-conducting solid oxide fuel cell and a LiBr absorption chiller,2023-02-28,"LiBr absorption chiller, Optimization, Proton conducting solid oxide fuel cell, Response surface methodology, Trigeneration"
Energy efficiency of bio-coal derived from hydrothermal carbonized biomass: Assessment as sustainable solid fuel for municipal biopower plant,2023-02-25,"Bamboo, Bio-coal, Biomass thermal power plant, Hydrothermal carbonization (HTC), Palm shell"
"The role of wages, skills development and R&D on productivity: evidence from Thai manufacturing firms",2023-02-24,"Labour productivity, Research and development, Skills development, Thai manufacturing, Total factor productivity, Wages"
"The impact of demographic structure, human capital, migration and environmental degradation on economic growth in Asia",2023-02-24,"Asian economies, Demographic structure, Economic growth, Environmental degradation, Human capital, Migration"
"Emergence of colistin resistance and characterization of antimicrobial resistance and virulence factors of Aeromonas hydrophila, Salmonella spp., and Vibrio cholerae isolated from hybrid red tilapia cage culture",2023-02-23,"Aeromonas hydrophila, Antimicrobial resistance, Colistin, Hybrid red tilapia, Salmonella, Vibrio cholerae"
Thermal Change Affects Flexural and Thermal Properties of Fused Deposition Modeling Poly(Lactic Acid) and Compression Molding Poly(Methyl Methacrylate),2023-02-23,"denture base, flexural modulus, flexural strength, fuse deposition modeling, temperature"
Electrocautery-enhanced Lumen-apposing Metal Stents in the Management of Symptomatic Pancreatic Fluid Collections: Results from the Multicenter Prospective Pivotal Trial,2023-02-23,"cystgastrostomy, electrocautery enhanced, lumen-apposing stent, pseudocyst"
"Associations between Media Use and Executive Dysfunction among Preschool Children in Bangkok, Thailand",2023-02-21,"co-viewing, executive dysfunction, low-quality media contents, media, preschool, use"
Investigation on the Amino Acid-Assisted CO2 Hydrates: A Promising Step Toward Hydrate-based Decarbonization,2023-02-20,"amino acids, carbon capture and storage, hydrate promoters, hydrate-based technology"
Wastewater monitoring in tourist cities as potential sentinel sites for near real-time dynamics of imported SARS-CoV-2 variants,2023-02-20,"COVID-19, Gateway cities, Lineage, Normalizer, Omicron, Wastewater surveillance"
Association between Cytomegalovirus Infection and Tuberculosis Disease: A Systematic Review and Meta-Analysis of Epidemiological Studies,2023-02-15,"association, cytomegalovirus, latent infection, mycobacterium, tuberculosis"
The OER/ORR activities of copper oxyhydroxide series electrocatalysts,2023-02-15,"Co and Rh doping, CuOOH catalyst series, DFT, OER/ORR bifunctional electrocatalyst"
Improved catalytic activity and stability of Cu/ZnO catalyst by boron oxide modification for low-temperature methanol synthesis,2023-02-15,"Boron oxide (B2O3), Cu/ZnO catalyst, Hydrogenation, Low-temperature methanol synthesis, Non-metal oxide additive"
A paper chromatographic-based electrochemical analytical device for the separation and simultaneous detection of carbofuran and carbaryl pesticides,2023-02-15,"Carbamate pesticide, Electrochemical sensor, Paper chromatography, Paper-based electrochemical device, Simultaneous detection"
Segregation behaviors of nonmetallic impurities on grain boundary of austenitic steel,2023-02-15,"DFT method, Nonmetallic impurities segregation, γ-Fe, Σ5 (310) grain boundary"
Effect of substrate conductivity on charge transfer and CO2 photoreduction in water vapor over silica-modified TiO2 films,2023-02-15,"Charge transfer, DFT, Film, Photocatalyst, Substrate"
Roles of amino acid hydrophobicity on methane-THF hydrates in the context of storage and stability,2023-02-15,"Amino acid, Hydrate Formation, Hydrophobicity, Solidified Natural Gas, Stability"
Improved olefin selectivity during CO hydrogenation on hydrophilic Fe/HAP catalysts,2023-02-15,"CO hydrogenation, Hydroxyapatite, Iron-supported catalyst, Secondary reaction"
The Screening of Homo- and Hetero-Dual Atoms Anchored Graphdiyne for Boosting Electrochemical CO2 Reduction,2023-02-14,"CO 2 reduction reaction, density functional theory, double-atom catalyst, graphdiyne"
From In-Class Experiments to Lab@Home for General Chemistry Laboratory: Hands-On Experiences during the Pandemic Lockdown,2023-02-14,"Administrative Issues, Aqueous Solution Chemistry, Distance Learning/Self-Instruction, First-Year Undergraduate/General, Hands-on Learning/Manipulatives, Laboratory Instruction, Microscale Lab"
Double role of CTAB as a surfactant and carbon source in Ni-Mo2C/GA composite: As a highly active electrocatalyst for hydrogen evolution reaction,2023-02-10,"CTAB, Electrocatalyst, Hydrogen evolution reaction, Mo2C, Water splitting"
Proton conductivity and dimensional stability of proton exchange membrane: A dilemma solved by chitosan aerogel framework,2023-02-10,"Composite membrane, Crosslinking, Framework, Proton exchange membrane, Semi-interpenetrating network"
"The relationship between transmission misinformation, COVID-19 stress and satisfaction with life among adults",2023-02-09,"adult, COVID-19 stress, frontline health worker, satisfaction with life, transmission of misinformation"
Retelling social inequalities in the era of market competition: Review and discussion for sustainable welfare development,2023-02-07,"education inequality, gender-based inequality, health inequality, intergenerational inequality, market competition, social inequality, sustainable development, welfare"
Emerging 3D printing based on polymers and nanomaterial additives: Enhancement of properties and potential applications,2023-02-07,"3D printing, Nanocomposite, Nanomaterial, Polymer"
External Validation of the ACUITY/HORIZON Bleeding Risk Score among Acute Coronary Syndrome Patients in Thai PCI Registry,2023-02-07,"ACUITY/HORIZON risk score, acute coronary syndrome, in-hospital major bleeding, percutaneous coronary intervention"
Production of graphene-derivatives using organic molecules for supercapacitors and beyond,2023-02-05,"Energy, Graphene, Organic molecules, Reduced graphene oxide, Supercapacitor, Sustainable"
Postharvest transient water deficit limits longevity of cut Dendrobium ‘Khao Sanan’ orchid,2023-02-05,"Antioxidant, Dehydration, Proline, Vase life, Water potential, Water relation"
Accuracy of predictive equations for resting energy expenditure estimation in mechanically ventilated Thai patients,2023-02-01,"calorimetry, critical illness, energy metabolism, expenditures, energy, indirect, ventilation"
The contemporary immunoassays for HIV diagnosis: A concise overview,2023-02-01,"antibodies, core protein p24, diagnosis, HIV, immunoassay"
"Two New Species of Leptobrachella from Northern Thailand (Amphibia, Anura, Megophryidae)",2023-02-01,"Lalos, Leptobrachella korifi sp. nov., Leptobrachella sinorensis sp. nov., Leptolalax, mtDNA phylogeny, Thailand"
Probiotic characterization and in vitro functional properties of lactic acid bacteria isolated in Thailand,2023-02-01,"antimicrobial, cholesterol reducing, lactic acid bacteria, probiotics, TNF-α production"
Expression and purification of human alpha-7 nicotinic acetylcholine receptor extracellular domain in Pichia pastoris,2023-02-01,"alpha-7 nicotinic acetylcholine receptor, extracellular domain expression, Pichia pastoris"
Green chemistry methods for food analysis: Overview of sample preparation and determination,2023-02-01,"Determination, Food analysis, Green chemistry, Preconcentration, Sample preparation"
Batch and continuous flow treatment studies of trichloroethylene contaminated in water by silver and cerium doped zinc oxide adsorption and photocatalysis,2023-02-01,"Continuous flow system, Fixed bed column, Photocatalysis, Visible light, Zinc oxide"
Four-factor prothrombin complex concentrate for the treatment of oral factor Xa inhibitor-associated bleeding: a meta-analysis of fixed versus variable dosing,2023-02-01,"anticoagulants, anticoagulation reversal, factor Xa inhibitors, hemostasis, prothrombin complex concentrates"
"In silico anti-SARS-CoV-2, antiplasmodial, antioxidant, and antimicrobial activities of crude extracts and homopterocarpin from heartwood of Pterocarpus macrocarpus Kurz.",2023-02-01,"Anti-SARS-CoV-2, Antimicrobial, Antioxidant, Antiplasmodial, Homopterocarpin, Malaria, Pterocarpus macrocarpus Kurz."
Improving tilapia biosecurity through a value chain approach,2023-02-01,"aquaculture, HACCP, PMP/AB, risk assessment, tilapia, value chain"
"Geology, mineralization, and alteration of B Prospect of the epithermal Au-Ag deposit in Central Thailand: A study on Chatree’s satellite deposit for future gold exploration",2023-02-01,"B prospect, epithermal, gold, low sulfidation, mineral, mineralization"
The Potential of Small Wooden-Frame Building in Aging Japan,2023-02-01,"renovation, space management, vacant houses, wooden buildings"
Examining the Antecedents of Blockchain Usage Intention: An Integrated Research Framework,2023-02-01,"Blockchain functional benefits, Blockchain usage intention, perceived security, relationship quality"
"Immune Activation Following Vaccination of Streptococcus iniae Bacterin in Asian Seabass (Lates calcarifer, Bloch 1790)",2023-02-01,"aquaculture, Asian seabass, bacterin, ELISA, formalin-killed vaccine, qPCR, streptococcosis"
An BESO Approach for Optimal Retrofit Design of Steel Rectangular-Hollow-Section Columns Supporting Crane Loads,2023-02-01,"elastoplastic materials, hollow steel column, local bucking, retrofit, stress intensity, topology optimization"
Design for Manufacture and Assembly of Digital Fabrication and Additive Manufacturing in Construction: A Review,2023-02-01,"3D printing, additive manufacturing, construction, design for manufacture and assembly, digital fabrication, review"
Lactiplantibacillus argentoratensis and Candida tropicalis Isolated from the Gastrointestinal Tract of Fish Exhibited Inhibitory Effects against Pathogenic Bacteria of Nile Tilapia,2023-02-01,"lactic acid bacteria, Nile tilapia, pathogenic bacteria, probiotic, yeast"
Comparative Efficacy of Chimeric Porcine Circovirus (PCV) Vaccines against Experimental Heterologous PCV2d Challenges,2023-02-01,"challenge, chimeric vaccine, heterologous PCV2, Porcine circovirus type 2"
"Thoracic Vertebral Length-to-Height Ratio, a Promising Parameter to Predict the Vertebral Heart Score in Normal Welsh Corgi Pembroke Dogs",2023-02-01,"Corgi, healthy, heart, radiograph, vertebral heart score"
Chaos Control of a Delayed Tri-Trophic Food Chain Model with Fear and Its Carry Over Effects,2023-02-01,"carry-over effect, chaos control, delayed food chain model, fear effect, Hopf bifurcation"
Enhancing Mean-Variance Mapping Optimization Using Opposite Gradient Method and Interior Point Method for Real Parameter Optimization Problems,2023-02-01,"initial population, interior point method, mean-variance mapping optimization, meta-heuristics techniques, opposite gradient method"
Prostate Pathology: What is New in the 2022 WHO Classification of Urinary and Male Genital Tumors?,2023-02-01,"cribriform, intraductal carcinoma, pathology, prostate cancer, WHO classification"
Potential Oral Anticancer Therapeutic Agents of Hexahydrocurcumin-Encapsulated Chitosan Nanoparticles against MDA-MB-231 Breast Cancer Cells,2023-02-01,"anticancer, Box–Behnken design, chitosan nanoparticles, hexahydrocurcumin"
Safety Following COVID-19 Booster Vaccine with BNT162b2 Compared to mRNA-1273 in Solid Cancer Patients Previously Vaccinated with ChAdOx1 or CoronaVac,2023-02-01,"adverse events, BNT162b2, booster COVID-19 vaccine, cancer patients, ChAdOx1, CoronaVac, malignancy, mRNA-1273, safety"
Effects of Bioactive Composition in Oryza sativa L. cv. KDML105 Bran Extract on Gene Expression Related to Hair Cycle in Human Hair Follicle Dermal Papilla Cells,2023-02-01,"androgen, anti-hair loss, antioxidant, by-product, hair growth promotion, jasmine rice, KDML105, rice bran, VEGF, WNT/β-catenin"
Recent Advances in Cell Sheet Engineering: From Fabrication to Clinical Translation,2023-02-01,"cell sheet technique, regenerative medicine, temperature-responsive polymer, tissue engineering, transplantation"
Effect of Amorphous Boron on the Microstructure and Corrosion Properties of Ni-W Coatings,2023-02-01,"boron particles, corrosion, nanocomposite coatings, Ni-W coatings"
A Stability-Indicating Assay for Tetrahydrocurcumin-Diglutaric Acid and Its Applications to Evaluate Bioaccessibility in an In Vitro Digestive Model,2023-02-01,"bioaccessibility, stability indicating assay, tetrahydrocurcumin (THC), tetrahydrocurcumin diglutaric acid (TDG), UHPLC, validation"
NF-κB Decoy ODN-Loaded Poly(Lactic-co-glycolic Acid) Nanospheres Inhibit Alveolar Ridge Resorption,2023-02-01,"alveolar bone loss, bone remodeling, inflammation, nanosphere, NF-κB transcription factor decoy, nuclear factor-kappa B, oligodeoxynucleotide, poly(lactic-co-glycolic acid) copolymer, tooth extraction, wound healing"
Rational Design of a Low-Data Regime of Pyrrole Antioxidants for Radical Scavenging Activities Using Quantum Chemical Descriptors and QSAR with the GA-MLR and ANN Concepts,2023-02-01,"antioxidants, pyrrole, QSAR-ANN, QSAR-GA-MLR, radical scavenging activities"
Selective α3β4 Nicotinic Acetylcholine Receptor Ligand as a Potential Tracer for Drug Addiction,2023-02-01,"drug addiction, drug-seeking behavior monitoring, quinuclidine, triazole, α3β4 Nicotinic acetylcholine receptor"
"Lacticaseibacillus rhamnosus dfa1 Attenuate Cecal Ligation-Induced Systemic Inflammation through the Interference in Gut Dysbiosis, Leaky Gut, and Enterocytic Cell Energy",2023-02-01,"cecal ligation, dysbiosis, leaky gut, phlegmon, probiotics"
Enhanced Physicochemical Stability of the L-DOPA Extract of Mucuna pruriens Seeds by Adding Phyllanthus emblica,2023-02-01,"amla fruit, green technology, levodopa, mung bean, Parkinson’s disease"
Ectopic Atrial Tachycardia and Reversible Myocardial Dysfunction in a Child with Enterovirus 71 Infection: A Case Report,2023-02-01,"Ectopic atrial tachycardia, Enterovirus 71, Heart failure, Myocardial dysfunction, Myocarditis"
Prediction of Stress–Strain Curves for HFRP Composite Confined Brick Aggregate Concrete under Axial Load,2023-02-01,"fired-clay brick aggregates: recycled aggregate concrete, hemp fiber rope, stress–strain models"
Vitamin D Inadequacy Affects Skeletal Muscle Index and Physical Performance in Lumbar Disc Degeneration,2023-02-01,"25(OH)D, insufficiency, lumbar disc degeneration, physical performance, vitamin D status"
Sooty Tern Optimization Algorithm-Based Deep Learning Model for Diagnosing NSCLC Tumours,2023-02-01,"deep learning model, lung cancer, non-small cell lung cancer (NSCLC), sooty tern optimization algorithm (STOA)"
"Persistent SARS-CoV-2 Infection, EBV, HHV-6 and Other Factors May Contribute to Inflammation and Autoimmunity in Long COVID",2023-02-01,"autoimmunity, EBV, gut microbiota, HHV-6, long COVID, myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS), viral reactivation"
"Automatic Detection, Classification, and Grading of Lumbar Intervertebral Disc Degeneration Using an Artificial Neural Network Model",2023-02-01,"automation model, computer neural network, deep learning, diagnostic performance, intervertebral disc degenerations, lumbar spine, MRI"
"Orofacial Pain, Musical Performance and Associated Coping Behaviors, Psychological Distress and Disability among Asian Young Adults",2023-02-01,"coping behaviors, disability, mental disorders, musculoskeletal pain, music, orofacial pain, temporomandibular disorders"
Selective Synthesis of Renewable Bio-Jet Fuel Precursors from Furfural and 2-Butanone via Heterogeneously Catalyzed Aldol Condensation,2023-02-01,"2-butanone, acid–base properties, aldol condensation, furfural, layered double hydroxides"
Effect of Probiotics in Breast Cancer: A Systematic Review and Meta-Analysis,2023-02-01,"breast cancer, cytokines, metabolites, prebiotics, probiotics"
Computer-Aided Virtual Screening and In Vitro Validation of Biomimetic Tyrosinase Inhibitory Peptides from Abalone Peptidome,2023-02-01,"abalone, bioinformatics, biomimetics, inhibitor, peptide, tyrosinase"
Proteomics and Molecular Docking Analyses Reveal the Bio-Chemical and Molecular Mechanism Underlying the Hypolipidemic Activity of Nano-Liposomal Bioactive Peptides in 3T3-L1 Adipocytes,2023-02-01,"adipocyte, fatty acid synthase, glycerol, HDOCK, lipolysis, liposome, nanoparticles, orlistat"
Antibacterial Hydrogel Sheet Dressings Composed of Poly(vinyl alcohol) and Silver Nanoparticles by Electron Beam Irradiation,2023-02-01,"antibacterial, electron beam irradiation, hydrogel sheet dressings, poly(vinyl alcohol), silver nanoparticles"
Canine Distemper Virus in Tigers (Panthera tigris) and Leopards (P. pardus) in Nepal,2023-02-01,"canine distemper virus, CDV, leopard, Panthera pardus, Panthera tigris, serology, serum neutralization test, tiger"
Erythromycin Restores Osteoblast Differentiation and Osteogenesis Suppressed by Porphyromonas gingivalis Lipopolysaccharide,2023-02-01,"developmental endothelial locus-1, macrolides, osteoblastogenesis, periodontitis, Porphyromonas gingivalis lipopolysaccharide"
Transformable Wheelchair–Exoskeleton Hybrid Robot for Assisting Human Locomotion,2023-02-01,"differential driving, exoskeletons, sit-to-stand motion, wheelchair"
Characteristics of Soil Amendment Material from Food Waste Disposed of in Bioplastic Bags,2023-02-01,"bioplastics, food waste, soil amendment, waste composition, waste management"
Keep Moving to Retain the Healthy Self: The Influence of Physical Exercise in Health Anxiety among Chinese Menopausal Women,2023-02-01,"emotional intelligence, health anxiety, interpersonal competence, menopausal women, physical exercise"
What Influences Older Urban Poor’s Attitude towards Online Job Search? Implications for Smart Cities Development,2023-02-01,"determinants, development, internet, job search, older population, online, smart cities, Thailand, urban poor, urban poverty"
Recent Advances in Optical Hydrogen Sensor including Use of Metal and Metal Alloys: A Review,2023-02-01,"detection, dielectric, gas sensor, hydrogen, hydrogen economy, metal alloy, sensors, waveguide"
Performance Analysis of SiGe-Cladded Silicon MMI Coupler in Presence of Stress,2023-02-01,"coupler, finite element method, interference, photonics, stress, temperature"
Left and Right PVC-Induced Ventricular Dysfunction,2023-02-01,"ablation, cardiomyopathy, frequent premature ventricular complexes, right ventricular function"
Exchange Networks with Stochastic Matching,2023-02-01,"bargaining, exchange networks, games on graphs, stochastic matching"
A Deep Trajectory Controller for a Mechanical Linear Stage Using Digital Twin Concept,2023-02-01,"adaptive controller, anomaly detection, bond graph, digital twins, motion control, trajectory following controller"
As low as diagnostically acceptable dose imaging in maxillofacial trauma: a reference quality approach,2023-02-01,"Bone fractures, Comparative study, Diagnostic Imaging, Face, Radiation dose"
Editorial: Methods in industrial biotechnology and bioprocess engineering—Microalgae as a source of valuable compounds,2023-02-01,"biofuels, cyanobacteria, inhibitors, microalgae, wastewater"
Validity and Reliability of the Thai Versions of the Lysholm Knee Scoring Scale and Tegner Activity Scale,2023-02-01,"International Knee Documentation Committee Subjective Knee Form, Lysholm Knee Scoring Scale, questionnaire, reliability, Tegner Activity Scale, validity"
High-Resolution Bacterial Cytological Profiling Reveals Intrapopulation Morphological Variations upon Antibiotic Exposure,2023-02-01,"antibiotic combinations, high-content analysis, phenotypic heterogeneity, single-cell profiling"
"Alcohol use, suicidality and virologic non-suppression among young adults with perinatally acquired HIV in Thailand: a cross-sectional study",2023-02-01,"alcohol, Asia, perinatal HIV infection, suicidality, virologic non-suppression, young adults"
Initial Implementation of Data Analytics and Audit Process Management,2023-02-01,"audit, audit process, data analytics, process management, technology"
Exploring the Spatial Effects of Built Environment on Quality of Life Related Transportation by Integrating GIS and Deep Learning Approaches,2023-02-01,"central business district (CBD), life satisfaction, semantic segmentation process, sustainable transportation, well-being"
Lichen-Derived Diffractaic Acid Inhibited Dengue Virus Replication in a Cell-Based System,2023-02-01,"dengue virus, depside, depsidone, diffractaic acid, drug discovery"
Starch Chemical Composition and Molecular Structure in Relation to Physicochemical Characteristics and Resistant Starch Content of Four Thai Commercial Rice Cultivars Differing in Pasting Properties,2023-02-01,"resistant starch, rice (Oryza sativa L.), rice starch, starch functional properties, starch molecular structure, starch physicochemical properties"
Quality of Life Prediction in Driving Scenes on Thailand Roads Using Information Extraction from Deep Convolutional Neural Networks,2023-02-01,"Bangkok, deep convolutional neural networks, object detection, quality of life, semantic segmentation"
Identification of Phytochemicals in Bioactive Extracts of Acacia saligna Growing in Australia,2023-02-01,"(3S*,5S*)-3-hydroxy-5-(2-aminoethyl)-dihydrofuran-2(3H)-one, Acacia saligna, antioxidants, bioactivity-guided fractionation, naringenin-7-O-α-L-arabinopyranoside, polarity-based extraction, α-glucosidase inhibitors"
"N-Containing α-Mangostin Analogs via Smiles Rearrangement as the Promising Cytotoxic, Antitrypanosomal, and SARS-CoV-2 Main Protease Inhibitory Agents",2023-02-01,"anticancer, antimalarial, antitrypanosomal, fragment molecular orbital (FMO) method, intramolecular nucleophilic aromatic substitution reaction, isosteric replacement, SARS-CoV-2 main protease inhibitor, smiles rearrangement, α-mangostin analogs"
"Characteristics and Risk Assessment of Environmentally Persistent Free Radicals (EPFRs) of PM2.5 in Lahore, Pakistan",2023-02-01,"carbonaceous species, EPFRs, hydroxyl radicals, oxidative potential, risk assessment"
Voriconazole Eye Drops: Enhanced Solubility and Stability through Ternary Voriconazole/Sulfobutyl Ether β-Cyclodextrin/Polyvinyl Alcohol Complexes,2023-02-01,"cyclodextrin, eye drops, solubility, stability, ternary complex, voriconazole"
Lipopolysaccharide Tolerance Enhances Murine Norovirus Reactivation: An Impact of Macrophages Mainly Evaluated by Proteomic Analysis,2023-02-01,"lipopolysaccharide tolerance, macrophages, murine norovirus, sepsis immune exhaustion, viral reactivation"
"Effect of Overfilled Solvent and Storage Time of Subcritical Extraction of Jasminum sambac on Yield, Antioxidant Activity, Antimicrobial Activity and Tentative Volatile Compounds",2023-02-01,"antimicrobial, antioxidant, essential oil, HFC-134a, jasmine, phytonic extraction, volatile compounds"
"Regulatory Effects of Thai Rice By-Product Extracts from Oryza sativa L. cv. Bue Bang 3 CMU and Bue Bang 4 CMU on Melanin Production, Nitric Oxide Secretion, and Steroid 5α-Reductase Inhibition",2023-02-01,"5α-reductase, androgenetic alopecia, Bue Bang 3 CMU, Bue Bang 4 CMU, hair graying, hair growth promotion, melanin production, Oryza sativa, rice by-products"
Carbon Fibers Prepared via Solution Plasma-Generated Seeds,2023-02-01,"carbon fibers, solution plasma, solution plasma-generated seeds, soot"
Alternate Wetting and Drying as Water-Saving Technology: An Adoption Intention in the Perspective of Good Agricultural Practices (GAP) Suburban Rice Farmers in Thailand,2023-02-01,"adoption, AWD, GAP, rice, water-saving"
Quality and Health Risk Assessment of Groundwater for Drinking and Irrigation Purpose in Semi-Arid Region of India Using Entropy Water Quality and Statistical Techniques,2023-02-01,"groundwater, human health, nitrate contamination, nitrate pollution index, noncarcinogenic risk"
