Title,cover_date,authkey_word
Business model and market designs for solar prosumer on peer to peer energy trading in Thailand,2020-04-06,"Business models and market designs, Excess energy, Peer to peer energy trading, Solar prosumer"
Comparative customer economics on different financial options in support the adoption of residential rooftop photovoltaic in Thailand,2020-04-06,"Financial options, Net billing, Self-consumption, Solar photovoltaic"
Crucial factors in shaping strategies for Thai energy business in the dynamic era,2020-04-06,"Crucial uncertainties, Drivers, Energy business strategy, Key challenges"
Efficiency of zinc ions (II) adsorption using activated carbon from palm kernel shell,2020-04-06,"Activated carbon, Adsorption, Palm kernel shell, Zinc ions"
Changes in plasma aldosterone level after weight loss by bariatric surgery in morbidly obese patients,2020-04-06,"Bariatric surgery, Direct renin concentration, Obesity, Plasma aldosterone concentration, Renin-angiotensin-aldosterone system"
Predictors of advanced fibrosis in elderly patients with biopsy-confirmed nonalcoholic fatty liver disease: The GOASIA study,2020-04-06,"Advanced fibrosis, Elderly patients, Nonalcoholic fatty liver disease (NAFLD)"
Tuning of catalytic behaviors in ethanol dehydration with oxygen cofeeding over Pd-HBZ catalyst for ethylene production at low temperature,2020-04-05,"Beta zeolite, Diethyl ether, Ethanol dehydration, Ethylene, Oxygen cofeeding, Pd modification"
Effect of light intensity on survival and photosynthetic efficiency of cultured corals of different ages,2020-04-05,"Light intensity, Photosynthesis, Pulse amplitude modulated, Specific growth rate, Zooxanthellae"
"Distribution of sea cucumbers, Holothuria atra, on reefs in the upper Gulf of Thailand and the effect of their population densities on sediment microalgal productivity",2020-04-05,"Abundance, Deposit feeder, Feeding behavior, Holothurian, Microalgae"
Extraocular muscle insertion shift after disinsertion during strabismus surgery,2020-04-02,"insertion shift, Limbal-insertion distance, rectus muscle insertion"
Sulfonated hydrothermal carbon-based catalyzed esterification under microwave irradiation: Optimization and kinetic study,2020-04-02,"Carbon-based catalyst, Esterification, Ki-netic study, Microwave irradiation, Response surface methodology"
"Complete mitochondrial genome of a sea star, Linckia laevigata (Echinodermata, Asteroidea, Valvatida, Ophidiasteridae)",2020-04-02,"complete mitogenome, Echinodermata, sea star, Valvatida"
Parallel U-shaped assembly line balancing with adaptive MOEA/D hybridized with BBO,2020-04-02,"evolutionary optimization, many-objective optimization, Parallel U-shaped line balancing"
"Taxonomic revision of the land snail genera Macrochlamys Gray, 1847 and Sarika Godwin-Austen, 1907 (Eupulmonata: Ariophantidae) from south-eastern Myanmar, with descriptions of three new species",2020-04-02,"Anatomy, endemic, Indochina, limestone, Pulmonata, South-East Asia, systematics"
Soluble fms-like tyrosine kinase 1 and placental growth factor ratio for predicting preeclampsia in elderly gravida,2020-04-02,"elderly gravida, placental growth factor, Preeclampsia, ratio, soluble fms-like tyrosine kinase 1"
Normal Range of Ocular Ductions in Various Age Brackets by Prism Shifting Light-Reflex Test,2020-04-02,"age, duction, ocular movement, ocular rotation, Prism Shifting Light-Reflex Test"
Behavioral problems in perinatally HIV-infected young children with early antiretroviral therapy and HIV-exposed uninfected young children: prevalence and associated factors,2020-04-02,"behavioral problems, depression, HIV exposed uninfected children, parenting style, Perinatally HIV infected children"
"Health Connections in Intergenerational Relationships: A Case Study on the Impact of Familial Activities on the Health and Well-being of Young and Elderly People in Bangkok, Thailand: Research",2020-04-02,"activity theory, elderly, familial activities, health, Intergenerational relationships, young people"
Extraction of lycopene from tomato with environmentally benign solvents: Box-Behnken design and optimization,2020-04-02,"Box–Behnken Design, Extraction, Lycopene, Vegetable oil"
Cepharanthine combined with 5-fluorouracil inhibits the growth of p53-mutant human colorectal cancer cells,2020-04-02,"5-FU, ABC transporter, apoptosis, BAK, cepharanthine, colorectal cancer"
EMBODIED CARBON EMISSIONS OF CONSTRUCTION MATERIALS: A CASE STUDY OF BUILDINGS IN THAILAND,2020-04-01,"Building materials, Construction phase, Educational building, Embodied carbon emission, Reinforce concrete structure"
Chemical constituents of chloroform extract from the lichen Ramalina peruviana Arch (Ramalinaceae),2020-04-01,"lichen, Parmeliaceae, Ramalina peruviana Ach., α-glucosidase"
Nursing research priorities in Indonesia as perceived by nurses,2020-04-01,"Focus groups, Nursing process, Nursing research, Nursing services, Qualitative research"
"A novel, virus-like double-stranded RNA in Phytopythium cucurbitacearum isolated from para rubber tree (Hevea brasiliensis) in eastern Thailand",2020-04-01,"DsRNA, Hymexazol, Para rubber tree, Phytopythium cucurbitacearum, Virus"
"The ovarian structure and oogenesis of the pea crab Pinnotheres cyclinus Gordon, 1932: A histological investigation",2020-04-01,"Histology, Microanatomy, Oocyte, Ovary, Thailand"
Antioxidant and Acetylcholinesterase Inhibitory Activities of Morinda Citrifolia L. Extracts,2020-04-01,"Acetylcholinesterase,, Alzheimer’s disease,, Antioxidant activity,, Morinda citrifolia L,, Total phenolic contents"
Conference proceedings from the 22nd Bangkok International Symposium on HIV Medicine,2020-04-01,"Asia-Pacific, healthcare workers, HIV, HIV medicine, HIV researchers, international conference, opportunistic infections, prevention"
The mediation effects of organizational engagement between HRM practices and employee job satisfaction in the pharmaceutical industry in Thailand,2020-04-01,"Human Resource Management, Job Satisfaction, Organizational Engagement, Thailand"
Photocatalytic degradation of organic dyes using nickel oxide incorporated titania nanocatalyst,2020-04-01,"Degradation, Methyl orange, Nanocomposites, Photocatalyst, UV light"
Ablepharon macrostomia syndrome in a Thai patient: Case report and literature review,2020-04-01,"ablepharon macrostomia syndrome, Barber Say syndrome, lagophthalmos, TWIST2, whole exome sequencing"
Prevalence and time course of elevated serum levels of liver enzymes in otherwise healthy Thai infants with breast milk jaundice: A cohort study,2020-04-01,"breastfeeding, hyperbilirubinemia, jaundice, liver function tests, neonatal, neonatal, Thai"
2019 Seoul consensus on esophageal Achalasia guidelines,2020-04-01,"Esophageal Achalasia, Esophageal motility disorders, Guideline, Manometry, Myotomy"
Discovering a population of Tylototriton verrucosus (Caudata: Salamandridae) from Thailand: Implications for conservation,2020-04-01,"Conservation, Cryptic species, Newt, Thailand, Tylototriton verrucosus"
"Predicting potential distribution of an endemic butterfly lizard, Leiolepis ocellata (Squamata: Agamidae)",2020-04-01,"Distribution modeling, Leiolepis ocellata, Maxent, Northern Thailand"
Production Allocation and Distribution for Bottled Water Manufacturing,2020-04-01,"MIP, production allocation, setup times"
Low-Risk Innovative Ideas with High Self-Confidence: Innovation Process Characteristics in ASEAN Countries,2020-04-01,"ASEAN countries, idea generation, idea selection, Innovation process"
An Integer Programming Model for the Deterministic Wave-Based Same-Day Pickup and Delivery Problem,2020-04-01,"component, dynamic dispatch waves problem, integer programming, pickup and delivery problem, sameday pickup and delivery, vehicle routing problem"
Forecasting Inbound Tour Daily Demand with Multi Seasonality Pattern: A Case Study of a Tour Operator in Thailand,2020-04-01,"component, forecasting, SARIMA, SARIMAX, TBATS, tour operators, tourism industry"
Effect of Cracking Furnace Parameters through Transfer Line Exchanger Outlet Temperature,2020-04-01,"cracking furnace, parameter selection, stepwise regression"
Analyzing the Effects of Sessions on Unique Visitors and Unique Page Views with Google Analytics: A case study of a Tourism Website in Thailand,2020-04-01,"component, google analytics, internet, online marketing, regression, tour operators, tourism industry, tourism website, web analytics"
Prediction of the Profitability of Pairs Trading Strategy Using Machine Learning,2020-04-01,"machine learning, Pairs trading strategy, quantitative finance, statistical arbitrage"
Offshore Crew Boat Sailing Time Forecast using Regression Models,2020-04-01,"component, crew boat, nautical, regression, sailing time forecasting"
Customer Churn Prediction for a Software-as-a-Service Inventory Management Software Company: A Case Study in Thailand,2020-04-01,"churn prediction, component, Machine learning, Random forest, Software-as-a-Service (SaaS)"
Numerical solution of direct and inverse problems for time-dependent volterra integro-differential equation using finite integration method with shifted chebyshev polynomials,2020-04-01,"Direct and inverse problems, Finite integration method, Shifted Chebyshev polynomial, Tikhonov regularization method, Volterra integro-differential equation"
Ultrasound-guided physiological saline injection for patients with myofascial pain,2020-04-01,"Invasive procedure, myofascial pain, physiological saline injection, ultrasound-guided intervention"
Search for heavy Higgs bosons decaying to a top quark pair in proton-proton collisions at √s = 13 TeV,2020-04-01,"Hadron-Hadron scattering (experiments), Higgs physics, Top physics"
"A study on the knowledge, attitudes, and practices of Asian dermatologists in the management of atopic dermatitis",2020-04-01,"Asia, atopic dermatitis, attitudes, knowledge, practices"
Uncommon atypical presentations of COVID-19: Important and should not be under recognized!,2020-04-01,"Atypical, COVID-19, Manifestation"
Semantic labeling in remote sensing corpora using feature fusion-based enhanced global convolutional network with high-resolution representations and depthwise atrous convolution,2020-04-01,"Convolutional neural network, Deep learning, Depthwise atrous convolution, Feature fusion, Global convolution network, High-resolution representations, ISPRS vaihingen, Landsat-8"
Roles of salicylate donors in enhancement of productivity and isotacticity of ziegler-natta catalyzed propylene polymerization,2020-04-01,"Propylene polymerization, Salicylate donor, Stereoselectivity, Ziegler-Natta"
Ionic liquid-based electrolytes for energy storage devices: A brief review on their limits and applications,2020-04-01,"Electric double-layer capacitors, Energy storage, Interfacial property, Ionogel, Polymer electrolytes"
Simultaneous enhancement of photocatalytic bactericidal activity and strength properties of acrylonitrile-butadiene-styrene plastic via a facile preparation with silane/TiO2,2020-04-01,"Aptes treatment, Photocatalytic degradation, Photocatalytic inactivation, Photokilling, Titania photocatalyst disinfection"
"Multivariate statistical analysis of hydrochemical data and stable isotopes of groundwater contaminated with nitrate at Huay Sai royal development study center and adjacent areas in Phetchaburi province, Thailand",2020-04-01,"Huai Sai, Hydrogeochemistry, Multivariate statistical analysis, Stable isotope"
Current colorectal cancer in Thailand,2020-04-01,"Colonic neoplasms, Rectal neoplasms, Screening, Surgery, Thailand"
"Ceropegia graminea (Apocynaceae: Asclepiadoideae), a new species from eastern Thailand",2020-04-01,"decumbent herb, grass-like, Korat Plateau, open sandy area, sandstone hills"
Outcome after functional hemispherectomy in children with Rasmussen encephalitis: A report of 20 years’ experience at King Chulalongkorn Memorial Hospital,2020-04-01,"Hemispherectomy, Magnetic resonance imaging (MRI), Outcome, Pediatric, Quality of life, Rasmussen encephalitis"
Measurement of properties of Bs0 → μ+μ − decays and search for B0 → μ+μ − with the CMS experiment,2020-04-01,"B physics, Hadron-Hadron scattering (experiments)"
One-pot synthesis of amorphous calcium phosphate/Fe3O4 composites and the application in the removal of cadmium,2020-04-01,"Amorphous calcium phosphate, Cadmium removal, Citric acid, Hydroxyapatite, Magnetic composites"
Target identification using homopharma and network-based methods for predicting compounds against dengue virus-infected cells,2020-04-01,"Bioinformatic, Dengue, Homopharma, Network-based analysis, Phenolic lipid, Target identification, Virus-host interactions"
Efficient Adaptive Procedure for Buckling Analysis of Skeletal Structures,2020-04-01,"adaptive basis functions, columns, eigenvalues, Flexural buckling loads, Rayleigh-Ritz approximation"
"The 8th IUPAC International Conference on Green Chemistry, 9-14 September 2018 - Bangkok (Thailand)",2020-04-01,"Biomass, Future fuels, Green Chemicals, Green Chemistry, Green Fossil Energy, Green Manufacturing and Green Processes, Green Materials, Green Polymers, Green Synthesis, ICGC-8"
Antibiofilm activity and cytotoxicity of silk sericin against Streptococcus mutans bacteria in biofilm: An in vitro study,2020-04-01,"biofilm, cytotoxicity, extraction, sericin, Streptococcus mutans"
Structure–activity relationships and molecular docking analysis of Mcl-1 targeting renieramycin T analogues in patient-derived lung cancer cells,2020-04-01,"Activity Relationship, Apoptosis, Lung cancer, Mcl-1, Molecular Docking Analysis, Patient-derived primary lung cancer cells, Renieramycin T, Structure"
Object-oriented software for fitness-for-service assessment of cracked cylinder based on API RP 579,2020-04-01,"API 579, Fitness-for-service, Fracture mechanics, Object-Oriented programming, Pressure vessel"
Contact mixing patterns and population movement among migrant workers in an urban setting in Thailand,2020-04-01,"Contact mixing patterns, Migrant workers, Urban setting"
Catalytic dehydration of ethanol over W/TiO2 catalysts having different phases of titania support,2020-04-01,"Diethyl ether, Ethanol dehydration, Ethylene, Titania, Tungsten"
Survival of Salmonella in various wild animal feces that may contaminate produce,2020-04-01,"Animal intrusion, Produce, Salmonella, Survival, Wild animal feces"
Wide electrochemical window of screen-printed electrode for determination of rapamycin using ionic liquid/graphene composites,2020-04-01,"Disposable device, Graphene, Ionic liquids, Rapamycin, Wide electrochemical window"
A combination of experimental and computational methods to study the reactions during a Lignin-First approach,2020-04-01,"biomass valorization, catalytic fractionation, ICGC-8, lignin, Lignin-First, ReaXFF"
Facile investigation of Ti 3+ state in Ti-based ziegler-natta catalyst with a combination of cocatalysts using electron Spin resonance (ESR),2020-04-01,"Cocatalysts, Electron spin resonance, Ethylene polymerization, Titanium oxidation state, Ziegler-Natta catalyst"
Visual genotyping of thalassemia by using pyrrolidinyl peptide nucleic acid probes immobilized on carboxymethylcellulose-modified paper and enzyme-induced pigmentation,2020-04-01,"Carboxymethylcellulose, Colorimetric detection, DNA detection, Hemoglobin E, Paper-based sensor, Peptide nucleic acid, Receiver operating characteristic, Reverse dot blot, Thalassemia"
Machine-learning classification of neurocognitive performance in children with perinatal HIV initiating de novo antiretroviral therapy,2020-04-01,"cognition, development, machine learning, mental health, perinatal HIV"
Blockade of PD-1 Attenuated Postsepsis Aspergillosis Via the Activation of IFN-γ and the Dampening of IL-10,2020-04-01,"Anti-PD-1, aspergillus, CLP, PD-1, secondary fungal infection, sepsis"
Comparative study of different chitosan solutions to assist the green synthesis of gold nanoparticles under irradiation,2020-04-01,"Chitosan, Gold nanoparticles, Green synthesis, Irradiation, Water-soluble chitosan"
"Antioxidant, α-amylase and α-glucosidase activity of various solvent fractions of I. obliquus and the preventive role of active fraction against H2O2 induced damage in hepatic L02 cells as fungisome",2020-04-01,"fungisome, Inonotus obliquus, L02 cells, oxidative damage"
"In major depression, increased kappa and mu opioid receptor levels are associated with immune activation",2020-04-01,"cytokines, depression, endorphin, neuro-immune, opioid receptor"
Evaluation of Anyplex™ II MTB/MDR kit’s performance to rapidly detect isoniazid and rifampicin resistant Mycobacterium tuberculosis from various clinical specimens,2020-04-01,"Isoniazid resistant, Mycobacterium tuberculosis, Positive predictive values, Real-time PCR, Sensitivity, Specificity"
Pathogenesis of Thai duck Tembusu virus in Cherry Valley ducks: The effect of age on susceptibility to infection,2020-04-01,"Age, Cherry Valley ducks, Duck Tembusu virus, Pathogenicity, Thailand"
"Effect of backfat thickness during late gestation on farrowing duration, piglet birth weight, colostrum yield, milk yield and reproductive performance of sows",2020-04-01,"Backfat, Lactation, Milk yield, Piglet, Sow"
An epidemiological survey of the current status of Zika and the immune interaction between dengue and Zika infection in Southern Taiwan,2020-04-01,"Antibody-dependent enhancement, Dengue, Importation, Plaque reduction neutralization test, Taiwan, Zika"
Investigation of Generalized SIFs of cracks in 3D piezoelectric media under various crack-face conditions,2020-04-01,"crack-face conditions, intensity factors, non-flat cracks, permittivity, piezoelectric media, SGBEM"
Transcriptome analysis identifies immune-related genes and antimicrobial peptides in Siamese fighting fish (Betta splendens),2020-04-01,"Antimicrobial peptide, Betta fish, Immunity, Transcriptome"
"Synbiotic edible film from konjac glucomannan composed of Lactobacillus casei-01® and Orafti®GR, and its application as coating on bread buns",2020-04-01,"application, edible film, konjac glucomannan, prebiotics, probiotics, synbiotic"
An improved method for analyzing and reporting patterns of in-field recurrence after stereotactic ablative radiotherapy in early-stage non-small cell lung cancer,2020-04-01,"Early-stage non-small cell lung cancer, In-field recurrence, Stereotactic ablative radiotherapy"
Motor-sparing effect of iPACK (interspace between the popliteal artery and capsule of the posterior knee) block versus tibial nerve block after total knee arthroplasty: A randomized controlled trial,2020-04-01,"continuous adductor canal block, iPACK (interspace between the popliteal artery and capsule of the posterior knee) block, tibial nerve block, total knee arthroplasty, ultrasound-guidance"
Simultaneous biosurfactant-assisted remediation and corn cultivation on cadmium-contaminated soil,2020-04-01,"Biosurfactant, Phytoextraction, Phytotoxicity, Rhamnolipid, Saponin"
Cyanobacterial production of poly(3-hydroxybutyrate-co-3-hydroxyvalerate) from carbon dioxide or a single organic substrate: improved polymer elongation with an extremely high 3-hydroxyvalerate mole proportion,2020-04-01,"Biomaterial, Carbon, Cyanobacteria, Poly(3-hydroxybutyrate-co-3-hydroxyvalerate), Poly-3-hydroxybutyrate, Polyhydroxyalkanoates"
Verbal and visuospatial short-term and working memory data across a 43-year period (1973–2016) worldwide: Flynn and anti-Flynn effects,2020-04-01,"A cross-temporal meta-analysis, Flynn and anti-Flynn effects, Forward and backward Corsi-block span tests, Forward and backward digit span tests, Verbal and visuospatial short-term and working memory"
Innovative seawater uranium recovery agent based on low-cost polyacrylonitrile fibers,2020-04-01,"Amidoxime functional group, Gamma ray, Polyacrylonitrile (PAN) fiber, Seawater, Uranium recovery"
Characterization of graphene grown by direct-liquid-injection chemical vapor deposition with cyclohexane precursor in N2 ambient,2020-04-01,"Cu foil, Cyclohexane, Direct-liquid-injection chemical vapor deposition, Graphene"
"Genetic characterization of infectious bronchitis viruses in Thailand, 2014–2016: identification of a novel recombinant variant",2020-04-01,"chicken, genetic characterization, infectious bronchitis virus, Thailand"
Select a protective agent for encapsulation of Lactobacillus plantarum,2020-04-01,"Carbohydrate, Carbon source, Encapsulation, Glass transition temperature, Pla-som fermentation"
"Long-term data from a phase 3 study of radotinib versus imatinib in patients with newly diagnosed, chronic myeloid leukaemia in the chronic phase (RERISE)",2020-04-01,"chronic myeloid leukaemia, imatinib, long-term data, newly diagnosed, radotinib"
"On C1,α-regularity for critical points of a geometric obstacle-type problem",2020-04-01,"Harmonic maps, Obstacle problem, Regularity theory"
Typical and Atypical Hemolytic Uremic Syndrome in the Critically Ill,2020-04-01,"Atypical HUS, Complement-mediated HUS, Critically ill, Microangiopathy"
Impact of obstructive sleep apnea on silent cerebral small vessel disease: a systematic review and meta-analysis,2020-04-01,"Cerebral infarction, Meta-analysis, Microbleed, Obstructive sleep apnea, Stroke, White matter"
Optimization of Fiber-Reinforced Polymer Patches for Repairing Fatigue Cracks in Steel Plates Using a Genetic Algorithm,2020-04-01,"Center-cracked plates, Crack patching, Design optimization, Fatigue cracks, Genetic algorithm, Stress intensity factor solution"
No changes in gut microbiota after two-week sleep extension in chronically sleep-deprived individuals,2020-04-01,"Gut microbiota, Sleep, Sleep extension"
Enhanced hydrogen production by Nostoc sp. CU2561 immobilized in a novel agar bead,2020-04-01,"Agar bead, Cyanobacteria, Hydrogen production, Immobilization, Nostoc sp. CU2561"
Risk-involved stochastic scheduling of plug-in electric vehicles aggregator in day-ahead and reserve markets using downside risk constraints method,2020-04-01,"Day-ahead and reserve markets, Downside risk constraints (DRC), Mixed-integer linear programming (MILP), Plug-in electric vehicles (PEVs), Risk-constrained stochastic optimization"
Resting-state neural signatures of depressive symptoms in acute HIV,2020-04-01,"Acute HIV infection, Amygdala, Anterior cingulate cortex, Depression, Resting-state functional connectivity"
The Initial Functional Unit When Naming Words and Pseudowords in Thai: Evidence from Masked Priming,2020-04-01,"Initial unit, Masked priming, Psycholinguistics, Thai, Word naming"
Low-cost management of mushroom poisoning in a limited-resource area: a 12-year retrospective study,2020-04-01,"Amatoxin, Asia, hepatitis, treatment"
Integrated process for the production of fermentable sugar and methane from rubber wood,2020-04-01,"Fermentable sugar, Hydrothermal pretreatment, Methane, Organosolv pretreatment, Rubber wood waste"
The role of neutrophil chemotaxis activity as an immunologic biomarker to predict mortality in critically-ill patients with severe sepsis,2020-04-01,"CD-11b, Endotoxin, mHLA-DR, Neutrophil chemotaxis activity, Presepsin, Prognostic marker, Severe sepsis"
Paper-based cation-selective optode sensor containing benzothiazole calix[4]arene for dual colorimetric Ag+ and Hg2+ detection,2020-04-01,"Colorimetric detection, Dual detection, Ion-selective optodes, Mercury(II), Paper-based analytical device, Silver(I)"
Polyhydroxyalkanoate production using two-stage continuous stirred tank activated sludge systems with glycerol as a carbon source,2020-04-01,"feast/famine feeding, glycerol, mixed cultures, polyhydroxyalkanoate, two-stage continuous stirred tank reactor"
Natural polyphenols prevent indomethacin-induced and diclofenac-induced Caco-2 cell death by reducing endoplasmic reticulum stress regardless of their direct reactive oxygen species scavenging capacity,2020-04-01,"cytotoxicity, diclofenac, ER stress, indomethacin, mitochondrial dysfunction, polyphenols"
A cleanser formulated with Tris (hydroxymethyl) aminomethane and l-arginine significantly improves facial acne in male Thai subjects,2020-04-01,"acne, cleanser/detergent, efficacy test, keratotic plug, sebum"
Assessment of C-DBP and N-DBP formation potential and its reduction by MIEX® DOC and MIEX® GOLD resins using fluorescence spectroscopy and parallel factor analysis,2020-04-01,"Disinfection byproducts, Dissolved organic matter, Fluorescence spectra, MIEX, PARAFAC"
Oxidative upgrade of furfural to succinic acid using SO3H-carbocatalysts with nitrogen functionalities based on polybenzoxazine,2020-04-01,"Carbocatalyst, Furfural, Polybenzoxazine, Pore, Porous carbon, Succinic acid"
Effect of Jagged1 on the expression of genes in regulation of osteoblast differentiation and bone mineralization ontology in human dental pulp and periodontal ligament cells,2020-04-01,"Dental pulp, Jagged1, Osteoblast differentiation, Periodontal ligament"
Risk-constrained stochastic power procurement of storage-based large electricity consumer,2020-04-01,"Downside risk constraints, Energy storage management, Energy trading and business, Large electricity consumer, Risk-measuring, Stochastic programming"
Metaheuristic optimization algorithms to estimate statistical distribution parameters for characterizing wind speeds,2020-04-01,"Combined density function, Metaheuristic optimization algorithm, Probability density function, Social spider optimization, Wind speed"
Hydrogen Production by Steam Reforming of Fusel Oil Using a CeCoOx Mixed-Oxide Catalyst,2020-04-01,"Fusel oil, Hydrogen production, Mixed-oxide catalyst, Steam reforming"
A scaling perspective on the distribution of executive compensation,2020-04-01,"Executive compensation distribution, Lorenz curve, Scale invariance, Self-similarity"
Effect of different phase composition in titania on catalytic behaviors of AgLi/TiO2 catalysts via ethanol dehydrogenation,2020-04-01,"Acetaldehyde, Non-oxidative dehydrogenation, Oxidative dehydrogenation, Silver-lithium, Titania"
Promotional role of MgO on sorption-enhanced steam reforming of ethanol over Ni/CaO catalysts,2020-04-01,"ethanol reforming, hydrogen production, sorption-enhanced reforming"
Differential quantitative proteomics reveals key proteins related to phenotypic changes of breast cancer cells expressing progesterone receptor A,2020-04-01,"Cell cycle, Histone linker protein, Progesterone receptor isoforms A and B, Proteomics, Stable isotope dimethyl labeling"
"Ontological politics of hydrosocial territories in the Salween River basin, Myanmar/Burma",2020-04-01,"Multiple ontologies of water, Partially-connected worlds, Resource politics, Salween/Thanlwin River"
Do monetary policy transparency and central bank communication reduce interest rate disagreement?,2020-04-01,"Central bank communication, Disagreement, Monetary policy, Monetary policy committee, Transparency"
Synthesis of hierarchical structured rare earth metal–doped Co3O4 by polymer combustion method for high performance electrochemical supercapacitor electrode materials,2020-04-01,"Cobalt oxide, Electrochemical energy storage, Polymer combustion process, Rare earth–doped electrodes, Supercapacitor"
Dating multiple generation of zircons from granites and gneiss from Thailand: Implication for the crustal evolution of the Sibumasu terrane,2020-04-01,"Sibumasu, Thailand, Two-step granitic magmatism, U-Pb ages, Zircon"
Local structure and evolution of phase transformation in Bi0.4871Na0.4871La0.0172TiO3–BaTiO3 materials,2020-04-01,"EXAFS, Local structure, Phase transition, XANE"
Community and compensation: Director remuneration in Thailand,2020-04-01,"Agency theory, Director compensation, Managerial power, Peer group effects"
Catalytic activity of heterogeneous acid catalysts derived from corncob in the esterification of oleic acid with methanol,2020-04-01,"Carbon based acid catalyst, Esterification, FAME, Oleic acid, p-toluenesulfonic acid, Sulfonation"
A preliminary investigation for Cu distribution in paddy soil and rice plants in contaminated paddy fields,2020-04-01,"Copper, Distribution, Fractionation, Paddy soil, Rice, Wastewater"
Dissolvable and edible film for long-lasting kaffir lime aroma in food,2020-04-01,"Dissolvable film, edible film, essential oils, flavour encapsulation, kaffir lime, Tom-yum soup"
Depression in the medically ill,2020-04-01,"adjustment disorder, antidepressant, cancer, Major depressive disorder, organic illness, psychosomatics, psychotherapy, screening"
Anatomical and Ultrasonography-Based Investigation to Localize the Arteries on the Central Forehead Region During the Glabellar Augmentation Procedure,2020-04-01,"central artery, filler complication, glabellar augmentation, paracentral artery, periosteal artery, supratrochlear artery, ultrasonography investigation"
Hepatitis B virus vaccine immune response and mortality in dialysis patients: a meta-analysis,2020-04-01,"Dialysis, HBV vaccine, Meta-analysis, Mortality, Seroresponsiveness, Systematic review"
Synthesis and characterizations of TiN-SBA-15 mesoporous materials for CO2 dry reforming enhancement,2020-04-01,"direct synthesis, dry reforming of methane, ICGC-8, mesoporous, metal nitride, TiN-SBA-15"
Positive mother-child interactions and parenting styles were associated with lower screen time in early childhood,2020-04-01,"digital, media, mother-child interaction, parenting, screen time"
A Walking Intervention to Increase Weekly Steps in Dialysis Patients: A Pilot Randomized Controlled Trial,2020-04-01,"activity patterns, dialysis, end-stage renal disease (ESRD), endothelial function, exercise, heart rate variability (HRV), pedometer, Physical activity, physical function, physical performance, quality of life (QoL), randomized controlled trial (RCT), sedentary lifestyle, step counts, symptoms, walking"
Screening for non-alcoholic fatty liver disease in community setting: A cohort study using controlled attenuation parameter-transient elastography,2020-04-01,"community-based, controlled attenuation parameter, liver fibrosis, non-alcoholic fatty liver disease, transient elastography"
Development and validation of novel scales to determine pharmacist's care for herbal and dietary supplement users,2020-04-01,"Community pharmacist, Factor analysis, Herbal and dietary supplements, Pharmacist's care, Scale development, Thailand"
Optimal collection of medical specimens and delivery to central laboratory,2020-04-01,"Analytics, Medical specimen courier, Routing, Scheduling, Transportation"
Clinical approach to rhizomicry based on a case of dentine dysplasia type 1,2020-04-01,"Dentine dysplasia, Orthognathic surgery, Rhizomicry, Tooth deformity, Tooth malformation"
Unexpected presentation of accessory breast cancer presenting as a subcutaneous mass at costal ridge: A case report,2020-03-31,"Breast, Breast cancer, Ectopic breast, Ectopic breast cancer, Subcutaneous mass"
Transgender people’s deterritorialization in arundhati roy’s the ministry of utmost happiness and trace peterson’s “after before and after”,2020-03-30,"Becoming, Deterritorialization, Post structuralism, Transgender"
"Phase II, multi-center, open-label, single-arm clinical trial evaluating the efficacy and safety of Mycophenolate Mofetil in patients with high-grade locally advanced or metastatic osteosarcoma (ESMMO): Rationale and design of the ESMMO trial",2020-03-30,"Cancer, Clinical trial, Mycophenolate mofetil, Osteosarcoma, Phase II"
Reprocessable polybenzoxazine thermosets crosslinked by mussel-inspired catechol-Fe3+ coordination bonds,2020-03-27,"Mussel-inspired, Polybenzoxazine, Reprocessability"
Strength-ductility improvement of extruded Ti-(N) materials using pure Ti powder with high nitrogen solution,2020-03-27,"Interstitial solid solution, Mechanical properties, Powder metallurgy, Titanium"
The Impact of Group Investigation (GI) Learning Models on Sequence and Series: A Study Case Numerical Skills Analysis in Islamic Boarding School,2020-03-26,"Group Investigation, Numerical ability, Sequence and Series"
Education Quality Management: A Way Forward to Promote Sustainable Development Goals by Encouraging Wellbeing's and Discouraging Inequality among the Societies,2020-03-26,"Inequality, Quality Education, Sustainable Development Goals, Wellbeing"
Hydrophobic cellulose aerogel from waste napkin paper for oil sorption applications,2020-03-26,"cellulose, hydrophobic, oil absorption, porous material, waste paper"
Utilization of dental laser as an adjunct for periodontal surgery,2020-03-25,"Laser therapy, Lasers, Periodontal surgery, Periodontics"
Live streaming commerce from the sellers’ perspective: implications for online relationship marketing,2020-03-23,"Live streaming, online ﻿retailing, relationship marketing, transactional-﻿relational ﻿sales ﻿orientation"
Last lessons learned from the Swedish public pension system,2020-03-20,"Accounting, Balancing mechanism, Public pensions, Retirement, Solvency, Sweden"
Evolution of methane and hydrogen from ethanol wastewater with maximization of energy yield by three-stage anaerobic sequencing batch reactor system,2020-03-20,"Ethanol wastewater, Maximum energy yield, Maximum hydrogen yield, Three-stage anaerobic sequencing batch reactor (ASBR)"
Polymer electrolyte membrane with magnetic nanoparticles containing benzimidazole terminals: An approach to induce proton transfer species on membrane surface,2020-03-20,"Heterocycle, Magnetic field induction, Magnetic nanoparticles, Polymer conductive fuel cell membrane, Polymer electrolyte membrane, Surface enrichment"
