Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Daily Sales Forecasting for Variable-Priced Items in Retail Business,2,0,1,2
Many-objective Assembly-Line Parts Feeding decisions in Automotive Industry,2,0,2,0
Improving Hitting Effect Between Grip and Base of Assist Grip in Trucks by The Six Sigma Approach,2,0,1,0
Market Basket Analysis for Fresh Products location improvement: A case study of E-Commerce Business Warehouse,2,0,1,0
"Many-Objective Mixed-Model Parallel Assembly Line Balancing Utilizing Normal Workers, Disabled Workers, and Robots",2,0,2,0
Voice Impersonation for Thai Speech Using CycleGAN over Prosody,3,0,1,0
Identifying Customer Needs for a Master's Degree Program in Industrial Engineering: A Case Study from Prospective Students' Insights,2,0,1,0
Preface,1,,1,0
Calcium Mediated Cold Acclimation in Plants: Underlying Signaling and Molecular Mechanisms,4,1,3,9
SEACHI 2022 Symposium,9,2,9,2
Quit rates and predictors of smoking abstinence in Thai Buddhist monks with noncommunicable diseases,2,1,1,0
Significant factors associated with malaria spread in Thailand: a cross-sectional study,3,1,1,0
DAF-16 and SKN-1 mediate Anti-aging and Neuroprotective efficacies of 'thai ginseng' Kaempferia parviflora Rhizome extract in Caenorhabditis elegans,7,1,3,1
Self-assembled γ-cyclodextrin as nanocarriers for enhanced ocular drug bioavailability,2,0,2,12
Roles of optical phonons and logarithmic profile of electron-phonon coupling integration in superconducting Sc0.5Y0.5H6 superhydride under pressures,5,0,3,6
α-Glucosidase Inhibitors from the Stems of Knema globularia,10,0,5,8
Validation model of fibrosis-8 index score to predict significant fibrosis among patients with nonalcoholic fatty liver disease,10,1,6,3
Do firms adjust board gender diversity in response to economic policy uncertainty?,4,0,5,3
"Drug-Induced Severe Cutaneous Adverse Reactions: Insights Into Clinical Presentation, Immunopathogenesis, Diagnostic Methods, Treatment, and Pharmacogenomics",5,1,7,4
A randomized clinical trial of a booster dose with low versus standard dose of AZD1222 in adult after 2 doses of inactivated vaccines,12,2,5,9
"Hand-Operated, Paper-Based Rotational Vertical-Flow Immunosensor for the Impedimetric Detection of α-Fetoprotein",4,0,3,7
Highly Chiral Selective Resolution in Pillar[6]arenes Functionalized Microchannel Membranes,11,0,4,6
Functionalization of polylactide with multibranched poly(ethyleneimine) by in situ reactive extrusion,2,0,1,3
Pressure to perform: female CEOs and firm community engagement,1,0,1,2
Effect of chitosan coatings supplemented with chitosan-montmorillonite nanocomposites on postharvest quality of ‘Hom Thong’ banana fruit,3,0,2,14
Endophytic actinomycetes: Secondary metabolites and genomic approaches,2,0,2,0
Immune Subsets From Ficoll Density Gradient Separation in Kidney Transplant Recipients,5,1,3,1
Holographic RG flows and symplectic deformations of N=4 gauged supergravity,1,1,1,2
Simultaneous production of hydrogen and carbon nanotubes from biogas: On the design of combined process,16,0,7,8
Comparative techno-economic assessment of bio-methanol and bio-DME production from oil palm residue,2,0,2,8
Pyrolysis and gasification integrated process of empty fruit bunch for multi-biofuels production: Technical and economic analyses,6,0,3,13
Single-cell temporal analysis of natural dengue infection reveals skin-homing lymphocyte expansion one day before defervescence,15,1,5,3
Rapid urinary albumin detection using a simple redox cycling process coupled with a paper-based device,3,0,2,4
"Clinical features, pathophysiology, treatment, and controversies of tremor in dystonia",3,1,4,5
"Improving functional disability in patients with tremor: A clinical perspective of the efficacies, considerations, and challenges of assistive technology",4,1,3,4
Effect of biofilm formation on different types of plastic shopping bags: Structural and physicochemical properties,5,0,5,23
"Frequent occurrence of respiratory symptoms in children is associated with exposure to air pollution, land use types, and parental mental health in the Greater Taipei area",9,0,7,4
Enhanced stability of Ti-containing silica catalysts for biodiesel epoxidation with hydrogen peroxide: Presence of strong metal–support interactions for alleviating permanent deactivation,4,0,1,2
A long-standing polarized electric field in TiO2@BaTiO3/CdS nanocomposite for effective photocatalytic hydrogen evolution,7,0,4,17
Prevalence of female pattern hair loss in postmenopausal women: A cross-sectional study,7,0,2,6
Do expectations for post-retirement family and government support crowd out pre-retirement savings? Insights from the working-age population in Thailand,3,0,1,6
"Four series of lanthanide coordination polymers based on the tetrabromobenzene-1,4-dicarboxylate ligand: structural diversity and multifunctional properties",10,0,7,3
"A new species of Acentrella Bengtsson, 1912 (Ephemeroptera: Baetidae) from Thailand",3,0,3,3
Extending Theory of Planned Behavior to Understand Service-Oriented Organizational Citizen Behavior,6,1,2,3
Copper-histidine therapy in an infant with novel splice-site variant in the ATP7A gene of Menkes disease: the first experience in South East Asia and literature review,4,0,2,0
Preparation of poly(methyl methacrylate)-silica nanocomposites via DMP-assisted RAFT polymerization and NR/PMMA-RAFT-SiO2 hybrid membrane for pervaporation,4,0,1,6
Efficient iron-cobalt oxide bifunctional electrode catalysts in rechargeable high current density zinc-air batteries,6,0,3,8
Use of barite concrete for radiation shielding against gamma-rays and neutrons,6,0,2,25
"Molecular detection of Trypanosoma (Trypanosomatidae) in bats from Thailand, with their phylogenetic relationships",8,0,3,0
Bio-derived Polymers for Packaging,7,0,6,0
Search for electroweak production of charginos and neutralinos in proton-proton collisions at √s = 13 TeV,2333,1,268,15
"Erratum to: Measurement of the top quark mass with lepton+jets final states using pp collisions at s = 13 TeV (The European Physical Journal C, (2018), 78, 11, (891), 10.1140/epjc/s10052-018-6332-9)",2306,1,226,1
"Erratum to: Search for new physics in dijet angular distributions using proton-proton collisions at s = 13 TeV and constraints on dark matter and other models (The European Physical Journal C, (2018), 78, 9, (789), 10.1140/epjc/s10052-018-6242-x)",2302,1,226,0
Incidence of oxaliplatin hypersensitivity reaction among colorectal cancer patients: A 5-year retrospective study,4,1,2,1
"In vitro Evaluation of Antibacterial, Antioxidant, and Anticancer properties of Panchagavya",5,,2,0
Policy design for transforming learning systems responsive to future global changes in Thailand 2040,6,1,1,1
Teachers’ experiences in a professional learning community: Insights on policy delivery and characteristics of the PLC in schools,2,1,1,0
Search for supersymmetry in final states with two or three soft leptons and missing transverse momentum in proton-proton collisions at √s = 13 TeV,2359,1,270,5
Optimal Device and Regimen of Nasal Saline Treatment for Sinonasal Diseases: Systematic Review,5,1,6,2
Remodeling of the Lumbar Facet Joint After Full Endoscopic Resection for Lumbar Osteoid Osteoma: Case Report and Literature Review,8,1,3,1
Emotional engagement in Thai and Japanese insurance advertising: corpus-based keyword analysis,3,0,2,0
Measurement of the inclusive t t ¯ production cross section in proton-proton collisions at √s = 5.02 TeV,2361,1,271,4
"Sustainable Energy Transition in Thailand: Drivers, Barriers and Challenges of Waste-to-Energy at Krabi Province",2,1,1,0
Surveillance Model of Parasitic Zoonosis in Cyprinoid Fishes in Northern Zone and Northeastern Zone of Thailand and Myanmar Using GIS,8,1,5,0
Search for a heavy resonance decaying into a top quark and a W boson in the lepton+jets final state at √s = 13 TeV,2362,1,273,2
Effects of prompting type and learning achievement on reading literacy of ninth graders,3,1,1,0
Precision measurement of the W boson decay branching fractions in proton-proton collisions at s =13 TeV,2368,1,271,5
Search for a right-handed W boson and a heavy neutrino in proton-proton collisions at √s = 13 TeV,2366,1,271,7
Effects of interleaved practice with cumulative schedule on Thai lower secondary students’ long-term retention of grammatical knowledge and their perception towards the instruction,2,1,1,0
Predicative Adjectives in Thai: Diachronic Changes in the Past Century,3,,3,1
IP-10 and complement activation as friend or foe in COVID-19,5,1,2,3
Use of qRT-PCR for SARS-CoV-2 sgRNA leader for the therapeutic plan: a preliminary report on 10 patients,5,1,2,0
A Mobile Phone App to Support Adherence to Daily HIV Pre-exposure Prophylaxis Engagement Among Young Men Who Have Sex With Men and Transgender Women Aged 15 to 19 Years in Thailand: Pilot Randomized Controlled Trial,10,1,6,5
Comparison of intensity modulated proton therapy beam configurations for treating thoracic esophageal cancer,6,1,1,2
A community intervention effectiveness study of single dose or two doses of bivalent HPV vaccine (CERVARIX®) in female school students in Thailand,19,1,5,3
The Influence of Agrochemicals on Macroinvertebrate Community Structure in Various Agricultural Rivers in Jember Regency,3,1,2,0
Evaluation of Sacha Inchi (Plukenetia volubilis L.) By-Products as Valuable and Sustainable Sources of Health Benefits,6,1,2,2
Pancyclicity of the n-Generalized Prism over Skirted Graphs,3,1,2,1
"Flood Hazard Mapping and Flood Preparedness Literacy of the Elderly Population Residing in Bangkok, Thailand",3,1,1,5
"Consequences of COVID-19 on Health, Economy, and Tourism in Asia: A Systematic Review",5,1,2,9
Mechanical Experiments on Concrete with Hybrid Fiber Reinforcement for Structural Rehabilitation,6,1,4,1
Zero-form and one-form symmetries of the ABJ and related theories,3,1,4,12
Prediction of the Stability of Various Tunnel Shapes Based on Hoek–Brown Failure Criterion Using Artificial Neural Network (ANN),4,1,2,11
"Erratum to: Measurement of exclusive Υ photoproduction from protons in pPb collisions at s NN = 5.02 TeV (The European Physical Journal C, (2019), 79, 3, (277), 10.1140/epjc/s10052-019-6774-8)",2296,1,225,0
Hyperspectral and genome-wide association analyses of leaf phosphorus status in local Thai indica rice,6,1,2,4
"Students’ Attitude Toward Active Learning in Health Science Education: The Good, the Challenges, and the Educational Field Differences",7,1,1,0
Neural Network‐Based Prediction Model for the Stability of Unlined Elliptical Tunnels in Cohesive‐Frictional Soils,8,1,2,15
Systemic cytokine profiles in biliary atresia,5,1,3,1
Drug-related problems identified during pharmaceutical care interventions in an intensive care unit at a tertiary university hospital,3,1,2,3
Long-term persistence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) spike protein-specific and neutralizing antibodies in recovered COVID-19 patients,23,1,8,11
IN RESPONSE,2,0,2,0
Sugarcane Bagasse Ash as a Catalyst Support for Facile and Highly Scalable Preparation of Magnetic Fenton Catalysts for Ultra-Highly Efficient Removal of Tetracycline,7,1,6,3
Development of high-throughput lacrimal gland organoid platforms for drug discovery in dry eye disease,4,1,1,4
Mathematical Modeling for Evaluating Inherent Parameters Affecting UVC Decontamination of Indicator Bacteria,8,2,2,3
Upgrading Rate and Associated Factors of High-Risk Breast Lesions from Imaging Guided Breast Biopsy in King Chulalongkorn Memorial Hospital,2,0,1,0
HEALTHY SCHOOL MANAGEMENT MODEL OF CHILD-FRIENDLY SCHOOLS: CHILDREN NUTRITION STATUS AND LEARNING ATMOSPHERE,8,,4,1
Proper Tracheostomy Tube Bending Angle and Flange-to-Angle Length,3,0,1,0
"Feasibility Study of Water Reclamation Projects in Industrial Parks Incorporating Environmental Benefits: A Case Study in Chonburi, Thailand",6,1,1,4
"Effects of high salinity in drinking water on behaviors, growth, and renal electrolyte excretion in crossbred Boer goats under tropical conditions",4,1,2,4
HAWC Study of the Ultra-high-energy Spectrum of MGRO J1908+06,100,1,34,3
"Convergent evolution of Amphidromus-like colourful arboreal snails and phylogenetic relationship of East Asian camaenids, with description of a new Aegistohadra species (Helicoidei: Camaenidae: Bradybaeninae)",5,0,4,5
Search for heavy resonances decaying to ZZ or ZW and axion-like particles mediating nonresonant ZZ or ZH production at √s = 13 TeV,2368,1,272,7
Multicomponent Intervention Associated with Improved Emotional and Cognitive Outcomes of Marginalized Unemployed Youth of Latin America,4,1,3,1
Search for long-lived particles decaying into muon pairs in proton-proton collisions at √s = 13 TeV collected with a dedicated high-rate data stream,2362,1,273,8
5-O-(N-Boc-L-Alanine)-Renieramycin T Induces Cancer Stem Cell Apoptosis via Targeting Akt Signaling,10,1,1,8
Effects of Farinelli Breating Exercise on Respiratory Function and Symptoms in Patients with Chronic Obstructive Pulmonary Disease,4,1,3,1
Search for low-mass dilepton resonances in Higgs boson decays to four-lepton final states in proton–proton collisions at √s=13TeV,2348,1,254,12
Durable clearance rate of photodynamic therapy for Bowen disease and cutaneous squamous cell carcinoma: A systematic review and meta-analysis,3,0,2,0
Developing and Validating an Assessment Scale to Measure the Competitiveness of Wellness Destinations,4,1,2,4
Anterior or Posterior Ankle Foot Orthoses for Ankle Spasticity: Which One Is Better?,4,1,3,1
Degradation Behavior of Biodegradable Plastics in Thermophilic Landfill Soil and Wastewater Sludge Conditions,3,1,2,3
Impairment of Invasion and Maturation and Decreased Selectivity of Plasmodium falciparum in G6PD Viangchan and Mahidol Variants,6,1,4,0
"Safety, antiviral activity and pharmacokinetics of JNJ-64530440, a novel capsid assembly modulator, as 4 week monotherapy in treatment-naive patients with chronic hepatitis B virus infection",15,1,8,3
Three New Dihydrophenanthrene Derivatives from Cymbidium ensifolium and Their Cytotoxicity against Cancer Cells,8,1,2,2
Effects of Repeated Injection of 1% Lidocaine vs. Radial Extracorporeal Shock Wave Therapy for Treating Myofascial Trigger Points: A Randomized Controlled Trial,4,1,3,2
Fast continuous streaming sort in big streaming data environment under fixed-size single storage,3,1,1,0
Theoretical positions and approaches to resilience assessment in farming systems. A review,7,1,3,2
A Review: Antimicrobial Therapy for Human Pythiosis,3,1,2,6
Smartphone multiplex microcapillary diagnostics using Cygnus: Development and evaluation of rapid serotype-specific NS1 detection with dengue patient samples,13,1,7,1
Arthroscopic Bony Bankart Repair Using Suture Suspension to Increase Bone Contact Area,3,1,1,1
Incidence of active tuberculosis among people living with HIV receiving long-term antiretroviral therapy in high TB/HIV burden settings in Thailand: implication for tuberculosis preventive therapy,22,1,17,2
Association between Internalized Stigma and Depression among People Living with HIV in Thailand,8,1,3,4
More Prominent Inflammatory Response to Pachyman Than to Whole‐Glucan Particle and Oat‐β‐Glucans in Dextran Sulfate‐Induced Mucositis Mice and Mouse Injection through Proinflammatory Macrophages,5,1,3,12
"Plastid Genome of Equisetum xylochaetum from the Atacama Desert, Chile and the Relationships of Equisetum Based on Frequently Used Plastid Genes and Network Analysis",4,1,3,0
Is the JAK-STAT Signaling Pathway Involved in the Pathogenesis of Depression?,8,1,5,4
Oral vitamin A supplementation in preterm infants to improve health outcomes: A systematic review and meta-analysis,4,1,2,1
Automatic Speech Discrimination Assessment Methods Based on Event-Related Potentials (ERP),4,1,3,1
The Immune Profile of Major Dysmood Disorder: Proof of Concept and Mechanism Using the Precision Nomothetic Psychiatry Approach,8,1,5,20
In Vitro Effects of Cannabidiol on Activated Immune–Inflammatory Pathways in Major Depressive Patients and Healthy Controls,8,1,5,3
Recycled Sericin Hydrolysates Modified by Alcalase® Suppress Melanogenesis in Human Melanin-Producing Cells via Modulating MITF,5,1,2,1
Comparative performance of five recombinant and chimeric antigens in a time-resolved fluorescence immunoassay for detection of Toxoplasma gondii infection in cats,8,1,3,0
"Liquid-Phase Selective Hydrogenation of Furfural to Furfuryl Alcohol over Ferromagnetic Element (Fe, Co, Ni, Nd)-Promoted Pt Catalysts Supported on Activated Carbon",5,1,4,0
Molecular properties and ligand specificity of zebrafish intelectin-2,6,0,2,2
N-Trans-p-Coumaroyltyramine Enhances Indomethacin- and Diclofenac-induced Apoptosis Through Endoplasmic Reticulum Stress-dependent Mechanism in MCF-7 Cells,4,0,1,2
Effect of Vagus Nerve Stimulation on Attention and Working Memory in Neuropsychiatric Disorders: A Systematic Review,5,0,3,4
Two-dimensional (2D) hybrid nanomaterials for diagnosis and treatment of cancer,6,0,6,7
Neutrophil Extracellular Traps in Severe SARS-CoV-2 Infection: A Possible Impact of LPS and (1→3)-β-D-glucan in Blood from Gut Translocation,11,1,4,12
Identification and Subtyping of Salmonella Isolates Using Matrix-Assisted Laser Desorption–Ionization Time-of-Flight Mass Spectrometry (MALDI-TOF),13,1,11,0
Healthy mind in healthy body: Identifying the causal effect of mental health on physical health,2,0,2,3
Calderón-Zygmund theory for non-convolution type nonlocal equations with continuous coefficient,4,2,4,0
Prevalence of latent tuberculosis infection among pre-clinical and clinical medical students using QuantiFERON-TB gold plus and tuberculin skin test at a teaching hospital in Thailand: A cross-sectional study,5,1,2,3
Controlling the in vitro gastrointestinal digestion of emulsified lipids by encapsulation within nanocellulose-fortified alginate beads,7,0,4,6
Pre-treatment of Nile tilapia (Oreochromis niloticus) with ozone nanobubbles improve efficacy of heat-killed Streptococcus agalactiae immersion vaccine,9,1,7,7
Nursing Administration: Watson’s Theory of Human Caring,4,0,3,5
An Investigation of Pre-Service Teachers Using Mobile and Wearable Devices for Emotion Recognition and Social Sharing of Emotion to Support Emotion Regulation in mCSCL Environments,2,1,1,3
Sexually transmitted infections incidence in young Thai men who have sex with men and transgender women using HIV pre-exposure prophylaxis,10,0,5,2
"Tiny in size, big in impact: Extracellular vesicles as modulators of mood, anxiety and neurodevelopmental disorders",8,0,10,6
Enhancing clinical applications of PVA hydrogel by blending with collagen hydrolysate and silk sericin,3,0,3,2
Application of TiO2-based nanocomposites for simultaneous H2 production and biodiesel wastewater remediation,4,0,3,0
Preference and ability to perform blood-versus oral-fluid-based HIV self-testing in adolescents and young adults in Bangkok,10,0,4,1
Molecular self-diffusivity and separation of CH4/H2S in metal organic framework MIL-47(V),3,0,2,2
Extradural anterior clinoidectomy versus endoscopic transplanum-transcavernous approach to the paraclinoid region: quantitative anatomical exposure analysis,6,0,3,2
"A minimal monitoring approach for the treatment of hepatitis C virus infection (ACTG A5360 [MINMON]): a phase 4, open-label, single-arm trial",25,1,21,23
Accuracy of the figure of 8 walk test with and without dual-task to predict falls in older adults,2,0,2,2
Normal approximation for call function of locally dependent random variables,2,1,2,0
Persistently reversible pH-/thermo-responsive chitosan/poly (N-isopropyl acrylamide) hydrogel through clickable crosslinked interpenetrating network,2,0,1,6
Molecular characterization of biosynthesis of polyunsaturated fatty acids during different developmental stages in the copepod Apocyclops royi,10,1,3,5
Some Antioxidant Properties of Components from the Flower of Ochna integerrima and Their Beneficial Effects on HaCaT Keratinocytes and in Silico Analysis on Tyrosinase,12,0,6,1
Gold nanoparticles supported on functionalized silica for adsorption and oxidation of toluene,6,0,2,2
The stability of tetracalcium phosphate/titanium implants: A short-term follow-up study,8,1,2,0
"Course and predictors of disability in Thai patients with schizophrenia: A 2-year, multi-center, prospective, observational study",11,0,6,0
TIL expansion with high dose IL-2 or low dose IL-2 with anti-CD3/anti-CD28 stimulation provides different quality of TIL-expanded T cell clones,8,0,1,2
Establishment of national diagnostic reference levels for percutaneous coronary interventions (PCIs) in Thailand,9,0,6,1
Neural alterations in working memory of mild-moderate TBI: An fMRI study in Malaysia,27,0,12,0
"Occurrence and Distribution of Snake Species in Balochistan Province, Pakistan",7,1,2,0
Utilization and in-hospital complications of catheter ablation for atrial fibrillation in patients with obesity and morbid obesity,9,1,9,7
Patterns of molar agenesis associated with p.P20L and p.R77Q variants in PAX9,4,0,2,2
How Prone Position Affects the Anatomy of Lumbar Nerve Roots and Psoas Morphology for Prone Transpsoas Lumbar Interbody Fusion,6,0,4,2
First detection and molecular identification of Babesia gibsoni and Hepatozoon canis in an Asiatic wild dog (Cuon alpinus) from Thailand,3,1,2,3
Synergistic effects of a novel multi-branched polylactide ionomer on polylactide film,4,0,3,2
Gene flow from rhesus (Macaca mulatta) to cynomolgus macaques (M. fascicularis) and effects of introgressive hybridization on reproduction in two biomedically relevant non-human primate species,4,0,3,0
Mucus from the Pulmonate Sea Slug Onchidium typhae: Biochemical composition and ecological implications for the intertidal community,3,0,1,1
Mechanism of wetting–induced deformation and failure of unsaturated soils,3,0,3,3
Probiogenomic analysis and safety assessment of Bacillus isolates using Omics approach in combination with In-vitro,4,1,1,7
Rational design of fly ash-based composites for sustainable lithium-ion battery anodes,9,0,5,5
"Simple, controllable and environmentally friendly synthesis of FeCoNiCuZn-based high-entropy alloy (HEA) catalysts, and their surface dynamics during nitrobenzene hydrogenation",5,2,2,7
The clinical and electrophysiological investigation of tremor,11,1,9,10
Microstructural effects on the response of a multi-layered elastic substrate,5,0,2,3
Outcomes of Surgical Interventions in Primary Congenital Glaucoma Patients,6,0,4,1
Prediction of Thermal-Induced Buckling Failures of Ballasted Railway Tracks Using Artificial Neural Network (ANN),2,0,2,12
Neuroimaging Pearls from the MDS Congress Video Challenge. Part 2: Acquired Disorders,22,1,15,1
Clinical outcomes and screening for organ involvement in pediatric Langerhans cell histiocytosis in Thailand: multicenter study on behalf of the Thai Pediatric Oncology Group,9,0,5,0
Robust interphase on both anode and cathode enables stable aqueous lithium-ion battery with coulombic efficiency exceeding 99%,11,0,6,8
Macro-Mini Linear Actuator Using Electrorheological-Fluid Brake for Impedance Modulation in Physical Human-Robot Interaction,3,0,3,13
Fabrication of delayed release hard capsule shells from zein/methacrylic acid copolymer blends,3,1,1,5
Partial black porcelain using wood charcoal as carbon source: Characterization of porcelain body part,4,0,3,0
The effect of Zn doping on active Cu species and its location of Cu-exchanged mordenite for the stepwise oxidation of methane to methanol,6,0,2,2
Thailand guideline 2020 for medical management of gastroesophageal reflux disease,24,1,11,2
Machine learning algorithms for early sepsis detection in the emergency department: A retrospective study,5,0,3,10
A 2D field-consistent beam element for large displacement analysis using a rational Bézier representation with varying weights,4,0,2,1
Comparison of Unremoved Intervertebral Disc Location Between 2 Lateral Lumbar Interbody Fusion (LLIF) Techniques,7,0,6,3
"Determination of rainfall data for direct runoff prediction in monsoon region: a case study in the Upper Yom basin, Thailand",2,0,2,1
Effects of Aedes aegypti salivary protein on duck Tembusu virus replication and transmission in salivary glands,4,0,2,2
"In COVID-19, NLRP3 inflammasome genetic variants are associated with critical disease and these effects are partly mediated by the sickness symptom complex: a nomothetic network approach",10,1,4,22
Angiotensin converting enzyme inhibitors/cyclodextrin inclusion complexes: solution and solid-state characterizations and their thermal stability,5,0,3,1
SARS-CoV-2 omicron variant: Could it be another threat?,4,1,2,14
Synergistic interplay between Aliquat 336 and organophosphorus extractants towards non-dispersive extraction of arsenic from petroleum produced water via hollow fiber membrane contactor,5,0,1,6
Laser-induced sound pinging for the rapid determination of total sugar or sweetener content in commercial beverages,6,0,4,0
Characterization of the background for a neutrino search with the HAWC observatory,61,1,26,2
The association between thread pitch and cortical bone thickness influences the primary stability of orthodontic miniscrew implants: a study in human cadaver palates,4,0,1,2
Extraction methodology of lignin from biomass waste influences the quality of bio-oil obtained by solvothermal depolymerization process,7,0,4,6
Measuring capacities and protecting communities: strengthening regional resilience in the flooded industrial area in Thailand,7,0,3,5
Determination of antifungal volatile organic compounds of upland rice vinegar and their inhibition effects on Aspergillus flavus in dried chili pepper,5,0,3,4
Loan-to-value policy in a bubble-creation economy,2,0,2,0
Ag3PO4/Ag nanocomposite for selective and sensitive cyanide determination in food samples through catalytical colorimetry using a paper-based test kit,7,0,5,6
Cassane-type diterpenes from roots of Pterolobium macropterum and their anti-inflammatory activity,5,0,2,6
"GNSS time and frequency transfers through national positioning, navigation and timing infrastructure",3,0,2,3
Influence of surface and couple stresses on response of elastic substrate under tilted flat indenter,5,0,3,5
Photoperiod-induced mixotrophic metabolism in Chlorella vulgaris for high biomass and lipid to biodiesel productions using municipal wastewater medium,10,0,6,15
An anthropometric study of the external ear in the Thai population,9,0,1,0
Fabrication of superhydrophobic natural rubber film via grafting of methyltrichlorosilane,3,0,1,2
Perceptions Regarding the SARS-CoV-2 Pandemic's Impact on Neurocritical Care Delivery: Results From a Global Survey,22,1,21,2
Viscoelastometric versus standard coagulation tests to guide periprocedural transfusion in adults with cirrhosis: A meta-analysis of randomized controlled trials,5,0,1,10
Channel size effect on drift-flux parameters for adiabatic and boiling two-phase flows,6,0,6,9
CFD simulation of a cold flow model of inter-connected three fluidized reactors applied to chemical looping hydrogen production,8,1,2,1
Computational fluid dynamics simulation of internally circulating fluidized bed reactor for dry reforming of methane,5,1,1,3
Comparison of the efficacy of three different supplementary cleaning protocols in root-filled teeth with a bioceramic sealer after retreatment—a micro-computed tomographic study,2,0,1,6
Streptococcus agalactiae infection caused spinal deformity in juvenile red tilapia (Oreochromis sp.),4,0,1,3
Application of neural network modeling and constrained particle swarm optimization of steam production from biomass power plant,3,1,1,4
Regeneration of modified potassium carbonate with monoethanolamine sorbent supported on gamma-alumina in CO2 capture,3,1,1,1
Molecular characterization of the histone acetyltransferase CREBBP/EP300 genes in myeloid neoplasia,15,0,4,1
Safety and immunogenicity of inactivated COVID-19 vaccine in health care workers,7,1,3,18
Life-history traits of ten commercially important small indigenous fish species (SIFS) in the Oxbow lake (Southwestern Bangladesh): key for sound management,8,0,5,1
Evaluation of modified biofloc system with filtration unit in controlling suspended solids and inorganic nitrogen concentrations in a recirculating aquaculture system,5,0,2,0
Pyrolysis of lignocellulosic biomass with high-density polyethylene to produce chemicals and bio-oil with high liquid yields,3,0,2,8
Acute urticaria alone after CoronaVac COVID-19 vaccination should not be a contraindication for revaccination,8,2,4,5
A phase 2 randomized controlled dose-ranging trial of recombinant pertussis booster vaccines containing genetically inactivated pertussis toxin in women of childbearing age,19,1,4,1
"Impact of a drug-related patient-reported outcome measure on drug-related problem identification, physicians’ acceptance, and clinical and quality of life outcomes: a randomized controlled trial",2,0,2,1
Isolation of bioactive compounds from lichen Parmelia sulcata and evaluation of antimicrobial property,10,1,7,2
Arterial involvement and resectability scoring system to predict R0 resection in patients with pancreatic ductal adenocarcinoma treated with neoadjuvant chemoradiation therapy,15,0,4,3
Service marketing strategies and performances of tourism and hospitality enterprises: implications from a small border province in Thailand,5,0,4,15
The effect of acemannan in implant placement with simultaneous guided bone regeneration in the aesthetic zone: a randomized controlled trial,5,0,2,3
Building physical health: What is the role of mental health?,3,0,3,3
Factors influencing patient intention to report adverse drug reaction to community pharmacists: A structural equation modeling approach,4,0,7,3
Age-related dental phenotypes and tooth characteristics of FAM83H-associated hypocalcified amelogenesis imperfecta,9,0,3,3
Effects of Angiotensin II Receptor Blockers on Ventricular Hypertrophy in Hypertrophic Cardiomyopathy: A Meta-Analysis of Randomized Controlled Trials,5,0,5,3
Survival of posterior fixed partial dentures with minimal tooth reduction and improved esthetics: An in vitro study,3,0,2,3
Effects of Feedback Types and Opportunities to Change Answers on Achievement and Ability to Solve Physics Problems,2,0,1,1
3D SERS Imaging of Nanoporous Gold-Silver Microstructures: Exploring the Formation Mechanism Based on Galvanic Replacement Reaction,6,0,3,2
Impacts of oxygen and ozone nanobubbles on bacteriophage in aquaculture system,7,0,8,8
Continued Failure of Rabies Elimination—Consideration of Challenges in Applying the One Health Approach,2,1,1,3
Amphiphilic Chitosan Bearing Double Palmitoyl Chains and Quaternary Ammonium Moieties as a Nanocarrier for Plasmid DNA,9,1,5,2
Characteristics of Laboratory Safety Problems in Academic Laboratory Facilities in a Thai University,5,0,2,0
Crush It Safely: Safety Aspects of Mechanochemical Grignard Synthesis,1,0,1,4
Alteration in the Functional Organization of the Default Mode Network Following Closed Non-severe Traumatic Brain Injury,34,1,12,0
Halogenated Baicalein as a Promising Antiviral Agent toward SARS-CoV-2 Main Protease,12,0,3,21
Using Z Boson Events to Study Parton-Medium Interactions in Pb-Pb Collisions,2355,1,272,6
Polydiacetylene-Na+Nanoribbons for Naked Eye Detection of Hydrogen Chloride Gas,6,0,3,8
Assessing face masks in the environment by means of the DPSIR framework,2,2,1,24
"Clinical Utility of SCALE-B to Predict Hepatitis B Virus Relapse, Hepatitis B Surface Antigen Loss After Antiviral Cessation in Asian Patients After 2-Year Follow-up",6,1,4,3
The Influence of Metal-Doped Graphitic Carbon Nitride on Photocatalytic Conversion of Acetic Acid to Carbon Dioxide,7,1,3,8
Fast Pyrolysis Downer Reactor: Effect of Reactor Geometry on the Hydrodynamics,5,0,2,3
Unsupervised Mining of HLA-I Peptidomes Reveals New Binding Motifs and Potential False Positives in the Community Database,6,1,1,4
Feasibility Study of Fuel Oil and Coal Replacement with Natural Gas in Thailand Context,3,1,1,1
Potential of core-collapse supernova neutrino detection at JUNO,600,,72,0
Feasibility and physics potential of detecting 8B solar neutrinos at JUNO,601,,73,0
JUNO Physics Prospects,600,,72,0
Multimessenger NuEM Alerts with AMON,647,,123,1
CONSTRAINTS ON THE VERY HIGH ENERGY GAMMA-RAY EMISSION WITH HAWC,135,,39,0
Detection of the diffuse supernova neutrino background with JUNO,607,,72,0
A Novel Approach towards the Search for Gamma-ray Emission from the Northern Fermi Bubble with HAWC,135,,39,0
Limits on Diffuse Dark Matter with HAWC,134,,38,0
Follow-up Analysis to Geminga’s Contribution to the Local Positron Excess with the HAWC gamma-ray Observatory,138,,41,0
