Title,affliation_country
Exploring Qualitative and Quantitative Decoration on Amine-Modified Mesoporous Silica for Enhance Adsorption Performances,Thailand
Anodized TiO2 nanotubes arrays as microbial fuel cell (MFC) electrodes for wastewater treatment: An overview,Thailand
Integrative work design for telework practices: lessons learned from the COVID-19 pandemic in Thailand,Thailand
"Preclinical evaluation of immunogenicity, efficacy and safety of a recombinant plant-based SARS-CoV-2 RBD vaccine formulated with 3M-052-Alum adjuvant",Thailand
Comitatives and Instrumentals in Thai: A Diachronic Typological Perspective,Thailand
Images of Thai Women in Thai Travel Magazines,Thailand
Classifying “Lao” Ethnic Languages Spoken in Central Thailand Using Tonal Criteria: A Case Study of “Chachoengsao Lao”,Thailand
Dream Boy and “Hotmale” The Semiotic Landscape of Queer Space in Bangkok,Thailand
"A taxonomic revision of Boiga multomaculata (Boie, 1827) and B. ochracea (Theobald, 1868), with the description of a new subspecies (Squamata, Serpentes, Colubridae)",Germany
Unveiling the role of water in enhancing the performance of zinc-ion batteries using dimethyl sulfoxide electrolyte and the manganese dioxide cathode,Thailand
Modification and validation of an analytical method for the simple determination of nitrate in seawater by reduction to nitrite with zinc powder,Thailand
The quest for an (effective) Southeast Asian human right system,Thailand
Capillary driven microfluidic sequential flow device for point-of-need ELISA: COVID-19 serology testing,United States
Ultrafast synthesis of silicone elastomers using silsesquioxane cages as crosslinkers,Thailand
Stabilizing a zinc anode via a tunable covalent organic framework-based solid electrolyte interphase,Thailand
Physiological and Pathological Evaluation of Mechanically Ventilated Anesthetized Pigs,Thailand
Enhancement of the thermal stability for MCM-48 with incorporation of different metals,Thailand
Full-Endoscopic Lumbar Discectomy Approach Selection: A Systematic Review and Proposed Algorithm,Thailand
Property enhancement of epoxidized natural rubber nanocomposites with water hyacinth-extracted cellulose nanofibers,Thailand
Long-term associations of air pollution exposure with liver enzymes among adult employees of the Electricity Generating Authority of Thailand: A longitudinal cohort study,Thailand
Trace element geochemistry and U-Pb dating of zircon inclusions in sapphire from Southern Vietnam: Indicator of basalt-related sapphire formation,Thailand
A systematic and critical review on effective utilization of artificial intelligence for bio-diesel production techniques,Thailand
In-situ synergistic effect of ultrasonic irradiation and solvent addition for enhancing CaO catalyzed transesterification,Thailand
Influences of high-volume coal bottom ash as cement and fine aggregate replacements on strength and heat evolution of eco-friendly high-strength concrete,Thailand
Plastic nurdles in marine environments due to accidental spillage,Sri Lanka
Effect of Adding Perineural Methylprednisolone to Peripheral Nerve Blocks Combined With Intravenous Dexamethasone for Prolonged Postdischarge Analgesia After Fast-track Total Knee Arthroplasty: A Randomized Controlled Trial,Thailand
Geometric and Statistical Assessments on Horizontal Positioning Accuracy in Relation with GNSS CORS Triangulations of NRTK Positioning Services in Thailand,Thailand
Cycloalkane Oxidation Catalyzed by Copper-based Catalysts with H2O2 under Mild Conditions,Thailand
Potential role of a novel biphenanthrene derivative isolated from Aerides falcata in central nervous system diseases,Thailand
Capillary Flow-Driven Microfluidics Combined with a Paper Device for Fast User-Friendly Detection of Heavy Metals in Water,United States
Long-Term Care and Support for Older Persons in Thailand: The Roles of Living Arrangements and Health Checkups,Thailand
Antiproliferative and Anti-Tyrosinase Activities of Propolis from Tetragonula laeviceps and Tetragonula pegdeni in Thailand Aktiviti Antiproliferasi dan Anti-Tirosinase Propolis daripada Tetragonula laeviceps dan Tetragonula pegdeni di Thailand,Thailand
Erythrocytic Nuclear Abnormalities and Leucocyte Profiles of Asian Seabass (Lates calcarifer) Exposed to Polluted Seawater (Keabnormalan Nukleus Eritrosit dan Profil Leukosit Siakap Asia (Lates calcarifer) Terdedah kepada Air Laut Tercemar),Thailand
"Microplastic Contamination in the Coastal Environment: A Case Study from the Mae Klong Estuary, Samut Songkhram",Thailand
Across-sectional study on the prevalence of Thai adolescent depression,Thailand
The effect of the self-compassion journey program on self-compassion in Thai emerging adults and adolescents,Thailand
Urbanization and farmer adaptation in the Bangkok Suburban area,Thailand
Teachers as co-designers in education: A meta-analysis of the influence of co-designed teaching and learning on student outcomes,Thailand
Sepsis-related pediatric acute respiratory distress syndrome: A multicenter prospective cohort study,Thailand
Social Inequality and Mobilization in Changing Thailand,Thailand
Cooking Class Travel in Thailand: An Investigation of Value Co-Creation Experiences,China
"Experimental investigation of hydrophobic and hydrophilic silica nanoparticles on extended surfactant properties: Micro-emulsion, viscosity, and adsorption behaviors",Thailand
Die hard: cell death mechanisms and their implications in nanotoxicology,Sweden
Coronavirus Disease 2019–Associated Pulmonary Aspergillosis: A Noninvasive Screening Model for Additional Diagnostics,United States
Lipid and glucose abnormalities and associated factors among children living with HIV in Asia,Thailand
"Correction to: Ambient Nanoparticles (PM0.1) Mapping in Thailand (Atmosphere, (2022), 14, 1, (66), 10.3390/atmos14010066)",Japan
"Physicochemical Properties, Phenolic, Flavonoid Contents and Antioxidant Potential of Stingless Bee (Heterotrigona Itama) Honey From Thailand",Thailand
"Characterization, Kinetic Using Deconvolution Techniques and Thermodynamic Study of Synthetic MgHPO4·3H2O",Thailand
Epigenetic Gene-Regulatory Loci in Alu Elements Associated with Autism Susceptibility in the Prefrontal Cortex of ASD,Thailand
Antimicrobial peptides recognition using weighted physicochemical property encoding,Thailand
"Antimicrobial resistance, Extended-Spectrum β-Lactamase production and virulence genes in Salmonella enterica and Escherichia coli isolates from estuarine environment",Thailand
SARS-CoV-2 Variants Detection Strategies in Wastewater Samples Collected in the Bangkok Metropolitan Region,Thailand
Intrahost Genetic Diversity of Dengue Virus in Human Hosts and Mosquito Vectors under Natural Conditions Which Impact Replicative Fitness In Vitro,Thailand
Autoresuscitation after circulatory arrest: an updated systematic review Autoréanimation après un arrêt circulatoire : une revue systématique mise à jour,Canada
Comprehensive learning phasor particle swarm optimization of structures under limited natural frequency conditions 限定固有频率约束下基于全面学习和相量粒子群的结构优化,Thailand
Comparison of Diagnostic Performance between MRI and Mammogram with Ultrasound in Surveillance for Local Recurrent Breast Cancer after BCT,Thailand
Imaging Findings on Contrast Enema of Hirschsprung Disease,Thailand
Leveraging Social Media for SMEs: Findings from a Bibliometric Review,Thailand
"Effect of a Multispecies Synbiotic Supplementation on Body Composition, Antioxidant Status, and Gut Microbiomes in Overweight and Obese Subjects: A Randomized, Double-Blind, Placebo-Controlled Study",Thailand
"Microplitis manilae Ashmead (Hymenoptera: Braconidae): Biology, Systematics, and Response to Climate Change through Ecological Niche Modelling",Thailand
Decision Support System for Predicting Mortality in Cardiac Patients Based on Machine Learning,Sweden
"SARS-CoV-2 infection- induced seroprevalence among children and associated risk factors during the pre- and omicron-dominant wave, from January 2021 through December 2022, Thailand: A longitudinal study",Thailand
Antioxidant and Anti-Breast Cancer Properties of Hyaluronidase from Marine Staphylococcus aureus (CASMTK1),India
Evaluation of Applicability and Accuracy of Bus Travel Time Prediction in High and Low Frequency Bus Routes Using Tree-Based ML Techniques,Malaysia
"Diversity of Plant Growth-Promoting Endophytic Bacteria, Genome Analysis of Strain Sx8-8 and Its Rice Germination Promoting Activity",Thailand
Differential innate immune response of endometrial cells to porcine reproductive and respiratory syndrome virus type 1 versus type 2,Thailand
Geochemistry and provenance of Mesozoic sandstones in Khon Kaen Geopark: Implication for tectonics of the western Khorat Plateau of Thailand,Thailand
Fusion Objective Function on Progressive Super-Resolution Network,Thailand
Masculinization of Red Tilapia (Oreochromis spp.) Using 17α-Methyltestosterone-Loaded Alkyl Polyglucosides Integrated into Nanostructured Lipid Carriers,Thailand
Estimation of Knee Assistive Moment in a Gait Cycle Using Knee Angle and Knee Angular Velocity through Machine Learning and Artificial Stiffness Control Strategy (MLASCS),Thailand
Proceedings of the 5th Asia Dengue Summit,Thailand
Myocarditis and Pericarditis following COVID-19 Vaccination in Thailand,Thailand
Predicting the Area under the Plasma Concentration-Time Curve (AUC) for First Dose Vancomycin Using First-Order Pharmacokinetic Equations,Thailand
Cyclic GMP–AMP Synthase (cGAS) Deletion Reduces Severity in Bilateral Nephrectomy Mice through Changes in Neutrophil Extracellular Traps and Mitochondrial Respiration,Thailand
Short-Term Growth Hormone Administration Mediates Hepatic Fatty Acid Uptake and De Novo Lipogenesis Gene Expression in Obese Rats,Thailand
Mechanistic synergy of hair growth promotion by the Avicennia marina extract and its active constituent (avicequinone C) in dermal papilla cells isolated from androgenic alopecia patients,Thailand
The leaky gut and the gut microbiome in sepsis – targets in research and treatment,Thailand
A novel anti-membrane CD30 single-chain variable fragment discovered from the human phage library: A potential targeted immunotherapy,Thailand
Factors associated with weight gain during COVID-19 pandemic: A global study,Hong Kong
Development and psychometric testing of a competency of nursing process questionnaire,Thailand
The Maxwell-Burr X Distribution: Its Properties and Applications to the COVID-19 Mortality Rate in Thailand,Thailand
"Antioxidant, Anti-Skin-Aging, Anti-Inflammatory, and Anti-Acetylcholinesterase Activities of Rourea oligophlebia Extracts",Thailand
The Chinese media narrative of Thailand as a tourist destination after the legalisation of cannabis,Thailand
Assessment of Pain in Glaucoma Patients Undergoing Micropulse Transscleral Laser Therapy,Thailand
Insight into the Molecular Weight of Hydrophobic Starch Laurate-Based Adhesives for Paper,Thailand
Chitosan Oligosaccharide Promotes Junction Barrier through Modulation of PI3K/AKT and ERK Signaling Intricate Interplay in T84 Cells,Thailand
Anti-Leukemic Effects on a U937 Cell Line of Fresh and Steamed Chinese Kale Juice and Their Pro-Apoptotic Effects via a Caspase-Dependent Pathway,Thailand
GPS Data Analytics for the Assessment of Public City Bus Transportation Service Quality in Bangkok,Thailand
Seasonal Effects on Body Condition and Characteristics of the Estrous Cycle in Captive Asian Elephants (Elephas maximus) in Thailand: A Retrospective Study,Thailand
"Back-to-Africa introductions of Mycobacterium tuberculosis as the main cause of tuberculosis in Dar es Salaam, Tanzania",Switzerland
Optical Coherence Tomography Angiography Biomarkers in Thai Patients With Diabetic Nephropathy: A Diabetic Eye and Kidney Diseases (DEK-D) Study,Thailand
Fast scintillating Ce3+ doped gadolinium aluminum fluoroborate glass for calorimetry in proton CT prototype: A preliminary work,Thailand
Deep-Learning-Enabled Computer-Aided Diagnosis in the Classification of Pancreatic Cystic Lesions on Confocal Laser Endomicroscopy †,Taiwan
A Techno-Economic Assessment of a Second-Life Battery and Photovoltaics Hybrid Power Source for Sustainable Electric Vehicle Home Charging,Thailand
A prospective randomized study comparing the efficacy between povidone-iodine gargling and benzydamine hydrochloride for mucositis prevention in head and neck cancer patients receiving concurrent chemoradiotherapy,Thailand
Learning-Based Rate Control for High Efficiency Video Coding,Thailand
Quantitative Structure–Electrochemistry Relationship (QSER) Studies on Metal–Amino–Porphyrins for the Rational Design of CO2 Reduction Catalysts,China
Increased Biomass and Polyhydroxybutyrate Production by Synechocystis sp. PCC 6803 Overexpressing RuBisCO Genes,Thailand
Cleistocalyx nervosum var. paniala Berry Seed Protects against TNF-α-Stimulated Neuroinflammation by Inducing HO-1 and Suppressing NF-κB Mechanism in BV-2 Microglial Cells,Thailand
Discovery of Novel EGFR Inhibitor Targeting Wild-Type and Mutant Forms of EGFR: In Silico and In Vitro Study,Thailand
Using technology acceptance model to discuss factors in university employees’ behavior intention to apply social media,Thailand
Induction of Antimicrobial Resistance of Stenotrophomonas maltophilia by Exposure to Nonlethal Levels of Antibiotics,Thailand
Early bone reformation after cranial vault remodelling for sagittal craniosynostosis: A retrospective 3D analysis,Australia
Identification and plant growth-promoting activity of endophytic bacteria from sugarcane roots and genome analysis of Gluconacetobacter strain PS25,Thailand
Sex and Grade Issues in Influencing Misconceptions about Force and Laws of Motion: An Application of Cognitively Diagnostic Assessment,Thailand
Prediction of substrate binding on mobile colistin resistance using in silico approach,Thailand
Computational prediction of MHC anchor locations guides neoantigen identification and prioritization,United States
"Age, comorbidities, c-reactive protein and procalcitonin as predictors of severity in confirmed COVID-19 patients in the Philippines",Thailand
In vitro anti-ageing activities of ethanolic extracts from Pink rambutan (Nephelium lappaceum Linn.) for skin applications,Thailand
Furfural conversion over calcined Ti and Fe metal-organic frameworks under continuous flow conditions,Spain
The hidden side of cosmic star formation at z > 3: Bridging optically dark and Lyman-break galaxies with GOODS-ALMA,China
Efficacy of Erbium YAG laser treatment in overactive bladder syndrome: a randomized controlled trial,Thailand
Label copresence for healthier choices: How sugar content per daily limit and sugar warning labels balance out the health halos of nutrient-content claim,Thailand
"Hydrological model of landslide risk in Huai Nam Phung subbasin, Thailand",Thailand
"Corrigendum to ‘Decision making for invasive and non-invasive optional procedures within an acute HIV research cohort in Bangkok,’ [Contemporary Clinical Trials Communication (2023)101054](S2451865422001715)(10.1016/j.conctc.2022.101054)",United States
Sonar glass—Artificial vision: Comprehensive design aspects of a synchronization protocol for vision based sensors,India
"Micromonospora thermarum sp. nov., an actinobacterium isolated from hot spring soil",Thailand
Validity of estimated glomerular filtration rate equations in stage 5 chronic kidney disease patients: A cross-sectional study,Thailand
Expert Consensus on the Use of On-Demand Treatments for OFF Episodes in Parkinson's Disease: A Modified Delphi Panel,United States
Signatures of a sampling quantum advantage in driven quantum many-body systems,Singapore
The Case | Hematuria and hypercalcemia in a kidney transplant recipient,Thailand
Response,Thailand
“Wearing-off” efficacy of CGRP monoclonal antibodies for migraine prevention: A meta-analysis of randomized controlled trials,Thailand
Factors associated with reduced function and quality of life among adult people with HIV with depression and substance use in the Asia-Pacific region,Malaysia
Boron vacancy-driven thermodynamic stabilization and improved mechanical properties of AlB2-type tantalum diborides as revealed by first-principles calculations,Thailand
Ascorbic acid supported Carboxymethyl cellulose stabilized silver nanoparticles as optical nanoprobe for Au3+ detection in environmental sample,Thailand
"Additive manufacturing of tantalum scaffolds: Processing, microstructure and process-induced defects",Thailand
The HDM allergen orchestra and its cysteine protease maestro: Stimulators of kaleidoscopic innate immune responses,Thailand
Motorcycle taxis' varying degrees of complementarity and substitution with public transit in Bangkok,Thailand
Development and validation of the Thai version of the Adult Epilepsy Self-Management Scale (Thai-ESMS),Thailand
Response of elephant peripheral blood mononuclear cells when stimulated with elephant endotheliotropic herpesvirus glycoprotein B (EEHV-gB),Thailand
MTORC2 is a physiological hydrophobic motif kinase of S6 Kinase 1,India
Chemical recycling of high-density polyethylene (HDPE) wastes by oxidative degradation to dicarboxylic acids and their use as value-added curing agents for acrylate-based materials,Thailand
Effect of battery material and operation on dynamic performance of a vanadium redox flow battery under electrolyte imbalance conditions,Thailand
Cost-Utility Analysis of Deep Learning and Trained Human Graders for Diabetic Retinopathy Screening in a Nationwide Program,Thailand
Accuracy of implant placement with a combined use of static and dynamic computer-assisted implant surgery in single tooth space: A randomized controlled trial,Thailand
"Biomonitoring by using Rapid-Read Pathogenic Bacteria Indicator in Sediments and Bivalve Mollusks: Southern Gulf of Thailand, a Mangrove Area Case Study",Thailand
First-Principles Density Functional Theory and Machine Learning Technique for the Prediction of Water Adsorption Site on PtPd-Based High-Entropy-Alloy Catalysts,Thailand
Operational forecasting inundation extents using REOF analysis (FIER) over lower Mekong and its potential economic impact on agriculture,United States
"Corrigendum to:Lusianthridin targeting of lung cancer stem cells via Src-STAT3 suppression: Volume and pages of the publication: (Volume 62, September 2019, 152932), (Phytomedicine (2019) 62, (S0944711319301011), (10.1016/j.phymed.2019.152932))",Thailand
Coatsome-replicon vehicles: Self-replicating RNA vaccines against infectious diseases,Switzerland
Poly(o-phenylenediamine)/ poly(butylene succinate-co-butylene adipate) blend as electroactive material for actuator application,Thailand
Microcrystalline cellulose from Para rubber leaves as an additive for superabsorbent polymers,Thailand
Virtual simulation and problem-based learning enhance perceived clinical and cultural competence of nursing students in Asia: A randomized controlled cross-over study,Hong Kong
2022 Renal denervation therapy for the treatment of hypertension: a statement from the Thai Hypertension Society,Thailand
Immunogenicity of a fractional or full third dose of AZD1222 vaccine or BNT162b2 messenger RNA vaccine after two doses of CoronaVac vaccines against the Delta and Omicron variants,Thailand
Validation of the Collaborative Outcomes study on Health and Functioning during Infection Times (COH-FIT) questionnaire for adults,Canada
Bioengineering of biowaste to recover bioproducts and bioenergy: A circular economy approach towards sustainable zero-waste environment,India
Proteomics dataset for the analysis of the effects of Grammatophyllum speciosum extracts on RAW 264.7 cells,Thailand
A multidisciplinary team evaluation of management guidelines for adult short bowel syndrome,United States
Legacy effects post removal of a range-expanding shrub influence soil fungal communities and create negative plant-soil feedbacks for conspecific seedlings,Canada
Reference values of myocardial native T1 and extracellular volume in patients without structural heart disease and had negative 3T cardiac magnetic resonance adenosine stress test,Thailand
Facial action coding-based facial sub-structures for anxiety emotion classification,Thailand
"Network meta-analysis and systematic review comparing efficacy and safety between very high power short duration, high power short duration, and conventional radiofrequency ablation of atrial fibrillation",United States
Wnt3a promotes odonto/osteogenic differentiation in vitro and tertiary dentin formation in a rat model,Thailand
"Mercury elimination from synthetic petroleum produced water using green solvent via liquid-liquid extraction: Experimental, effective solubility behaviors and DFT investigation",Thailand
Utilization of palm oil as an alternative processing oil in carbon black-filled natural rubber compounds,Thailand
Foam-mat freeze-drying approach for preserving stability and antimicrobial activity of clove essential oil nanoemulsion,Thailand
Comparative techno-economic and energy analyses of integrated biorefinery processes of furfural and 5-hydroxymethylfurfural from biomass residue,Thailand
Deproteinized bovine bone and freeze-dried bone allograft in sinus floor augmentation: A randomized controlled trial,Thailand
"Epidemiology, Management, and Treatment Access of Hereditary Angioedema in the Asia Pacific Region: Outcomes From an International Survey",Hong Kong
Novel CRB1 pathogenic variant in Chuuk families with Leber congenital amaurosis,United States
Novel xeno-free and serum-free culturing condition to improve piggyBac transposon-based CD19 chimeric antigen receptor T-cell production and characteristics,Thailand
Motivation and Quality of Work Life of In-Home Paid Caregivers of Older Adults,Thailand
Factors associated with complications of submental intubation in 339 patients with facial fractures: A German retrospective cohort study,Germany
Anticancer and chemosensitizing activities of stilbenoids from three orchid species,Thailand
Active site modulation of porous g-C3N4 nanofragment via defect assemblage for enhancing visible-light driven hydrogen evolution,Thailand
Using Natural Extracts to Promote the Antibacterial and Anti-inflammatory Performance of Polyurethane Foams,Thailand
"Use of over-the-scope clip (OTSC) versus standard therapy for the prevention of rebleeding in large peptic ulcers (size ≥1.5 cm): an open-labelled, multicentre international randomised controlled trial",Hong Kong
Antenatal depressive symptoms are strongly predicted by the severity of pre-menstrual syndrome: results of partial least squares analysis,Thailand
How cultural values influence sustainable consumption behavior? An empirical investigation in a non-Western context,India
"Evaluating the clinical and mechanistic effects of eplerenone and amiloride monotherapy, and combination therapy with cinacalcet, in primary hyperparathyroidism: A placebo-controlled randomized trial",United States
Monogenic early-onset lymphoproliferation and autoimmunity: Natural history of STAT3 gain-of-function syndrome,{}
Enhanced effectiveness of silver diamine fluoride application with light curing on natural dentin carious lesions: an in vitro study,Thailand
Improving shear deficiency of prestressed concrete sleepers by crack resisting stirrups,Thailand
Is orbital wall fracture associated with SARS-CoV-2 ocular surface contamination in asymptomatic COVID-19 patients?,Germany
Towards greater integration of building information modeling in the architectural design curriculum: A longitudinal case study,Thailand
Moral Expansiveness Around the World: The Role of Societal Factors Across 36 Countries,Australia
Love in the Time of COVID: Perceived Partner Responsiveness Buffers People From Lower Relationship Quality Associated With COVID-Related Stressors,United States
Influence of the Residual Ridge Widths and Implant Thread Designs on Implant Positioning Using Static Implant Guided Surgery,Thailand
Factors affecting bacterial community dynamics and volatile metabolite profiles of Thai traditional salt fermented fish,Thailand
Seismic Stability of Unsupported Vertical Circular Excavations in c-φ Soil,Thailand
Serum and salivary cytokines in patients with oral lichen planus treated with Photobiomodulation,Brazil
Post-translational modifications of tubulin: their role in cancers and the regulation of signaling molecules,Thailand
Lignin to polyhydroxyalkanoate bioprocessing by novel strain of Pseudomonas monteilii,Thailand
Effect of Thickness Eccentricity on the Stress Intensity Factors for a Pipe with a Single Internal Radial Crack under Internal Pressure,Thailand
Design and Analysis of the Slider Shear Test System Using Nested GR&R Measurement System,Thailand
Weight Functions for Edge Crack in Bilayer Material,Thailand
Effects of density and load orientation on embedment behaviour of coconut wood,New Zealand
The attitudes and expectation of caregivers of febrile child receiving medical services: a multicenter survey in Thailand,Thailand
Functional constipation in children: What physicians should know,Thailand
Do Disfluencies Increase With Age? Evidence From a Sequential Corpus Study of Disfluencies,United States
Sexual dysfunction and associated factors in Thai patients with psychiatric disorders,Thailand
"Biomarker-guided intervention to prevent acute kidney injury after major surgery (BigpAK-2 trial): Study protocol for an international, prospective, randomised controlled multicentre trial",Germany
"It is time for ambitious, transformational change to the epidemic countermeasures ecosystem",United Kingdom
Random forest algorithm using quartile-pattern bootstrapping for a class imbalanced problem,Thailand
Molnupiravir-associated nail and hair fluorescence on Wood's lamp examination,Singapore
Leniency programmes,United States
Enhancing brain imaging using super resolution: Challenges and benefits,India
Ion Co-storage in Porous Organic Frameworks through On-site Coulomb Interactions for High Energy and Power Density Batteries,China
The free swell potential of expansive clays stabilized with the shallow bottom ash mixing method,Thailand
2D Transition Metal Dichalcogenides for Photocatalysis,Hong Kong
Online collaboration for political resistance: A case of multilingual translations by Thailand's free youth supporters,Thailand
Signal recognition particle receptor-β (SR-β) coordinates cotranslational N-glycosylation,United States
A novel pyrenyl-furan hydrazone on paper-based device for the selective detection of trinitrotoluene,Thailand
Implementing social sustainability through market pressures: an inter-organizational network analysis in the Pakistani apparel supply chain,Thailand
Dark matter as a Weyl geometric effect,Thailand
"Dominance of land-derived organic matter in highly productive Bandon Bay, Thailand",China
"The risk assessment of arsenic contamination in the urbanized coastal aquifer of Rayong groundwater basin, Thailand using the machine learning approach",Thailand
"Streptococcus suis is a lethal pathogen in snakeskin gourami, Trichopodus pectoralis",Thailand
Navajoite phase V5O12•6H2O nanorods with ultra−long lifespan for aqueous zinc−ion batteries,Thailand
Enhanced charge carrier density of a p-n BiOCl/BiVO4 heterostructure by Ni doping for photoelectrochemical applications,Thailand
Metabolite profiling and identification of novel umami compounds in the chaya leaves of two species using multiplatform metabolomics,Thailand
Strategic flexibility,Thailand
HIV rapidly targets a diverse pool of CD4+ T cells to establish productive and latent infections,Canada
"LGBT-supportive corporate policies, risk aversion and mitigation and economic policy uncertainty",Thailand
Human Workload Evaluation of Drone Swarm Formation Control using Virtual Reality Interface,Thailand
Different protective capability of chlorogenic acid and quercetin against indomethacin-induced gastrointestinal ulceration,Thailand
Wild macaques challenge the origin of intentional tool production,Germany
Barrier and Biodegradable Properties of Poly(butylene adipate-co-terephthalate) Reinforced with ZnO-Decorated Graphene Rendering it Antibacterial,China
Closing the loop or widening the gap? The unequal politics of Thailand's circular economy in addressing marine plastic pollution,Ireland
Sustainability indicators to achieve a circular economy: A case study of renewable energy and plastic waste recycling corporate social responsibility (CSR) projects in Thailand,Thailand
Reconstructing the Anode Interface and Solvation Shell for Reversible Zinc Anodes,China
Lithium Phosphorus Sulfide Chloride-Polymer Composite via the Solution-Precipitation Process for Improving Stability toward Dendrite Formation of Li-Ion Solid Electrolyte,Thailand
Metal-Decorated InN Monolayer Senses N2 against CO2,China
Pyrazolones Potentiate Colistin Activity against MCR-1-Producing Resistant Bacteria: Computational and Microbiological Study,Thailand
Structural and mechanical behavior of Zr-W-Ti thin film metallic glasses prepared by multitarget co-magnetron sputtering,Thailand
Synthesis and characterization of novel bio-based epoxy polymers derived from natural phenolic compound,Japan
"3′,4′,5′-trimethoxy- and 3,4-dimethoxychalcones targeting A549 cells: Synthesis, cytotoxic activity, and molecular docking",Thailand
Erratum: Tailoring the MOF structure via ligand optimization afforded a dandelion flower like CoS/Co-Nx/CoNi/NiS catalyst to enhance the ORR/OER in zinc-air batteries (Nanoscale (2022) 14 (17908-17920) DOI: 10.1039/D2NR04933C),Thailand
"Publisher Correction: Observation of triple J/ψ meson production in proton-proton collisions (Nature Physics, (2023), 19, 3, (338-350), 10.1038/s41567-022-01838-y)",Austria
The Factors Affecting Innovative Behavior: An Employee Assessment System Based on Knowledge Creation,Thailand
"Brain structure and ultrastructure of gonadotropic cell in female grunting toadfish, Allenbatrachus grunniens (Linnaeus 1758)",Thailand
Investigation of biological activity and identification of culturable insect-derived Streptomyces strains from Cossus chloratus,Thailand
Observation of triple J/ψ meson production in proton-proton collisions,Austria
Strategies and challenges in addressing ethical issues in the hospital context: A phenomenological study of nurse team leaders,Indonesia
Barriers and facilitators to access mental health services among people with mental disorders in Indonesia: A qualitative study,Thailand
A staggering rise of HIV cases in Pakistan,Pakistan
The 25th Bangkok International Symposium on HIV Medicine,Thailand
Metatranscriptomics Reveals Sequential Expression of Genes Involved in the Production of Melanogenesis Inhibitors by the Defined Microbial Species in Fermented Unpolished Black Rice,Thailand
The prevalence of diabetic peripheral neuropathy in youth with diabetes mellitus,Thailand
EAACI Molecular Allergology User's Guide 2.0,Germany
A 30-Year Worldwide Research Productivity of Scientific Publication in Full-Endoscopic Decompression Spine Surgery: Quantitative and Qualitative Analysis,South Korea
Potential impact of Thailand's cannabis policy on the health of young adults: current status and future landscape,Thailand
Biochar Mitigates Combined Effects of Soil Salinity and Saltwater Intrusion on Rice (Oryza sativa L.) by Regulating Ion Uptake,Thailand
Process Optimization and CO2 Emission Analysis of Coal/Biomass Gasification Integrated with a Chemical Looping Process,Thailand
Equity-Informative Economic Evaluations of Vaccines: A Systematic Literature Review,United States
The Fourth Dose of mRNA COVID-19 Vaccine Following 12 Different Three-Dose Regimens: Safety and Immunogenicity to Omicron BA.4/BA.5,Thailand
Attitude Fault-Tolerant Control of Aerial Robots with Sensor Faults and Disturbances,Thailand
Chikungunya vaccines: An update in 2023,Thailand
Location Choice And Tax Responsiveness Of Foreign Multinationals: Evidence From Asean Countries,Thailand
High Dietary Cation and Anion Difference and High-Dose Ascorbic Acid Modify Acid–Base and Antioxidant Balance in Dairy Goats Fed under Tropical Conditions,Thailand
Sudden Cardiac Arrest in a Dental Patient Awaiting Examination,Thailand
Anomalous Properties of Cyclodextrins and Their Complexes in Aqueous Solutions,Iceland
Isolation and Identification of Dihydrophenanthrene Derivatives from Dendrobium virgineum with Protective Effects against Hydrogen-Peroxide-Induced Oxidative Stress of Human Retinal Pigment Epithelium ARPE-19 Cells,Thailand
The Future of Epidemic and Pandemic Vaccines to Serve Global Public Health Needs,United Kingdom
One-Pot Conversion of Furfural to γ-Valerolactone over Co- and Pt-Doped ZSM-5 Catalysts,Thailand
Hidden conformal symmetry for dyonic Kerr-Sen black hole and its gauged family,Thailand
Synthesis of Cationic Quaternized Nanolevan Derivative for Small Molecule and Nucleic Acid Delivery,Thailand
A Novel and Simplified Score for Determining Treatment Eligibility for Patients with Chronic Hepatitis B,Thailand
Effect of Storage Time and Temperature on the Bioactivity of a Chitosan-Derived Epigenetic Modulation Scaffold,Thailand
Effect of Propolis on Root Dentine Microhardness When Used as an Intracanal Medicament: An In Vitro Study,Pakistan
Enhancing Antimicrobial Peptide Productivity in Pichia pastoris (Muts Strain) by Improving the Fermentation Process Based on Increasing the Volumetric Methanol Consumption Rate,Thailand
Association between Liver Stiffness and Liver-Related Events in HCV-Infected Patients after Successful Treatment with Direct-Acting Antivirals,Thailand
Novel Synthetic Derivative of Renieramycin T Right-Half Analog Induces Apoptosis and Inhibits Cancer Stem Cells via Targeting the Akt Signal in Lung Cancer Cells,Thailand
The Regulatory Roles of Ezh2 in Response to Lipopolysaccharide (LPS) in Macrophages and Mice with Conditional Ezh2 Deletion with LysM-Cre System,Thailand
High Fructose Causes More Prominent Liver Steatohepatitis with Leaky Gut Similar to High Glucose Administration in Mice and Attenuation by Lactiplantibacillus plantarum dfa1,Thailand
Role of Dietary Defatted Rice Bran in the Modulation of Gut Microbiota in AOM/DSS-Induced Colitis-Associated Colorectal Cancer Rat Model,Thailand
Placenta-Derived Extracellular Vesicles in Pregnancy Complications and Prospects on a Liquid Biopsy for Hemoglobin Bart’s Disease,Thailand
Impact of E-Learning Activities on English as a Second Language Proficiency among Engineering Cohorts of Malaysian Higher Education: A 7-Month Longitudinal Study,Thailand
Modeling the Spread of COVID-19 with the Control of Mixed Vaccine Types during the Pandemic in Thailand,Thailand
