Title,Author_count,subtype,Subject_area_count,Cite_count
A general form of an alternative functional equation related to the Jensen's functional equation,2,ar,1,2
Electrochemical and optical biosensors for biological sensing applications,5,ar,1,12
Prediction of Forthcoming Anger of Customer in Call Center Dialogs,2,cp,7,1
Diversity and antimicrobial activity of culturable endophytic actinobacteria associated with Acanthaceae plants,6,ar,1,9
A Comparison of Cuff-less Blood Pressure Estimation between Pulse Arrival Time and Pulse Transit Time Using Photoplethysmography,2,cp,7,2
Neural Network for Forecasting High Price and Low Price on Foreign Exchange Market,3,cp,7,1
Optimal Sizing of Utility-scaled Battery with Consideration of Battery Installtion Cost and System Power Generation Cost,2,cp,7,5
Experimental and empirical investigation of mass transfer enhancement in multi-scale modified airlift reactors,6,ar,3,5
Development of LIDAR Based Gait Training System with Gait Assessment,2,cp,7,1
A k-Factor Continuous Double Auction-Based Pricing Mechanism for the P2P Energy Trading in a LV Distribution System,3,cp,7,12
New Rectification Technique for Cloud Base Height Estimation Base on Stereo Cameras,2,cp,7,0
Development of UV-enhanced Photocatalytic Microchannel Optical Waveguide for Water Treatment,6,cp,7,0
Optimal Renewable Energy Integration Considering Minimum Dispatchable Generation Operating Costs,2,cp,7,1
Liftoff of Submillimeter Conducting Particles under DC Electric Field,2,cp,7,0
Modelling the Concentration Changes of 18F-FDOPA using Compartmental Model in Parkinson Patients,4,cp,7,0
Obstacle Avoidance using mmWave Radar Imaging System,2,cp,7,1
Electric Field Analysis of the 230 kV AC Transmission Line System for an Limited Area,2,cp,7,1
A Case Study on Flywheel Energy Storage System Application for Frequency Regulation of Islanded Amphoe Mueang Mae Hong Son Microgrid,2,cp,7,5
Adder Circuit on IBM Universal Quantum Computers,2,cp,7,2
Flavor Profile in Fresh-squeezed Juice of Four Thai Lime Cultivars: Identification of Compounds that Influence Fruit Selection by Master Chefs,8,ar,3,3
Catalytic activity of vanadium oxide doped with palladium nanoparticles on oxidation of 5-hydroxymethylfurfural,5,ar,6,0
Foreign food consumption as an extraordinary experience: A comparative study on the perceived value of Japanese and Thai consumers,2,ar,1,7
Stress estimation using multimodal biosignal information from RGB facial video,4,cp,2,5
Website review - Chula Art Town on Google Arts & Culture portal,1,sh,4,0
COVID-19 - you can't stop the beat!,1,ar,4,2
"The ""New Normal"" the ""Covid Culture""",1,ed,4,0
"Improving quality of education: Role of human development, public spending on education and trained teachers' availability",3,ar,3,0
The difference of refraction between the cycloplegic retinoscopy and non-cycloplegic subjective refraction in children aged 6 to 15 years,4,ar,1,1
Measurements with silicon photomultipliers of dose-rate effects in the radiation damage of plastic scintillator tiles in the CMS hadron endcap calorimeter,2370,ar,2,2
"Identification of heavy, energetic, hadronically decaying particles using machine-learning techniques",2301,ar,2,79
Smart transmission line maintenance and inspection using mobile robots,5,ar,3,2
Financial crisis and earnings management under u.s. gaap and ifrs,2,ar,2,1
"Compact heat integrated reactor system of steam reformer, shift reactor and combustor for hydrogen production from ethanol",7,ar,3,2
Factors affecting the consumption of energy-efficient lighting products: Exploring purchase behaviors of Thai consumers,2,ar,9,14
"Smell and taste dysfunction in patients with SARS-CoV-2 infection: A review of epidemiology, pathogenesis, prognosis, and treatment options",5,re,2,58
"Watershed prioritization of kaeng lawa sub-watershed, khon kaen province using the morphometric and land-use analysis: A case study of heavy flooding caused by tropical storm podul",2,ar,4,25
Analytical and experimental studies on the application of a series of treatment chambers for Escherichia coli inactivation by pulsed electric fields,3,ar,6,3
Peptides obtained from edible mushrooms: Hericium erinaceus offers the ability to scavenge free radicals and induce apoptosis in lung cancer cells in humans,6,ar,1,28
High prevalence of ds-1-like rotavirus infection in thai adults between 2016 and 2019,9,ar,3,9
Symmetry enhancement and duality walls in 5d gauge theories,4,ar,1,14
Effect of swine bone powder for reduce cadmium uptake by rice,2,ar,3,0
Measurement of the top quark forward-backward production asymmetry and the anomalous chromoelectric and chromomagnetic moments in pp collisions at √s = 13 TeV,2292,ar,1,11
Immunogenicity and safety of the AS04-HPV-16/18 and HPV-6/11/16/18 human papillomavirus vaccines in asymptomatic young women living with HIV aged 15–25 years: A phase IV randomized comparative study,29,ar,1,9
Transcriptome analysis of basic fibroblast growth factor treated stem cells isolated from human exfoliated deciduous teeth,6,ar,1,7
Early nutrition eacademy southeast Asia E-learning for enhancing knowledge on nutrition during the first 1000 days of life,7,ar,2,2
Statins for atherosclerotic cardiovascular disease prevention in people living with HIV in Thailand: a cost-effectiveness analysis,13,ar,2,4
Effect of ABCB1 3435C>T transporter gene polymorphism on plasma efavirenz concentration in HIV-1 infected Thai adults,9,ar,1,0
Bats and belief: A sequential qualitative study in Thailand,9,ar,1,7
"Measurement of the cross section for electroweak production of a Z boson, a photon and two jets in proton-proton collisions at √s = 13 TeV and constraints on anomalous quartic couplings",2314,ar,1,33
Importance of discriminative measurement for radon isotopes and its utilization in the environment and lessons learned from using the RADUET monitor,4,re,3,13
"Synthesis, characteristics and application of mesocellular foam carbon (MCF-C) as catalyst for dehydrogenation of ethanol to acetaldehyde",4,ar,4,17
Discovery of carcinogenic liver fluke metacercariae in second intermediate hosts and surveillance on fish-borne trematode metacercariae infections in Mekong region of Myanmar,4,ar,3,8
Potential dual dengue and SARS-CoV-2 infection in Thailand: A case study,5,ar,1,16
Determination of the strong coupling constant α S(mZ) from measurements of inclusive W ± and Z boson production cross sections in proton-proton collisions at √s = 7 and 8 TeV,2295,ar,1,5
"The Effects of a Standardized Extract of Centella asiatica on Postlaser Resurfacing Wound Healing on the Face: A Split-Face, Double-Blind, Randomized, Placebo-Controlled Trial",9,ar,1,16
Sustainable waste utilization for the petrochemical industry in thailand under circular economy principle: A case study,2,ar,1,1
"Efficacy of topical bevacizumab 0.05% eye drops in dry eye disease: A double-masked, randomized trial",4,ar,3,6
Enhanced production of bryonolic acid in Trichosanthes cucumerina L. (thai cultivar) cell cultures by elicitors and their biological activities,6,ar,3,10
Trends of tweets on the coronavirus disease-2019 (COVID-19) pandemic,4,le,2,16
Performance of geosynthetic cementitious composite mat and vetiver on soil erosion control,3,ar,5,14
Delivery of alpha-mangostin using cyclodextrins through a biological membrane: Molecular dynamics simulation,8,ar,7,9
"Spatiotemporal analyses of foot and mouth disease outbreaks in cattle farms in Chiang Mai and Lamphun, Thailand",7,ar,1,8
Sensing the classical swine fever virus with molecularly imprinted polymer on quartz crystal microbalance,4,ar,1,19
Human Caesarean scar-derived feeder cells: A novel feeder cell type for culturing human pluripotent stem cells without exogenous basic fibroblast growth factor supplementation,6,ar,1,0
Organization Capital and Expected Returns in Service and Non-Service Firms: Evidence from Thailand,2,ar,2,1
Antimicrobial prescription patterns in a tertiary-care pediatric unit in Thailand,5,ar,1,5
Cytokines and chemokines in chikungunya virus infection: Protection or induction of pathology,3,re,5,13
Zoonotic vectorborne pathogens and ectoparasites of dogs and cats in eastern and Southeast Asia,25,ar,3,60
"Decreased Serum Adiponectin Reflects Low Vitamin D, High Interleukin 6, and Poor Physical Performance in Knee Osteoarthritis",6,ar,2,5
Diesel-Contaminated Soil Washing by Mixed Nonionic Surfactant Emulsion and Seed Germination Test,3,ar,5,9
Generalized quotient topologies and hereditary classes,2,ar,1,1
Evaluating distillers grains as bio-fillers for high-density polyethylene,14,ar,3,29
Oral and Inhaled Ribavirin Treatment for Respiratory Syncytial Virus Infection in Lung Transplant Recipients,7,ar,1,21
Sepsis-Associated Acute Kidney Disease,72,ar,1,34
Perceived treatment need in patients with different facial profiles,2,ar,1,1
A randomized control trial of oral sucrose solution for prevention of hypoglycemia in high risk infants,3,ar,2,4
Drinking green tea alleviates alveolar bone resorption in ligature-induced periodontitis in mice,4,ar,3,6
Free vibration of stiffened functionally graded circular cylindrical shell resting on Winkler–Pasternak foundation with different boundary conditions under thermal environment,4,ar,2,20
Analysis of the Imbert downdraft gasifier using a species-transport CFD model including tar-cracking reactions,4,ar,4,31
Effective elongation properties of cellulose–natural rubber composite hydrogels having interconnected domain,3,ar,2,4
Elastography of pancreatic ductal adenocarcinoma following EUS-guided radiofrequency ablation (with video),5,ar,1,1
A framework for designing cognitive coaching personal learning network (Ccpln),2,ar,2,1
A new species of coral-feeding nudibranch (Mollusca: Gastropoda) from the Gulf of Thailand,6,ar,3,15
Alkaloids with anti-human carbonic anhydrase isozyme II activity from the bulbs of Crinum asiaticum L. var. asiaticum,6,ar,4,4
"Effects of dietary cation and anion difference on eating, ruminal function and plasma leptin in goats under tropical condition",4,ar,3,0
"Major Depression in Children with Transfusion-Dependent Thalassemia Is Strongly Associated with the Combined Effects of Blood Transfusion Rate, Iron Overload, and Increased Pro-inflammatory Cytokines",4,ar,2,9
"Effects of replacement of para-grass with oil palm compounds on body weight, food intake, nutrient digestibility, rumen functions and blood parameters in goats",7,ar,2,2
Notch signaling increases PPARγ protein stability and enhances lipid uptake through AKT in IL-4-stimulated THP-1 and primary human macrophages,3,ar,1,6
Current Mental Health Issues in the Era of Covid-19,3,le,2,29
Probabilistic Seismic Hazard Assessment of North-Eastern Thailand,7,ar,1,3
Greater optimisation of pharmacokinetic/pharmacodynamic parameters through a loading dose of intravenous colistin in paediatric patients,8,ar,3,4
Neuro-fuzzy estimation of reference crop evapotranspiration by neuro fuzzy logic based on weather conditions,7,ar,4,27
Practice of endoscopy during COVID-19 pandemic: Position statements of the Asian Pacific Society for Digestive Endoscopy (APSDE-COVID statements),17,ar,1,233
Development of three-phase unbalanced power flow using local control of connected photovoltaic systems,2,ar,1,3
Robust optimization strategy for intelligent parking lot of electric vehicles,5,ar,12,14
Kenaf cellulose-based 3D printed device: a novel colorimetric sensor for Ni(II),5,ar,1,12
Experimental data on mechanical behavior and numerical data on tensile stress distribution of a hyperelastic Polydimethysiloxane (PDMS) based membrane for cell culture,6,dp,1,2
Severe craniofrontonasal syndrome in a male patient mosaic for a novel nonsense mutation in EFNB1,6,ar,2,4
"Flexible diaminodihydrotriazine inhibitors of Plasmodium falciparum dihydrofolate reductase: Binding strengths, modes of binding and their antimalarial activities",12,ar,3,12
Probabilistic scheduling of power-to-gas storage system in renewable energy hub integrated with demand response program,5,ar,3,71
Vacuum ultraviolet irradiation for mitigating dissolved organic nitrogen and formation of haloacetonitriles,6,ar,2,8
"Expression, function, and glycosylation of anti-colorectal cancer large single-chain antibody (LSC) in plant",4,ar,2,4
A comprehensive investigation on the components in ionic liquid-based polymer inclusion membrane for Cr(VI) transport during electrodialysis,8,ar,4,24
Dataset of blood cockle (Anadara granosa) microbiota from coastal areas and earthen-pond farms around the upper Gulf of Thailand,3,dp,1,2
"Effect of electrical discharge plasma on cytotoxicity against cancer cells of N,O-carboxymethyl chitosan-stabilized gold nanoparticles",4,ar,3,11
Early Production of High Strength and Improved Water Resistance Gypsum Mortars from Used Plaster Mould and Cullet Waste,4,ar,4,2
Vertical vibration of a circular foundation in a transversely isotropic poroelastic soil,3,ar,2,29
Verification of attenuation models based on strong ground motion data in Northern Thailand,4,ar,3,20
Yeast extract elicited isoflavonoid accumulation and biosynthetic gene expression in Pueraria candollei var. mirifica cell cultures,4,ar,1,12
Intraocular pressure elevation associated with blood in Schlemm's canal after strabismus surgery,4,ar,1,0
Bacterial and viral vectors as vaccine delivery vehicles for breast cancer therapy,7,re,2,18
Modeling and Control of Multiphase Interleaved Fuel-Cell Boost Converter Based on Hamiltonian Control Theory for Transportation Applications,13,ar,4,27
Digital media’s discursive strategies against anabolic-androgenic steroids: A corpus-assisted discourse analysis,1,ar,5,0
"Food waste in Bangkok: Current situation, trends and key challenges",5,ar,2,31
Genetic and functional studies of the LMF1 gene in Thai patients with severe hypertriglyceridemia,5,ar,3,4
"Characterisation of insoluble α-1,3-/α-1,6 mixed linkage glucan produced in addition to soluble α-1,6-linked dextran by glucansucrase (DEX-N) from Leuconostoc citreum ABK-1",8,ar,5,14
Exogenous methyl salicylate alleviates senescent spotting by enhancing the activity of antioxidative ascorbate-glutathione cycle in harvested ‘Sucrier’ bananas,4,ar,1,31
Study on the discrete dielectrophoresis for particle–cell separation,4,ar,2,17
A family with homozygous and heterozygous p.Gly337Ser mutations in COL1A2,4,ar,2,7
Nocticolid cockroaches are the only known dinosaur age cave survivors,9,ar,1,29
Visualization of volatomic profiles for early detection of fungal infection on storage Jasmine brown rice using electronic nose coupled with chemometrics,3,ar,2,43
Single step preparation of platinum nanoflowers/reduced graphene oxide electrode as a novel platform for diclofenac sensor,5,ar,2,22
Effect of carbon number on the production of propylene and ethylene by catalytic cracking of straight-chain alkanes over phosphorus-modified ZSM-5,5,ar,3,35
Use of tissue inhibitor of metalloproteinase 2 and insulin-like growth factor binding protein 7 [TIMP2]•[IGFBP7] as an AKI risk screening tool to manage patients in the real-world setting,9,ar,1,12
Development of a paper-based pressure sensor fabricated by an inkjet-printed water mask method,5,ar,4,3
Reduction of Occupational Exposure Using a Novel Tungsten-Containing Rubber Shield in Interventional Radiology,5,ar,3,8
Allergen-specific immunotherapy boosts allergen-specific IgD production in house dust mite-sensitized asthmatic patients,6,le,2,16
Myostatin inhibition in combination with antisense oligonucleotide therapy improves outcomes in spinal muscular atrophy,15,ar,2,38
Application of survival analysis techniques to determine the optimal number of acupuncture therapy sessions for stroke patients,4,ar,2,2
An efficient matrix tridiagonalization method for 3D finite element analysis of free vibration,5,ar,5,2
Poly(cyclodextrin-ionic liquid) based ferrofluid: A new class of magnetic colloid for dispersive liquid phase microextraction of polycyclic aromatic hydrocarbons from food samples prior to GC-FID analysis,6,ar,2,34
International consensus statements for endoscopic management of distal biliary stricture,26,re,2,54
Factors Predictive of Remission of Chronic Anterior Uveitis,17,cp,1,6
Evaluation of chemical treatment combined with vacuum and ultrasonication with a water resonance system for reducing Campylobacter on naturally contaminated chicken carcasses,6,ar,2,9
Effect of oral oseltamivir on virological outcomes in low-risk adults with influenza: A randomized clinical trial,17,ar,2,8
"Needle EMG, a Jigsaw to disclose lipid storage myopathy due to multiple Acyl-COA dehydrogenase deficiency",4,cp,2,2
A critique on the Corruption Perceptions Index: An interdisciplinary approach,2,ar,5,16
Thai dance exercises benefited functional mobility and fall rates among community-dwelling older individuals,7,ar,1,6
Resilience and self-regulation processes of microalgae under UV radiation stress,4,re,3,36
Which characteristics can be expected from p16+-squamous cell carcinomas of the posterior oral cavity and oropharynx? – Distinctive results from Central Germany,8,ar,3,3
Simulations of sorbent regeneration in a circulating fluidized bed system for sorption enhanced steam reforming with dolomite,4,ar,2,8
Biodiesel Production Via Interesterification of Palm Oil and Ethyl Acetate Using Ion-Exchange Resin in a Packed-Bed Reactor,4,ar,3,20
Optimal overbooking model for car rental business with two levels of prices having stochastic joint booking and show-up levels,3,ar,4,1
"Efficacy of anti-inflammatory moisturizer vs hydrophilic cream in elderly patients with moderate to severe xerosis: A split site, triple-blinded, randomized, controlled trial",3,ar,1,5
National feasibility survey of peritoneal dialysis key performance indicators in Thailand from provider perspective,11,ar,1,3
The Significance of Relative Claudin Expression in Odontogenic Tumors,2,ar,3,4
"Organic geochemistry of the Lower Permian Tak Fa Formation in Phetchabun Province, Thailand: implications for its paleoenvironment and hydrocarbon generation potential",2,ar,1,2
"Effect of Ball Milling Time on the Physical, Thermal and Fracture Behaviour of 2MgO.2Al2O3.5SiO2 Precursors",8,ar,1,5
Using pre-commitment to reduce alcohol consumption: Lessons from a quasi-experiment in Thailand,2,ar,5,3
High selective monoaromatic hydrocarbon production via integrated pyrolysis and catalytic upgrading of Napier grass over Ca/Ni/boronic acid/KIT-6,8,ar,1,2
Surface morphology and cellulose structure of Napier grass pretreated with the ionic liquid 1-ethyl-3-methylimidazolium acetate combined with either water or dimethyl sulfoxide as a co-solvent under microwave irradiation,2,ar,1,14
Comparative Study of Three Chemical Pretreatments and Their Effects on the Structural Changes of Rice Straw and Butanol Production,3,ar,3,20
Two-Stage Liquefaction of Oil Palm Shell in Alkali Supercritical Ethanol–Water for Enhanced Bio-Oil Production,4,ar,3,3
Mechanical properties of cement-clay interlocking (Cci) hollow bricks,3,ar,1,4
Weekly forecasting model for dengue hemorrhagic fever outbreak in Thailand,3,ar,1,6
Effects of crumbed para rubber on permanent deformation resistance of hot mix asphalt,2,cp,2,0
Effect of local rewiring in adaptive epidemic networks,2,ar,1,2
Investigation on Solubility of Carbon Dioxide in the Mixed Aqueous Solution of MEA and 2-MAE,2,cp,2,0
Measurement of Mass Transfer Coefficient of CO2-Amine System from Absorption Process,3,cp,2,1
Application of Natural Dolomite for Soil Upgrading,3,cp,2,0
Analysis of the use of SEN0161 pH sensor for water in goldfish ponds,5,cp,2,5
Decreased of BAFF-R expression and B cells maturation in patients with hepatitis B virus-related hepatocellular carcinoma,7,ar,1,3
Surface modification of graphene oxide via noncovalent functionalization with porphyrins for selective photocatalytic oxidation of alcohols,8,ar,3,15
Utility of Plasmodium falciparum DNA from rapid diagnostic test kits for molecular analysis and whole genome amplification,9,ar,2,7
"In schizophrenia, psychomotor retardation is associated with executive and memory impairments, negative and psychotic symptoms, neurotoxic immune products and lower natural IgM to malondialdehyde",4,ar,2,12
Vanadium-Based Oxide on Two-Dimensional Vanadium Carbide MXene (V2Ox@V2CTx) as Cathode for Rechargeable Aqueous Zinc-Ion Batteries,8,ar,5,115
"Two new species of the genus Chironephthya (Octocorallia, Alcyonacea, Nidaliidae, Siphonogorgiinae) from the Gulf of Thailand",6,ar,2,0
Spatial Separation of Charge Carriers via Heterogeneous Structural Defects in Graphitic Carbon Nitride for Photocatalytic Hydrogen Evolution,6,ar,1,23
Measurement of the jet mass distribution and top quark mass in hadronic decays of boosted top quarks in pp collisions at √s = 13 TeV,2319,ar,1,20
Gamma-glutamyl transferase and cardiovascular risk in nonalcoholic fatty liver disease: The Gut and Obesity Asia initiative,14,ar,1,8
Pinostrobin suppresses the Ca2+-signal-dependent growth arrest in yeast by inhibiting the Swe1-mediated G2cell-cycle regulation,7,ar,2,2
Protein patterning with antifouling polymer gel platforms generated using visible light irradiation,3,ar,7,5
"Rotavirus infection in children in Southeast Asia 2008-2018: Disease burden, genotype distribution, seasonality, and vaccination",4,re,6,41
Toward semantic data imputation for a dengue dataset,4,ar,4,6
Incidence of acute kidney injury and use of renal replacement therapy in intensive care unit patients in Indonesia,7,ar,1,3
Optical Bioelectronic Device Based on a Screen-Printed Electroluminescent Transducer,4,ar,1,15
Tuning rigidity and negative electrostriction of multi-walled carbon nanotube filled poly(lactic acid),3,ar,3,9
Risk and profit-based bidding and offering strategies for pumped hydro storage in the energy market,5,ar,4,53
Solvent-based washing as a treatment alternative for onshore petroleum drill cuttings in Thailand,6,ar,4,18
"Antibodies to measles, mumps, and rubella virus in Thai children after two-dose vaccination at 9 months and 2.5 years: A longitudinal study",7,ar,5,4
Transactional and transformational leadership: a study of Indonesian managers,2,ar,1,5
A literature perspective of key factors influencing creativity and a conceptual model for virtual learning team work,3,ar,2,3
"The influnce of external cultures on art, music, and dance education students: A case study of Thailand and Lao Pdr",6,ar,2,1
Hospital epidemiology and antimicrobial susceptibility of isolated methicillin-resistant Staphylococcus aureus: a one-year retrospective study at a tertiary care center in Thailand,8,ar,4,7
Risk-constrained optimal operation of fuel cell/photovoltaic/battery/grid hybrid energy system using downside risk constraints method,5,ar,4,53
"Conflict and Peace Economics: Retrospective and Prospective Reflections on Concepts, Theories, and Data",2,ar,2,4
Effect of molecular shape of suspended colloids on an osmotic flow across a fibrous membrane,2,ar,3,1
Antiplatelet activity of deferiprone through cyclooxygenase-1 inhibition,5,ar,1,6
"Palladium-Catalyzed Cycloaddition of Alkynylimines, Double Isocyanides, and H2O/KOAc",10,ar,1,16
"The uterine-chemokine-brain axis: menstrual cycle-associated symptoms (MCAS) are in part mediated by CCL2, CCL5, CCL11, CXCL8 and CXCL10",4,ar,2,10
Cohomology theory for financial time series,3,ar,2,3
"Suppression of white feces syndrome in Pacific white shrimp, Litopenaeus vannamei, using hen egg white lysozyme",8,ar,1,5
Development of a species-specific polymerase chain reaction for highly sensitive detection of Flavobacterium columnare targeting chondroitin AC lyase gene,6,ar,1,11
"Draft genome sequences of chlamydiales bacterium STE3 and neochlamydia sp. strain AcF84, endosymbionts of acanthamoeba spp",9,ar,3,2
A universal and facile approach to suppress dendrite formation for a Zn and Li metal anode,6,ar,3,115
Test Case Impact Analysis for BPMN Input Changes,2,cp,4,1
Monitoring Call activity and Service Task Invocations for BPMN,2,cp,4,1
Morphology and Mechanical Properties of Polyamide 6 and Polybutylene Terephthalate Blends Compatibilized with Epoxidized Natural Rubber,5,cp,2,2
A traction controller of a two-wheel mobile robot with feedforward compensator,3,cp,2,0
Why are lopinavir and ritonavir effective against the newly emerged coronavirus 2019? Atomistic insights into the inhibitory mechanisms,8,ar,1,169
In vivo removal of profenofos in agricultural soil and plant growth promoting activity on Vigna radiata by efficient bacterial formulation,4,ar,3,9
Study of J/ψ meson production inside jets in pp collisions at s=8TeV,2311,ar,1,11
Supersymmetric S-matrices from the worldsheet in 10 & 11d,2,ar,1,7
Process development of sustainable biorefinery system integrated into the existing pulping process,5,ar,4,15
Delayed versus early initiation of renal replacement therapy for severe acute kidney injury: a systematic review and individual patient data meta-analysis of randomised clinical trials,16,ar,1,111
Parameter-dependent linear matrix inequality approach to robust state estimation of noisy genetic networks,3,ar,2,0
Optimal operational strategy for a vanadium redox flow battery,4,ar,2,20
Silver line defect reduction of rear lens combination lamp process,2,cp,2,0
Processing and antibacterial application of biodegradable sponge nano-composite materials of silver nanoparticles and silk sericin,4,ar,4,17
Waste generation and management status in the fast-expanding Indian cities: A review,2,ar,4,28
Additional Candida albicans administration enhances the severity of dextran sulfate solution induced colitis mouse model through leaky gut-enhanced systemic inflammation and gut-dysbiosis but attenuated by Lactobacillus rhamnosus L34,9,ar,4,76
Presence of hepatitis b virus in paraffin-embedded liver tissues of patients with hepatocellular carcinoma,5,ar,2,0
Factors influencing technology adoption of people with visual impairment: Case study of financial transactions through an automatic teller machine (atm),1,ar,1,3
Opinion mining for laptop reviews using naïve bayes,2,ar,4,1
"A new environmental performance index based on the carbon footprint, VOC emissions, and waste in a printing house",3,ar,2,5
Treatment and clinical outcome of colistin-resistant klebsiella pneumoniae bacteremia patients,5,ar,2,1
Green synthesis of iron oxide nanoparticles using Hibiscus rosa-sinensis for fortifying wheat biscuits,8,ar,6,23
Transient treatment response of platelet-rich plasma injection for temporal triangular alopecia: A case report with dermoscopic examination follow-up,3,ar,1,0
"The existence of argyrophilic endocrine cells in the digestive system of snake eels (Pisodonophis boro, Hamilton, 1822)",6,ar,3,2
Cognition-adjusted dependency ratio among later-life adults and the role of education,2,ar,4,7
Suicidal idea among the elderly,2,ar,4,2
COVID-19: An early review of its global impact and considerations for parkinson’s disease patient care,5,re,2,60
Automatic Epileptic Seizure Onset-Offset Detection Based on CNN in Scalp EEG,3,cp,3,13
Learning A Common Granger Causality Network Using A Non-Convex Regularization,2,cp,3,2
Acute myocardial infarction among hospitalizations for heat stroke in the united states,10,ar,1,11
Changing dynamics of psychoneuroimmunology during the COVID-19 pandemic,3,ar,1,22
"Erratum to: Study of dijet events with a large rapidity gap between the two leading jets in pp collisions at s = 7 Te (The European Physical Journal C, (2018), 78, 3, (242), 10.1140/epjc/s10052-018-5691-6)",2228,er,2,1
Pedv orf3 independently regulates iκb kinase β-mediated nf-κb and ifn-β promoter activities,6,ar,5,12
Nutrition management in acute pancreatitis: Clinical practice consideration,2,ar,1,20
Catalysis and fine chemicals,2,ar,2,0
Bergenin from Cissus javana DC. (Vitaceae) root extract enhances glucose uptake by rat L6 myotubes,5,ar,2,4
Guidelines to build a smooth transition from home to preschool: Parental roles in the thai context,2,ar,2,0
Calibration of the CMS hadron calorimeters using proton-proton collision data at s = 13 TeV,2372,re,2,1
Results of traumatic canalicular laceration repair performed by trainees in a tertiary eye care center,2,ar,1,0
Transient CO2 diffusion from vehicle cabin micro-environment in hot and humid climates,6,ar,1,3
Button damper reduces the impact force during tennis flat serve,6,ar,1,0
An assessment of the niche centroid hypothesis: Pteropus lylei (Chiroptera),9,ar,2,3
Research competency enhancement process based on knowledge management procedures for developing routine to research of support staff at Thaksin University,3,ar,1,2
Lactic acid modified natural rubber-bacterial cellulose composites,2,ar,6,17
Efficacy of Broadline® in cats against induced infections with developing fourth-stage larval and adult Ancylostoma ceylanicum hookworms,5,ar,2,3
Green pathway in utilizing CO2 via cycloaddition reaction with epoxide-A mini review,7,ar,3,53
"Parasitism of soldiers of the termite, macrotermes gilvus (Hagen), by the scuttle fly, megaselia scalaris (loew) (diptera: Phoridae)",5,ar,1,4
Structure-activity analysis and molecular docking studies of coumarins from toddalia asiatica as multifunctional agents for alzheimer's disease,8,ar,2,14
Synthesis and characterization of hollow-sphered poly(n-methyaniline) for enhanced electrical conductivity based on the anionic surfactant templates and doping,2,ar,2,16
Erratum: Gastric peroral endoscopic pyloromyotomy versus gastric electrical stimulation in the treatment of refractory gastroparesis: A propensity score-matched analysis of long term outcomes (Endoscopy (2020) 52 (349-358) DOI: 10.1055/a-1111-8566),14,er,1,1
Friends and exam cheating: An experimental study in Thailand,2,ar,1,0
Measurement of differential cross sections and charge ratios for t-channel single top quark production in proton–proton collisions at √s=13Te,2339,ar,2,25
Quantification of glucose-6-phosphate dehydrogenase activity by spectrophotometry: A systematic review and meta-analysis,46,re,1,28
Cationic Polylactic Acid-Based Nanoparticles Improve BSA-FITC Transport Across M Cells and Engulfment by Porcine Alveolar Macrophages,8,ar,1,2
The role of preoperative parenteral nutrition,2,re,2,13
Cyanidin attenuates methylglyoxal-induced oxidative stress and apoptosis in ins-1 pancreatic β-cells by increasing glyoxalase-1 activity,4,ar,2,13
"Growth, Body Composition, and Neurodevelopmental Outcomes at 2 Years among Preterm Infants Fed an Exclusive Human Milk Diet in the Neonatal Intensive Care Unit: A Pilot Study",8,ar,4,11
Search for an excited lepton that decays via a contact interaction to a lepton and two jets in proton-proton collisions at √s = 13 TeV,2340,ar,1,6
The development and validation of a hazard perception test for Thai drivers,4,ar,4,2
"Degradation mechanism of 2,4-dichlorophenol by fungi isolated from marine invertebrates",10,ar,7,11
"Search for direct top squark pair production in events with one lepton, jets, and missing transverse momentum at 13 TeV with the CMS experiment",2318,ar,1,43
Search for high mass dijet resonances with a new background prediction method in proton-proton collisions at √s = 13 TeV,2301,ar,1,89
Review of upper limb exoskeleton for rehabilitation and assistive application,2,ar,3,4
Gut leakage enhances sepsis susceptibility in iron-overloaded β-thalassemia mice through macrophage hyperinflammatory responses,8,ar,4,43
High-capacity dual-electrolyte aluminum-air battery with circulating methanol anolyte,6,ar,5,22
The causal connection of natural resources and globalization with energy consumption in top Asian countries: evidence from a nonparametric causality-in-quantile approach,5,ar,7,17
Early childhood caries and its associated factors among 9-to 18-month old exclusively breastfed children in thailand: A cross-sectional study,4,ar,3,13
Benzoxazine dimer analogue targets integrin β3 in lung cancer cells and suppresses anoikis resistance and migration,4,ar,2,6
Levansucrase from bacillus amyloliquefaciens kk9 and its y237s variant producing the high bioactive levan-type fructooligosaccharides,9,ar,2,27
"Hiring discrimination against highly competent candidates: An investigation of competence and warmth stereotypes, and cooperative/competitive mindsets",2,ar,1,0
IR microspectroscopic identification of microplastics in municipal wastewater treatment plants,6,ar,3,51
Cost-Effectiveness Analysis of Xpert MTB/RIF for Multi-Outcomes of Presumptive Pulmonary Tuberculosis Patients in Thailand,4,ar,3,2
"Successful pregnancy following chemotherapy in a survivor of small cell carcinoma of the ovary, hypercalcemic type (SCCOHT): A case report and review of literature",10,ar,2,2
Binder-free α-MnO2 nanowires on carbon cloth as cathode material for zinc-ion batteries,7,ar,7,20
Heuristic Algorithms for Aggregated HVAC Control via Smart Thermostats for Regulation Service,3,ar,1,16
Gastric peroral endoscopic pyloromyotomy versus gastric electrical stimulation in the treatment of refractory gastroparesis: A propensity score-matched analysis of long term outcomes,14,ar,1,33
National screening programs for cervical cancer in Asian countries,10,ar,2,45
