Title,cover_date,authkey_word
The secondary outcome of public health measures amidst the COVID-19 pandemic in the spread of other respiratory infectious diseases in Thailand,2022-07-01,"COVID-19, Incidence, Public health measures, Respiratory infectious diseases, SARIMA"
Application of waste aluminum cans based nano alumina as reinforcing filler in natural rubber composites,2022-07-01,"Filler, Mechanical properties, Recycling, Rubber, Waste aluminum cans"
Lower bound analysis of rectangular footings with interface adhesion factors on nonhomogeneous clays,2022-07-01,"Bearing capacity, Finite element limit analysis, Lower bound, Nonhomogeneous clays, Semidefinite programming"
Fractionation of foam-mat dried rice bean hydrolysates using membrane filtration and solid phase extraction: Peptide- and phenolic-based fractions with bioactive potential,2022-07-01,"Antioxidant activity, Membrane ultrafiltration, Peptides, Phenolic compounds, Rice bean, Solid phase extraction"
Imaging mass spectrometry as a novel Cys-rich peptide detection technique in plant tissue,2022-07-01,"Cyclotide, Imaging mass spectrometry, MALDI-TOF, Plant tissue, SEM"
"Multi-proxy reconstructions of productivity on the continental slope off the Mekong River in the southern South China Sea over the past 30,000 years",2022-07-01,"Biogenic elements, East Asian monsoon, Paleo-productivity, Pleistocene, Southern South China Sea"
Describing Death Acceptance Among Thai Buddhists With Cancer,2022-07-01,"advanced stage cancer, Buddhist, cancer patient, death acceptance"
Fluocinolone Acetonide Microemulsion in Combination with a Fractional Laser for the Treatment of Scalp Psoriasis,2022-07-01,"Fluocinolone acetonide, Fractional laser, Microemulsion, Pilot study, Scalp psoriasis"
"Biosorption of lead (II) from aqueous solution using Cellulose-based Bio-adsorbents prepared from unripe papaya (Carica papaya) peel waste: Removal Efficiency, Thermodynamics, kinetics and isotherm analysis: Biosorption of lead (II) from aqueous solution using Cellulose-based Bio-adsorbents",2022-07-01,"Adsorption, Lead, Papaya, RSM, Wastewater"
Manipulation Planning Using Wave Variables,2022-07-01,"Manipulation planning, Robot safety, Wave planning, Wave variables"
Upgrading palm biodiesel properties via catalyst-free partial hydrogenation using needle-plate dielectric barrier discharge plasma torch,2022-07-01,"dielectric barrier discharge plasma torch, hydrogenated fatty acid methyl ester, oxidation stability, partial hydrogenation, trans-fatty acid"
Design and development of auxiliary energy storage for battery hybrid electric vehicle,2022-07-01,"Batteries, Control strategy, DC-DC power converters, Electric vehicles, Supercapacitors"
The effects of land-based change on coastal ecosystems,2022-07-01,"Coastal urbanization, Landscape change, Landscape function, Landscape structure, Physical environment change, Systematic review"
Metabolic transformation of cyanobacteria for biofuel production,2022-07-01,"Biofuel, CO2 sequestration, Cyanobacteria, Metabolic engineering, Stress tolerance"
Equex STM paste improves post-thawed epididymal sperm motility and acrosome integrity in rhesus monkey (Macaca mulatta),2022-07-01,"caudal epididymis, cryopreservation, macaque, spermatozoa"
Ethyl acetate as extracting solvent and reactant for producing biodiesel from spent coffee grounds: A catalyst- and glycerol-free process,2022-07-01,"Biodiesel, Glycerol-free, Interesterification, Spent coffee ground, Supercritical ethyl acetate"
"Microplastics in the environment: Recent developments in characteristic, occurrence, identification and ecological risk",2022-07-01,"Environmental health, Freshwater, Microplastics, Occurrence, Terrestrial ecosystem"
Effect of fluoride and hydroxyl group on bioactivity of the anodized films prepared by two-step anodization at low current density,2022-07-01,"fluoride, hydrophilicity, hydroxyl groups, surface roughness, two-step anodization"
Expression of apoptotic proteins in the pulmonary artery of dogs with pulmonary hypertension secondary to degenerative mitral valve disease,2022-07-01,"Apoptosis, Degenerative mitral valve disease, Medial thickening, Pulmonary hypertension, Smooth muscle cells"
Understanding the effect of transition metals and vacancy boron nitride catalysts on activity and selectivity for CO2 reduction reaction to valuable products: A DFT-D3 study,2022-07-01,"Boron nitride, CO2 reduction reaction, Density functional theory, Transition metal, Volcano plot"
Multi-objective parallel adjacent U-shaped assembly line balancing collaborated by robots and normal and disabled workers,2022-07-01,"Corporate tax benefit, Disabled workers, Human and robot collaboration, Line balancing, Many-objective optimisation, Parallel adjacent U-line"
"Fimbristylis ovata and Artemisia vulgaris extracts inhibited AGE-mediated RAGE expression, ROS generation, and inflammation in THP-1 cells",2022-07-01,"AGE-RAGE signaling, Artemisiavulgaris, Fimbristylisovata, Inflammation, Oxidative stress"
Multifocal Oral Epstein-Barr Virus-Positive Mucocutaneous Ulcers Associated with Dual Methotrexate and Leflunomide Therapy: A Case Report,2022-07-01,"Epstein-Barr virus infections, leflunomide, lymphoproliferative disorders, methotrexate, oral ulcerations"
"Corporate governance, board connections and remuneration",2022-07-01,"agency theory, director compensation, managerial power theory, peer group effects, political connection"
"Genetic characterization of influenza A virus subtypes H11N6, H11N7, and H11N9 isolated from free-grazing ducks, Thailand",2022-07-01,"characterization, ducks, H11N6, H11N7, H11N9, influenza"
Adjusted maximum likelihood method for multivariate Fay–Herriot model,2022-07-01,"Adjusted maximum likelihood method, Empirical Best linear unbiased predictor, Multivariate Fay–Herriot model, Variance component estimation"
Excessive Subchorionic Fibrinoid Deposition as a Component of Massive Perivillous Fibrin Deposition: A Case With Maternal Immune Thrombocytopenia,2022-07-01,"immune thrombocytopenia, massive perivillous fibrin deposition, maternal floor infarction, placenta, subchorionic region"
User-Oriented Selections of Validators for Trust of Internet-of-Thing Services,2022-07-01,"Blockchain technology (BCT), compliance checking, Internet of Things (IoT), permissioned blockchain, quality of services (QoS), specification language, user-oriented selection"
Bond Strength and Microleakage of a Novel Glass Ionomer Cement Containing Silver Diamine Fluoride,2022-07-01,"glass ionomer cement, microleakage, shear bond strength, silver diamine fluoride"
Longitudinal Assessment of Body Composition and Its Association With Survival Among Participants of the ACTIVE/ADIPOSE Study,2022-07-01,"Body Composition, Hemodialysis, Obesity Paradox, Survival"
Unlocking collective cooperation in the midst of COVID-19: The role of social support in predicting the social class disparity in cooperation,2022-07-01,"behavioural adherence, cooperation, COVID-19, social class, social support"
Dental caries and associated risk factors in 13- to 18-month-old infants receiving breast or formula milk feeding: A cross-sectional study,2022-07-01,"breast milk, dental caries, feeding practice, formula milk"
Molecular identification and genetic diversity of Bartonella spp. in 24 bat species from Thailand,2022-07-01,"Bartonellosis, bat, genetic diversity, network analysis, phylogenetic relationship, Thailand"
First cases of SARS-CoV-2 infection in dogs and cats in Thailand,2022-07-01,"cat, dog, infection, SARS-CoV-2, Thailand"
Evaluating efficacy and safety of the topical silicone gel containing onion extract in the treatment of post-cesarean surgical scars,2022-07-01,"C-section, onion, scar, topical treatment"
Characterization and protective effects of lytic bacteriophage pAh6.2TG against a pathogenic multidrug-resistant Aeromonas hydrophila in Nile tilapia (Oreochromis niloticus),2022-07-01,"Aeromonas hydrophila, alternative to antibiotics, antimicrobial resistance, aquaculture, bacteriophage, multidrug resistance"
Feline morbillivirus-1 in dogs with respiratory diseases,2022-07-01,"dog, feline morbillivirus, pathology, respiratory disease"
Granger Causality Inference in EEG Source Connectivity Analysis: A State-Space Approach,2022-07-01,"Brain connectivity, electroencephalogram (EEG), Granger causality (GC), group sparse structure, state-space models"
"Serological survey of antibodies against SARS-CoV-2 in dogs and cats, Thailand",2022-07-01,"cats, dogs, SARS-CoV-2, survey, Thailand"
Immobilization of osteopontin on poly(ε-caprolactone) scaffolds by polyelectrolyte multilayer deposition to improve the osteogenic differentiation of MC3T3-E1 cells,2022-07-01,"Cell culture, Layer-by-layer, Mineralization, Osteopontin, Poly(ε-caprolactone), Scaffold"
Effect of vaginal estrogen in postmenopausal women using vaginal pessary for pelvic organ prolapse treatment: a randomized controlled trial,2022-07-01,"Bacterial vaginosis, Complication, Lactobacillus acidophilus, Pelvic organ prolapse, Pessary, Vaginal estrogen"
Periarticular Injection of Ketorolac Augmenting Intravenous Administration of Ketorolac for Postoperative Pain Control: A Randomized Controlled Trial in Simultaneous Bilateral Total Knee Arthroplasty,2022-07-01,"analgesic ceiling, ketorolac, nonsteroidal anti-inflammatory drug, periarticular injection, simultaneous bilateral total knee arthroplasty"
Alkyl β-D-xyloside synthesis from black liquor xylan using Aureobasidium pullulans CBS 135684 β-xylosidases immobilized on spent expanded perlite,2022-07-01,"Black yeast, Hexyl xyloside, Thermostable enzyme, Transxylosylation"
A Review of Sandwich Composite Structures with 3D Printed Honeycomb Cores,2022-06-30,"bending stiffness, fatigue, honeycomb core, lightweight structure, Sandwich beam"
Prediction of PM2.5 Dispersion in Bangkok Pathumwan District) Using CFD Modeling,2022-06-30,"Bangkok, CFD, PM2.5, street canyon"
Toward the understanding of surface phenomena involved in the photocatalytic performance of amorphous TiO2/SiO2 catalyst – A theoretical and experimental study,2022-06-30,"Amorphous TiO2-SiO2, Binding energy, CO2 photoreduction, DFT-Koopmańs, Molecular dynamic simulation"
Low-temperature alcohol-assisted methanol synthesis from CO2 and H2: The effect of alcohol type,2022-06-29,"Alcohol-assisted, CO2, CO2 conversion, CO2 utilization, Low-temperature methanol synthesis, Methanol"
Do broken promises matter? The effects of psychological contract breach on job embeddedness and nurses' work attitudes,2022-06-29,"Job embeddedness, Loyal boosterism, Nurse, Organization citizenship behavior, Psychological contract, Turnover intention"
Landscape Topography and Regional Drought Alters Dust Microbiomes in the Sierra Nevada of California,2022-06-28,"aeolian processes, Asian desert, bacteria, biogeochemistry, dispersal, fungi, montane, provenance"
The Impact of Timing of Pertussis Vaccination During Pregnancy on Infant Antibody Levels at Birth: A Multi-Country Analysis,2022-06-28,"multi-country analysis, pregnancy, Tdap, timing, vaccination"
Accessing the Influence of Consumer Participation on Purchase Intention Toward Community Group Buying Platform,2022-06-28,"community group buying, community identity, consumer participation, privacy concern, purchase intention"
Metabolomics for Agricultural Waste Valorization: Shifting Toward a Sustainable Bioeconomy,2022-06-27,"bioactive compound, metabolomics, organic agricultural waste, valorization, value-added product"
Effects of Oral Multi-Vitamin Multi-Mineral Supplement Formulations on Laboratory Outcomes and Quality of Life: A Quasi-Experimental Study,2022-06-27,"drug formulations, multi-mineral supplement, multi-vitamin supplement, quality of life, quasi-experiment design"
Capsid integrity detection of pathogenic viruses in waters: Recent progress and potential future applications,2022-06-25,"Capsid integrity (RT-)qPCR, Pathogenic viruses, Virus infectivity and water"
Construction and Validation of a Chloroplast Expression Vector for the Production of Recombinant Proteins in Chlorella vulgaris,2022-06-24,"biopharmaceuticals, electroporation, freshwater green algae, genetic engineering, homologous recombination"
Setting Conservation Priorities for Marine Sharks in China and the Association of Southeast Asian Nations (ASEAN) Seas: What Are the Benefits of a 30% Conservation Target?,2022-06-24,"conservation gap, elasmobranch, marine sharks, MPA network, species distribution model, systematic conservation planning"
Examining internal capability determinants on firms' financial performance before and after going public: a case of listed firms in Thailand,2022-06-24,"Financial performance, Firm characteristics, Firm financial strength, fsQCA, Internal capabilities"
Smart Conveyor Belt Sushi Bill Payment with a Mobile Shot,2022-06-23,"conveyor belt sushi, intelligent process automation, multi-platform development, Object detection"
Porphyromonas gingivalis Induces Bisphosphonate-Related Osteonecrosis of the Femur in Mice,2022-06-22,"bisphosphonate-related osteonecrosis of the femur, bisphosphonate-related osteonecrosis of the jaw (BRONJ), osteoclasts, Porphyromonas gingivalis, Zoledronic acid"
Analysis of Epidemiological and Economic Impact of Foot-and-Mouth Disease Outbreaks in Four District Areas in Thailand,2022-06-21,"economic, epidemiology, farm losses, foot-and-mouth disease, morbidity, mortality"
"Exploring the Effect of Team-Environment Fit in the Relationship Between Team Personality, Job Satisfaction, and Performance",2022-06-20,"team job satisfaction, team performance, team personality, team-job fit (T-J fit), team-organization fit (T-O fit)"
Sustainable processing of algal biomass for a comprehensive biorefinery,2022-06-20,"Algal biomass, Biorefinery, Fuel, Gasification, Hydrothermal liquefaction, Renewable"
Surface Wettability of Cellulose Sponges on Effective Oil Uptake,2022-06-20,"cellulose sponges, effective oil absorbents, oil-water separation, spreading coefficient, surface wettability"
Synergistic effect of cuttlebone particles and non-rubber components on reinforcing ability of natural rubber and synthetic isoprene rubber composites,2022-06-20,"biocompatibility, mechanical properties, rubber"
"Abnormal Blood Bacteriome, Gut Dysbiosis, and Progression to Severe Dengue Disease",2022-06-17,"beta-D-glucan, dengue infection, immunity, leaky gut syndrome, lipopolysaccaride, microbiome & dysbiosis"
Designing Adjuvant Formulations to Promote Immunogenicity and Protective Efficacy of Leptospira Immunoglobulin-Like Protein A Subunit Vaccine,2022-06-16,"adjuvant formulation, immunoglobulin-like protein A, Leptospira, neutral liposome, QS21 saponin, QuilA saponin, squalene-in-water emulsion, subunit vaccine"
"Microsporidia, a Highly Adaptive Organism and Its Host Expansion to Humans",2022-06-16,"disseminated microsporidiosis, microsporidia, opportunistic infection, Trachipleistophora hominis, zoonosis"
Primary progressive aphasia: ReADing the clinical GRANularity,2022-06-16,"ALZHEIMER-S DISEASE, APHASIA, GENETICS"
Growth kinetics and fermentation properties of autochthonous yeasts in pineapple juice fermentation for starter culture development,2022-06-16,"Autochthonous yeast, Co-cultures, Fermentation, Pineapple wine, Yeast starters"
Paradoxically Greater Persistence of HIV RNA-Positive Cells in Lymphoid Tissue When ART Is Initiated in the Earliest Stage of Infection,2022-06-15,"acute HIV infection, antiretroviral therapy, HIV reservoir, in situ hybridization, lymphoid tissues"
30 Days Randomized Ginger Ingestion on Blood Lipid and Sugar Levels in Hypertensive Older Women,2022-06-15,"Ageing, Ginger, Hypertension, Lipid profile, Women"
Production of prebiotic aubasidan-like β-glucan from Aureobasidium thailandense NRRL 58543 and its potential as a functional food additive in gummy jelly,2022-06-15,"Aureobasidium, Functional food, Gummy jelly, Prebiotic, β-glucan"
"Respiratory Syncytial Virus, Human Metapneumovirus, and Parainfluenza Virus Infections in Lung Transplant Recipients: A Systematic Review of Outcomes and Treatment Strategies",2022-06-15,"lung transplantation, paramyxovirus, pneumovirus, ribavirin"
"Effect of Inca peanut oil on omega-3 polyunsaturated fatty acids, physicochemical, texture and sensory properties in chicken sausage",2022-06-15,"Chicken sausage, Inca peanut, Omega-3 fatty acid, Omega-6/omega-3 ratio, Saturated fat"
Atomic- and Molecular-Level Modulation of Dispersed Active Sites for Electrocatalytic CO2 Reduction,2022-06-15,"Atomically- and Molecularly Dispersed Active Sites, CO2 reduction, Electrocatalysis, Renewable Energy, Single Atom Catalysts"
Catalytic transfer hydrogenation of furfural to furfuryl alcohol and 2-methylfuran over CuFe catalysts: Ex situ observation of simultaneous structural phase transformation,2022-06-15,"2-methylfuran, Catalytic transfer hydrogenation, CuFe catalyst, Furfural, Furfuryl alcohol"
Adsorptive purification of CO2/H2 gas mixtures of spent disposable wooden chopstick-derived activated carbon: Optimal synthesis condition,2022-06-15,"Activated carbon, Chemical activation, CO2 selective adsorption, Disposable wooden chopstick, H2 purification"
Review of the recent developments in all-cellulose nanocomposites: Properties and applications,2022-06-15,"Biodegradability, Cellulose, Green material, Inorganic nanoparticles, Mechanical properties"
Release of 5-FU loaded pectin/Fe3O4 from porous PBSA matrix under magnetic and electric fields,2022-06-15,"5-fluorouracil, Magnetic nanoparticles, Poly(butylene succinate co adipate), Porous transdermal patch, Transdermal drug delivery"
Potential influence of sea surface temperature representation in climate model simulations over CORDEX-SEA domain,2022-06-15,"climate variability, CORDEX-SEA, regional climate modelling, sea surface temperature"
"The seasonal investigation of Symbiodiniaceae in broadcast spawning, Acropora humilis and brooding, Pocillopora cf. damicornis corals",2022-06-14,"Acropora, Cladocopium, Corals, Durusdinium, Next Generation Sequencing, Pocillopora, Seasonal, Symbiodiniaceae, Thailand, Zooxanthellae"
Cu- and Fe-Incorporated Manganese Oxides (MnxOy) as Cathodic Catalysts for Hydrogen Peroxide Reduction (HPR) and Oxygen Reduction (OR) in Micro-direct Methanol Fuel Cells,2022-06-14,"Cathodic catalysts, Hydrogen peroxide reduction, Manganese oxides, Micro-direct methanol fuel cells, Oxygen reduction"
Arthrospira Cell Residues for Lactic Acid Fermentation as Bioproducts From Waste Utilization,2022-06-13,"Arthrospira, Bacillus coagulans, bioproduct, waste cell residue, zero-waste"
Genome-Wide Association Study for Chronic Hepatitis B Infection in the Thai Population,2022-06-13,"allele, chronic hepatitis B, GWAS, haplotype, HLA, SNP"
Bevacizumab Eye Drops Vs. Intra-meibomian Gland Injection of Bevacizumab for Meibomian Gland Dysfunction-Associated Posterior Blepharitis,2022-06-10,"bevacizumab, lid hygiene, lid margin telangiectasia, meibomian gland dysfunction (MGD), vascular endothelial growth factor (VEGF)"
Observation of Bs 0 mesons and measurement of the Bs 0/B+ yield ratio in PbPb collisions at [Formula presented] TeV,2022-06-10,"B mesons, CMS, Hadronization, Heavy flavor, Quark gluon plasma"
The mediation effect of marketing activities toward augmented reality: the perspective of extended customer experience,2022-06-10,"AR marketing activities, Augmented reality, Continuance intention, Customer engagement, Customer experience, Purchase intention"
“Bad Luck for the Chinese”: France and the Transit of War Materiel to China During the Sino-Japanese War (1937–1939),2022-06-09,"appeasement, France, Indo-China, Le Temps, Sino-Japanese war"
"Significance and Values of the Cathedral of the Immaculate Conception, Ubon Ratchathani, Thailand",2022-06-09,"belief, Cathedral, change, historic urban landscape, significance and value"
On a Path towards Forgiveness: Garden-Practices and Aesthetics of Engagement in Tan Twan Eng’s The Garden of Evening Mists,2022-06-09,"anthropocentrism, ecocentrism, garden art, gardening, human-nature relationship"
Travel Tales of a Worldwide Weed: Genomic Signatures of Plantago major L. Reveal Distinct Genotypic Groups With Links to Colonial Trade Routes,2022-06-09,"historical introduction, human mediated dispersal, introduced species, introduction pathways, weed phylogeography"
Genome of Varanus salvator macromaculatus (Asian Water Monitor) Reveals Adaptations in the Blood Coagulation and Innate Immune System,2022-06-09,"10× linked-read sequencing, Asian water monitor lizard, draft genome assembly and annotation, PacBio sequencing, Varanus salvator"
Effects of digital devices and online learning on computer vision syndrome in students during the COVID-19 era: an online questionnaire study,2022-06-09,"Adolescent Health, COVID-19, Epidemiology, Information Technology, Ophthalmology"
A New Family of Renewable Thermosets: Kraft Lignin Poly-adipates,2022-06-08,"adipic acid, bioplastics, lignin, renewable materials, thermosets"
Predictors of Recurrent Stroke After Embolic Stroke of Undetermined Source in the RE-SPECT ESUS Trial,2022-06-07,"embolic stroke of undetermined source, risk factors, secondary prevention, stroke predictors"
Thermal Inactivation of African Swine Fever Virus in Swill,2022-06-06,"African swine fever virus, DT, heat treatment, inactivation, swill"
Selective colorimetric detection of Cr(VI) using starch-stabilized silver nanoparticles and application for chromium speciation,2022-06-05,"Chromium, Colorimetric detection, Silver nanoparticles, Speciation, Starch"
The Resilient Marketing Strategy framework in VUCA World,2022-06-01,"COVID-19, Marketing Strategy, Resilient, SMEs, VUCA World"
Long-term outcomes of severe rheumatic mitral stenosis after undergoing percutaneous mitral commissurotomy and mitral valve replacement: A 10-year experience,2022-06-01,"Commissurotomy, Long-Term Outcome, Mitral Valve Replacement, Percutaneous Mitral, Rheumatic Mitral Stenosis"
Search for charged-lepton flavor violation in top quark production and decay in pp collisions at √s = 13 TeV,2022-06-01,"Hadron-Hadron Scattering, Top Physics"
Identification of gamma-aminobutyric acid (GABA)-producing lactic acid bacteria from plant-based Thai fermented foods and genome analysis of Lactobacillus brevis GPB7-4,2022-06-01,"gamma-aminobutyric acid (GABA), lactic acid bacteria (LAB), Lactobacillus brevis, plant-based Thai fermented foods"
A pilot-scale anaerobic moving-bed biofilm reactor with PVA gel beads as media for the treatment of fish canning industry wastewater,2022-06-01,"AnMBBR, food wastewater, pilot-scale, polyvinyl alcohol gel"
Stability Evaluations of Unlined Horseshoe Tunnels Based on Extreme Learning Neural Network,2022-06-01,"artificial neural network, cohesive-frictional soils, finite element, limit analysis, tunnel stability, underground opening"
Genome characterization and mutation analysis of human influenza A virus in Thailand,2022-06-01,"genome characterization, influenza A virus, mutation, next-generation sequenc-ing, Thailand"
Human RNA-directed DNA methylation methylates high-mobility group box 1 protein-produced DNA gaps,2022-06-01,"AGO4, Alu methylation, Alu siRNA, genomic instability, global hypomethylation, HMGB1, human RNA-directed DNA methylation, RdDM, Youth-DNA-GAPs"
Comparison of the Diagnostic Performance of Myocardial Perfusion Scintigraphy with and Without Attenuation Correction Atenüasyon Düzeltmeli ve Düzeltmesiz Miyokard Perfüzyon Sintigrafisinin Tanısal Performansının Karşılaştırılması,2022-06-01,"accuracy, attenuation correction, Coronary artery disease, diagnostic performance, myocardial perfusion imaging, single photon emission computed tomography"
Long-term oncological outcomes of hypofractionated versus conventional fractionated whole breast irradiation with simultaneous integrated boost in early-stage breast cancer,2022-06-01,"Breast neoplasms, Radiation dose hypofractionation, Radiation oncology, Radiotherapy, Survival analysis"
Comparison of Postural Control During Sit-To-Stand between Typically Developing Children Aged 4 to 12 Years and Young Adults,2022-06-01,"Balance, Centre of Mass, Standing Up"
Disparities in Access to Systemic Treatment for Breast Cancer in Thailand and Major Asian Territories,2022-06-01,"Antineoplastic Agents, Asians, Breast Neoplasms, Healthcare Disparity, Thailand"
Simple Analytical Formulas for Pricing and Hedging Moment Swaps,2022-06-01,"Black-Scholes model, discrete sampling, moment swaps, time-dependent parameters"
Mycotic pyogranulomatous enteritis in a German shepherd: imaging diagnosis and treatment,2022-06-01,"CT scan, German Shepherd, mycotic pyogranulomatous enteritis, radiograph, ultrasound"
Anesthetic effects of dexmeditomidine-tiletamine/zolazepam combination in cats undergoing ovariohysterectomy,2022-06-01,"Anesthesia, Cat, Dexmedetomidine, Tiletamine/zolazepam, Xylazine"
Inconsistent and multiple bacterial species from different sample types of dogs with urolithiasis and bacterial cystitis,2022-06-01,"Bacterial culture, Canine, Urinary tract infection, Urolithiasis"
Gangliosidoses in cats,2022-06-01,"cat, electron microscopy, GM1 gangliosidosis, GM2 gangliosidosis, lysosomal storage disease"
Search for resonant production of strongly coupled dark matter in proton-proton collisions at 13 TeV,2022-06-01,"Beyond Standard Model, Dark Matter, Hadron-Hadron Scattering"
Supplementation of extracellular adenosine 5'-triphosphate improves sperm post-thawed quality in Thai native chickens,2022-06-01,"Adenosine 5'-triphosphate, avian, cryopreservation, sperm motion"
Induction of Human Oral Squamous Carcinoma Apoptosis by Derris scandens Benth and Elephantopus scaber Linn Extracts,2022-06-01,"apoptosis, bioactivity, Derris scandensBenth, Elephantopus scaberLinn, flavonoids, MAP-kinases, oral cancer, phenolic acids"
"Third-line antiretroviral therapy, including raltegravir (RAL), darunavir (DRV/r) and/or etravirine (ETR), is well tolerated and achieves durable virologic suppression over 144 weeks in resource-limited settings: ACTG A5288 strategy trial",2022-06-01,"144 weeks efficacy, A5288, darunavir, drug resistance, LMIC, third-line ART"
Multilocus Sequence Typing and Virulence Potential of Vibrio parahaemolyticus Strains Isolated from Aquatic Bird Feces,2022-06-01,"aquatic bird feces, multilocus sequence typing, Vibrio parahaemolyticus, virulence genes, whole-genome analysis"
Unfilled Natural Rubber Compounds Containing Bio-Oil Cured with Different Curing Systems: A Comparative Study,2022-06-01,"aromatic oil, bio-oil, cure kinetics, curing system, natural rubber, palm oil, peroxide, processing oil, soybean oil, sulfur"
Assessing the Risk Factors For Diagnosed Symptomatic Dry Eye Using a Smartphone App: Cross-sectional Study,2022-06-01,"blink rate, dry eye, epidemiology, maximum blink interval, mHealth, ophthalmology, prevalence, risk factors, screening, smartphone application, symptoms, vision"
"Anti-Inflammatory Activity of Oxyresveratrol Tetraacetate, an Ester Prodrug of Oxyresveratrol, on Lipopolysaccharide-Stimulated RAW264.7 Macrophage Cells",2022-06-01,"Caco-2, COX-2, iNOS, MAPKs, oxyresveratrol, permeation"
Minor versus Major Hepatectomy in Simultaneous Operation with Rectal Cancer: Is it Comparable in Terms of Oncological Outcomes?,2022-06-01,"Rectal cancer, Simultaneous operation, Synchronous liver metastasis"
"Antral contractility following Asian-style meal in healthy volunteers: effect of genders, menstruation, smoking status and age",2022-06-01,"Antral contractility, Gastrointestinal Motility, Healthy volunteers, Radionuclide imaging"
Arthrospira platensis Mutagenesis for Protein and C-Phycocyanin Improvement and Proteomics Approaches,2022-06-01,"Arthrospira, C-phycocyanin, mutagenesis, protein, proteomics"
Axial Load Enhancement of Lightweight Aggregate Concrete (LAC) Using Environmentally Sustainable Composites,2022-06-01,"compressive stress models, hemp rope, lightweight aggregate concrete, square specimens"
Population Scale Analysis of Centromeric Satellite DNA Reveals Highly Dynamic Evolutionary Patterns and Genomic Organization in Long‐Tailed and Rhesus Macaques,2022-06-01,"centromere, diversity, macaque, primate, satellite DNA"
ChAdOx1 nCoV-19 Immunogenicity and Immunological Response Following COVID-19 Infection in Patients Receiving Maintenance Hemodialysis,2022-06-01,"ChAdOx1 nCoV-19, COVID-19, ESRD, hemodialysis, immunogenicity, post-infection, SARS-CoV-2, vaccines"
Electrospun Poly(lactic acid) and Silk Fibroin Based Nanofibrous Scaffold for Meniscus Tissue Engineering,2022-06-01,"cell viability, electrospinning, gene expression, PLA, silk fibroin, tissue engineering"
"Efficacy of Curcuminoids in Managing Postoperative Pain after Total Laparoscopic Hysterectomy: A Randomized Controlled, Open-Label Trial",2022-06-01,"Curcuminoids (curcumin), Laparoscopic hysterectomy, Postoperative pain, Visual analog scale"
Morphologically Normal-Appearing Adrenal Glands as a Prevalent Source of Aldosterone Production in Primary Aldosteronism,2022-06-01,"adrenal gland, adrenal venous sampling, aldosterone, blood pressure, hypertension, primary aldosteronism"
Recent Trends in Adult and Pediatric Antiretroviral Therapy Monitoring and Failure,2022-06-01,"antiretroviral therapy, Asia, CD4, HIV, treatment failure, viral load"
Carbon dioxide adsorption/desorption performance of single- and blended-amines-impregnated MCM-41 mesoporous silica in post-combustion carbon capture,2022-06-01,"adsorbent, amine-impregnated MCM-41, CO2adsorption, MCM-41"
Different Exercise Intensity Associates with Varied Disease Biomarkers of Guts-Microbiome Genera Change in Rats: Preliminary Study,2022-06-01,"Aerobic exercise, Firmicutes/Bacteroidetes, Prevotella, Turicibacter"
Discovery of a Multifunctional Octapeptide from Lingzhi with Antioxidant and Tyrosinase Inhibitory Activity,2022-06-01,"antioxidant peptide, bioactive peptide, LC-MS/MS, Lingzhi, proteomics, tyrosinase inhibitory peptide"
Enhanced enzymatic digestibility of water lettuce by liquid hot water pretreatment,2022-06-01,"Enzymatic hydrolysis, Liquid hot water pretreatment, Pretreatment, Response surface methodology, Water lettuce"
A Randomized Clinical Trial of a Fractional Low Dose of BNT162b2 Booster in Adults Following AZD1222,2022-06-01,"anti-SARS-CoV-2 IgG, AZD1222, BNT162b2 vaccine, booster dose, ChAdOx1 nCoV-19 vaccine, heterologous prime-boost COVID-19 vaccination, neutralizing antibody titer, SARS-CoV-2 omicron variant, SARS-CoV-2 vaccine"
Eriodictyol Attenuates H2O2-Induced Oxidative Damage in Human Dermal Fibroblasts through Enhanced Capacity of Antioxidant Machinery,2022-06-01,"antioxidants, eriodictyol, fibroblasts, hydrogen peroxide, oxidative stress, skin aging"
"Use of Self-Figure Drawing as an Assessment Tool for Child Abuse: Differentiating between Sexual, Physical, and Emotional Abuse",2022-06-01,"child abuse, emotional abuse, physical abuse, self-figure drawing, sexual abuse"
"Health Effects of Natural Environmental Radiation during Burning Season in Chiang Mai, Thailand",2022-06-01,"burning season, external dose, indoor radon, lung cancer, natural environmental radiation"
Analysis of the CP structure of the Yukawa coupling between the Higgs boson and τ leptons in proton-proton collisions at √s = 13 TeV,2022-06-01,"Hadron-Hadron Scattering, Higgs Physics, Tau Physics"
Socio-Economic Resilience to Floods in Coastal Areas of Thailand,2022-06-01,"coping capacity, floods, resilience, socio-economic, vulnerability"
"Emerging inflammatory bowel disease demographics, phenotype, and treatment in South Asia, South-East Asia, and Middle East: Preliminary findings from the Inflammatory Bowel Disease-Emerging Nations' Consortium",2022-06-01,"IBD-ENC, inflammatory bowel disease, Middle East, South Asia, South-East Asia"
An Exploring Human Resource Development in Small and Medium Enterprises in Response to Electric Vehicle Industry Development,2022-06-01,"electric vehicle, human resource development, next-generation automotive industry, roadmap, skill transition, technological advancement, Thailand, workforce"
