Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
International entrepreneurial orientation and the intention to internationalize,160,4,9,4,1,ar,13
Effect of hybrid polypropylene-steel fibres on strength characteristics of UHPFRC,48,6,4,1,,ar,16
Regional integration in the EU and ASEAN in the period of declining multilateralism and corona shocks,,3,1,3,1,ed,1
First molecular detection and complete sequence analysis of porcine circovirus type 3 (PCV3) in Peninsular Malaysia,72,6,3,2,1,ar,18
Search for charged Higgs bosons decaying into a top and a bottom quark in the all-jet final state of pp collisions at √s = 13 TeV,126,2318,1,259,1,ar,49
Assessing polyphenol components and antioxidant activity during fermented assam tea ball processing,52,5,5,3,1,ar,6
Optimization of a six-step pressure swing adsorption process for biogas separation on a commercial scale,23,4,6,4,1,ar,9
"ERCC1, XRCC1, and GSTP1 polymorphisms and treatment outcomes of advanced epithelial ovarian cancer patients treated with platinum-based chemotherapy",15,3,4,1,1,ar,2
Raltegravir use and outcomes among children and adolescents living with HIV in the IeDEA global consortium,15,12,2,9,1,ar,4
Measurement of the cross section for t t ¯ production with additional jets and b jets in pp collisions at √s = 13 TeV,67,2299,1,261,1,ar,22
Comprehensive review of hybrid collagen and silk fibroin for cutaneous wound healing,77,3,2,2,1,re,37
Phytostabilization of arsenic and manganese in mine tailings using Pennisetum purpureum cv. Mott supplemented with cow manure and acacia wood-derived biochar,43,2,1,1,1,ar,16
Integrating Biological Knowledge into Case-Control Analysis through Iterated Conditional Modes/Medians Algorithm,16,3,5,2,2,ar,1
Locomotion generation for a mobile manipulator by global minimization of the weighted generalized momentum,22,1,3,1,1,ar,0
Prevalence of Hepatitis C virus in an endemic area of Thailand: Burden assessment toward HCV elimination,35,10,3,4,1,ar,8
The production of isolated photons in PbPb and pp collisions at √sNN = 5.02 TeV,44,2308,1,264,1,ar,6
"Over-expression of miR-223 induces M2 macrophage through glycolysis alteration and attenuates LPS-induced sepsis mouse model, the cell-based therapy in sepsis",62,2,1,1,1,ar,60
Incident atrial fibrillation in patients undergoing bariatric surgery: a systematic review and meta-analysis,55,11,1,7,0,ar,10
Standardising definitions for the pre-eclampsia core outcome set: A consensus development study,59,220,2,129,2,ar,7
Immunogenicity and safety of a 12-valent pneumococcal conjugate vaccine in infants aged 6–10 weeks: A randomized double-blind active-controlled trial,12,10,2,3,1,ar,2
"Self-assembly of cyclodextrin complexes: Detection, obstacles and benefits",88,4,1,4,,re,9
Efficacy of chlorhexidine patches on central line-associated bloodstream infections in children,35,13,1,2,0,ar,3
Synthesis and antimicrobial activity of novel 4-Hydroxy-2-quinolone analogs,39,8,7,2,1,ar,14
The role of external actors in shaping migrant health insurance in Thailand,73,1,1,1,1,ar,3
Consensus recommendations of three-dimensional visualization for diagnosis and management of liver diseases,82,37,1,29,1,ar,48
Investigation of pten promoter methylation in ameloblastoma,25,4,3,2,2,ar,10
"ASEAN in the South China Sea conflict, 2012–2018: A lesson in conflict transformation from normative power Europe",63,1,1,1,0,ar,0
"Normative power Europe, ASEAN and Thailand",44,1,1,1,0,ar,1
Higher Proportion of Abnormal Nutritional Status among Well-Suppressed HIV-Infected Elderly Asians Compared to HIV-Negative Individuals,50,13,3,4,0,ar,4
Recent advances in microfluidic paper-based analytical devices toward high-throughput screening,198,7,7,2,1,re,35
Review strategies in a first-year university undergraduate thai EFL writing context,52,1,3,1,,ar,0
The English present perfect in authentic use and textbooks: A corpus-driven study,60,2,3,1,,ar,3
Mno2 heterostructure on carbon nanotubes as cathode material for aqueous zinc-ion batteries,60,9,7,3,1,ar,30
Association between Hospital Accreditation and Outcomes: The Analysis of Inhospital Mortality from the National Claims Data of the Universal Coverage Scheme in Thailand,40,3,4,3,0,ar,2
Using single-operator cholangioscopy for endoscopic evaluation of indeterminate biliary strictures: results from a large multinational registry,28,33,1,21,0,ar,30
Gut feeling from Wuhan: advice for gastrointestinal endoscopy performed during the COVID-19 outbreak,2,7,1,5,1,no,1
Post-harvest treatment of carbendazim in Chinese chives using TiO2 nanofiber photocatalysis with different anatase/rutile ratios,28,4,6,3,0,ar,6
Positive impact of lockdown on COVID-19 outbreak in Thailand,5,4,2,1,1,le,35
Preparing for industry 4.0-will youths have enough essential skills?: An evidence from Thailand,22,2,1,2,1,ar,13
Beliefs and classroom assessment practices of english teachers in primary schools in Thailand,26,3,1,1,1,ar,7
No news is good news? Three-year postdischarge mortality of octogenarian and nonagenarian patients following emergency general surgery,27,12,2,3,0,cp,5
The interplay between oxidative stress and bioenergetic failure in neuropsychiatric illnesses: can we explain it and can we treat it?,482,7,2,4,0,re,24
Shaping ocean governance: a study of EU normative power on Thailand’s sustainable fisheries,37,2,1,2,0,ar,4
Optimization of Cadmium and Zinc Removal from Contaminated Soil by Surfactants Using Mixture Design and Central Composite Rotatable Design,46,2,5,2,0,ar,6
Daily inundation induced seasonal variation in the vertical distribution of soil water salinity in an estuarine mangrove forest under a tropical monsoon climate,46,7,1,4,0,ar,8
Interatrial block and its association with an increased risk of ischemic stroke: A systematic review and meta-analysis,31,7,1,6,0,ar,3
Intramolecular hydrogen-bonding effects on structural and electronic properties of pyrrole-phenylene derivatives: a DFT study,39,3,1,2,0,ar,1
Examining stress in Asian currencies: A perspective offered by high frequency financial market data,78,3,2,5,0,ar,5
Pertussis vaccination in mixed markets: Recommendations from the Global Pertussis Initiative,34,10,2,9,1,re,4
Promoter methylation of tumor suppressor genes induced by human papillomavirus in cervical cancer,27,6,2,2,1,ar,12
"Comparison of 1-year effectiveness of trabecular microbypass stent implantation (iStent) in conjunction with phacoemulsification among mild, moderate, and severe primary open-angle glaucoma patients",24,7,1,5,0,ar,5
Determination of morphologic and immunohistochemical stain (p57 kip2) discrepancy of complete and partial hydatidiform mole by using microsatellite genotyping,21,8,1,1,1,ar,1
Current cannabis-related situation in the Asia-Pacific region,34,3,1,1,0,re,9
Development of electrochemical paper-based analytical sensor from UHT milk packaging waste,30,4,4,2,0,ar,5
ASEAN and the EU Challenged by “Divide and Rule” Strategies of the US and China Evidence and Possible Reactions,8,2,1,2,1,ar,2
"Incorporation of anthocyanin-rich riceberry rice in yogurts: Effect on physicochemical properties, antioxidant activity and in vitro gastrointestinal digestion",52,3,1,1,0,ar,50
Dosage Optimization of Efavirenz Based on a Population Pharmacokinetic–Pharmacogenetic Model of HIV-infected Patients in Thailand,43,7,2,5,0,ar,5
"Conformation, flexibility and hydration of hyaluronic acid by molecular dynamics simulations",38,3,3,2,0,ar,14
Who worries about specific phobias? – A population-based study of risk factors,45,3,2,5,1,ar,8
Trust and knowledge sharing in context: A study of international buyer-supplier relationships in Thailand,133,2,1,2,0,ar,34
"Performance of single YSZ, Gd2Zr2O7 and double-layered YSZ/Gd2Zr2O7 thermal barrier coatings in isothermal oxidation test conditions",35,4,3,4,0,ar,39
Inhibition of topoisomerase IIα and induction of DNA damage in cholangiocarcinoma cells by altholactone and its halogenated benzoate derivatives,55,9,1,2,1,ar,5
Stochastic modeling for VRS network-based GNSS RTK with residual interpolation uncertainty,22,2,3,1,0,ar,2
Comorbidities associated with eosinophilic chronic rhinosinusitis: A systematic review and meta-analysis,45,5,1,3,0,re,13
"Simultaneous determination of ascorbic acid, dopamine, and uric acid using graphene quantum dots/ionic liquid modified screen-printed carbon electrode",51,4,7,1,0,ar,94
Discovery of mono(u-oxo)dicopper and bis(u-oxo)dicopper in ordered Cu incorporated in SBA-15 via sol-gel process from silatrane at room temperature: An in situ XAS investigation,60,8,4,5,0,ar,8
COVID-19 among medical personnel in the operating room,4,2,3,4,1,le,4
"Clinical Characteristics of Patients Hospitalized with Coronavirus Disease, Thailand",13,12,3,4,1,ar,55
Comparison of different prophylactic regimens for Thai children with moderate and severe haemophilia A,8,3,2,1,0,le,0
Four novel mutations of FAM20A in amelogenesis imperfecta type IG and review of literature for its genotype and phenotype spectra,26,7,2,2,0,ar,13
The Bcr-Abl inhibitor GNF-7 inhibits necroptosis and ameliorates acute kidney injury by targeting RIPK1 and RIPK3 kinases,47,12,2,7,0,ar,17
A theoretical investigation on the predictability of genetic patterns,30,3,2,5,0,ar,4
"Isolation, separation and purification of rutin from Banana leaves (Musa balbisiana)",35,3,1,1,0,ar,17
"Microstructural evolution and deformation mechanisms of Khao Kho Fault, Thailand",60,4,1,3,1,ar,3
High methanogenic activity of a three-stage UASB in relation to the granular sludge formation,46,4,4,2,0,ar,15
Dielectric properties and discharge energy density of epoxy composites with 3D BaTiO3 network structure,8,2,4,2,0,ar,8
Is Salesperson Attractiveness a Boon or a Bane? The Moderating Role of Perceived Labor Cost-To-Price Ratio in Retail Bargaining,80,4,2,3,0,ar,8
"Rheological, tensile, and thermal properties of poly(butylene succinate) composites filled with two types of cellulose (kenaf cellulose fiber and commercial cellulose)",35,3,4,2,0,ar,17
Pharmacokinetic profiles of amoxicillin trihydrate in freshwater crocodiles (Crocodylus siamensis) after intramuscular administration at two doses,29,7,2,4,0,ar,5
"Functionalization at C2, C3, and C4 of quinolines: Discovery of water-soluble betaine dyes of C3 quinolinium derivatives with solvatochromic and pH-sensitive properties",31,6,2,4,0,ar,2
Reproductive biology and biotechnologies in wild felids,176,4,4,4,0,ar,22
"The effect of bioaugmentation with Exiguobacterium sp. AO-11 on crude oil removal and the bacterial community in sediment microcosms, and the development of a liquid ready-to-use inoculum",46,5,5,2,0,ar,13
X-ray absorption study of the local structure of Mg in hydroxyapatites thin films deposited by RF magnetron Co-Sputtering,19,10,1,6,0,ar,1
Elucidation of the layered structures of AMO solvent-washed Mg–Al layered double hydroxides using Mg- and Al K-edge XANES and EXAFS: Impacts of washing solvents on structures and catalytic esterification of benzoic acid with 2-ethylhexanol to 2-ethylhexyl benzoate,40,4,1,4,0,ar,1
"Shielding efficiency of novel tungsten rubber against radionuclides of 99mTc, 131I, 18F and 68Ga",26,6,1,4,0,ar,3
Disease risk and GVHD biomarkers can stratify patients for risk of relapse and nonrelapse mortality post hematopoietic cell transplant,44,36,3,19,2,ar,14
"Peripheral immune aberrations in fibromyalgia: A systematic review, meta-analysis and meta-regression",39,11,3,10,0,re,40
Peritoneal Dialysis–Related Infection Rates and Outcomes: Results From the Peritoneal Dialysis Outcomes and Practice Patterns Study (PDOPPS),58,16,1,14,1,ar,86
Accuracy of modified 30-s chair-stand test for predicting falls in older adults,30,2,2,1,0,ar,18
Evaluation of esthetic parameters related to a single implant restoration by laypeople and dentists,21,5,1,4,0,ar,8
Paradoxical prognostic phenomenon of plasma T-cell-derived circulating DNA level in advanced non-small cell lung cancer,26,7,2,2,1,ar,0
"Innovative 1064-nm Nd:YAG Laser Significantly Improves Keratosis Pilaris, A Randomized, Double-Blind, Sham-Irradiation-Controlled Trial",21,3,2,1,0,ar,2
Three-Dimensional Territory and Depth of the Corrugator Supercilii: Application to Botulinum Neurotoxin Injection,27,4,2,3,0,ar,9
Optimal sequences of same-visit bidirectional endoscopy: Systematic review and meta-analysis,25,11,2,3,0,re,5
HIV-1 protease and reverse transcriptase inhibition by tiger milk mushroom (Lignosus rhinocerus) sclerotium extracts: In vitro and in silico studies,50,2,1,1,1,ar,27
The joint distribution of the marginals of multipartite random quantum states,50,3,4,4,2,ar,6
Parents’ and children’s perceptions of child maltreatment,38,3,2,2,0,ar,8
Morphology and microstructure of the tongue of the lesser bamboo rat (Cannomys badius),38,3,3,1,0,ar,3
Circulating and Synovial Fluid Heat Shock Protein 70 Are Correlated with Severity in Knee Osteoarthritis,24,5,3,2,1,ar,9
The outcomes of ampicillin plus azithromycin to prolong latency period in preterm premature rupture of membranes between 24 and 33+6weeks of gestation at king chulalongkorn memorial hospital,20,2,1,1,,ar,1
Streptococcosis in freshwater farmed seabass Lates calcarifer and its virulence in Nile tilapia Oreochromis niloticus,35,7,1,3,0,ar,14
Self-Identification Deep Learning ARIMA,32,3,1,1,1,cp,3
Effectiveness of a health education intervention on the use of long-lasting insecticidal nets for the prevention of malaria in pregnant women of Pakistan: A quasi-experimental study,35,8,2,4,1,ar,9
Paper-Based Analytical Device for Real-Time Monitoring of Egg Hatching in the Model Nematode Caenorhabditis elegans,35,4,4,1,0,ar,1
"Resistance to the ""last resort"" antibiotic colistin: A single-zinc mechanism for phosphointermediate formation in MCR enzymes",25,19,7,6,2,ar,8
"Polystichum neoacutidens (subg. Haplopolystichum; Dryopteridaceae), a new fern from northeastern Thailand",8,6,2,6,0,le,1
Global Perspectives on Immunization During Pregnancy and Priorities for Future Research and Development: An International Consensus Statement,256,34,2,28,1,re,60
'Ring of fire' appearance in COVID-19 pneumonia,,4,1,4,1,ar,1
Direct Correlation of Nanoscale Morphology and Device Performance to Study Photocurrent Generation in Donor-Enriched Phases of Polymer Solar Cells,69,20,1,10,2,ar,6
In silico analysis for factors affecting anti-malarial penetration into red blood cells,44,6,2,2,1,ar,3
NiMn Layered Double Hydroxide Nanosheets In-situ Anchored on Ti3C2MXene via Chemical Bonds for Superior Supercapacitors,81,6,5,3,0,ar,107
Application of molecular techniques in biohydrogen production as a clean fuel,51,6,4,7,0,ar,30
A new species of Trigastrotheca Cameron (Hymenoptera: Braconidae: Braconinae) from Thailand,18,3,2,1,0,ar,0
Why under five children are stunted in Pakistan? A multilevel analysis of Punjab Multiple indicator Cluster Survey (MICS-2014),63,4,1,5,1,ar,11
Single-stage Radialization and Pollicization for Radial Longitudinal Deficiency With Thumb Hypoplasia,14,4,2,2,0,ar,2
New bisbibenzyl and phenanthrene derivatives from Dendrobium scabrilingue and their α-glucosidase inhibitory activity,25,5,4,1,2,ar,22
Impact of circadian blood pressure pattern on silent cerebral small vessel disease: A systematic review and meta-analysis,53,8,1,6,1,ar,18
"Mixed oligopoly, cost-reducing research and development, and privatisation",50,4,4,5,2,ar,14
"Potential Materials for Enhanced Oil Production from Northern oilfield, Thailand",11,4,2,1,1,cp,1
Late Holocene hydroclimatic variation in central Asia and its response to mid-latitude Westerlies and solar irradiance,154,16,5,8,0,ar,35
A Potential Biomarker from Diffusion Weighted Imaging and Parametric Response Map Analysis for Treatment Response Prediction in Nasopharyngeal Cancer,12,5,1,1,1,cp,0
Dosimetric comparison between single and double isocenters VMAT for SRT with multiple targets,12,4,1,1,1,cp,0
"Measurement of the Whole Body, Eye Lens and Extremity Occupational Doses in Nuclear Medicine Staff at King Chulalongkorn Memorial Hospital",7,2,1,1,1,cp,3
Abrogation of PRRSV infectivity by CRISPR-Cas13b-mediated viral RNA cleavage in mammalian cells,,4,1,1,1,ar,32
Preparation and characterization of nanocellulose from sugarcane bagasse,23,2,4,2,1,ar,7
"Effect of shrimp shell chitosan loading on antimicrobial, absorption and morphological properties of natural rubber composites reinforced with silica-chitosan hybrid filler",25,3,4,2,1,ar,6
A novel pyrenyl salicylic acid fluorophore for highly selective detection of paraquat in aqueous media,55,6,3,2,0,ar,10
Synthesis and characterization of green menthol-based low transition temperature mixture with tunable thermophysical properties as hydrophobic low viscosity solvent,66,5,6,4,0,ar,32
Effect of Pd particle size on activity and cis-trans selectivity in partial hydrogenation of soybean oil-derived FAMEs over Pd/SiO2 catalysts,59,9,3,3,0,ar,15
Application of modifier-free gold nanoparticle colorimetric sensing for rapid screening and detection of vitamin B1,26,4,3,2,0,ar,11
"Car-borne survey of natural background gamma radiation in western, eastern and southern thailand",18,8,4,2,0,ar,5
Coumarin-Caged Compounds of 1-Naphthaleneacetic Acid as Light-Responsive Controlled-Release Plant Root Stimulators,82,9,2,4,0,ar,7
Search for dijet resonances using events with three jets in proton-proton collisions at s=13TeV,89,2276,1,209,1,ar,14
A measurement of the Higgs boson mass in the diphoton decay channel,26,2269,1,209,1,ar,81
"Selective adsorption mechanisms of pharmaceuticals on benzene-1,4-dicarboxylic acid-based MOFs: Effects of a flexible framework, adsorptive interactions and the DFT study",52,5,4,2,0,ar,49
Dysregulation of Lipid Metabolism in Macrophages Is Responsible for Severe Endotoxin Tolerance in FcgRIIB-Deficient Lupus Mice,61,6,2,1,1,ar,27
The validity and reliability of the PHQ-9 in screening for post-stroke depression,41,6,1,2,1,ar,29
"Combined Adsorption and Reaction in the Ternary Mixture N2, N2O4, NO2on MIL-127 Examined by Computer Simulations",45,7,2,5,1,ar,6
Developing and validating a scale of consumer-based brand equity for SMEs: evidence from Thailand,84,2,2,1,0,ar,6
Investigation of adsorption/desorption performance by aminopropyltriethoxysilane grafted onto different mesoporous silica for post-combustion CO2capture,63,6,4,1,1,ar,13
"Partitioning growing season water balance within a forested boreal catchment using sap flux, eddy covariance, and a process-based model",113,11,2,4,1,ar,16
A simple paper-based approach for arsenic determination in water using hydride generation coupled with mercaptosuccinic-acid capped CdTe quantum dots,51,7,3,3,0,ar,8
Incidence and risk factors associated with injuries during static line parachute training in Royal Thai Army,16,3,1,3,1,ar,1
Potential Use of Personal Tracking Device for Sleep Quality Assessment of Flight Attendant,21,5,4,2,0,cp,0
Reversible thermochromic polydiacetylene/Zn(II) ion assemblies prepared via co-assembling in aqueous phase: The essential role of pH,49,5,3,3,0,ar,19
Vacancy mediated alloying strengthening effects on Al/Al3Zr interface and stabilization of L12-Al3Zr: A first-principles study,54,4,4,2,0,ar,6
Alcohol-triggered silk fibroin hydrogels having random coil and β-turn structures enhanced for cytocompatible cell response,49,3,4,2,0,ar,7
The Late Middle Miocene Mae Moh Basin of Northern Thailand: The Richest Neogene Assemblage of Carnivora from Southeast Asia and a Paleobiogeographic Analysis of Miocene Asian Carnivorans,126,11,3,3,2,ch,7
Deficiency of STING Promotes Collagen-Specific Antibody Production and B Cell Survival in Collagen-Induced Arthritis,44,7,2,2,1,ar,9
Risk factors for bat contact and consumption behaviors in Thailand; A quantitative study,31,9,1,7,1,ar,7
Dengue vaccine: a key for prevention,50,2,4,1,0,re,2
Establishing apomorphine treatment in Thailand: understanding the challenges and opportunities of Parkinson’s disease management in developing countries,88,20,3,10,0,ar,4
Chromatographic modeling of free lutein derived from marigold flowers,37,4,2,2,0,ar,2
Treatment outcomes of carbon dioxide laser for trigeminal neuralgia,23,2,4,1,0,ar,1
Continuous and circulated batch processes for esterification of free fatty acids by novozym 435 in expanded bed reactor: A case study of palm fatty acid distillate,36,3,4,1,1,ar,1
Morphological considerations of the reproductive organs in anestrus gilts affiliated with true hermaphrodites in Thailand,36,3,1,1,,ar,0
Correlation between shoulder radiographic parameters and supraspinatus tendon tear : Acromio-tuberosity index (ATI) and acromio-tuberosity difference (ATD),32,5,2,4,,ar,0
Organizational Transformation Readiness Attributes: A Development of Self-Assessment Tool for Thai Private Universities Transformational Readiness Assessment Towards Strategic Positioning,40,3,2,1,,ar,0
Mixed higher-order anisotropic flow and nonlinear response coefficients of charged particles in PbPb collisions at √sNN=2.76 and 5.02 TeV,50,2345,2,188,1,ar,15
The effects of a peaceful end-of-life-care program on peaceful death as perceived by end-stage cancer patients receiving chemotherapy,22,4,3,3,,ar,2
Genistein and exercise modulated lipid peroxidation and improved steatohepatitis in ovariectomized rats,,6,1,1,1,ar,7
Relative effect of additional solid media on bubble hydrodynamics in bubble column and airlift reactors towards mass transfer enhancement,28,6,3,4,1,ar,11
An Analysis of Natural Language Text Relating to Thai Criminal Law,21,2,7,1,0,cp,2
Clinical features and immunohistochemistry profile of biopsy-proven gastric gastrointestinal stromal tumor (GIST): A description of 5 years case series and literature review of GIST,27,6,1,1,1,ar,0
Adjunctive favipiravir for severe COVID-19: A retrospective observational study of the first 41 patients in Thailand,8,6,1,3,1,ar,3
Strange hadron production in pp and pPb collisions at sNN =5.02 TeV,54,2302,1,198,1,ar,9
Hybrid Precoding Design for Two Carriers Aggregated in 5G Massive MIMO System,14,4,3,2,0,cp,4
Optimization Technique for Pseudorange Multipath Mitigation Using Different Signal Selection Methods,19,3,1,2,1,ar,2
A colorimetric-based bioreporter for rapid genotoxicity monitoring using Escherichia coli,40,2,1,1,1,ar,1
A general form of an alternative functional equation related to the Jensen's functional equation,10,2,1,2,1,ar,2
Electrochemical and optical biosensors for biological sensing applications,57,5,1,2,1,ar,12
Prediction of Forthcoming Anger of Customer in Call Center Dialogs,26,2,7,1,0,cp,1
Diversity and antimicrobial activity of culturable endophytic actinobacteria associated with Acanthaceae plants,40,6,1,4,1,ar,9
A Comparison of Cuff-less Blood Pressure Estimation between Pulse Arrival Time and Pulse Transit Time Using Photoplethysmography,10,2,7,1,0,cp,2
Neural Network for Forecasting High Price and Low Price on Foreign Exchange Market,22,3,7,1,0,cp,1
Optimal Sizing of Utility-scaled Battery with Consideration of Battery Installtion Cost and System Power Generation Cost,8,2,7,1,0,cp,5
Experimental and empirical investigation of mass transfer enhancement in multi-scale modified airlift reactors,35,6,3,4,0,ar,5
Development of LIDAR Based Gait Training System with Gait Assessment,9,2,7,1,0,cp,1
A k-Factor Continuous Double Auction-Based Pricing Mechanism for the P2P Energy Trading in a LV Distribution System,9,3,7,1,0,cp,12
New Rectification Technique for Cloud Base Height Estimation Base on Stereo Cameras,14,2,7,1,0,cp,0
Development of UV-enhanced Photocatalytic Microchannel Optical Waveguide for Water Treatment,17,6,7,1,0,cp,0
Optimal Renewable Energy Integration Considering Minimum Dispatchable Generation Operating Costs,6,2,7,1,0,cp,1
Liftoff of Submillimeter Conducting Particles under DC Electric Field,9,2,7,1,0,cp,0
Modelling the Concentration Changes of 18F-FDOPA using Compartmental Model in Parkinson Patients,7,4,7,2,0,cp,0
Obstacle Avoidance using mmWave Radar Imaging System,9,2,7,1,0,cp,1
Electric Field Analysis of the 230 kV AC Transmission Line System for an Limited Area,7,2,7,1,0,cp,1
A Case Study on Flywheel Energy Storage System Application for Frequency Regulation of Islanded Amphoe Mueang Mae Hong Son Microgrid,10,2,7,1,0,cp,5
Adder Circuit on IBM Universal Quantum Computers,9,2,7,1,0,cp,2
Flavor Profile in Fresh-squeezed Juice of Four Thai Lime Cultivars: Identification of Compounds that Influence Fruit Selection by Master Chefs,33,8,3,3,,ar,3
Catalytic activity of vanadium oxide doped with palladium nanoparticles on oxidation of 5-hydroxymethylfurfural,23,5,6,2,,ar,0
Foreign food consumption as an extraordinary experience: A comparative study on the perceived value of Japanese and Thai consumers,36,2,1,2,1,ar,7
Stress estimation using multimodal biosignal information from RGB facial video,9,4,2,2,0,cp,5
Website review - Chula Art Town on Google Arts & Culture portal,,1,4,1,,sh,0
COVID-19 - you can't stop the beat!,17,1,4,1,,ar,2
"The ""New Normal"" the ""Covid Culture""",,1,4,1,,ed,0
"Improving quality of education: Role of human development, public spending on education and trained teachers' availability",45,3,3,3,0,ar,0
The difference of refraction between the cycloplegic retinoscopy and non-cycloplegic subjective refraction in children aged 6 to 15 years,17,4,1,3,0,ar,1
Measurements with silicon photomultipliers of dose-rate effects in the radiation damage of plastic scintillator tiles in the CMS hadron endcap calorimeter,42,2370,2,211,1,ar,2
"Identification of heavy, energetic, hadronically decaying particles using machine-learning techniques",107,2301,2,209,1,ar,79
Smart transmission line maintenance and inspection using mobile robots,31,5,3,5,1,ar,2
Financial crisis and earnings management under u.s. gaap and ifrs,41,2,2,2,0,ar,1
"Compact heat integrated reactor system of steam reformer, shift reactor and combustor for hydrogen production from ethanol",33,7,3,6,1,ar,2
Factors affecting the consumption of energy-efficient lighting products: Exploring purchase behaviors of Thai consumers,51,2,9,1,1,ar,14
"Smell and taste dysfunction in patients with SARS-CoV-2 infection: A review of epidemiology, pathogenesis, prognosis, and treatment options",58,5,2,2,1,re,58
"Watershed prioritization of kaeng lawa sub-watershed, khon kaen province using the morphometric and land-use analysis: A case study of heavy flooding caused by tropical storm podul",48,2,4,2,1,ar,25
Analytical and experimental studies on the application of a series of treatment chambers for Escherichia coli inactivation by pulsed electric fields,36,3,6,2,1,ar,3
Peptides obtained from edible mushrooms: Hericium erinaceus offers the ability to scavenge free radicals and induce apoptosis in lung cancer cells in humans,71,6,1,2,0,ar,28
High prevalence of ds-1-like rotavirus infection in thai adults between 2016 and 2019,52,9,3,1,1,ar,9
Symmetry enhancement and duality walls in 5d gauge theories,46,4,1,3,1,ar,14
Effect of swine bone powder for reduce cadmium uptake by rice,26,2,3,2,,ar,0
Measurement of the top quark forward-backward production asymmetry and the anomalous chromoelectric and chromomagnetic moments in pp collisions at √s = 13 TeV,94,2292,1,260,1,ar,11
Immunogenicity and safety of the AS04-HPV-16/18 and HPV-6/11/16/18 human papillomavirus vaccines in asymptomatic young women living with HIV aged 15–25 years: A phase IV randomized comparative study,28,29,1,14,1,ar,9
Transcriptome analysis of basic fibroblast growth factor treated stem cells isolated from human exfoliated deciduous teeth,57,6,1,3,1,ar,7
Early nutrition eacademy southeast Asia E-learning for enhancing knowledge on nutrition during the first 1000 days of life,11,7,2,6,1,ar,2
Statins for atherosclerotic cardiovascular disease prevention in people living with HIV in Thailand: a cost-effectiveness analysis,79,13,2,11,1,ar,4
Effect of ABCB1 3435C>T transporter gene polymorphism on plasma efavirenz concentration in HIV-1 infected Thai adults,32,9,1,6,1,ar,0
Bats and belief: A sequential qualitative study in Thailand,24,9,1,7,1,ar,7
"Measurement of the cross section for electroweak production of a Z boson, a photon and two jets in proton-proton collisions at √s = 13 TeV and constraints on anomalous quartic couplings",51,2314,1,260,1,ar,33
Importance of discriminative measurement for radon isotopes and its utilization in the environment and lessons learned from using the RADUET monitor,69,4,3,2,1,re,13
"Synthesis, characteristics and application of mesocellular foam carbon (MCF-C) as catalyst for dehydrogenation of ethanol to acetaldehyde",55,4,4,1,0,ar,17
Discovery of carcinogenic liver fluke metacercariae in second intermediate hosts and surveillance on fish-borne trematode metacercariae infections in Mekong region of Myanmar,59,4,3,3,1,ar,8
Potential dual dengue and SARS-CoV-2 infection in Thailand: A case study,2,5,1,3,1,ar,16
Determination of the strong coupling constant α S(mZ) from measurements of inclusive W ± and Z boson production cross sections in proton-proton collisions at √s = 7 and 8 TeV,41,2295,1,261,1,ar,5
"The Effects of a Standardized Extract of Centella asiatica on Postlaser Resurfacing Wound Healing on the Face: A Split-Face, Double-Blind, Randomized, Placebo-Controlled Trial",26,9,1,2,1,ar,16
Sustainable waste utilization for the petrochemical industry in thailand under circular economy principle: A case study,39,2,1,2,1,ar,1
"Efficacy of topical bevacizumab 0.05% eye drops in dry eye disease: A double-masked, randomized trial",25,4,3,1,1,ar,6
Enhanced production of bryonolic acid in Trichosanthes cucumerina L. (thai cultivar) cell cultures by elicitors and their biological activities,35,6,3,2,1,ar,10
Trends of tweets on the coronavirus disease-2019 (COVID-19) pandemic,13,4,2,1,1,le,16
Performance of geosynthetic cementitious composite mat and vetiver on soil erosion control,44,3,5,1,0,ar,14
Delivery of alpha-mangostin using cyclodextrins through a biological membrane: Molecular dynamics simulation,67,8,7,2,1,ar,9
"Spatiotemporal analyses of foot and mouth disease outbreaks in cattle farms in Chiang Mai and Lamphun, Thailand",40,7,1,3,1,ar,8
Sensing the classical swine fever virus with molecularly imprinted polymer on quartz crystal microbalance,29,4,1,3,1,ar,19
Human Caesarean scar-derived feeder cells: A novel feeder cell type for culturing human pluripotent stem cells without exogenous basic fibroblast growth factor supplementation,43,6,1,2,0,ar,0
Organization Capital and Expected Returns in Service and Non-Service Firms: Evidence from Thailand,10,2,2,1,0,ar,1
Antimicrobial prescription patterns in a tertiary-care pediatric unit in Thailand,17,5,1,2,0,ar,5
Cytokines and chemokines in chikungunya virus infection: Protection or induction of pathology,46,3,5,1,1,re,13
Zoonotic vectorborne pathogens and ectoparasites of dogs and cats in eastern and Southeast Asia,48,25,3,19,1,ar,60
"Decreased Serum Adiponectin Reflects Low Vitamin D, High Interleukin 6, and Poor Physical Performance in Knee Osteoarthritis",35,6,2,3,0,ar,5
Diesel-Contaminated Soil Washing by Mixed Nonionic Surfactant Emulsion and Seed Germination Test,31,3,5,2,0,ar,9
Generalized quotient topologies and hereditary classes,11,2,1,1,0,ar,1
Evaluating distillers grains as bio-fillers for high-density polyethylene,61,14,3,10,0,ar,29
