Title,Author_count,subtype,Subject_area_count,Cite_count
A Randomized Controlled Trial of Comparative Efficacy between Sodium Bicarbonate and Heparin as A Locking Solution for Tunneled Central Venous Catheters Among Patients Requiring Maintenance Hemodialysis,11,ar,1,3
The reification of the clinical diagnosis of myalgic encephalomyelitis/ chronic fatigue syndrome (Me/cfs) as an immune and oxidative stress disorder: Construction of a data-driven nomothethic network and exposure of me/cfs subgroups,4,re,1,9
Factors Influencing The Wearing Of Surgical Mask Among Elderly Population During Covid-19 In Thailand,4,ar,2,0
"Design, performance, and potential scientific applications of the evanescent wave coronagraph with an adjustable inner working angle",16,cp,5,1
Bacterial cellulose and bacterial cellulose/chitosan films containing mangosteen pericarp extract for wound dressings,3,ar,5,1
ERRATUM TO: ATOMIC MOBILITY IN TITANIUM GRADE 5 (Ti6Al4V),4,ar,4,0
The Dimensions of Attitude and Their Attributes with Regard to Youths' Attitudes Towards Agriculture as a Profession,1,ar,6,0
A comprehensive review of communication technologies for street lighting applications in smart cities,2,ch,1,0
Resurfacing receptor binding domain of Colicin N to enhance its cytotoxic effect on human lung cancer cells,12,ar,6,3
Prevalence and risk of residual viremia after ART in low- and middle-income countries A cross-sectional study,14,ar,1,1
"Potential antibiotic production of streptomyces justiciae sp. Nov., isolated from the root of justicia subcoriacea",8,ar,2,3
Global DNA hypomethylation of Alu and LINE-1 transposable elements as an epigenetic biomarker of anti-tuberculosis drug-induced liver injury,8,ar,7,4
"Systematic revision of the limestone karst-restricted land snail genus aenigmatoconcha (Eupulmonata: Helicarionidae), with description of a new species",4,ar,1,6
Does leadership make a difference in teacher learning: a contextual analysis of learning centered leadership in rural Thailand,2,ar,3,2
"Molecular phylogenetic and morphological evidence reveal a rare limacoid snail genus, Khmerquantula gen. nov. (Eupulmonata: Dyakiidae) from Cambodia",6,ar,2,1
Reducing Spelling Inconsistencies in Code-Switching Asr Using Contextualized Ctc Loss,5,cp,3,4
"Microplastics in Industrial Wastewater Treatment Plants: Dynamic Distribution, Seasonal Variation, and Removal Efficiencies",2,cp,2,0
Brain-derived neurotrophic factor (Bdnf) depression and subjective sleep quality in the first trimester of pregnancy among migrant workers in thailand,3,ar,1,4
Nurse education today: Between teaching and publication focus,3,re,1,0
Water Quality Classification by Integration of Attribute-Realization and Support Vector Machine for the Chao Phraya River,3,ar,2,14
Comparative characteristic study from bone marrow-derived mesenchymal stem cells,5,re,1,12
Microhardness of resin cements after light activation through various translucencies of monolithic zirconia,2,ar,2,1
"Health risk assessment of dermal exposure to Chlorpyrifos among children in agricultural areas in Sakon Nakhon Province, Thailand",5,ar,3,3
Transitional experiences from clinical nurse experts to novice nurse lecturers in the university for local development in Thailand: A phenomenological study,4,ar,3,2
Prenatal Diagnosis Leads to Early Diagnosis of Transfusion-Dependent Thalassemia and Better Growth Outcomes,7,ar,2,0
DETERMINANTS OF THE MARKET VALUE OF LISTED FIRMS IN THE SERVICES SECTOR: A CASE OF THAILAND,2,ar,1,1
Gynecologic Surgery during the COVID-19 Pandemic: Is Universal Screening Mandatory?,5,ar,3,2
Inflammation-Related Gene Profile Histology and Immunohistochemistry of Soft Connective Tissue Covering Bone Grafted with Deproteinized Bovine Bone Mineral and Demineralized Freeze-Dried Bone Allograft,2,ar,1,1
Efficacy of 1064-nm Nd:YAG picosecond laser in lichen amyloidosis treatment: clinical and dermoscopic evaluation,2,ar,2,0
"Morphology of male reproductive organs of the rice field crab Esanthelphusa nani (Naiyanetr, 1984) (Brachyura, Gecarcinucidae)",4,re,2,0
Immunoinformatics driven construction of multi-epitope vaccine candidate against Ascaris lumbricoides using its entire immunogenic epitopes,9,ar,4,6
Effect of molecular weight on mechanical properties of electrospun poly (lactic acid) fibers for meniscus tissue engineering scaffold,3,cp,1,9
Sensitivity and specificity of new visual field screening software for diagnosing hemianopia,8,ar,3,1
A biological study of anisotropic silver nanoparticles and their antimicrobial application for topical use,7,ar,1,10
Estimating the reading time of familiar and non-familiar words,2,cp,4,0
Comparison of a Platelet-Rich Plasma Injection and a Conventional Steroid Injection for Pain Relief and Functional Improvement of Partial Supraspinatus Tears,4,ar,1,12
Factors affecting high cumulative radiation exposure from paediatric computed tomography,3,ar,1,0
Defects reduction in spheroidal graphite iron casting process of a jackscrew manufacturer,2,cp,3,3
Dip degreasing stage improvement in car body pretreatment process by six sigma,2,cp,3,3
Detection of Wagyu beef sources with image classification using convolutional neural network,2,cp,5,0
Effectiveness of the Healthy e-Elderly People Intervention (HEPI) mobile application for the reduction of physical health effects caused by smartphone usage among elderly individuals in Thailand,2,ar,2,0
Investigation of chlamydophilosis from naturally infected cats,6,ar,1,2
"Colistin resistance and plasmid-mediated mcr genes in Escherichia coli and Salmonella isolated from pigs, pig carcass and pork in Thailand, Lao PDR and Cambodia border provinces",8,ar,1,13
Is postoperative nasal packing after septoplasty safe? A systematic review and meta-analysis of randomized controlled studies,4,ar,1,3
Droplet-based digital PCR for non-invasive prenatgenetic diagnosis of α and β-thalassemia,9,ar,3,14
Barriers and Factors Affecting E-commerce Utilization of Thai Small and Medium-Sized Enterprises in Food and Beverage and Retail Services,3,ar,1,8
Detection and molecular characterization of two canine circovirus genotypes co-circulating in Vietnam,4,ar,1,8
Prediction of preeclampsia using a combination of serum micro RNA-210 and uterine artery Doppler ultrasound,2,ar,1,3
Ultrastructure of hepatocyte and liver ontogeny of the indo-pacific seahorse hippocampus barbouri Jordan & Richardson 1908,6,ar,2,2
Enhancing competitiveness by innovative inventory pooling system for multi-retailers,4,ar,2,0
Safety of early and late discharge in patients with ST elevation myocardial infarction after primary percutaneous coronary intervention,8,re,1,0
"Health promotion intervention through smartphone line application for increasing physical activity and healthy eating behavior among overweight women in urban community in Bangkok, Thailand",3,ar,1,0
Intrapulmonary artery thrombolysis in acute pulmonary embolism: Case series from king chulalongkorn memorial hospital experience,3,re,1,0
THE ADOPTION OF THE AGILE-STAGE-GATE MODEL UNDER CONTEXTUAL CONDITIONS OF STARTUPS,3,ar,2,1
TRUST BUILDING FACTORS AND THEIR IMPACT ON CONSUMERS - THE CASE OF ORGANIC FOOD MARKET IN THAILAND,3,ar,2,1
INTENTION TO USE AND WILLINGNESS TO PAY PREMIUM FOR ENHANCED DISINFECTION OF PUBLIC TRANSPORTATION,6,ar,4,1
Fluoroquinolone resistance in non-typhoidal Salmonella enterica isolated from slaughtered pigs in Thailand,9,ar,2,3
Growth of the pulmonary valve annulus after the modified blalock-taussig shunt in patients with tetralogy of fallot,8,ar,4,0
"Influence of meteorological condition during rainstorm periods on the ambient concentrations of fungi in Bangkok, Thailand",7,ar,3,2
Optimizing multicoloured LEDs for identifying pigments,3,cp,5,0
Post-Processing of NWP Forecasts Using Kalman Filtering with Operational Constraints for Day-Ahead Solar Power Forecasting in Thailand,3,ar,3,4
Understanding food delivery mobile application technology adoption: A utaut model integrating perceived fear of covid-19,2,ar,1,16
Coastal upwelling investigation in the gulf of Thailand using ekman transport and sea surface temperature upwelling indices,2,ar,1,2
Computational framework for the determination of duration and revenue sharing rates in ppp concession renewal: A monte carlo and risk premium approach,2,ar,1,2
Full Genomic Sequences of H5N1 Highly Pathogenic Avian Influenza Virus in Human Autopsy Specimens Reveal Genetic Variability and Adaptive Changes for Growth in MDCK Cell Cultures,8,ar,2,1
Stemness-Suppressive Effect of Bibenzyl from Dendrobium ellipsophyllum in Human Lung Cancer Stem-Like Cells,8,ar,1,2
Efficacy and safety of retrobulbar amphotericin b injection in invasive fungal rhinosinusitis with orbital invasion patients*,6,ar,1,2
Development of a Nonenzymatic Electrochemical Sensor for Organophosphate Pesticide Detection Using Copper (II) Oxide Nanorod Electrodes,5,ar,1,12
Innovative Delegation Application in Thai National Digital Identity Platform,3,ar,2,0
Verbal complexes in thai,2,ch,2,0
Cultural differences in gift recipients’ attitude and behavior toward disliked gifts,2,ar,2,2
Evaluation of developmental and transcriptional effects of α-mangostin on zebrafish embryos,5,ar,3,1
"Reusable tsoh-h2so4 mixed catalysis for tandem synthesis of biodiesel and oxygenated fuel additives, tert-butyl glycerol ethers",2,ar,2,0
How does the green industry policy impact a developing country? A case study of the electronic products and electrical equipment manufacturing sector in Thailand,2,ar,1,1
Economic and environmental assessment of bio-hydrogenated diesel production process from waste cooking oil integrated with reforming process,5,ch,2,0
Predictive Analysis of the Building Damage from the 2011 Great East Japan Tsunami Using Decision Tree Classification Related Algorithms,10,ar,3,7
Cracking Behavior of Corroded Beams Repaired in Flexure by Steel Fiber-Reinforced Concrete,8,cp,1,0
Bonding-Based Approach for Calculation of Shear Resistance of ETS FRP Bars in ETS-Strengthened Beams,4,cp,1,0
Greybody factors for various black holes in perfect fluid spheres,3,ar,8,1
Influence of SULT1A1*2 polymorphism on plasma efavirenz concentration in thai HIV-1 patients,10,ar,2,1
THE SENKAKU/DIAOYU ISLANDS DISPUTE: A DISPUTE FOR DISPUTE’S SAKE,1,ar,4,0
The importance of controlling vertical movement of posterior teeth for a Class II malocclusion in a non-growing patient: a case report,3,ar,1,1
Mitigating industry contagion effects from financial reporting fraud: A competitive dynamics perspective of non-errant rival firms exploiting product-market opportunities,3,ar,4,0
The direct reference theory of pejoratives in hate speech,1,ar,1,0
Growth and nutritional status of pediatric patients treated with the ketogenic diet,3,ar,2,1
Development of a Teaching Model in Virtual Learning Environment to Enhance Computational Competencies in the 21stCentury,2,ar,2,5
"Clarification on the name-bearing type designation of several cyclophorid species (Mollusca, Gastropoda) by H. H. Godwin-Austen (1915)",4,ar,2,0
"Anatomical note on a tree snail Amphidromus (Amphidromus) cambojiensis (Reeve, 1860) from Vietnam (Eupulmonata: Camaenidae)",6,ar,1,0
Effectiveness and safety of combined application of three modes of 2940-nm erbium:Yag and 1064-nm neodymium:Yag lasers in treatment of meibomian gland dysfunction,6,ar,1,0
The beliefs and practices on sexual health and sexual transmitted infection prevention of myanmar migrant workers in Thailand,3,ar,3,1
"Actinoplanes lichenicola sp. Nov. and actinoplanes ovalisporus sp. nov., isolated from lichen in Thailand",7,ar,2,4
Attentive Hybrid Collaborative Filtering for Rating Conversion in Recommender Systems,3,cp,2,0
The Thailand national AI ethics guideline: an analysis,1,ar,4,3
Annual Degradation Rate Analysis of Mono-Si Photovoltaics Systems in Thailand Using the Mixed Effects Method,4,ar,4,1
Drugs that offer the potential to reduce hospitalization and mortality from SARS-CoV-2 infection: The possible role of the sigma-1 receptor and autophagy,6,re,4,19
The Association between Hepcidin and Iron Status in Children and Adolescents with Obesity,5,ar,3,5
Debinding behaviour and sintering temperature-dependent features of coloured zirconia fabricated by ceramic injection moulding,3,ar,2,1
Improving corrosion resistance of 3D printed Ti-6Al-4V by TiN coating,4,ar,2,2
"Overlooked for a century: Taxonomic status of camaena saturnia (gould, 1846) (eupulmonata: Camaenidae)",2,ar,2,0
Improvement of alkali resistance of glass fiber from basalt and lignite bottom ash mixture by addition of ZrO2 content,3,ar,2,0
"Pesticide-induced changes in cholinesterase activity and chronic kidney disease of unknown etiology among farmers in Nakhon Ratchasima, Thailand",5,ar,3,2
"Amycolatopsis dendrobii sp. Nov., an endophytic actinomycete isolated from dendrobium heterocarpum lindl.",5,ar,2,4
Development of sustainable integrated biorefinery networks in pulp and paper industries,6,ch,2,0
Operational Analysis of a Proton-Conducting Solid Oxide Electrolysis Cell for Synthetic Fuel Production,4,ch,2,0
Effect of carbon material additives on hydrogen evolution at rechargeable alkaline iron battery electrodes,5,ar,4,6
Fluorescent Sensor for Copper(II) and Cyanide Ions via the Complexation-Decomplexation Mechanism with Di(bissulfonamido)spirobifluorene,4,ar,2,11
Genotyping HLA alleles to predict the development of Severe cutaneous adverse drug reactions (SCARs): state-of-the-art,5,ar,2,12
Re-conceptualizing and decolonizing resilience from a peasant perspective,5,ar,3,5
The role of the sigma-1 receptor in neuroprotection: Comment on Nrf-2 as a therapeutic target in ischemic stroke,3,le,4,6
The Hegemony’s Contest in the South China Sea,1,ar,2,2
Fostering healthcare innovation: a qualitative study of dental implant product development by Thai university researchers,3,ar,5,2
Modular transformation of embedded systems from firm-cores to soft-cores,2,ar,2,3
Using Phylogeny Approach on Ethnobotanical Bioprospecting for Leading Antimalarial Plant-Based Drug Discovery,2,ar,3,0
2020 Asian Pacific Society of Cardiology Consensus Recommendations on Antithrombotic Management for High-risk Chronic Coronary Syndrome,25,ar,1,4
Process analysis of an integrated gasification and methanol synthesis process for bio-methanol production from untreated and torrefied biomass,2,ar,1,0
Practical interpretation of pressure tests of hydraulically fractured vertical wells with finite-conductivity in naturally fractured oil and gas formations,4,ar,2,1
Cleistocalyx nervosum var. paniala seed extracts exhibit sigma-1 antagonist sensitive neuroprotective effects in PC12 cells and protects C. elegans from stress via the SKN-1/NRF-2 pathway,5,ar,4,9
Audience development in thai contemporary theatre and dance: a study of the barriers to audience-building,1,ar,1,0
Circular integration of crude distillation process,2,ar,1,1
Facile synthesis of nickel-carbon nanotube composite from petrochemical waste oil,2,ar,1,0
A model of factors influencing intention to leave nursing in thailand,3,ar,1,7
Development of a human antibody fragment directed against the alpha folate receptor as a promising molecule for targeted application,7,ar,1,3
"Growth performance of Black Bengal, Saanen, and their crossbred F1 as affected by sex, litter size, and season of kidding",4,ar,1,2
Development of dual camera system for technical photography,2,cp,5,0
"Systematic review of the dextral hemiplecta albers, 1850 (Eupulmonata, ariophantidae) from thailand with description of a new species and list of all the indochinese species",2,ar,5,8
Against hostile nature: The roles of magic and science in thailand’s cave rescue,1,ar,1,0
Medical Abortion of a First-Trimester Pregnancy with Large Multiple Uterine Leiomyomata,2,ar,1,0
The roles of thailand’s city municipalities in the covid-19 crisis,2,no,4,2
Chasing for information during the COVID-19 panic: The role of Google search on global stock market,2,le,2,4
Thermoregulatory effects of guava leaf extract-menthol toner application for post-exercise use,4,ar,5,1
The Graph Grabbing Game on Blow-ups of Trees and Cycles,2,ar,2,0
Thai national guideline for nuclear medicine investigations in epilepsy,13,ar,4,2
Insights into the phylogeny and transcriptional response of serine proteases in a halotolerant cyanobacterium Halothece sp. PCC7418,3,ar,1,2
"Aureimonas mangrovi sp. nov., a marine alphaproteobacterium isolated from mangrove sediment in Thailand",9,ar,2,0
Estimation of the radiation dose for dental spectral cone-beam CT,5,ar,3,3
"Streptomyces musisoli sp. nov., an actinomycete isolated from soil",8,ar,2,1
"Two new species of the millipede genus Tylopus Jeekel, 1968 from Shan state, Myanmar (Diplopoda, polydesmida, paradoxosomatidae)",4,ar,2,3
Optimization of process parameters of ultrasonic welding on dissimilar metal joints,4,ar,1,0
Editorial: Online art projects during COVID-19,1,ed,4,0
Changes in Bovine Colostrum Metabolites during Early Postpartum Period Revealed by 1H-NMR Metabolomics Approach,5,ar,2,3
Hindu music in Bangkok: The Om Uma Devi Shiva band,1,ar,4,2
COVID pandemic impact on healthcare provision and patient psychosocial distress: A multi-national cross-sectional survey among Asia-Pacific Countries,14,ar,7,3
A comparative study of two methods to determine acrosome integrity of frozen-thawed boar sperm: FITC-PNA/EthD-1 versus Coomassie blue staining,5,ar,1,1
Adsorption of sulfur-containing gases on B36 nanocluster: a DFT study,2,ar,1,7
Impact of Green Supply Chain Management Practices on Employee Engagement and Organizational Commitment: Mediating Role of Firm Performance,2,ar,1,8
Ten commonly asked questions about Covid-19 and lessons learned from Thailand,1,ar,2,7
Prediction of Human-Plasmodium vivax Protein Associations From Heterogeneous Network Structures Based on Machine-Learning Approach,3,ar,5,8
Defective colorings on k-uniform hypergraphs,3,ar,3,1
Cervical cancer-associated suffering: Estimating the palliative care needs of a highly vulnerable population,29,ar,1,13
Essential package of palliative care for women with cervical cancer: Responding to the suffering of a highly vulnerable population,28,ar,1,11
Augmented package of palliative care for women with cervical cancer: Responding to refractory suffering,28,ar,1,5
The emerging role of the sigma-1 receptor in autophagy: hand-in-hand targets for the treatment of Alzheimer’s,4,re,4,15
Stereoselectivity of the biginelli reaction catalyzed by chiral primary amine: A computational study,4,ar,3,0
Effects of the older family network program on improving quality of life among older adults in Thailand,4,ar,1,7
Left and right magnifying elements in some generalized partial transformation semigroups,4,ar,1,2
Education 3.0 system to enhance twenty-first century skills for higher education learners in Thailand,4,ar,2,10
Pharmacokinetic modeling of18f-fdopa pet in the human brain for early parkinson’s disease Erken parkinson hastalığının insan beyninde18f-fdopa pet yöntemiyle farmakokinetik modellemesi,6,ar,1,1
Gefitinib-associated lichen planus pigmentosus-like eruption,4,ar,1,1
The first report of kidney transplantation in a human immunodeficiency virus–positive recipient in Thailand and literature review: Encouragement for developing countries in Southeast Asia,21,ar,1,0
"A synergy between endotoxin and (1→3)-beta-d-glucan enhanced neutrophil extracellular traps in candida administered dextran sulfate solution induced colitis in fcgriib-/- lupus mice, an impact of intestinal fungi in lupus",6,ar,2,20
Direct oral anticoagulants in asian patients with atrial fibrillation: Consensus recommendations by the Asian Pacific Society of Cardiology on strategies for thrombotic and bleeding risk management,20,ar,1,13
Participants’ Views on Lifestyle Intervention Program Enhancing Long-Term Health-Related Behaviors Improvement among Prehypertension and/or Prediabetes Mellitus Older Adults: A Qualitative Study Examined in Thailand at Health Promoting Hospitals,5,ar,1,4
"Histopathological observation and health status of the zebra-snout seahorse hippocampus barbouri jordan & richardson, 1908 in captivity",8,ar,3,0
Peak-dose ballism associated with declining implantable pulse generator battery life in deep brain stimulation for parkinson’s disease,6,le,2,0
Psychometric properties and confirmatory factor analysis of nurse interest inventory towards nursing department selection as a model for nurse selection into nursing departments: An application of holland’s vocational interest measurement,3,ar,1,0
Interaction of 8-anilinonaphthalene-1-sulfonate with SARS-CoV-2 main protease and its application as a fluorescent probe for inhibitor identification,6,ar,6,19
Educational investment strategies for capacity building of thailand’s tourism professions,3,ar,1,0
The effects of functional exercise training on obesity with impaired glucose tolerance,4,ar,3,3
Using the socio-ecological model to frame the influence of stakeholders on cocoa farmers’ pesticide safety in Nigeria: Findings from a qualitative study,3,ar,2,3
Intralymphatic immunotherapy for allergic rhinoconjunctivitis: A systematic review and meta-analysis,4,re,1,14
Predictive factors for identifying macrolide responder in treating chronic rhinosinusitis*,7,ar,1,8
Multi-objective worker allocation optimisation in a multiple U-line system,2,ar,2,1
Biomarker validation of a new case definition of menstrual cycle-associated syndrome (MCAS) opinion paper,2,ar,2,4
Emotive responses to the language learning experience across contexts,2,ar,2,0
Co-designing workshops on sustainable consumption and production in Southeast Asia: application of idea cards and structuring methods,7,ar,2,0
Key success factors and framework of fundraising for early-stage startups in Thailand,3,ar,2,2
Integer-valued polynomials satisfying the Lucas property,3,ar,1,2
Influence of hydrogel encapsulation during cryopreservation of ovarian tissues and impact of post-thawing in vitro culture systems in a research animal model,10,ar,1,2
The downstream of a density-stratified sphere wake,1,ar,1,0
The Moderating Effect of Destination Quality on Tourism Policy and Tourism Development,3,ar,3,1
Effect of silver sulfadiazine and metallic ions on properties of thai silk fibroin/gelatin films for anti-bacterial applications,4,ar,1,0
Development of a suture pad for medical training from silk fiber reinforced polydimethylsiloxane composite,5,ar,1,2
Vehicle axle load identification using extracted bridge influence line via updated static component technique,2,ar,1,1
Inspection and understanding of sewer network condition in Dindaeng district (Thailand),2,ar,1,0
A Study to Assess and Improve Adherence to Iron Chelation Therapy in Transfusion-Dependent Thalassemia Patients,7,ar,4,1
Factors influencing readmission among Thais with myocardial infarction,2,ar,1,0
"Source and distribution of polycyclic aromatic hydrocarbons (Pahs) in surface sediment from chalong bay, phuket, thailand",3,ar,1,1
B is for Baempaieo: the rise of K-vampires,1,ar,2,0
"Ambient and indoor pm10 and pm10-bound pahs around the vicinity of an industrial estate in rayong, thailand: Concentration and source identification",3,ar,1,1
"Streptomyces coffeae sp. Nov., an endophytic actinomycete isolated from the root of coffea arabica (l.)",7,ar,2,6
In Silico Screening of DNA Gyrase B Potent Flavonoids for the Treatment of Clostridium difficile Infection from PhytoHub Database,8,ar,1,4
"‘Distant socializing,’ not ‘social distancing’ as a public health strategy for COVID-19",19,ar,4,7
Evidence for Higgs boson decay to a pair of muons,2357,ar,1,88
"Composition, distribution, and habitat type of snakes in java, with discussion on the impact of human-snake interactions during 2013–2019",6,ar,1,6
Today in thailand: Multidisciplinary perspectives on the current tsunami disaster risk reduction,10,ch,3,4
Mapping the effect of drugs on ACE2 as a novel target site for COVID-19 therapy,12,ar,1,2
Real Estate Recommendation Approach for Solving the Item Cold-Start Problem,4,ar,3,5
"Air Pollution in Indian Cities and Comparison of MLR, ANN and CART Models for Predicting PM10 Concentrations in Guwahati, India",2,ar,2,8
Smart Waste Management Model for Effective Disposal of Waste Management Through Technology,4,ch,4,1
Genetic determinants in hla and cytochrome p450 genes in the risk of aromatic antiepileptic-induced severe cutaneous adverse reactions,6,ar,1,4
Gold nanoparticles affect pericyte biology and capillary tube formation,6,ar,1,5
Flipping the position-entry approach for thai school leader as the future needs,4,ar,1,0
Manipulations of power and status for laboratory experiments,3,ar,1,0
Adaptive Indoor Localization System for Large-Scale Area,2,ar,3,4
Analytical formulas for pricing discretely-sampled skewness and kurtosis swaps based on schwartz’s one-factor model,3,ar,1,10
Three-dimensional printing technology for patient-matched instrument in treatment of cubitus varus deformity: A case report,6,ar,1,2
Impact of posting narcissistic facebook statuses on impression formation and coworking desirability,1,ar,2,0
Colonoscopic polypectomy preferences of Asian endoscopists: Results of a survey-based study,8,ar,2,2
"Arsenic speciation, the abundance of arsenite-oxidizing bacteria and microbial community structures in groundwater, surface water, and soil from a gold mine",8,ar,1,5
Morphology development of PLAs with different stereo-regularities in ternary blend PBSA/PBS/PLA films,4,ar,3,7
Expression and recombinant protein purification of phycocyanin α and β subunits from Arthrospira platensis: Antimicrobial activity,7,ar,3,1
Prenatal sonographic features of charge syndrome,6,ar,1,3
The impact of COVID-19 on palliative care for people with Parkinson’s and response to future pandemics,15,ar,3,12
Effects of a safe sex program for increasing health literacy intention and practice to prevent pregnancy among undergraduates in thailand,5,ar,4,2
"Super edge-magic labeling for k-uniform, complete k-uniform and complete k-uniform k-partite hypergraphs",3,ar,1,0
Efficacy of elbasvir/grazoprevir therapy in HCV genotype-1 with or without HIV infection: Role of HCV core antigen monitoring and improvement of liver stiffness and steatosis,6,ar,3,4
Beauty premium through cosmetic surgery for prisoners: Choice experiment with asymmetric information,2,ar,3,0
"Clinical characteristics, histopathology, and treatment outcomes of pythium keratitis: A retrospective cohort study",10,ar,1,15
Development of pd-supported catalysts for the conversion of palm oil to biohydrogenated diesel in a microscale-based reactor,5,ar,3,1
Unintended intraoperative awareness: An analysis of Perioperative Anesthetic Adverse Events in Thailand (PAAd Thai),8,ar,2,0
Dry eye disease in hemifacial spasm patients treated with botulinum toxin type a,5,ar,1,1
The Nexus Between Competition and Personal Data Protection Laws: Thailand’s Perspective,1,ch,2,0
"Operational models, drivers’ compensation, and bus service quality in Bangkok",2,ar,1,1
Fibre-reinforced polymer made from plastic straw for concrete confinement: An alternative method of managing plastic waste from the COVID-19 pandemic,6,ar,1,8
Sensitivity analysis by the 2k factorial experimental design of CO2 capture with amine gas treating process using aspen plus,4,ar,1,2
Potassium carbonate supported on γ -alumina sorbent regeneration in fluidized bed reactor for carbon dioxide capture technology,5,ar,1,1
Biofuels produced by fischer-tropsch synthesis over silica-supported iron-based catalysts prepared by autocombustion method,5,ar,1,0
Effects of reactor loading and solvent addition on catalyst-free glycerolysis of palm oil,4,ar,1,0
Vermicompost from chula zero waste cup and rain tree (Samanea Saman) leaves,4,ar,1,1
Effect of temperature for platinum/carbon electrocatalyst preparation on hydrogen evolution reaction,3,ar,1,1
Cellular responses of histatin-derived peptides immobilized titanium surface using a tresyl chloride-activated method,5,ar,2,5
Management accounting practices in Thailand: Case study of manufacturing companies,3,ch,5,0
Nano-zinc oxide-doped activated carbon from popped rice and its application for feed additive,2,ar,1,4
Process yields improvement of filter presses in rabies immunoglobulin production,2,ar,1,1
Well plan parameter guideline for directional drilling in the gulf of Thailand,2,ar,1,0
Nonlinear flexibility based beam element on Winkler Pasternak foundation,6,ar,2,4
Verifying the reliability of impressed current method to simulate natural corrosion in reinforced concrete,6,ar,1,3
Does post-transplant cytomegalovirus increase the risk of invasive aspergillosis in solid organ transplant recipients? A systematic review and meta-analysis,12,re,3,7
A Coronavirus Corpus-driven study on the uses of if-conditionals in the pandemic period,1,ar,3,0
The development of an academic collocation list for undergraduate mechanical engineering students,1,ar,3,0
Design and function of a nitrogen and sediment removal system in a recirculating aquaculture system optimized for aquaponics,4,ar,1,4
Cell-free dna analysis by whole-exome sequencing for hepatocellular carcinoma: A pilot study in Thailand,8,ar,2,9
"Cytochrome oxidase 2 (Cox2), β-tubulin (tub) and chitin synthase subunit 2 (chs2) expression in pythium insidiosum thai strains",7,ar,1,1
Soap with self-reflection to improve student confidence regarding clinical reasoning competencies in community pharmacy practice,3,ar,3,0
Identification of vinyl sulfone derivatives as egfr tyrosine kinase inhibitor: In vitro and in silico studies,9,ar,7,17
"Development of an intra-carbonate detachment during thrusting: The variable influence of pressure solution on deformation style, Khao Khwang Fold and Thrust Belt, Thailand",5,ar,2,3
"Assessing short-term effects of ambient air pollution on respiratory diseases in Guwahati, India with the application of the generalized additive model",2,ar,3,7
Impact of a Novel Multicomponent Nutrition Program on Diet Consumption among Preschool Children,2,ar,6,1
Whole Genome Gene Expression: Histologic and Immunohistologic Study of Grafted Bone Using Allograft and Xenograft,2,ar,1,1
Extended thromboprophylaxis for medically ill patients with cancer: A systemic review and meta-analysis,5,re,1,7
Effects of an active break and postural shift intervention on preventing neck and low-back pain among high-risk office workers: A 3-arm cluster-randomized controlled trial,4,ar,1,8
"The resin bee subgenus ranthidiellum in thailand (Megachilidae, anthidiini): Nesting biology, cleptoparasitism by stelis, and new species",6,ar,2,2
Conversion of palm oil into biodiesel production with heterogeneous catalyst derived from spent coffee grounds ash: Process optimization through response surface methodology,7,ar,5,0
Home Blood Pressure Control and Drug Prescription Patterns among Thai Hypertensives: A 1-Year Analysis of Telehealth Assisted Instrument in Home Blood Pressure Monitoring Nationwide Pilot Project,18,ar,1,2
Anthropometric Markers and Iron Status of 6-12-Year-Old Thai Children: Associations and Predictors,6,ar,3,0
"Knowledge, Attitude, and Practice of Infection Control and Waste Management among Traditional Medicine Practitioners in Bhutan, 2019: A Nationwide Cross-Sectional Survey",9,ar,1,0
Etiology of Dementia in Thai Patients,14,ar,2,4
The Effect of a Dual Cure Activator Composed of Aromatic Sulfinate Amide Derivatives on the Microhardness of Self-adhesive Resin Cements without Light Activation,4,ar,1,1
Shear Bond Strength of Different Functional Monomer in Universal Adhesives at the Resin Composite/Base Metal Alloys Interface,7,ar,1,6
Effect of Surface Treatments on Shear Bond Strength of Resin Cement to Hybrid Ceramic Materials,4,ar,1,1
Circulating inhibin and testosterone during sexual maturation and reproductive seasonality of captive male killer whales (Orcinus orca),7,ar,3,0
Experiencing moral distress in mental health nursing in thailand,2,ar,1,0
The Use of Silane Coupling Agents on Lithium Disilicate Glass Ceramic Repaired with Resin Composite,5,ar,1,6
Association between oral health literacy and number of remaining teeth among the thai elderly: A cross-sectional study,2,ar,1,7
Anticoagulation and In-Hospital Mortality From Coronavirus Disease 2019: A Systematic Review and Meta-Analysis,5,ar,1,17
E-wom and its impacts on purchasing behavior: A comparative study between Thai and Indonesian millennials,4,ar,1,4
Barriers to prisoners’ re-entry into formal and informal labour market,2,ar,4,0
Superstability of a multidimensional pexiderized cosine functional equation,2,ar,1,0
"RHEB methylation in white blood cell, a novel candidate marker for breast cancer screening",6,ar,1,0
Adsorption of dye over lignin obtained from wastewater separation,6,ar,4,1
Flooding overshadows phosphorus availability in controlling the intensity of arbuscular mycorrhizal colonization in Sangyod Muang Phatthalung lowland indica rice,5,ar,1,11
A diffusion model of 18F-FDOPA in the diagnosis of Parkinson’s disease and its numerical simulation,4,ar,1,1
Network diffusion with centrality measures to identify disease-related genes,3,ar,4,10
Unimodular vs nilpotent superfield approach to pure dS supergravity,4,ar,1,6
