Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Poly(ɛ-caprolactone) membranes coated with poly(4-styrenesulfonic acid-co-maleic acid)-sodium salt enhance osteogenic properties of pre-osteoblasts MC3T3-E1,40,4,1,2,,ar,0
Second asian consensus on irritable bowel syndrome,226,21,2,21,1,re,53
Effect of implicit and explicit prejudice on forgiveness: Comparisons between ingroup and out-group threats,31,2,1,1,1,ar,0
"The moral malaise of modernity: Codes of conduct, authenticity, lifelong learning and the case of Thailand",73,2,1,2,1,ar,1
Effects of breathing exercises in patients with chronic obstructive pulmonary disease: Systematic review and meta-analysis,38,6,1,3,1,ar,35
Cross-linguistic evidence for cognitive universals in the noun phrase,21,5,2,4,1,ar,7
Assessing the importance of taxation on foreign direct investment: Evidence from Southeast Asian developing countries,19,1,3,1,,ar,2
Terminal QRS distortion in ST elevation myocardial infarction as a prediction of mortality: Systematic review and meta-analysis,44,8,1,6,,ar,5
The effect of integration of a blended learning and extensive reading instructional model on Thai efl undergraduate students' learner autonomy,61,2,3,1,,ar,5
Peripheral Blood Biomarkers Coupled with the Apolipoprotein E4 Genotype Are Strongly Associated with Semantic and Episodic Memory Impairments in Elderly Subjects with Amnestic Mild Cognitive Impairment and Alzheimer's Disease,79,10,4,5,0,ar,7
Detection of CD33 expression on monocyte surface is influenceby phagocytosis and temperature,40,8,2,5,1,ar,1
"Topical 15% zinc oxide ointment significantly reduces the size of common warts after four weeks: A Randomized, Tripleblinded, Placebocontrolled Trial",23,2,1,1,,ar,7
Phikud Navakot Modulates the Level of Pro-Inflammatory Mediators and the Protein Expression of SOD1 and 2 and the Nrf2/HO-1 Signaling Pathway in Rats with Acute Myocardial Infarction,47,6,1,4,1,ar,4
The correlations between follicular fluorescence and casual sebum levels in subjects with normal skin,11,2,1,1,,ar,1
"Synthesis, structure and anion binding properties of 1,8-bis(dimesitylboryl)anthracene and its monoborylated analog",53,4,1,2,0,ar,5
Enhancement of methane production from alkaline pretreated poly (lactic acid) waste by the co-digestion process,15,2,4,2,1,ar,9
Performance of air conditioning system in educational building for energy conservation,19,4,4,1,1,ar,3
"Annual reproductive cycle of peanut worm, Sipunculus nudus from Thailand",32,3,1,1,0,ar,0
Reply: The feasibility determination of risky severe complications of arterial vasculature regarding the filler injection sites at the tear trough,3,3,1,2,1,le,0
Conception rates following an Ovsynch and fixed-time insemination protocol with progesterone inclusion in cyclic dairy cows during the warm and cold seasons,31,3,1,2,,ar,2
Cholangioscopy-guided lithotripsy for difficult bile duct stone clearance in a single session of ERCP: Results from a large multinational registry demonstrate high success rates,25,26,1,18,0,ar,34
Erratum: Cholangioscopy-guided lithotripsy for difficult bile duct stone clearance in a single session of ERCP: Results from a large multinational registry demonstrate high success rates (Endoscopy DOI: 10.1055/a-0942-9336),,26,1,18,0,er,0
Chromosome evolution based on variation in chromosome number and chiasma frequency in the genus ocimum L. From Thailand,39,3,4,2,1,ar,1
Malpractice climate is a key difference in thyroid pathology practice between North America and the rest of the world,5,5,2,7,1,le,15
Factors affecting estrus and ovulation time in weaned sows with induced ovulation by GnRH administration in different seasons,36,4,1,3,1,ar,12
Gastric braunina cordiformis and a review of helminth parasitism in the finless porpoise (Neophocaena phocaenoides),19,4,1,4,1,ar,0
Natural rubber/microcrystalline cellulose composites with epoxidized natural rubber as compatibilizer,25,4,2,2,0,ar,11
Quantitative analysis of hispidulin content in clerodendrum petasites roots distributed in Thailand,23,4,2,2,1,ar,3
Is the fourth industrial revolution a panacea? Risks toward the fourth industrial revolution: Evidence in the Thai economy,39,2,2,2,,ar,55
Bimodal chromoendoscopy with confocal laser endomicroscopy for the detection of early esophageal squamous cell neoplasms,22,5,3,1,1,ar,3
Predictors for Late Post-Intracerebral Hemorrhage Dementia in Patients with Probable Cerebral Amyloid Angiopathy,40,13,4,5,2,ar,9
Natural rubber latex foam with particulate fillers for carbon dioxide adsorption and regeneration,52,3,2,1,1,ar,19
Efficacy of ultrasonic dissection device in staphylectomy surgery in Brachycephalic Airway Obstructive Syndrome (BAOS) dogs,27,5,1,1,,ar,1
"Epidemiology of characteristics and risk factors for overweight in cats visiting an animal hospital in Bangkok, Thailand",21,3,1,1,,ar,1
Induction of parturition by double administration of prostaglandin f2α in sows reduces the variation of gestation length without affecting the colostrum yield and piglet performance,17,7,1,2,1,ar,12
Thyroid shielding in cone beam computed tomography: Recommendations towards appropriate use,18,4,3,5,2,ar,20
Innovative Use of English Language Teaching as an International Language in Graduate Studies in Thai Universities,14,4,3,2,,ar,3
Noun Phrase Complexity in Academic Writing: A Comparison of Argumentative English Essays Written by Thai and Native English University Students,30,1,3,1,,ar,3
Patterns of the 'Current Relevance' Meaning of the Present Perfect in Real Use and Textbooks: A Corpus-driven Perspective,48,2,3,1,,ar,0
BiO-CaCO3 from raw eggshell as additive in natural rubber latex glove films,40,5,2,2,0,ar,5
Microstructural evolution and hardness properties of coir-coconut husk powder reinforced polymer composites subjected to an acidic environment,23,11,2,4,1,cp,3
Gender and questions as complaints: An interlanguage pragmatic study,59,2,3,1,,ar,3
Phase evolution of surface-modified Incoloy 825 superalloy using pack aluminization,15,3,3,1,0,ar,2
Effect of rhenium and cobalt additions on the microstructure and gamma prime phase stability of vacuum arc melted modified nickel-based superalloys grade MGA 1400,29,4,3,1,0,ar,9
Effects of pre- And post-weld heat treatment conditions on microstructures of cast nickel based superalloys GTD-111 in the laser welding process,14,4,3,1,0,ar,1
A case of PHACE syndrome with growth hormone deficiency and abnormal thyroid functions,9,4,3,1,0,ar,1
Rhinacanthin-C mediated herb-drug interactions with drugtransporters and phase i drug-metabolizing enzymes,56,4,2,2,1,ar,9
Effects of reversibility on enhanced oil recovery using sodium dodecylbenzene sulfonate (SDBS),36,5,2,2,1,ar,6
"Correlations between serum interleukin 6, serum soluble interleukin 6 receptor, and disease activity in systemic juvenile idiopathic arthritis patients treated with or without tocilizumab",37,5,2,2,1,ar,12
Search for vector-like quarks in events with two oppositely charged leptons and jets in proton-proton collisions at √s = 13 TeV,75,2282,2,249,1,ar,51
Observation of increased dispersion of pt and mobility of oxygen in Pt/γ-Al2O3 catalyst with la modification in CO oxidation,30,4,2,1,1,ar,0
A forecasting model for economic growth and CO2 emission based on industry 4.0 political policy under the government power: Adapting a second-order autoregressive-SEM,63,3,3,2,1,ar,9
Learning curve in colposcopic training among gynecologic oncology fellows,17,4,2,1,,ar,2
"A cytosolic sensor, PmDDX41, binds double stranded-DNA and triggers the activation of an innate antiviral response in the shrimp penaeus monodon via the STING-dependent signaling pathway",30,4,2,3,1,ar,7
A study of translation of relative clauses from English into Thai,32,2,3,1,,ar,0
Comparable carotid intima-media thickness among long-term virologically suppressed individuals with HIV and those without HIV in Thailand,36,11,5,2,,ar,7
Recycling of polypropylene/polyethylene blends: Effect of chain structure on the crystallization behaviors,29,3,2,3,1,ar,54
Brucellosis concurrent with Johne's disease infection in a buffalo bull,10,9,2,3,1,ar,3
Defect reduction in the manufacturing process of in-mould decoration of injection moulded components,7,2,4,1,0,cp,3
"Heterocephalacria mucosa sp. nov., a new basidiomycetous yeast species isolated from a mangrove forest in Thailand",27,7,2,2,1,ar,4
Study of bernard-soulier syndrome megakaryocytes and platelets using patient-derived induced pluripotent stem cells,22,8,1,2,0,ar,6
"Micromonospora radicis sp. Nov., isolated from roots of Azadirachta indica var. siamensis Valenton, and reclassification of Jishengella zingiberis as Micromonospora zingiberis comb. nov.",51,6,2,3,1,ar,3
Association between hepatitis B surface antigen levels and the risk of hepatocellular carcinoma in patients with chronic hepatitis b infection: Systematic review and meta-analysis,25,8,4,2,1,re,18
Down-regulation of let-7a and miR-21 in urine exosomes from lupus nephritis patients during disease flare,37,7,2,1,1,ar,44
Morphometric study of inferior peroneal retinaculum and contents of inferior peroneal tunnel,13,5,2,1,1,ar,2
"Food partitioning of two co-occurring terapontid fishes, Terapon jarbua and Pelates quadrilineatus, in Coastal areas of Trang Province, Southern Thailand",32,4,1,2,,ar,2
Measurement of the Water Content in Semi-solid Formulations Used to Treat Pressure Ulcers and Evaluation of Their Water Absorption Characteristics,25,8,2,4,1,ar,3
Posttraumatic stress disorder and sleep quality among urban firefighters in Thailand,34,2,2,2,1,ar,7
Universally Composable Secure Computation with Corrupted Tokens,39,4,2,4,0,cp,1
A study of criteria for air cargo terminal classification model,46,3,3,1,0,ar,1
"Extended-spectrum beta-lactamase-producing Escherichia coli in chickens from small-scale (backyard) poultry farms in Maiduguri, Nigeria",35,7,4,2,1,ar,10
Helicobacter pullorum in broiler chickens and the farm environment: A One Health approach,35,5,4,2,1,ar,5
Long term survival and functional neurological outcome in conscious hospital survivors undergoing therapeutic hypothermia,21,2,1,1,,ar,2
Extended-spectrum beta-lactamase and ampicillin Class C beta-lactamase-producing Escherichia coli from food animals: A review,142,5,4,5,1,re,5
Exploring consumer values of Thai cultural products through the means-end approach and Schwartz's universal human values,54,3,3,2,0,ar,0
Chemical surface analysis on post-thermal treatment of the k-OMS-2 catalysts and catalytic oxidation efficiency at low temperature,59,5,1,3,1,ar,8
"A new micropterous, ground-dwelling, non-cyclostome braconid parasitoid wasp, Epigeiobracon perplexus Quicke & Ward, gen. et sp. nov. (Hymenoptera: Braconidae) from New Zealand of uncertain relationships",26,3,4,2,0,ar,2
Evaluating the effectiveness of the “germ-free hands” intervention for improving the hand hygiene practices of public health students,43,2,1,1,1,ar,4
Life Cycle Assessment of Spent Sulfuric Acid from Lead-acid Traction Battery in Thailand,6,3,1,2,1,ar,0
Performance of missing transverse momentum reconstruction in proton-proton collisions at p s = 13 TeV using the CMS detector,33,2284,2,199,1,ar,104
Identification of feline kiss1 and distribution of immunoreactive kisspeptin in the hypothalamus of the domestic cat,60,4,1,3,1,ar,9
"Three new species of the New Zealand endemic, Neptihormius van Achterberg & Berry (Hymenoptera: Braconidae), with diverse host records",13,4,4,3,0,ar,4
Emotional and behavioral resilience among children with perinatally acquired HIV in Thailand and Cambodia,60,20,3,21,2,ar,10
"Re-description of the type species of the genera ganesella blanford, 1863 and globotrochus haas, 1935; with description of a new ganesella species from Thailand (Eupulmonata, camaenidae)",72,3,5,3,1,ar,4
"Electron correlation in Li+, He, H- and the critical nuclear charge system ZC: Energies, densities and Coulomb holes",32,3,1,2,1,ar,16
Plasma Sterilization Effectively Reduces Bacterial Contamination in Dental Unit Waterlines,18,4,1,1,1,ar,10
"Enterococcus florum sp. Nov., isolated from a cotton flower (gossypium hirsutum l.)",30,8,2,4,1,ar,6
Physical properties and microstructures of ceramics fabricated from Mae Moh lignite bottom ash,5,1,3,2,0,cp,0
The rate of patients at high risk for cardiovascular disease with an optimal low-density cholesterol level: A multicenter study from Thailand,41,7,2,6,,ar,3
Influences of boron concentration on mechanical properties of Ni-W-B composite coatings,31,4,3,2,0,cp,4
A study of L2 English inversion structures by L1 Thai learners,34,2,3,1,0,ar,1
"Knowledge, skills and competency retention among health workers one year after completing helping babies breathe training in south Sudan",19,4,1,2,1,ar,7
"Immunoreactivity of estrogen receptor alpha in brain and ovary of the short mackerel rastrelliger brachysoma (Bleeker, 1851)",43,9,2,6,1,ar,1
A hearing screening protocol for stroke patients: An exploratory study,43,5,2,5,1,ar,6
Droplet microfluidics: From proof-of-concept to real-world utility?,108,4,7,2,1,ar,83
Antiformation and antimutagenic activities of extracts from pericarp and seed of zanthoxylum limonella (Dennst.) alston,27,3,2,1,,ar,0
The tallinn manuals and the making of the international law on cyber operations,32,1,3,2,1,ar,2
Social capital and the cyclicality of government expenditure,43,1,2,1,0,ar,7
Thai village committee administrative reform for promoting public service delivery,40,4,2,2,,ar,0
Left ventricular dysfunction and mortality rates in STeMi patients who underwent primary PCi: A study from Thailand,5,10,1,2,0,ar,0
Preparation of cross-linked enzyme aggregates (CLEAs) of an inulosucrase mutant for the enzymatic synthesis of inulin-type fructooligosaccharides,48,4,2,2,1,ar,11
Point-of-Care Chlamydia trachomatis Detection Using Loop-Mediated Isothermal Amplification and Hydroxynaphthol Blue,12,2,2,1,0,ch,4
"Dynamic sigma-TRIZ solution model for manufacturing improvement and innovation, case study in Thailand",62,2,2,1,0,ar,5
Evaluating model outputs using integrated global speleothem records of climate change since the last glacial,142,88,3,67,1,ar,33
Training Performance Measurement with Schema and Mental Rotation Test,19,2,2,1,1,cp,0
Supplementation of sugarcane molasses for maximization of ethanol production by Saccharomyces cerevisiae using response surface method,13,5,1,2,1,ar,4
"The contents of bibenzyl derivatives, flavonoids and a phenanthrene in selected Dendrobium spp. And the correlation with their antioxidant activity",16,5,1,3,1,ar,13
Politics of governance reform in Thailand,86,1,1,1,,ch,0
Paper Machine Breakdown Reduction by FMEA and Preventive Maintenance Improvement: A Case Study,12,2,2,1,1,cp,0
Heuristic Based Scheduling for Toothpaste Filling Problem,10,2,2,1,1,cp,0
"The extraordinary genus Myja is not a tergipedid, but related to the facelinidae s. Str. with the addition of two new species from Japan (Mollusca, Nudibranchia)",61,8,5,9,1,ar,13
Long-tailed Macaque Stone Tool Use in Intertidal Habitats,,3,1,2,,ch,4
The menstrual cycle may not be limited to the endometrium but also may impact gut permeability,,4,2,7,1,ar,12
"Impacts of denture retention and stability on oral health-related quality of life, general health, and happiness in elderly thais",28,3,1,1,1,ar,16
Multilocus sequence typing and blaESBL characterization of extended-spectrum beta-lactamase-producing escherichia coli isolated from healthy humans and swine in Northern Thailand,33,3,3,2,1,ar,31
Cardiorespiratory burden of brass neck coils placed on Kayan karen long-neck women of Thailand,21,4,4,3,0,ar,2
"5-Methyl-1,3-phenylene bis[5-(dimethylamino)naphthalene-1-sulfonate]: Crystal structure and DFT calculations",24,6,3,3,1,ar,0
Oxidized carbon nanoparticles as an effective protein antigen delivery system targeting the cell-mediated immune response,32,4,6,1,1,ar,8
Innovative capacity and the performance of businesses incubated in university incubator units: Empirical study from universities in Thailand,74,3,3,2,1,ar,14
Argonaute 4 as an effector protein in RNA-directed DNA methylation in human cells,61,7,3,2,1,ar,13
2D and 3D pore structure characterization of bi-layered porous polyethylene barrier membrane using SEM and micro-CT,40,8,1,3,1,ar,7
The prevalence of normoalbuminuria and renal impairment in type 2 diabetes mellitus,37,3,1,2,0,ar,10
"Attitude, but not self-evaluated knowledge, correlates with academic performance in physiology in Thai medical students",23,6,1,2,1,ar,2
"Bacterial meningitis: Etiologies, drug susceptibilities and mortality rate at a university hospital in Thailand",6,2,2,3,,ar,1
Detection of hepatitis e virus genotypes 1 to 4 in swine products and human samples by taqman-based rt-quantitative pcr,24,14,2,2,,ar,0
The accuracy of single-tooth implants placed using fully digital-guided surgery and freehand implant surgery,25,4,1,2,0,ar,86
Enhancing physical-thermal-mechanical properties of fired clay bricks by eggshell as a bio-filler and flux,21,5,4,2,1,ar,11
Dual DNA barcoding for the molecular identification of the agents of invasive fungal infections,81,45,2,28,1,ar,33
Induction of antioxidative activity and antioxidant molecules in the halotolerant cyanobacterium halothece sp. PCC7418 by temperature shift,25,4,4,2,1,ar,10
"N-acetylcysteine reverses the decrease of DNA methylation status caused by engineered gold, silicon, and chitosan nanoparticles",44,8,6,2,1,ar,22
Efficient robust nonlinear model predictive control via approximate multi-stage programming: A neural networks based approach,13,5,2,4,0,ch,3
Successful treatment of digital ischemia following a carbon dioxide laser and tourniquet for a digital procedure with adjuvant low-level laser therapy,15,2,6,2,1,ar,0
Association between the appropriate antimicrobial therapy and clinical outcomes in patients with sepsis,22,7,2,2,,ar,0
"Molecular and morphological evidence of hepatotoxicity after silver nanoparticle exposure: A systematic review, in silico, and ultrastructure investigation",40,8,2,3,1,ar,13
Partial correlation analysis using multiple linear regression: Impact on business environment of digital marketing interest in the era of industrial revolution 4.0,45,7,1,4,1,ar,80
Finasteride enhances stem cell signals of human dermal papilla cells,30,5,2,2,1,ar,13
Atrial fibrillation is not associated with thromboembolism in left ventricular assist device patients: A systematic review and meta-analysis,38,6,4,6,0,ar,7
Oxidative dehydrogenation of ethanol over vanadium-and molybdenum-modified mg-al mixed oxide derived from hydrotalcite,35,3,2,1,1,ar,6
Effect of sustained service loading on post-fire flexural response of reinforced concrete T-beams,33,3,2,2,0,ar,13
Effects of the Photosystem II Inhibitors CCCP and DCMU on Hydrogen Production by the Unicellular Halotolerant Cyanobacterium Aphanothece halophytica,53,3,2,3,1,ar,17
Penaeus monodon IKKs Participate in Regulation of Cytokine-Like System and Antiviral Responses of Innate Immune System,39,4,2,3,1,ar,5
"Occurrence of trihalomethanes and haloacetonitriles in water distribution networks of Khon Kaen Municipality, Thailand",19,5,1,4,0,ar,21
Use of steam explosion as a green alternative method to prepare pulp from pineapple leaves,28,3,2,3,,ar,2
Wood plastic composites based on recycled poly(ethylene terephthalate) and poly(butylene adipate-co-terephthalate),29,5,2,3,,ar,2
A Ranking Method of Hexagonal Fuzzy Numbers Based on Their Possibilistic Mean Values,23,2,2,2,0,cp,1
Central nervous system (CNS) based motion control,37,2,1,1,1,ar,0
Role of social and technological challenges in achieving a sustainable competitive advantage and sustainable business performance,135,5,9,6,1,ar,211
Lifespan extending and oxidative stress resistance properties of a leaf extracts from anacardium occidentale L. In caenorhabditis elegans,39,5,3,3,1,ar,53
The reaction mechanism of Zika virus NS2B/NS3 serine protease inhibition by dipeptidyl aldehyde: A QM/MM study,109,3,2,2,0,ar,6
Evaluation of synbiotics as gut health improvement agents against Shiga toxin-producing Escherichia coli isolated from the pig,25,14,5,8,1,ar,3
University business incubators best practice: Factors affecting Thailand UBI performance,35,3,3,1,,ar,5
Metal oxide mediated extracellular NADPH regeneration improves ethanol production by engineered synechocystis sp. PCC 6803,38,2,4,2,1,ar,6
Lung function change in hyperbaric chamber inside attendants,23,3,3,2,1,ar,1
Dehydrogenation of ethanol to acetaldehyde over co/C catalysts,31,2,1,1,1,ar,7
LKB1 and KEAP1/NRF2 pathways cooperatively promote metabolic reprogramming with enhanced glutamine dependence inKRAS-mutant lung adenocarcinoma,55,17,2,8,1,ar,167
Hydrogen Production via Chemical Looping Steam Reforming of Ethanol: Effect of Ce and la on Ni-based Oxygen Carrier Performance,43,5,2,3,1,cp,2
A Comparative Study of the Divalent Transition Metal Oxide Supported on Magnesium Oxide Catalyst for Lactic Acid Production from Glucose,22,2,2,1,1,cp,0
Design and Fabrication of NiTi Frame Utilizing for Endobronchial Valve,7,3,2,2,1,cp,0
"Effect of Calcination Temperature and Support Type of Pt/WOx/boehmite Catalyst on 1,3-propanediol Production from Hydrogenolysis of Glycerol",28,2,2,1,1,cp,2
A Compact Dual-Broadband Multiple-Input Multiple-Output (MIMO) Indoor Base Station Antenna for 2G/3G/LTE Systems,38,4,4,5,1,ar,10
Impact of Oxygen Vacancy on the Photocatalytic Selective Hydrogenation of 3-Nitrostyrene via Calcination of TiO2,14,3,2,2,1,cp,2
Effect of Water Content in Waste Cooking Oil on Biodiesel Production via Ester-transesterification in a Single Reactive Distillation,10,5,2,3,1,cp,9
"Revision of the Oriental subgenus Patrisaspilota Fischer, 1995 (Hymenoptera: Braconidae: Alysiinae: Orthostigma Ratzeburg, 1844) with description of a new species from Papua New Guinea",12,4,2,4,2,re,1
Reactive Magnetron Sputter Deposition of Copper on TiO2 Support for Photoreduction of CO2 to CH4,14,4,2,3,1,cp,3
"Marine bacterial diversity in coastal Sichang Island, the upper Gulf of Thailand, in 2011 wet season",30,4,6,2,1,ar,4
Image quality optimization of narrow detector dental computed tomography for paediatric patients,27,5,3,6,2,ar,7
Best practices on immunomodulators and biologic agents for ulcerative colitis and Crohn's disease in Asia,182,33,2,30,1,re,32
Augemented architecture,9,1,3,1,,cp,2
Detection of African swine fever virus in pork products brought to Taiwan by travellers,13,9,7,5,1,le,17
Green supply chain management practices in SME manufacturers: Key drivers and organizational performance,75,2,2,2,0,ar,3
The role of corporate governance in creating a capable supply chain: A case of Indonesian Tin industry,59,3,3,3,,ar,47
Do consumers expect companies to be socially responsible? The impact of corporate social responsibility on buying behavior,69,5,5,5,1,ar,109
International investment arbitration in Thailand: Limiting contract-based claims while maintaining treaty-based abbrev isds,51,2,4,2,0,re,8
Genome-wide identification of host genes required for toxicity of bacterial cytolethal distending toxin in a yeast model,37,8,2,4,,ar,1
Length contrast of high vowels in the Thai language of the Sukhothai period: What do the inscriptions say?,47,2,2,1,0,ar,1
Effect of Different Neutralizing Agents on Feldspathic Porcelain Etched by Hydrofluoric Acid,31,6,1,3,1,ar,9
Packet warriors: An academic mobile action game for promoting OSI model concepts to learners,18,4,2,3,1,ar,7
The Procoagulant Profile in Patients with Immune Thrombocytopenia and Its Association with Bleeding Symptoms,17,3,1,1,0,le,0
Is there a dichotomy between synthetic compounds and phrases in Thai?,34,3,2,1,,ar,0
Development of mobile application for sustainable creative tourism assessment using confirmatory factor analysis approach,24,4,2,1,1,ar,7
A giant jejunal gastrointestinal stromal tumor misconceived as pancreatic cystic neoplasm: A case report,15,9,1,2,1,ar,3
Superior mesenteric vein-first approach to robotic complete mesocolic excision for right colectomy: Technique and preliminary outcomes,7,6,1,3,0,ar,20
Experiment and Simulation on Heavy Oil Production with Steam Flooding in Heterogeneous Reservoir,12,3,2,2,1,cp,0
Preface: The 1st International Symposium of Indonesian Chemical Engineering (ISIChem) 2018 Hakun Wirawasista Aparamarta,,8,2,5,1,ed,0
The role of N-terminal pro-B-type natriuretic peptide in prognostic evaluation of heart failure,48,11,1,12,1,ar,5
Influence of mechanical activation on the phase formation in the synthesis of cordierite from talc and andalusite,14,2,3,1,0,cp,1
OsCaM1-1 overexpression in the transgenic rice mitigated salt-induced oxidative damage,64,4,2,1,1,ar,8
In vitro resorbability of 3D printed hydroxyapatite in two different pH buffered solutions,10,3,3,2,0,cp,3
A comparative study of granular agglomeration between 3D printed hydroxyapatite and commercial bone graft granules,8,4,3,2,0,cp,1
Shear bond strength of resin cement to saliva-contaminated metal alloys after various surface treatments,19,2,3,1,0,cp,0
Effects of bituminous coal ash addition in pottery products,13,5,3,4,0,cp,1
Effect of alumina addition on the rheological behavior of shear thickening fluids,14,3,3,2,0,cp,1
Effects of SnO2-SiO2-MgO-Bi2O3-Y2O3 additions on liquid phase sintering silicon nitride,9,5,3,4,0,cp,0
Using Steel Fiber-Reinforced Concrete Precast Panels for Strengthening in Shear of Beams: An Experimental and Analytical Investigation,44,6,1,3,1,ar,20
Influence of different encapsulation types of arbuscular mycorrhizal fungi on physiological adaptation and growth promotion of maize (Zea mays L.) subjected to water deficit,47,8,3,4,1,ar,4
"Applying mathematical modeling to predict road traffic noise in Phuket Province, Thailand",39,3,4,3,1,ar,3
"Hearing threshold levels among steel industry workers in Samut Prakan, Thailand",33,3,2,2,1,ar,8
Two-sided altruism and level of development,12,2,1,2,,ar,0
Long-term outcome of full tendon vertical rectus transposition with foster suture in unilateral complete sixth cranial nerve palsy,24,5,1,3,1,ar,3
Feasibility of a tungsten rubber grid collimator for electron grid therapy,22,5,2,2,1,ar,8
"Effect of dietary supplementation with a synbiotic (Lacto Forte) on growth performance, haematological and histological profiles, the innate immune response and resistance to bacterial disease in Oreochromis niloticus",142,5,1,2,1,ar,13
Discussion of some recent literature on hydrogen-embrittlement mechanisms: Addressing common misunderstandings,60,1,3,3,0,re,42
Fully water-blown polyisocyanurate-polyurethane foams with improved mechanical properties prepared from aqueous solution of gelling/ blowing and trimerization catalysts,45,3,3,2,1,ar,2
The effect of factors related to periodontal status toward peri-implantitis,29,6,1,1,0,ar,19
"The efficacy of glycolic acid, salicylic acid, gluconolactone, and licochalcone a combined with 0.1% adapalene vs adapalene monotherapy in mild-to-moderate acne vulgaris: A double-blinded within-person comparative study",40,4,1,1,1,ar,11
Age-related structural-mechanical property changes in human peroneus longus muscle,36,4,2,3,1,ar,5
The relationship between consumers’ design knowledge and meaning: Design direction in Thailand’s furniture industry as a case study,35,2,3,1,0,ar,0
A view on Proto-Karen phonology and lexicon,60,1,2,1,,ar,3
Universal Joint Feature Extraction for P300 EEG Classification Using Multi-Task Autoencoder,57,5,3,3,1,ar,67
Comparative study of health-related quality of life between colorectal cancer patients with temporary and permanent stoma,22,3,1,2,1,ar,0
Fast Coding Unit Encoding Scheme for HEVC Using Genetic Algorithm,24,3,3,2,1,ar,2
Is global hypomethylation a nidus for molecular pathogenesis of age-related noncommunicable diseases?,20,1,2,1,1,ed,8
Exploring novel cocrystalline forms of oxyresveratrol to enhance aqueous solubility and permeability across a cell monolayer,42,11,2,2,1,ar,20
Biogas production of co-digestion from beverage industry waste and organic fertilizer raw material,10,3,1,2,,ar,3
"Annotated checklist of the terrestrial molluscs from laos (mollusca, gastropoda)",219,9,5,5,1,ar,51
Feasibility study of using waste cooking oil and byproduct from palm oil refinery for green diesel production,6,2,1,2,,ar,12
Optimal supplier selection model with multiple criteria: A case study in the automotive parts industry,27,2,1,1,1,ar,7
High sensitivity Troponin-I levels in asymptomatic hemodialysis patients,36,7,2,3,1,ar,13
Grape Seed extract reduces active gelatinases using an Etch-and-Rinse mode universal adhesive,40,3,3,1,,ar,2
IoT-VuLock: Locking IoT device vulnerability with enhanced network scans,12,4,2,2,0,cp,3
"An annotated type catalogue of seven genera of operculate land snails (Caenogastropoda, Cyclophoridae) in the natural history Museum, London",40,3,2,2,1,ar,11
Rechargeable zinc-ion battery based on choline chloride-urea deep eutectic solvent,38,5,5,2,1,ar,72
An alternative genome-integrated method for undomesticated bacillus subtilis and related species,49,4,2,3,1,ar,3
A clinical resonance frequency analysis of implants placed at dehiscence-type defects with simultaneous guided bone regeneration during early healing,46,3,1,1,0,ar,5
Leptin prevents lipopolysaccharide-induced depressive-like behaviors in mice: Involvement of dopamine receptors,94,9,1,5,1,ar,31
"A new species of the millipede genus cryptocorypha attems, 1907, from northern Thailand (Polydesmida, pyrgodesmidae)",26,5,2,3,1,ar,6
Renieramycin T induces lung cancer cell apoptosis by targeting Mcl-1 degradation: A new insight in the mechanism of action,59,5,3,2,1,ar,14
Periodontitis as the risk factor of chronic kidney disease: Mediation analysis,39,10,1,5,1,ar,23
Effects of two-week sleep extension on glucose metabolism in chronically sleep-deprived individuals,45,6,3,5,1,ar,29
Application of minimum quantity lubrication for drum high clutch in turning process,13,2,4,1,0,cp,0
Hybrid nanocomposites of poly(Lactic acid)/thermoplastic polyurethane with nanosilica/montmorillonite,7,5,4,4,0,cp,2
"Bottom-ash waste management for soil improvement in saraburi province, thailand",9,3,4,1,0,cp,2
Production of acute hepatopancreatic necrosis disease toxin is affected by addition of cell-free supernatant prepared from AI-2-producing Vibrio harveyi mutant,14,5,2,3,0,ar,4
Intrinsic dimensionality estimation within tight localities,62,6,1,4,1,cp,25
Two-sided assembly line car sequencing with a fuzzy adaptive extended coincidence algorithm,45,2,2,1,0,ar,2
Preparation of Titanium-Silica binary mixed oxide to use as a filler in poly (Lactic Acid),14,4,1,2,,ar,1
The use of virtual learning environment and virtual technology for problem solving and team learning abilities in Thailand college classroom,17,1,3,1,,cp,1
City Link: Finding Similar Areas in Two Cities Using Twitter Data,13,3,2,2,0,cp,0
Prebiotic effects of oligosaccharides extracted from palm kernel expeller on different levels of Salmonella typhimurium infection in chicks,29,8,1,4,1,ar,2
The synthesis of 2D CH3NH3PbI3 perovskite films with tunable bandgaps by solution deposition route,19,4,4,2,1,ar,5
Rational re-design of: Lactobacillus reuteri 121 inulosucrase for product chain length control,29,7,2,2,1,ar,20
Design of a pIN diode-based reconfigurable metasurface antenna for beam switching applications,33,5,1,3,1,ar,25
Identification and validation of decision factors for selecting smart food packaging technology: A case of thailand’s food industry,49,4,1,2,1,ar,1
Comparison of yeast extract prepared by autolysis or steam explosion as a cheap nutrient supplement for very high gravity ethanol fermentation of cassava starch,20,3,1,1,1,ar,2
Do-It-Yourself Microsuture from Human Hair for Basic Microsurgical Training,23,3,1,1,0,ar,4
Simulation model for outbound logistics in quarry business,17,2,1,1,,cp,0
